"GO.ID"	"GO.Term"	"zscore"
"GO:0000178"	"exosome (RNase complex)"	"20.587"
"GO:0000176"	"nuclear exosome (RNase complex)"	"18.538"
"GO:0031429"	"box H/ACA snoRNP complex"	"17.788"
"GO:0005787"	"signal peptidase complex"	"17.348"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"16.659"
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"16.585"
"GO:0031428"	"box C/D snoRNP complex"	"14.992"
"GO:0000177"	"cytoplasmic exosome (RNase complex)"	"14.909"
"GO:1990037"	"Lewy body core"	"14.319"
"GO:1990332"	"Ire1 complex"	"13.325"
"GO:0072589"	"box H/ACA scaRNP complex"	"13.213"
"GO:0090661"	"box H/ACA telomerase RNP complex"	"13.213"
"GO:0016602"	"CCAAT-binding factor complex"	"13.073"
"GO:0030677"	"ribonuclease P complex"	"12.871"
"GO:0044207"	"translation initiation ternary complex"	"12.268"
"GO:0035327"	"transcriptionally active chromatin"	"10.568"
"GO:0071682"	"endocytic vesicle lumen"	"10.089"
"GO:0005790"	"smooth endoplasmic reticulum"	"9.823"
"GO:0030014"	"CCR4-NOT complex"	"9.72"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"9.526"
"GO:0030692"	"Noc4p-Nop14p complex"	"9.482"
"GO:0030120"	"vesicle coat"	"9.396"
"GO:0030684"	"preribosome"	"9.353"
"GO:0000932"	"cytoplasmic mRNA processing body"	"9.298"
"GO:1990589"	"ATF4-CREB1 transcription factor complex"	"9.23"
"GO:0070435"	"Shc-EGFR complex"	"9.19"
"GO:0042824"	"MHC class I peptide loading complex"	"8.998"
"GO:1990630"	"IRE1-RACK1-PP2A complex"	"8.998"
"GO:0033181"	"plasma membrane proton-transporting V-type ATPase complex"	"8.888"
"GO:0043614"	"multi-eIF complex"	"8.817"
"GO:1990617"	"CHOP-ATF4 complex"	"8.713"
"GO:1990590"	"ATF1-ATF4 transcription factor complex"	"8.679"
"GO:0036488"	"CHOP-C/EBP complex"	"8.646"
"GO:0005732"	"small nucleolar ribonucleoprotein complex"	"8.526"
"GO:0005730"	"nucleolus"	"8.502"
"GO:0032040"	"small-subunit processome"	"8.415"
"GO:0016020"	"membrane"	"8.366"
"GO:1990622"	"CHOP-ATF3 complex"	"8.273"
"GO:0005788"	"endoplasmic reticulum lumen"	"8.005"
"GO:1990597"	"AIP1-IRE1 complex"	"7.892"
"GO:0031205"	"endoplasmic reticulum Sec complex"	"7.696"
"GO:0034457"	"Mpp10 complex"	"7.673"
"GO:0016442"	"RISC complex"	"7.657"
"GO:0005789"	"endoplasmic reticulum membrane"	"7.512"
"GO:0097451"	"glial limiting end-foot"	"7.386"
"GO:0005844"	"polysome"	"7.344"
"GO:0055087"	"Ski complex"	"7.344"
"GO:0005845"	"mRNA cap binding complex"	"7.333"
"GO:0032993"	"protein-DNA complex"	"7.256"
"GO:1990604"	"IRE1-TRAF2-ASK1 complex"	"6.517"
"GO:0005829"	"cytosol"	"6.477"
"GO:0005783"	"endoplasmic reticulum"	"6.336"
"GO:0099524"	"postsynaptic cytosol"	"6.317"
"GO:0033179"	"proton-transporting V-type ATPase, V0 domain"	"6.182"
"GO:0005737"	"cytoplasm"	"5.991"
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"5.934"
"GO:0042470"	"melanosome"	"5.836"
"GO:0030015"	"CCR4-NOT core complex"	"5.828"
"GO:0005654"	"nucleoplasm"	"5.827"
"GO:0005850"	"eukaryotic translation initiation factor 2 complex"	"5.518"
"GO:1990726"	"Lsm1-7-Pat1 complex"	"5.465"
"GO:0005697"	"telomerase holoenzyme complex"	"5.386"
"GO:0070761"	"pre-snoRNP complex"	"5.258"
"GO:0000172"	"ribonuclease MRP complex"	"5.189"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"5.083"
"GO:0005851"	"eukaryotic translation initiation factor 2B complex"	"5.073"
"GO:0070971"	"endoplasmic reticulum exit site"	"4.809"
"GO:0010494"	"cytoplasmic stress granule"	"4.616"
"GO:0035253"	"ciliary rootlet"	"4.493"
"GO:0033018"	"sarcoplasmic reticulum lumen"	"4.473"
"GO:0000779"	"condensed chromosome, centromeric region"	"4.444"
"GO:0030681"	"multimeric ribonuclease P complex"	"4.391"
"GO:0005869"	"dynactin complex"	"4.261"
"GO:0044327"	"dendritic spine head"	"4.235"
"GO:0005688"	"U6 snRNP"	"4.198"
"GO:0030686"	"90S preribosome"	"4.122"
"GO:0120103"	NA	"4.075"
"GO:1990124"	"messenger ribonucleoprotein complex"	"4.001"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"3.946"
"GO:0022626"	"cytosolic ribosome"	"3.893"
"GO:0099738"	"cell cortex region"	"3.827"
"GO:0097504"	"Gemini of coiled bodies"	"3.824"
"GO:0005925"	"focal adhesion"	"3.721"
"GO:0030134"	"ER to Golgi transport vesicle"	"3.699"
"GO:0070062"	"extracellular exosome"	"3.697"
"GO:0031090"	"organelle membrane"	"3.658"
"GO:0032797"	"SMN complex"	"3.523"
"GO:0016235"	"aggresome"	"3.516"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"3.47"
"GO:0090734"	NA	"3.383"
"GO:0001741"	"XY body"	"3.355"
"GO:0016471"	"vacuolar proton-transporting V-type ATPase complex"	"3.346"
"GO:0022627"	"cytosolic small ribosomal subunit"	"3.345"
"GO:0033391"	"chromatoid body"	"3.314"
"GO:0045111"	"intermediate filament cytoskeleton"	"3.275"
"GO:0048188"	"Set1C/COMPASS complex"	"3.271"
"GO:0031616"	"spindle pole centrosome"	"3.208"
"GO:0005881"	"cytoplasmic microtubule"	"3.204"
"GO:0001673"	"male germ cell nucleus"	"3.198"
"GO:0043657"	"host cell"	"3.152"
"GO:0030127"	"COPII vesicle coat"	"3.138"
"GO:0005635"	"nuclear envelope"	"3.009"
"GO:1903561"	"extracellular vesicle"	"3.001"
"GO:0033290"	"eukaryotic 48S preinitiation complex"	"2.978"
"GO:0016363"	"nuclear matrix"	"2.972"
"GO:0034045"	"pre-autophagosomal structure membrane"	"2.971"
"GO:0034719"	"SMN-Sm protein complex"	"2.941"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"2.937"
"GO:0030532"	"small nuclear ribonucleoprotein complex"	"2.928"
"GO:0005634"	"nucleus"	"2.849"
"GO:0035371"	"microtubule plus-end"	"2.705"
"GO:0048471"	"perinuclear region of cytoplasm"	"2.667"
"GO:0000145"	"exocyst"	"2.617"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"2.572"
"GO:0034399"	"nuclear periphery"	"2.572"
"GO:0005657"	"replication fork"	"2.564"
"GO:0001650"	"fibrillar center"	"2.556"
"GO:0030670"	"phagocytic vesicle membrane"	"2.55"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"2.53"
"GO:0030904"	"retromer complex"	"2.477"
"GO:0035145"	"exon-exon junction complex"	"2.477"
"GO:0000407"	"pre-autophagosomal structure"	"2.433"
"GO:0034704"	"calcium channel complex"	"2.3"
"GO:0044295"	"axonal growth cone"	"2.222"
"GO:0030141"	"secretory granule"	"2.116"
"GO:0000421"	"autophagosome membrane"	"2.112"
"GO:0032590"	"dendrite membrane"	"2.07"
"GO:0090543"	"Flemming body"	"2.053"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"2.028"
"GO:0042788"	"polysomal ribosome"	"1.944"
"GO:0005813"	"centrosome"	"1.92"
"GO:0005875"	"microtubule associated complex"	"1.917"
"GO:0000228"	"nuclear chromosome"	"1.885"
"GO:0000794"	"condensed nuclear chromosome"	"1.884"
"GO:0000139"	"Golgi membrane"	"1.879"
"GO:0098686"	NA	"1.877"
"GO:0030286"	"dynein complex"	"1.872"
"GO:0008180"	"COP9 signalosome"	"1.77"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"1.769"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"1.658"
"GO:0031252"	"cell leading edge"	"1.645"
"GO:0032991"	"macromolecular complex"	"1.615"
"GO:0043005"	"neuron projection"	"1.595"
"GO:0035097"	"histone methyltransferase complex"	"1.515"
"GO:0005637"	"nuclear inner membrane"	"1.508"
"GO:0042645"	"mitochondrial nucleoid"	"1.467"
"GO:0005840"	"ribosome"	"1.412"
"GO:1904115"	"axon cytoplasm"	"1.387"
"GO:0035861"	"site of double-strand break"	"1.385"
"GO:0031982"	"vesicle"	"1.336"
"GO:0015030"	"Cajal body"	"1.33"
"GO:0043209"	"myelin sheath"	"1.311"
"GO:0005871"	"kinesin complex"	"1.303"
"GO:0000781"	"chromosome, telomeric region"	"1.297"
"GO:0043025"	"neuronal cell body"	"1.29"
"GO:0031201"	"SNARE complex"	"1.284"
"GO:1990904"	"ribonucleoprotein complex"	"1.263"
"GO:0016607"	"nuclear speck"	"1.242"
"GO:0045202"	"synapse"	"1.216"
"GO:0005802"	"trans-Golgi network"	"1.207"
"GO:0019005"	"SCF ubiquitin ligase complex"	"1.204"
"GO:0030173"	"integral component of Golgi membrane"	"1.202"
"GO:0043679"	"axon terminus"	"1.192"
"GO:0030496"	"midbody"	"1.187"
"GO:0031012"	"extracellular matrix"	"1.173"
"GO:0030136"	"clathrin-coated vesicle"	"1.138"
"GO:0000502"	"proteasome complex"	"1.133"
"GO:0045335"	"phagocytic vesicle"	"1.13"
"GO:0005815"	"microtubule organizing center"	"1.123"
"GO:0000786"	"nucleosome"	"1.113"
"GO:0005794"	"Golgi apparatus"	"1.106"
"GO:0005801"	"cis-Golgi network"	"1.077"
"GO:0019898"	"extrinsic component of membrane"	"1.036"
"GO:0030425"	"dendrite"	"1.03"
"GO:0031093"	"platelet alpha granule lumen"	"0.963"
"GO:0005874"	"microtubule"	"0.91"
"GO:0016324"	"apical plasma membrane"	"0.888"
"GO:0005643"	"nuclear pore"	"0.861"
"GO:0098978"	"glutamatergic synapse"	"0.779"
"GO:0010008"	"endosome membrane"	"0.757"
"GO:0000776"	"kinetochore"	"0.731"
"GO:0071013"	"catalytic step 2 spliceosome"	"0.713"
"GO:0035578"	"azurophil granule lumen"	"0.697"
"GO:0001669"	"acrosomal vesicle"	"0.682"
"GO:0000790"	"nuclear chromatin"	"0.648"
"GO:0030133"	"transport vesicle"	"0.644"
"GO:0005681"	"spliceosomal complex"	"0.631"
"GO:0030667"	"secretory granule membrane"	"0.63"
"GO:0005759"	"mitochondrial matrix"	"0.623"
"GO:0014069"	"postsynaptic density"	"0.517"
"GO:0005882"	"intermediate filament"	"0.487"
"GO:0000784"	"nuclear chromosome, telomeric region"	"0.466"
"GO:0008021"	"synaptic vesicle"	"0.46"
"GO:0072562"	"blood microparticle"	"0.454"
"GO:0031902"	"late endosome membrane"	"0.42"
"GO:0000922"	"spindle pole"	"0.419"
"GO:0034774"	"secretory granule lumen"	"0.411"
"GO:0005819"	"spindle"	"0.382"
"GO:0009986"	"cell surface"	"0.368"
"GO:0030018"	"Z disc"	"0.346"
"GO:0005694"	"chromosome"	"0.345"
"GO:0043204"	"perikaryon"	"0.329"
"GO:1904813"	"ficolin-1-rich granule lumen"	"0.323"
"GO:0030424"	"axon"	"0.278"
"GO:0005814"	"centriole"	"0.276"
"GO:0005938"	"cell cortex"	"0.218"
"GO:0005622"	"intracellular"	"0.113"
"GO:0005739"	"mitochondrion"	"0.019"
"GO:0005615"	"extracellular space"	"-0.007"
"GO:0015629"	"actin cytoskeleton"	"-0.203"
"GO:0045121"	"membrane raft"	"-0.222"
"GO:0005769"	"early endosome"	"-0.325"
"GO:0009897"	"external side of plasma membrane"	"-0.422"
"GO:0016604"	"nuclear body"	"-0.514"
"GO:0005765"	"lysosomal membrane"	"-0.52"
"GO:0005743"	"mitochondrial inner membrane"	"-0.735"
"GO:0005576"	"extracellular region"	"-0.736"
"GO:0005856"	"cytoskeleton"	"-0.795"
"GO:0043231"	"intracellular membrane-bounded organelle"	"-0.921"
"GO:0030054"	"cell junction"	"-1.192"
"GO:0005887"	"integral component of plasma membrane"	"-2.087"
"GO:0016021"	"integral component of membrane"	"-2.501"
"GO:0005886"	"plasma membrane"	"-3.36"
