"GO.ID"	"GO.Term"	"Z-score"
"GO:0000178"	"exosome (RNase complex)"	"24.479"
"GO:0000176"	"nuclear exosome (RNase complex)"	"23.523"
"GO:0022627"	"cytosolic small ribosomal subunit"	"22.536"
"GO:0000177"	"cytoplasmic exosome (RNase complex)"	"22.095"
"GO:0032040"	"small-subunit processome"	"20.514"
"GO:0005730"	"nucleolus"	"20.23"
"GO:0022625"	"cytosolic large ribosomal subunit"	"20.059"
"GO:0030014"	"CCR4-NOT complex"	"18.046"
"GO:0016020"	"membrane"	"16.435"
"GO:0042788"	"polysomal ribosome"	"16.319"
"GO:0000932"	"cytoplasmic mRNA processing body"	"14.725"
"GO:0005840"	"ribosome"	"14.696"
"GO:0070062"	"extracellular exosome"	"13.197"
"GO:0015935"	"small ribosomal subunit"	"13.171"
"GO:0030686"	"90S preribosome"	"11.755"
"GO:0005783"	"endoplasmic reticulum"	"11.658"
"GO:0005829"	"cytosol"	"11.632"
"GO:1990904"	"ribonucleoprotein complex"	"11.489"
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"10.713"
"GO:0005844"	"polysome"	"10.672"
"GO:0005925"	"focal adhesion"	"10.5"
"GO:0033290"	"eukaryotic 48S preinitiation complex"	"10.319"
"GO:0016282"	"eukaryotic 43S preinitiation complex"	"10.256"
"GO:0005851"	"eukaryotic translation initiation factor 2B complex"	"10.12"
"GO:0030015"	"CCR4-NOT core complex"	"10.12"
"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"9.9"
"GO:1904813"	"ficolin-1-rich granule lumen"	"8.672"
"GO:0005737"	"cytoplasm"	"8.65"
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"8.379"
"GO:0005759"	"mitochondrial matrix"	"8.344"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"8.185"
"GO:0030688"	"preribosome, small subunit precursor"	"8.085"
"GO:0098556"	"cytoplasmic side of rough endoplasmic reticulum membrane"	"7.733"
"GO:0034455"	"t-UTP complex"	"7.705"
"GO:0071541"	"eukaryotic translation initiation factor 3 complex, eIF3m"	"7.538"
"GO:0034388"	"Pwp2p-containing subcomplex of 90S preribosome"	"7.533"
"GO:0005850"	"eukaryotic translation initiation factor 2 complex"	"7.354"
"GO:0010494"	"cytoplasmic stress granule"	"7.307"
"GO:0035327"	"transcriptionally active chromatin"	"7.223"
"GO:0034774"	"secretory granule lumen"	"7.201"
"GO:0008287"	"protein serine/threonine phosphatase complex"	"7.182"
"GO:0016442"	"RISC complex"	"7.069"
"GO:0032545"	"CURI complex"	"6.834"
"GO:0034456"	"UTP-C complex"	"6.834"
"GO:0031428"	"box C/D snoRNP complex"	"6.805"
"GO:0042470"	"melanosome"	"6.751"
"GO:0005732"	"small nucleolar ribonucleoprotein complex"	"6.683"
"GO:0034457"	"Mpp10 complex"	"6.638"
"GO:0060473"	"cortical granule"	"6.514"
"GO:0030126"	"COPI vesicle coat"	"6.499"
"GO:1990726"	"Lsm1-7-Pat1 complex"	"6.47"
"GO:0030687"	"preribosome, large subunit precursor"	"6.431"
"GO:0005845"	"mRNA cap binding complex"	"6.33"
"GO:0043209"	"myelin sheath"	"5.994"
"GO:0005688"	"U6 snRNP"	"5.896"
"GO:0000786"	"nucleosome"	"5.809"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"5.703"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"5.682"
"GO:0055087"	"Ski complex"	"5.57"
"GO:0097196"	"Shu complex"	"5.554"
"GO:0045202"	"synapse"	"5.528"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"5.491"
"GO:0043513"	"inhibin B complex"	"5.389"
"GO:0005654"	"nucleoplasm"	"5.359"
"GO:0005790"	"smooth endoplasmic reticulum"	"5.321"
"GO:0098745"	"Dcp1-Dcp2 complex"	"5.227"
"GO:0070578"	"RISC-loading complex"	"5.205"
"GO:0005697"	"telomerase holoenzyme complex"	"5.101"
"GO:0030684"	"preribosome"	"5.075"
"GO:0075341"	"host cell PML body"	"5.012"
"GO:0035068"	"micro-ribonucleoprotein complex"	"5.008"
"GO:0001650"	"fibrillar center"	"4.974"
"GO:0034399"	"nuclear periphery"	"4.959"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"4.88"
"GO:0005791"	"rough endoplasmic reticulum"	"4.874"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"4.784"
"GO:0030692"	"Noc4p-Nop14p complex"	"4.722"
"GO:0031251"	"PAN complex"	"4.699"
"GO:0016234"	"inclusion body"	"4.693"
"GO:0005789"	"endoplasmic reticulum membrane"	"4.663"
"GO:0000789"	"cytoplasmic chromatin"	"4.605"
"GO:0031429"	"box H/ACA snoRNP complex"	"4.591"
"GO:1990716"	"axonemal central apparatus"	"4.552"
"GO:0042645"	"mitochondrial nucleoid"	"4.511"
"GO:0070761"	"pre-snoRNP complex"	"4.5"
"GO:0005832"	"chaperonin-containing T-complex"	"4.439"
"GO:0030690"	"Noc1p-Noc2p complex"	"4.379"
"GO:0030691"	"Noc2p-Noc3p complex"	"4.379"
"GO:0048269"	"methionine adenosyltransferase complex"	"4.37"
"GO:0005655"	"nucleolar ribonuclease P complex"	"4.355"
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"4.319"
"GO:0000836"	"Hrd1p ubiquitin ligase complex"	"4.303"
"GO:0043614"	"multi-eIF complex"	"4.262"
"GO:0002199"	"zona pellucida receptor complex"	"4.26"
"GO:0072589"	"box H/ACA scaRNP complex"	"4.246"
"GO:0090661"	"box H/ACA telomerase RNP complex"	"4.246"
"GO:0015030"	"Cajal body"	"4.239"
"GO:0001651"	"dense fibrillar component"	"4.237"
"GO:0000172"	"ribonuclease MRP complex"	"4.236"
"GO:0030681"	"multimeric ribonuclease P complex"	"4.165"
