"GO.ID"	"GO.Term"	"zscore"
"GO:0004532"	"exoribonuclease activity"	"24.125"
"GO:0034513"	"box H/ACA snoRNA binding"	"17.788"
"GO:0000175"	"3'-5'-exoribonuclease activity"	"15.527"
"GO:0016896"	"exoribonuclease activity, producing 5'-phosphomonoesters"	"14.551"
"GO:0097726"	NA	"14.398"
"GO:0070034"	"telomerase RNA binding"	"13.59"
"GO:0004349"	"glutamate 5-kinase activity"	"13.571"
"GO:0004350"	"glutamate-5-semialdehyde dehydrogenase activity"	"13.571"
"GO:0017084"	"delta1-pyrroline-5-carboxylate synthetase activity"	"13.571"
"GO:0031370"	"eukaryotic initiation factor 4G binding"	"13.571"
"GO:0051787"	"misfolded protein binding"	"13.495"
"GO:0015195"	"L-threonine transmembrane transporter activity"	"13.207"
"GO:0034590"	"L-hydroxyproline transmembrane transporter activity"	"13.207"
"GO:0033204"	"ribonuclease P RNA binding"	"12.871"
"GO:0005090"	"Sar guanyl-nucleotide exchange factor activity"	"12.66"
"GO:0004648"	"O-phospho-L-serine:2-oxoglutarate aminotransferase activity"	"12.558"
"GO:0001226"	"RNA polymerase II transcription corepressor binding"	"12.459"
"GO:0000339"	"RNA cap binding"	"11.996"
"GO:0004066"	"asparagine synthase (glutamine-hydrolyzing) activity"	"11.278"
"GO:0030515"	"snoRNA binding"	"11.028"
"GO:0003723"	"RNA binding"	"10.742"
"GO:0004535"	"poly(A)-specific ribonuclease activity"	"10.559"
"GO:0034512"	"box C/D snoRNA binding"	"9.151"
"GO:0099609"	"microtubule lateral binding"	"9.112"
"GO:0015037"	"peptide disulfide oxidoreductase activity"	"9.067"
"GO:0043169"	"cation binding"	"9.035"
"GO:0061928"	NA	"8.998"
"GO:0045182"	"translation regulator activity"	"8.971"
"GO:0000171"	"ribonuclease MRP activity"	"8.924"
"GO:0004822"	"isoleucine-tRNA ligase activity"	"8.817"
"GO:0043183"	"vascular endothelial growth factor receptor 1 binding"	"8.817"
"GO:0003743"	"translation initiation factor activity"	"8.61"
"GO:0051087"	"chaperone binding"	"8.427"
"GO:0044183"	"protein binding involved in protein folding"	"8.042"
"GO:0008190"	"eukaryotic initiation factor 4E binding"	"7.967"
"GO:0051082"	"unfolded protein binding"	"7.929"
"GO:0004534"	"5'-3' exoribonuclease activity"	"7.792"
"GO:0046923"	"ER retention sequence binding"	"7.581"
"GO:0005172"	"vascular endothelial growth factor receptor binding"	"7.492"
"GO:0003839"	"gamma-glutamylcyclotransferase activity"	"7.471"
"GO:0045322"	"unmethylated CpG binding"	"7.471"
"GO:0004829"	"threonine-tRNA ligase activity"	"7.386"
"GO:0004477"	"methenyltetrahydrofolate cyclohydrolase activity"	"7.365"
"GO:0004487"	"methylenetetrahydrofolate dehydrogenase (NAD+) activity"	"7.365"
"GO:0004488"	"methylenetetrahydrofolate dehydrogenase (NADP+) activity"	"7.365"
"GO:0016888"	"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"	"6.811"
"GO:0031727"	"CCR2 chemokine receptor binding"	"6.811"
"GO:0001047"	"core promoter binding"	"6.741"
"GO:0004694"	"eukaryotic translation initiation factor 2alpha kinase activity"	"6.714"
"GO:0042731"	"PH domain binding"	"6.606"
"GO:0005515"	"protein binding"	"6.467"
"GO:0061575"	"cyclin-dependent protein serine/threonine kinase activator activity"	"6.446"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"6.395"
"GO:0035368"	"selenocysteine insertion sequence binding"	"6.31"
"GO:0015184"	"L-cystine transmembrane transporter activity"	"6.297"
"GO:0048408"	"epidermal growth factor binding"	"6.27"
"GO:0017091"	"AU-rich element binding"	"6.178"
"GO:0034511"	"U3 snoRNA binding"	"5.947"
"GO:0043185"	"vascular endothelial growth factor receptor 3 binding"	"5.902"
"GO:0015186"	"L-glutamine transmembrane transporter activity"	"5.881"
"GO:0000182"	"rDNA binding"	"5.706"
"GO:0001042"	"RNA polymerase I core binding"	"5.628"
"GO:0003729"	"mRNA binding"	"5.553"
"GO:0042623"	"ATPase activity, coupled"	"5.451"
"GO:0015194"	"L-serine transmembrane transporter activity"	"5.43"
"GO:1990226"	"histone methyltransferase binding"	"5.266"
"GO:0005168"	"neurotrophin TRKA receptor binding"	"5.251"
"GO:0046982"	"protein heterodimerization activity"	"5.09"
"GO:0015180"	"L-alanine transmembrane transporter activity"	"4.984"
"GO:0043022"	"ribosome binding"	"4.881"
"GO:0003720"	"telomerase activity"	"4.867"
"GO:0015193"	"L-proline transmembrane transporter activity"	"4.818"
"GO:0004571"	"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"	"4.794"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"4.752"
"GO:0008312"	"7S RNA binding"	"4.712"
"GO:0008135"	"translation factor activity, RNA binding"	"4.649"
"GO:0000049"	"tRNA binding"	"4.625"
