goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0006928	movement of cell or subcellular component	1802	61	ACTA1|1;ACTB|1;ACTC1|1;ACTN4|1;ACTN1|1;ACTN2|1;ACTN3|1;AKT2|1;CDH1|1;MAPK14|1;CTNNA1|1;DLG1|1;EGFR|1;B4GALT1|1;GNAI2|1;GRB7|1;HRAS|1;ICAM1|1;ITGA2|1;ITGA3|1;ITGA9|1;ITGB1|1;ITGB4|1;JUP|1;LAMA3|1;MDK|1;MSN|1;MYH9|1;MYH10|1;NF1|1;NF2|1;PECAM1|1;PFN1|1;PIK3CB|1;PLCG1|1;PTEN|1;PTK2|1;RAC2|1;SHC1|1;FSCN1|1;SRC|1;STX4|1;SYK|1;THY1|1;VASP|1;VAV2|1;VCAM1|1;VCL|1;PIK3R3|1;ADAM15|1;ADAM9|1;WASL|1;ARPC2|1;CAP1|1;CD274|1;EVL|1;LIMA1|1;PARVA|1;JAM3|1;NEXN|1;SIRPA|1	15.568307930041442	3.9182164352165163	0	0
GO:0007010	cytoskeleton organization	1201	48	ACTA1|1;ACTB|1;ACTC1|1;ACTG1|1;ACTN4|1;ACTN1|1;ACTN2|1;CNN2|1;CTNNA1|1;DLG1|1;EPB41L2|1;GNAI1|1;HRAS|1;ICAM1|1;INPPL1|1;ITGB1|1;JUP|1;KRT31|1;MSN|1;MYH9|1;MYH10|1;NF1|1;NF2|1;NRAP|1;PFN1|1;PKD1|1;PTK2|1;RAC2|1;RASA1|1;SHC1|1;FSCN1|1;SRC|1;THY1|1;TSC1|1;TUBG1|1;VASP|1;ZYX|1;WASL|1;ARPC2|1;SORBS3|1;BAIAP2|1;CAP1|1;EVL|1;LIMA1|1;PARVA|1;JAM3|1;PARD6G|1;NEXN|1	10.375992133174124	4.626063646148535	0	0
GO:0007015	actin filament organization	354	27	ACTA1|1;ACTC1|1;ACTN4|1;ACTN1|1;ACTN2|1;CTNNA1|1;DLG1|1;ICAM1|1;INPPL1|1;ITGB1|1;NF2|1;NRAP|1;PFN1|1;RAC2|1;RASA1|1;FSCN1|1;SRC|1;TSC1|1;VASP|1;ZYX|1;WASL|1;ARPC2|1;SORBS3|1;BAIAP2|1;CAP1|1;EVL|1;LIMA1|1	3.0583690384210156	8.828234807771807	0	0
GO:0007155	cell adhesion	1239	80	ACTB|1;ACTG1|1;ACTN4|1;ACTN1|1;ACTN2|1;ACTN3|1;CDH1|1;CDH3|1;CDH8|1;COL17A1|1;CLDN4|1;CLDN7|1;MAPK14|1;VCAN|1;CTNNA1|1;CTNND1|1;DLG1|1;DSC1|1;DSC3|1;EGFR|1;FBN1|1;B4GALT1|1;ICAM1|1;ICAM2|1;ICAM4|1;INPPL1|1;ITGA2|1;ITGA3|1;ITGA9|1;ITGB1|1;ITGB4|1;JUP|1;LAMA3|1;CD99|1;MSN|1;MYH9|1;MYH10|1;NF1|1;NF2|1;PCDH1|1;PECAM1|1;PIK3CB|1;PKD1|1;PTEN|1;PTK2|1;RAC2|1;RASA1|1;RSU1|1;SHC1|1;SRC|1;STX4|1;SYK|1;THBS3|1;THY1|1;CLDN5|1;TRO|1;TSC1|1;VCAM1|1;VCL|1;ZYX|1;ITGA10|1;ADAM15|1;ADAM9|1;CLDN8|1;CLDN6|1;NRXN2|1;ARPC2|1;SORBS3|1;MPZL2|1;MYL9|1;BAIAP2|1;CD274|1;NLGN3|1;PARVA|1;AMIGO1|1;NLGN2|1;JAM3|1;NEXN|1;SIRPA|1;AMIGO2|1	10.704291634473554	7.473637932505233	0	0
GO:0007160	cell-matrix adhesion	197	28	ACTN1|1;ACTN2|1;ACTN3|1;COL17A1|1;ITGA2|1;ITGA3|1;ITGB1|1;ITGB4|1;JUP|1;NF1|1;NF2|1;PECAM1|1;PIK3CB|1;PKD1|1;PTEN|1;PTK2|1;RASA1|1;SRC|1;THBS3|1;THY1|1;TSC1|1;VCAM1|1;VCL|1;ZYX|1;ITGA10|1;ADAM15|1;ADAM9|1;JAM3|1	1.7019737304207347	16.4514877636086	0	0
GO:0007166	cell surface receptor signaling pathway	2546	64	ACTB|1;ACTG1|1;ACTN4|1;AKT2|1;CDH3|1;CNN2|1;MAPK14|1;CTNNA1|1;CTNND1|1;EGFR|1;FBN1|1;GNAI2|1;GRB7|1;GTF2F1|1;HRAS|1;ICAM1|1;ICAM2|1;INPPL1|1;IRS1|1;ITGA2|1;ITGA3|1;ITGA9|1;ITGB1|1;ITGB4|1;JUP|1;MDK|1;MMP2|1;MSN|1;MYH9|1;NF1|1;PFN1|1;PIK3CB|1;PKD1|1;PLCG1|1;PTEN|1;PTK2|1;RASA1|1;SHC1|1;FSCN1|1;SRC|1;STX4|1;SYK|1;THY1|1;TIAL1|1;TSPAN4|1;CLDN5|1;TRAF1|1;TSC1|1;VAV2|1;VCAM1|1;ZYX|1;PIK3R3|1;ITGA10|1;IKBKG|1;ADAM15|1;ADAM9|1;WASL|1;MPZL1|1;ARPC2|1;BAIAP2|1;CD274|1;EVL|1;NLGN3|1;NLGN2|1	21.996066587061883	2.9096111228197903	0	0
GO:0009653	anatomical structure morphogenesis	2318	65	ACTA1|1;ACTC1|1;ACTG1|1;ACTN4|1;ACTN1|1;ACTN2|1;MAPK14|1;CTNNA1|1;DLG1|1;EGFR|1;FBN1|1;B4GALT1|1;GRB7|1;HRAS|1;ICAM1|1;INPPL1|1;ITGA2|1;ITGA3|1;ITGB1|1;ITGB4|1;JUP|1;LAMA3|1;MMP2|1;MSN|1;MYH9|1;MYH10|1;NF1|1;NF2|1;NRAP|1;PBX2|1;PECAM1|1;PFN1|1;PIK3CB|1;PKD1|1;PLCG1|1;PTEN|1;PTK2|1;RAC2|1;RASA1|1;SHC1|1;SRC|1;SYK|1;THBS3|1;THY1|1;CLDN5|1;TSC1|1;VASP|1;VAV2|1;VCL|1;YWHAH|1;PIK3R3|1;ADAM15|1;ADAM9|1;WASL|1;ARPC2|1;MPZL2|1;BAIAP2|1;CAP1|1;EVL|1;NLGN3|1;PARVA|1;AMIGO1|1;EXOC4|1;JAM3|1;NEXN|1	20.026269579265296	3.2457367930020973	0	0
GO:0016043	cellular component organization	5638	97	ACTA1|1;ACTB|1;ACTC1|1;ACTG1|1;ACTN4|1;ACTN1|1;ACTN2|1;ACTN3|1;AKT2|1;CDH1|1;CDH3|1;CDH8|1;CNN2|1;COL17A1|1;MAPK14|1;VCAN|1;CTNNA1|1;CTNND1|1;DLG1|1;EGFR|1;EPB41L2|1;FBN1|1;FLNC|1;B4GALT1|1;GNAI1|1;GRB7|1;HRAS|1;ICAM1|1;ICAM2|1;ICAM4|1;INPPL1|1;ITGA2|1;ITGA3|1;ITGA9|1;ITGB1|1;ITGB4|1;JUP|1;KRT31|1;LAMA3|1;MMP2|1;MSN|1;MYH9|1;MYH10|1;NF1|1;NF2|1;NRAP|1;PECAM1|1;PFN1|1;PIK3CB|1;PKD1|1;PLCG1|1;PTEN|1;PTK2|1;RAC2|1;RASA1|1;SHC1|1;FSCN1|1;SRC|1;STX4|1;SYK|1;THY1|1;TJP1|1;TSPAN4|1;CLDN5|1;TRAF1|1;TSC1|1;TUBG1|1;VASP|1;VAV2|1;VCAM1|1;VCL|1;YWHAH|1;ZYX|1;ITGA10|1;ADAM15|1;ADAM9|1;SKAP2|1;WASL|1;CLDN6|1;NRXN2|1;ARHGEF6|1;ARPC2|1;SORBS3|1;BAIAP2|1;CAP1|1;EVL|1;LIMA1|1;NLGN3|1;PARVA|1;AMIGO1|1;NLGN2|1;EXOC4|1;JAM3|1;PARD6G|1;NEXN|1;SIRPA|1;AMIGO2|1	48.70927864016296	1.991407031842578	0	0
GO:0016477	cell migration	1250	51	ACTN4|1;AKT2|1;CDH1|1;MAPK14|1;EGFR|1;B4GALT1|1;GNAI2|1;GRB7|1;HRAS|1;ICAM1|1;ITGA2|1;ITGA3|1;ITGA9|1;ITGB1|1;ITGB4|1;JUP|1;LAMA3|1;MDK|1;MSN|1;MYH9|1;MYH10|1;NF1|1;NF2|1;PECAM1|1;PFN1|1;PIK3CB|1;PLCG1|1;PTEN|1;PTK2|1;RAC2|1;SHC1|1;FSCN1|1;SRC|1;STX4|1;SYK|1;THY1|1;VAV2|1;VCAM1|1;VCL|1;PIK3R3|1;ADAM15|1;ADAM9|1;WASL|1;CAP1|1;CD274|1;EVL|1;LIMA1|1;PARVA|1;JAM3|1;NEXN|1;SIRPA|1	10.79932570063918	4.7225170731707315	0	0
GO:0022607	cellular component assembly	2741	65	ACTA1|1;ACTB|1;ACTC1|1;ACTG1|1;ACTN4|1;ACTN1|1;ACTN2|1;ACTN3|1;CDH1|1;CDH3|1;CDH8|1;COL17A1|1;CTNNA1|1;CTNND1|1;DLG1|1;FLNC|1;B4GALT1|1;GRB7|1;HRAS|1;ICAM1|1;INPPL1|1;ITGA2|1;ITGB1|1;ITGB4|1;JUP|1;LAMA3|1;MSN|1;MYH10|1;NF2|1;NRAP|1;PFN1|1;PKD1|1;PTEN|1;PTK2|1;RAC2|1;RASA1|1;FSCN1|1;SRC|1;STX4|1;THY1|1;TJP1|1;TSPAN4|1;CLDN5|1;TRAF1|1;TSC1|1;TUBG1|1;VASP|1;VAV2|1;VCL|1;ZYX|1;SKAP2|1;WASL|1;NRXN2|1;ARHGEF6|1;ARPC2|1;SORBS3|1;BAIAP2|1;EVL|1;LIMA1|1;NLGN3|1;PARVA|1;AMIGO1|1;NLGN2|1;PARD6G|1;AMIGO2|1	23.680761396361593	2.7448441759134847	0	0
