"GO.ID"	"GO.Term"	"zscore"
"GO:0016338"	"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules"	"22.93"
"GO:0030198"	"extracellular matrix organization"	"20.355"
"GO:0098609"	"cell-cell adhesion"	"19.526"
"GO:0034332"	"adherens junction organization"	"19.336"
"GO:0007155"	"cell adhesion"	"18.296"
"GO:0007160"	"cell-matrix adhesion"	"17.538"
"GO:0007156"	"homophilic cell adhesion via plasma membrane adhesion molecules"	"17.504"
"GO:0007159"	"leukocyte cell-cell adhesion"	"16.086"
"GO:0007043"	"cell-cell junction assembly"	"15.714"
"GO:0007229"	"integrin-mediated signaling pathway"	"15.661"
"GO:0033627"	"cell adhesion mediated by integrin"	"14.357"
"GO:0031581"	"hemidesmosome assembly"	"14.097"
"GO:0050900"	"leukocyte migration"	"13.792"
"GO:0044331"	"cell-cell adhesion mediated by cadherin"	"13.228"
"GO:0071681"	"cellular response to indole-3-methanol"	"13.051"
"GO:0022614"	"membrane to membrane docking"	"12.628"
"GO:0090131"	"mesenchyme migration"	"12.534"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"12.25"
"GO:0150019"	NA	"12.085"
"GO:0097116"	"gephyrin clustering involved in postsynaptic density assembly"	"11.786"
"GO:0048333"	"mesodermal cell differentiation"	"11.746"
"GO:0002693"	"positive regulation of cellular extravasation"	"11.506"
"GO:0048013"	"ephrin receptor signaling pathway"	"11.472"
"GO:0048041"	"focal adhesion assembly"	"11.427"
"GO:0016339"	"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules"	"11.238"
"GO:0008154"	"actin polymerization or depolymerization"	"11.062"
"GO:0060024"	"rhythmic synaptic transmission"	"10.958"
"GO:0072011"	"glomerular endothelium development"	"10.811"
"GO:0021972"	"corticospinal neuron axon guidance through spinal cord"	"10.736"
"GO:0050929"	"induction of negative chemotaxis"	"10.736"
"GO:0072237"	"metanephric proximal tubule development"	"10.612"
"GO:0072287"	"metanephric distal tubule morphogenesis"	"10.612"
"GO:0090205"	"positive regulation of cholesterol metabolic process"	"10.612"
"GO:0001952"	"regulation of cell-matrix adhesion"	"10.607"
"GO:2001184"	"positive regulation of interleukin-12 secretion"	"10.598"
"GO:0071486"	"cellular response to high light intensity"	"10.552"
"GO:0097473"	"retinal rod cell apoptotic process"	"10.552"
"GO:0043297"	"apical junction assembly"	"10.547"
"GO:1901350"	"cell-cell signaling involved in cell-cell junction organization"	"10.493"
"GO:2000298"	"regulation of Rho-dependent protein serine/threonine kinase activity"	"10.435"
"GO:0008057"	"eye pigment granule organization"	"10.377"
"GO:0033343"	"positive regulation of collagen binding"	"10.377"
"GO:0099564"	"modification of synaptic structure, modulating synaptic transmission"	"10.321"
"GO:0001910"	"regulation of leukocyte mediated cytotoxicity"	"10.265"
"GO:0002521"	"leukocyte differentiation"	"10.265"
"GO:0010477"	"response to sulfur dioxide"	"10.265"
"GO:0072683"	"T cell extravasation"	"10.265"
"GO:0032928"	"regulation of superoxide anion generation"	"10.157"
"GO:0045401"	"positive regulation of interleukin-3 biosynthetic process"	"10.157"
"GO:0090237"	"regulation of arachidonic acid secretion"	"10.157"
"GO:0035635"	"entry of bacterium into host cell"	"10.148"
"GO:0051017"	"actin filament bundle assembly"	"10.139"
"GO:0051050"	"positive regulation of transport"	"10.104"
"GO:1903614"	"negative regulation of protein tyrosine phosphatase activity"	"10.104"
"GO:0035750"	"protein localization to myelin sheath abaxonal region"	"10.051"
"GO:0048731"	"system development"	"10.051"
"GO:0036316"	"SREBP-SCAP complex retention in endoplasmic reticulum"	"10"
"GO:0070862"	"negative regulation of protein exit from endoplasmic reticulum"	"10"
"GO:1901303"	"negative regulation of cargo loading into COPII-coated vesicle"	"10"
"GO:0007161"	"calcium-independent cell-matrix adhesion"	"9.98"
"GO:1905208"	"negative regulation of cardiocyte differentiation"	"9.949"
"GO:0043017"	"positive regulation of lymphotoxin A biosynthetic process"	"9.899"
"GO:0097205"	"renal filtration"	"9.899"
"GO:0043379"	"memory T cell differentiation"	"9.85"
"GO:1903286"	"regulation of potassium ion import"	"9.85"
"GO:1903760"	"regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization"	"9.85"
