"GO.ID"	"GO.Term"	"Z-score"
"GO:0003779"	"actin binding"	"38.653"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"37.39"
"GO:0051015"	"actin filament binding"	"34.475"
"GO:0004713"	"protein tyrosine kinase activity"	"33.529"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"29.587"
"GO:0017124"	"SH3 domain binding"	"26.748"
"GO:0005178"	"integrin binding"	"25.16"
"GO:0005509"	"calcium ion binding"	"24.094"
"GO:0001784"	"phosphotyrosine binding"	"23.668"
"GO:0045296"	"cadherin binding"	"23.601"
"GO:0004888"	"transmembrane signaling receptor activity"	"22.068"
"GO:0008092"	"cytoskeletal protein binding"	"20.971"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"20.452"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"20.154"
"GO:0050839"	"cell adhesion molecule binding"	"20.128"
"GO:0048365"	"Rac GTPase binding"	"19.92"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"19.83"
"GO:0005070"	"SH3/SH2 adaptor activity"	"19.593"
"GO:0046875"	"ephrin receptor binding"	"19.551"
"GO:0003785"	"actin monomer binding"	"18.601"
"GO:0005516"	"calmodulin binding"	"18.498"
"GO:0005096"	"GTPase activator activity"	"18.011"
"GO:0008307"	"structural constituent of muscle"	"17.787"
"GO:0005201"	"extracellular matrix structural constituent"	"16.913"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"16.521"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"16.214"
"GO:0038132"	"neuregulin binding"	"15.798"
"GO:0005158"	"insulin receptor binding"	"15.312"
"GO:0031994"	"insulin-like growth factor I binding"	"15.311"
"GO:0019903"	"protein phosphatase binding"	"15.009"
"GO:0043560"	"insulin receptor substrate binding"	"14.99"
"GO:0044325"	"ion channel binding"	"14.691"
"GO:0017166"	"vinculin binding"	"14.202"
"GO:0005547"	"phosphatidylinositol-3,4,5-trisphosphate binding"	"14.012"
"GO:0005518"	"collagen binding"	"13.92"
"GO:0005515"	"protein binding"	"13.783"
"GO:0005102"	"receptor binding"	"13.633"
"GO:0005005"	"transmembrane-ephrin receptor activity"	"13.624"
"GO:0045294"	"alpha-catenin binding"	"13.608"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"13.564"
"GO:0019901"	"protein kinase binding"	"13.254"
"GO:0005154"	"epidermal growth factor receptor binding"	"13.233"
"GO:0043236"	"laminin binding"	"13.046"
"GO:0048407"	"platelet-derived growth factor binding"	"13.043"
"GO:0004674"	"protein serine/threonine kinase activity"	"12.919"
"GO:0008046"	"axon guidance receptor activity"	"12.854"
"GO:0098639"	"collagen binding involved in cell-matrix adhesion"	"12.764"
"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"12.575"
"GO:0004972"	"NMDA glutamate receptor activity"	"12.569"
"GO:0042802"	"identical protein binding"	"12.282"
"GO:0004708"	"MAP kinase kinase activity"	"12.213"
"GO:0042169"	"SH2 domain binding"	"12.183"
"GO:0005524"	"ATP binding"	"12.173"
"GO:0016167"	"glial cell-derived neurotrophic factor receptor activity"	"12.136"
"GO:0017048"	"Rho GTPase binding"	"12.114"
"GO:0097110"	"scaffold protein binding"	"12.024"
"GO:0008083"	"growth factor activity"	"11.939"
"GO:0022849"	"glutamate-gated calcium ion channel activity"	"11.639"
"GO:0001786"	"phosphatidylserine binding"	"11.617"
"GO:0001968"	"fibronectin binding"	"11.585"
"GO:0005104"	"fibroblast growth factor receptor binding"	"11.543"
"GO:0005068"	"transmembrane receptor protein tyrosine kinase adaptor activity"	"11.535"
"GO:0034987"	"immunoglobulin receptor binding"	"11.394"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"11.356"
"GO:0031267"	"small GTPase binding"	"11.136"
"GO:0035091"	"phosphatidylinositol binding"	"11.085"
"GO:0019960"	"C-X3-C chemokine binding"	"10.995"
"GO:0030898"	"actin-dependent ATPase activity"	"10.91"
"GO:0016301"	"kinase activity"	"10.907"
"GO:0001618"	"virus receptor activity"	"10.779"
"GO:0042608"	"T cell receptor binding"	"10.716"
"GO:0004725"	"protein tyrosine phosphatase activity"	"10.688"
"GO:0045295"	"gamma-catenin binding"	"10.546"
"GO:0005003"	"ephrin receptor activity"	"10.447"
"GO:0003823"	"antigen binding"	"10.431"
"GO:0008022"	"protein C-terminus binding"	"10.428"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"10.412"
"GO:0000146"	"microfilament motor activity"	"10.316"
"GO:0030676"	"Rac guanyl-nucleotide exchange factor activity"	"10.241"
"GO:0005198"	"structural molecule activity"	"10.135"
"GO:0035004"	"phosphatidylinositol 3-kinase activity"	"10.043"
"GO:0016495"	"C-X3-C chemokine receptor activity"	"9.945"
"GO:0070051"	"fibrinogen binding"	"9.934"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"9.845"
"GO:0071889"	"14-3-3 protein binding"	"9.833"
"GO:0016176"	"superoxide-generating NADPH oxidase activator activity"	"9.767"
"GO:0005168"	"neurotrophin TRKA receptor binding"	"9.706"
"GO:0030165"	"PDZ domain binding"	"9.701"
"GO:0005522"	"profilin binding"	"9.661"
"GO:0035005"	"1-phosphatidylinositol-4-phosphate 3-kinase activity"	"9.593"
"GO:0043559"	"insulin binding"	"9.561"
