"GO.ID"	"GO.Term"	"zscore"
"GO:0005886"	"plasma membrane"	"40.408"
"GO:0005925"	"focal adhesion"	"32.64"
"GO:0030027"	"lamellipodium"	"30.663"
"GO:0005911"	"cell-cell junction"	"28.332"
"GO:0015629"	"actin cytoskeleton"	"27.451"
"GO:0005856"	"cytoskeleton"	"25.658"
"GO:0005913"	"cell-cell adherens junction"	"24.852"
"GO:0005884"	"actin filament"	"23.757"
"GO:0009986"	"cell surface"	"22.249"
"GO:0001726"	"ruffle"	"21.932"
"GO:0001725"	"stress fiber"	"21.775"
"GO:0032587"	"ruffle membrane"	"21.596"
"GO:0016342"	"catenin complex"	"21.174"
"GO:0030054"	"cell junction"	"20.517"
"GO:0045121"	"membrane raft"	"20.424"
"GO:0098978"	"glutamatergic synapse"	"20.224"
"GO:0008305"	"integrin complex"	"20.208"
"GO:0043235"	"receptor complex"	"20.092"
"GO:0070062"	"extracellular exosome"	"20.07"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"19.91"
"GO:0005938"	"cell cortex"	"19.157"
"GO:0009897"	"external side of plasma membrane"	"18.843"
"GO:0005903"	"brush border"	"18.301"
"GO:0030018"	"Z disc"	"17.901"
"GO:0014069"	"postsynaptic density"	"17.883"
"GO:0043005"	"neuron projection"	"17.636"
"GO:0005737"	"cytoplasm"	"17.507"
"GO:0005923"	"bicellular tight junction"	"17.013"
"GO:0045211"	"postsynaptic membrane"	"16.49"
"GO:0005576"	"extracellular region"	"16.41"
"GO:0005927"	"muscle tendon junction"	"16.061"
"GO:0031012"	"extracellular matrix"	"15.913"
"GO:0002102"	"podosome"	"15.894"
"GO:0005916"	"fascia adherens"	"15.794"
"GO:0062023"	NA	"15.72"
"GO:0016323"	"basolateral plasma membrane"	"15.687"
"GO:0030056"	"hemidesmosome"	"15.483"
"GO:0030426"	"growth cone"	"15.282"
"GO:0016324"	"apical plasma membrane"	"14.777"
"GO:0048471"	"perinuclear region of cytoplasm"	"14.772"
"GO:0005615"	"extracellular space"	"14.743"
"GO:0016600"	"flotillin complex"	"14.608"
"GO:0005604"	"basement membrane"	"14.518"
"GO:0043197"	"dendritic spine"	"14.172"
"GO:0071944"	"cell periphery"	"14.098"
"GO:0030479"	"actin cortical patch"	"14.076"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"13.75"
"GO:0030175"	"filopodium"	"13.544"
"GO:0042995"	"cell projection"	"13.43"
"GO:0042383"	"sarcolemma"	"13.41"
"GO:0005829"	"cytosol"	"13.325"
"GO:0031143"	"pseudopodium"	"13.321"
"GO:0017146"	"NMDA selective glutamate receptor complex"	"13.179"
"GO:0099092"	NA	"13.172"
"GO:0016328"	"lateral plasma membrane"	"13.162"
"GO:0014704"	"intercalated disc"	"13.117"
"GO:0005862"	"muscle thin filament tropomyosin"	"12.941"
"GO:0030864"	"cortical actin cytoskeleton"	"12.865"
"GO:0009925"	"basal plasma membrane"	"12.721"
"GO:0016459"	"myosin complex"	"12.675"
"GO:0031941"	"filamentous actin"	"12.517"
"GO:0005915"	"zonula adherens"	"12.363"
"GO:0098685"	NA	"12.295"
"GO:0031209"	"SCAR complex"	"12.17"
"GO:0031258"	"lamellipodium membrane"	"11.961"
"GO:0005901"	"caveola"	"11.928"
"GO:0030863"	"cortical cytoskeleton"	"11.715"
"GO:0045335"	"phagocytic vesicle"	"11.357"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"11.274"
"GO:0005768"	"endosome"	"11.039"
"GO:0043034"	"costamere"	"11.024"
"GO:0005610"	"laminin-5 complex"	"10.979"
"GO:0005597"	"collagen type XVI trimer"	"10.837"
"GO:0005921"	"gap junction"	"10.836"
"GO:0032059"	"bleb"	"10.793"
"GO:0042571"	"immunoglobulin complex, circulating"	"10.779"
"GO:0005912"	"adherens junction"	"10.752"
"GO:0005887"	"integral component of plasma membrane"	"10.602"
"GO:0043296"	"apical junction complex"	"10.572"
"GO:0005788"	"endoplasmic reticulum lumen"	"10.567"
"GO:0031528"	"microvillus membrane"	"10.525"
"GO:0005899"	"insulin receptor complex"	"10.448"
"GO:0005594"	"collagen type IX trimer"	"10.388"
"GO:0030424"	"axon"	"10.331"
"GO:0071437"	"invadopodium"	"10.31"
"GO:0060076"	"excitatory synapse"	"10.239"
"GO:0098686"	NA	"10.101"
"GO:0034666"	"integrin alpha2-beta1 complex"	"10.088"
"GO:0034683"	"integrin alphav-beta3 complex"	"10.052"
"GO:0036057"	"slit diaphragm"	"10.001"
"GO:0034667"	"integrin alpha3-beta1 complex"	"9.997"
"GO:0005622"	"intracellular"	"9.989"
"GO:0031093"	"platelet alpha granule lumen"	"9.854"
"GO:0099091"	NA	"9.817"
"GO:0005859"	"muscle myosin complex"	"9.768"
"GO:0034665"	"integrin alpha1-beta1 complex"	"9.634"
"GO:0001931"	"uropod"	"9.611"
"GO:0016528"	"sarcoplasm"	"9.542"
"GO:0042629"	"mast cell granule"	"9.464"
"GO:0031527"	"filopodium membrane"	"9.416"
"GO:0001772"	"immunological synapse"	"9.405"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"9.295"
"GO:0031410"	"cytoplasmic vesicle"	"9.286"
"GO:0030016"	"myofibril"	"9.275"
"GO:0005882"	"intermediate filament"	"9.271"
"GO:0032010"	"phagolysosome"	"9.239"
"GO:0031982"	"vesicle"	"9.193"
"GO:0034680"	"integrin alpha10-beta1 complex"	"9.178"
"GO:0043083"	"synaptic cleft"	"9.08"
"GO:0030478"	"actin cap"	"9.041"
"GO:0008091"	"spectrin"	"9.017"
"GO:0005885"	"Arp2/3 protein complex"	"8.906"
"GO:0016327"	"apicolateral plasma membrane"	"8.902"
"GO:0097060"	"synaptic membrane"	"8.882"
"GO:0005769"	"early endosome"	"8.818"
"GO:0098839"	"postsynaptic density membrane"	"8.751"
"GO:0034681"	"integrin alpha11-beta1 complex"	"8.682"
"GO:0030055"	"cell-substrate junction"	"8.671"
"GO:0032154"	"cleavage furrow"	"8.669"
"GO:0042101"	"T cell receptor complex"	"8.631"
"GO:0016461"	"unconventional myosin complex"	"8.408"
"GO:0034687"	"integrin alphaL-beta2 complex"	"8.392"
"GO:0098890"	"extrinsic component of postsynaptic membrane"	"8.35"
"GO:0031092"	"platelet alpha granule membrane"	"8.348"
"GO:0030017"	"sarcomere"	"8.346"
"GO:0042470"	"melanosome"	"8.334"
"GO:0035868"	"alphav-beta3 integrin-HMGB1 complex"	"8.322"
"GO:0051286"	"cell tip"	"8.307"
"GO:0001533"	"cornified envelope"	"8.301"
"GO:0032433"	"filopodium tip"	"8.24"
"GO:0043020"	"NADPH oxidase complex"	"8.194"
"GO:0045202"	"synapse"	"8.173"
"GO:0031594"	"neuromuscular junction"	"8.032"
"GO:0031091"	"platelet alpha granule"	"7.983"
"GO:0043025"	"neuronal cell body"	"7.97"
"GO:0005902"	"microvillus"	"7.969"
"GO:0034678"	"integrin alpha8-beta1 complex"	"7.937"
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	"7.863"
"GO:0034677"	"integrin alpha7-beta1 complex"	"7.845"
"GO:0098688"	NA	"7.73"
"GO:0012506"	"vesicle membrane"	"7.706"
"GO:0005607"	"laminin-2 complex"	"7.683"
"GO:0030667"	"secretory granule membrane"	"7.665"
"GO:0005794"	"Golgi apparatus"	"7.606"
"GO:0098888"	"extrinsic component of presynaptic membrane"	"7.554"
"GO:0035866"	"alphav-beta3 integrin-PKCalpha complex"	"7.523"
"GO:0034676"	"integrin alpha6-beta4 complex"	"7.506"
"GO:1990682"	"CSF1-CSF1R complex"	"7.46"
"GO:0035748"	"myelin sheath abaxonal region"	"7.444"
"GO:0031225"	"anchored component of membrane"	"7.434"
"GO:0005577"	"fibrinogen complex"	"7.415"
"GO:0030665"	"clathrin-coated vesicle membrane"	"7.352"
"GO:0071438"	"invadopodium membrane"	"7.28"
"GO:0098794"	"postsynapse"	"7.23"
"GO:0044853"	"plasma membrane raft"	"7.206"
"GO:0008290"	"F-actin capping protein complex"	"7.191"
"GO:0044291"	"cell-cell contact zone"	"7.164"
"GO:0045177"	"apical part of cell"	"7.128"
"GO:0098966"	"perisynaptic extracellular matrix"	"7.029"
"GO:0032153"	"cell division site"	"6.963"
"GO:0030122"	"AP-2 adaptor complex"	"6.947"
"GO:0034684"	"integrin alphav-beta5 complex"	"6.916"
"GO:0097386"	"glial cell projection"	"6.897"
"GO:0016460"	"myosin II complex"	"6.892"
"GO:0071062"	"alphav-beta3 integrin-vitronectin complex"	"6.855"
"GO:0042641"	"actomyosin"	"6.848"
"GO:0005924"	"cell-substrate adherens junction"	"6.715"
"GO:0097025"	"MPP7-DLG1-LIN7 complex"	"6.711"
"GO:0030057"	"desmosome"	"6.67"
"GO:0032437"	"cuticular plate"	"6.669"
"GO:0071665"	"gamma-catenin-TCF7L2 complex"	"6.623"
"GO:1903561"	"extracellular vesicle"	"6.619"
"GO:0030672"	"synaptic vesicle membrane"	"6.563"
"GO:0031256"	"leading edge membrane"	"6.561"
"GO:0044228"	"host cell surface"	"6.516"
"GO:0099699"	NA	"6.5"
"GO:0034679"	"integrin alpha9-beta1 complex"	"6.47"
"GO:0034688"	"integrin alphaM-beta2 complex"	"6.356"
"GO:0008328"	"ionotropic glutamate receptor complex"	"6.343"
"GO:0030666"	"endocytic vesicle membrane"	"6.268"
"GO:0033268"	"node of Ranvier"	"6.251"
"GO:0061845"	NA	"6.224"
"GO:0061846"	NA	"6.224"
"GO:0036398"	"TCR signalosome"	"6.161"
"GO:0098793"	"presynapse"	"6.135"
"GO:0044393"	"microspike"	"6.094"
"GO:0016020"	"membrane"	"6.054"
"GO:0032982"	"myosin filament"	"6.052"
"GO:0005905"	"clathrin-coated pit"	"6.035"
"GO:0072562"	"blood microparticle"	"5.999"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"5.997"
"GO:0032809"	"neuronal cell body membrane"	"5.987"
"GO:0030136"	"clathrin-coated vesicle"	"5.961"
"GO:0098797"	"plasma membrane protein complex"	"5.93"
"GO:0043260"	"laminin-11 complex"	"5.839"
"GO:0060171"	"stereocilium membrane"	"5.829"
"GO:1990578"	"perinuclear endoplasmic reticulum membrane"	"5.819"
"GO:0043220"	"Schmidt-Lanterman incisure"	"5.789"
"GO:0120003"	NA	"5.782"
"GO:0098592"	"cytoplasmic side of apical plasma membrane"	"5.766"
"GO:0005588"	"collagen type V trimer"	"5.73"
"GO:0097513"	"myosin II filament"	"5.73"
"GO:0043209"	"myelin sheath"	"5.708"
"GO:0030496"	"midbody"	"5.627"
"GO:0030315"	"T-tubule"	"5.626"
"GO:0035580"	"specific granule lumen"	"5.612"
"GO:0000322"	"storage vacuole"	"5.605"
"GO:0031430"	"M band"	"5.574"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"5.537"
"GO:0071203"	"WASH complex"	"5.518"
"GO:0032839"	"dendrite cytoplasm"	"5.479"
"GO:0030425"	"dendrite"	"5.472"
"GO:0098831"	"presynaptic active zone cytoplasmic component"	"5.469"
"GO:0055038"	"recycling endosome membrane"	"5.46"
"GO:0030673"	"axolemma"	"5.459"
"GO:0044309"	"neuron spine"	"5.437"
"GO:0032991"	"macromolecular complex"	"5.429"
"GO:0030139"	"endocytic vesicle"	"5.393"
"GO:0101003"	"ficolin-1-rich granule membrane"	"5.392"
"GO:0042105"	"alpha-beta T cell receptor complex"	"5.388"
"GO:0014731"	"spectrin-associated cytoskeleton"	"5.383"
"GO:0005865"	"striated muscle thin filament"	"5.368"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"5.362"
"GO:0002080"	"acrosomal membrane"	"5.339"
"GO:0070436"	"Grb2-EGFR complex"	"5.336"
"GO:0005922"	"connexin complex"	"5.295"
"GO:0005815"	"microtubule organizing center"	"5.265"
"GO:0071575"	"integral component of external side of plasma membrane"	"5.238"
"GO:0045178"	"basal part of cell"	"5.213"
"GO:0031252"	"cell leading edge"	"5.161"
"GO:0099061"	"integral component of postsynaptic density membrane"	"5.151"
"GO:0032432"	"actin filament bundle"	"5.146"
"GO:0031672"	"A band"	"5.136"
"GO:0043259"	"laminin-10 complex"	"5.123"
"GO:0099568"	"cytoplasmic region"	"5.099"
"GO:0005944"	"phosphatidylinositol 3-kinase complex, class IB"	"5.09"
"GO:0097443"	"sorting endosome"	"5.088"
"GO:0031226"	"intrinsic component of plasma membrane"	"5.043"
"GO:0035749"	"myelin sheath adaxonal region"	"5.034"
"GO:0071914"	"prominosome"	"5.029"
"GO:0032420"	"stereocilium"	"4.956"
"GO:0097440"	"apical dendrite"	"4.952"
"GO:0031901"	"early endosome membrane"	"4.916"
"GO:0098985"	"asymmetric, glutamatergic, excitatory synapse"	"4.908"
"GO:0034685"	"integrin alphav-beta6 complex"	"4.905"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"4.904"
"GO:0061851"	NA	"4.897"
"GO:0005592"	"collagen type XI trimer"	"4.881"
"GO:0010008"	"endosome membrane"	"4.86"
"GO:0089717"	"spanning component of membrane"	"4.845"
"GO:0098636"	"protein complex involved in cell adhesion"	"4.84"
"GO:0097038"	"perinuclear endoplasmic reticulum"	"4.808"
"GO:0034686"	"integrin alphav-beta8 complex"	"4.777"
"GO:0099060"	"integral component of postsynaptic specialization membrane"	"4.771"
"GO:0005606"	"laminin-1 complex"	"4.708"
"GO:0070435"	"Shc-EGFR complex"	"4.705"
"GO:0001891"	"phagocytic cup"	"4.698"
"GO:0005770"	"late endosome"	"4.671"
"GO:0030526"	"granulocyte macrophage colony-stimulating factor receptor complex"	"4.668"
"GO:0099572"	"postsynaptic specialization"	"4.62"
"GO:0046691"	"intracellular canaliculus"	"4.612"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"4.604"
"GO:1904724"	"tertiary granule lumen"	"4.593"
"GO:0043195"	"terminal bouton"	"4.586"
"GO:0043202"	"lysosomal lumen"	"4.582"
"GO:0005826"	"actomyosin contractile ring"	"4.46"
"GO:0097197"	"tetraspanin-enriched microdomain"	"4.432"
"GO:0030061"	"mitochondrial crista"	"4.379"
"GO:0008076"	"voltage-gated potassium channel complex"	"4.365"
"GO:0031981"	"nuclear lumen"	"4.364"
"GO:0016011"	"dystroglycan complex"	"4.32"
"GO:0005608"	"laminin-3 complex"	"4.248"
"GO:0035579"	"specific granule membrane"	"4.209"
"GO:0005861"	"troponin complex"	"4.189"
"GO:0098835"	"presynaptic endocytic zone membrane"	"4.188"
"GO:0099029"	"anchored component of presynaptic active zone membrane"	"4.164"
"GO:0097454"	"Schwann cell microvillus"	"4.155"
"GO:0099523"	"presynaptic cytosol"	"4.145"
"GO:0005581"	"collagen trimer"	"4.14"
"GO:0005584"	"collagen type I trimer"	"4.135"
"GO:0099738"	"cell cortex region"	"4.089"
"GO:0000145"	"exocyst"	"4.079"
"GO:0019815"	"B cell receptor complex"	"4.079"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	"4.073"
"GO:0098983"	"symmetric, GABA-ergic, inhibitory synapse"	"4.07"
"GO:0030660"	"Golgi-associated vesicle membrane"	"4.049"
"GO:0097487"	"multivesicular body, internal vesicle"	"4.004"
"GO:0005583"	"fibrillar collagen trimer"	"3.993"
"GO:0034669"	"integrin alpha4-beta7 complex"	"3.974"
"GO:0000329"	"fungal-type vacuole membrane"	"3.962"
"GO:0001669"	"acrosomal vesicle"	"3.952"
"GO:1990909"	"Wnt signalosome"	"3.944"
"GO:0099059"	"integral component of presynaptic active zone membrane"	"3.93"
"GO:0036195"	"muscle cell projection membrane"	"3.919"
"GO:0034703"	"cation channel complex"	"3.886"
"GO:0036020"	"endolysosome membrane"	"3.881"
"GO:0061850"	NA	"3.879"
"GO:0031088"	"platelet dense granule membrane"	"3.86"
"GO:0033596"	"TSC1-TSC2 complex"	"3.855"
"GO:0014705"	"C zone"	"3.852"
"GO:0033270"	"paranode region of axon"	"3.843"
"GO:0031523"	"Myb complex"	"3.834"
"GO:0031253"	"cell projection membrane"	"3.806"
"GO:0019898"	"extrinsic component of membrane"	"3.801"
"GO:0036449"	"microtubule minus-end"	"3.787"
"GO:0106003"	NA	"3.769"
"GO:0031673"	"H zone"	"3.763"
"GO:0042567"	"insulin-like growth factor ternary complex"	"3.759"
"GO:0043292"	"contractile fiber"	"3.733"
"GO:0044295"	"axonal growth cone"	"3.698"
"GO:0098982"	"GABA-ergic synapse"	"3.691"
"GO:0090725"	NA	"3.69"
"GO:0044306"	"neuron projection terminus"	"3.675"
"GO:0005600"	"collagen type XIII trimer"	"3.672"
"GO:0005883"	"neurofilament"	"3.661"
"GO:0097575"	"lateral cell cortex"	"3.651"
"GO:0031526"	"brush border membrane"	"3.636"
"GO:0098684"	NA	"3.634"
"GO:0000164"	"protein phosphatase type 1 complex"	"3.622"
"GO:0061689"	"tricellular tight junction"	"3.608"
"GO:0031674"	"I band"	"3.597"
"GO:0030877"	"beta-catenin destruction complex"	"3.595"
"GO:0030132"	"clathrin coat of coated pit"	"3.588"
"GO:0002079"	"inner acrosomal membrane"	"3.566"
"GO:0031680"	"G-protein beta/gamma-subunit complex"	"3.543"
"GO:0032281"	"AMPA glutamate receptor complex"	"3.536"
"GO:0032045"	"guanyl-nucleotide exchange factor complex"	"3.528"
"GO:0070618"	"Grb2-Sos complex"	"3.527"
"GO:0005771"	"multivesicular body"	"3.497"
"GO:0032421"	"stereocilium bundle"	"3.437"
"GO:0016272"	"prefoldin complex"	"3.428"
"GO:0044224"	"juxtaparanode region of axon"	"3.416"
"GO:0042565"	"RNA nuclear export complex"	"3.401"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"3.387"
"GO:0031089"	"platelet dense granule lumen"	"3.386"
"GO:0035578"	"azurophil granule lumen"	"3.311"
"GO:0005802"	"trans-Golgi network"	"3.283"
"GO:0005640"	"nuclear outer membrane"	"3.276"
"GO:0072534"	"perineuronal net"	"3.264"
"GO:0099631"	"postsynaptic endocytic zone cytoplasmic component"	"3.253"
"GO:0098845"	"postsynaptic endosome"	"3.242"
"GO:0032426"	"stereocilium tip"	"3.222"
"GO:0099512"	"supramolecular fiber"	"3.203"
"GO:1990026"	"hippocampal mossy fiber expansion"	"3.196"
"GO:1905370"	"serine-type endopeptidase complex"	"3.183"
"GO:0032585"	"multivesicular body membrane"	"3.15"
"GO:0036284"	"tubulobulbar complex"	"3.14"
"GO:0032473"	"cytoplasmic side of mitochondrial outer membrane"	"3.133"
"GO:0099400"	"caveola neck"	"3.133"
"GO:0030659"	"cytoplasmic vesicle membrane"	"3.106"
"GO:0097418"	"neurofibrillary tangle"	"3.094"
"GO:0070195"	"growth hormone receptor complex"	"3.075"
"GO:0070821"	"tertiary granule membrane"	"3.055"
"GO:0002116"	"semaphorin receptor complex"	"3.045"
"GO:0097356"	"perinucleolar compartment"	"3.035"
"GO:0099025"	"anchored component of postsynaptic membrane"	"3.035"
"GO:0098981"	"cholinergic synapse"	"3.019"
"GO:0030125"	"clathrin vesicle coat"	"3.013"
"GO:0005764"	"lysosome"	"3.011"
"GO:0005954"	"calcium- and calmodulin-dependent protein kinase complex"	"3.011"
"GO:0043219"	"lateral loop"	"3.007"
"GO:1990204"	"oxidoreductase complex"	"3"
"GO:0005765"	"lysosomal membrane"	"2.975"
"GO:0002133"	"polycystin complex"	"2.973"
"GO:0005745"	"m-AAA complex"	"2.946"
"GO:0030670"	"phagocytic vesicle membrane"	"2.936"
"GO:0031838"	"haptoglobin-hemoglobin complex"	"2.933"
"GO:0030141"	"secretory granule"	"2.925"
"GO:0032983"	"kainate selective glutamate receptor complex"	"2.921"
"GO:0098998"	"extrinsic component of postsynaptic early endosome membrane"	"2.894"
"GO:0045298"	"tubulin complex"	"2.878"
"GO:0032584"	"growth cone membrane"	"2.87"
"GO:0097433"	"dense body"	"2.85"
"GO:0005585"	"collagen type II trimer"	"2.835"
"GO:1904813"	"ficolin-1-rich granule lumen"	"2.83"
"GO:0030868"	"smooth endoplasmic reticulum membrane"	"2.826"
"GO:0043257"	"laminin-8 complex"	"2.814"
"GO:1902494"	"catalytic complex"	"2.813"
"GO:0017090"	"meprin A complex"	"2.806"
"GO:0034704"	"calcium channel complex"	"2.803"
"GO:0031235"	"intrinsic component of the cytoplasmic side of the plasma membrane"	"2.79"
"GO:0097489"	"multivesicular body, internal vesicle lumen"	"2.776"
"GO:0098891"	"extrinsic component of presynaptic active zone membrane"	"2.736"
"GO:0044301"	"climbing fiber"	"2.714"
"GO:0005955"	"calcineurin complex"	"2.709"
"GO:0099524"	"postsynaptic cytosol"	"2.693"
"GO:0070382"	"exocytic vesicle"	"2.691"
"GO:0005758"	"mitochondrial intermembrane space"	"2.688"
"GO:0032593"	"insulin-responsive compartment"	"2.682"
"GO:0044300"	"cerebellar mossy fiber"	"2.664"
"GO:0030118"	"clathrin coat"	"2.638"
"GO:0090498"	"extrinsic component of Golgi membrane"	"2.632"
"GO:0043218"	"compact myelin"	"2.622"
"GO:0000306"	"extrinsic component of vacuolar membrane"	"2.611"
"GO:0070772"	"PAS complex"	"2.611"
"GO:0044294"	"dendritic growth cone"	"2.585"
"GO:0031477"	"myosin VII complex"	"2.581"
"GO:1990435"	"upper tip-link density"	"2.581"
"GO:0008021"	"synaptic vesicle"	"2.579"
"GO:0008180"	"COP9 signalosome"	"2.573"
"GO:0097512"	"cardiac myofibril"	"2.565"
"GO:0043231"	"intracellular membrane-bounded organelle"	"2.515"
"GO:0120043"	NA	"2.482"
"GO:0120044"	NA	"2.482"
"GO:0043198"	"dendritic shaft"	"2.479"
"GO:0045179"	"apical cortex"	"2.479"
