"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0000165"	"MAPK cascade"	"36.113"	"1446"	"627.236"	"22.672"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"32.159"	"957"	"369.069"	"18.282"
"GO:0007155"	"cell adhesion"	"31.28"	"1113"	"453.24"	"21.092"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"30.918"	"1090"	"455.768"	"20.514"
"GO:0007411"	"axon guidance"	"30.01"	"971"	"408.793"	"18.734"
"GO:0050900"	"leukocyte migration"	"29.063"	"742"	"275.912"	"16.037"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"28.624"	"647"	"235.851"	"14.364"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"28.46"	"614"	"214.316"	"14.043"
"GO:0007165"	"signal transduction"	"27.712"	"2532"	"1521.175"	"36.476"
"GO:0048013"	"ephrin receptor signaling pathway"	"27.068"	"868"	"372.51"	"18.305"
"GO:0007229"	"integrin-mediated signaling pathway"	"26.182"	"536"	"190.421"	"13.199"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"25.973"	"922"	"422.26"	"19.24"
"GO:0007043"	"cell-cell junction assembly"	"25.871"	"175"	"32.314"	"5.515"
"GO:0034332"	"adherens junction organization"	"25.769"	"241"	"55.949"	"7.181"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"25.725"	"366"	"110.328"	"9.939"
"GO:0044331"	"cell-cell adhesion mediated by cadherin"	"25.249"	"90"	"9.852"	"3.174"
"GO:0030198"	"extracellular matrix organization"	"25.111"	"660"	"256.836"	"16.055"
"GO:0031295"	"T cell costimulation"	"24.999"	"491"	"176.097"	"12.597"
"GO:0098609"	"cell-cell adhesion"	"24.631"	"537"	"206.222"	"13.429"
"GO:0007160"	"cell-matrix adhesion"	"24.298"	"399"	"122.233"	"11.391"
"GO:0009968"	"negative regulation of signal transduction"	"24.281"	"442"	"152.853"	"11.908"
"GO:0030335"	"positive regulation of cell migration"	"23.781"	"884"	"418.622"	"19.569"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"23.716"	"581"	"230.652"	"14.772"
"GO:0016338"	"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules"	"23.08"	"26"	"1.208"	"1.074"
"GO:0007156"	"homophilic cell adhesion via plasma membrane adhesion molecules"	"22.738"	"219"	"49.272"	"7.465"
"GO:0016339"	"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules"	"21.703"	"104"	"17.084"	"4.005"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"21.546"	"488"	"192.406"	"13.719"
"GO:0016477"	"cell migration"	"21.34"	"680"	"317.057"	"17.007"
"GO:0008360"	"regulation of cell shape"	"21.228"	"656"	"291.446"	"17.174"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"21.095"	"393"	"155.409"	"11.263"
"GO:0043547"	"positive regulation of GTPase activity"	"20.119"	"958"	"519.367"	"21.802"
"GO:0043410"	"positive regulation of MAPK cascade"	"20.097"	"573"	"266.563"	"15.248"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"19.963"	"347"	"129.925"	"10.874"
