"GO.ID"	"GO.Term"	"Z-score"
"GO:0000165"	"MAPK cascade"	"36.113"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"32.159"
"GO:0007155"	"cell adhesion"	"31.28"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"30.918"
"GO:0007411"	"axon guidance"	"30.01"
"GO:0050900"	"leukocyte migration"	"29.063"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"28.624"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"28.46"
"GO:0007165"	"signal transduction"	"27.712"
"GO:0048013"	"ephrin receptor signaling pathway"	"27.068"
"GO:0007229"	"integrin-mediated signaling pathway"	"26.182"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"25.973"
"GO:0007043"	"cell-cell junction assembly"	"25.871"
"GO:0034332"	"adherens junction organization"	"25.769"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"25.725"
"GO:0044331"	"cell-cell adhesion mediated by cadherin"	"25.249"
"GO:0030198"	"extracellular matrix organization"	"25.111"
"GO:0031295"	"T cell costimulation"	"24.999"
"GO:0098609"	"cell-cell adhesion"	"24.631"
"GO:0007160"	"cell-matrix adhesion"	"24.298"
"GO:0009968"	"negative regulation of signal transduction"	"24.281"
"GO:0030335"	"positive regulation of cell migration"	"23.781"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"23.716"
"GO:0016338"	"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules"	"23.08"
"GO:0007156"	"homophilic cell adhesion via plasma membrane adhesion molecules"	"22.738"
"GO:0016339"	"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules"	"21.703"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"21.546"
"GO:0016477"	"cell migration"	"21.34"
"GO:0008360"	"regulation of cell shape"	"21.228"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"21.095"
"GO:0043547"	"positive regulation of GTPase activity"	"20.119"
"GO:0043410"	"positive regulation of MAPK cascade"	"20.097"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"19.963"
"GO:0030041"	"actin filament polymerization"	"19.927"
"GO:0031581"	"hemidesmosome assembly"	"19.853"
"GO:0050853"	"B cell receptor signaling pathway"	"19.431"
"GO:0030036"	"actin cytoskeleton organization"	"19.355"
"GO:0050852"	"T cell receptor signaling pathway"	"19.348"
"GO:0007015"	"actin filament organization"	"19.268"
"GO:0030168"	"platelet activation"	"19.079"
"GO:0035556"	"intracellular signal transduction"	"19.004"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"18.575"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"18.423"
"GO:0006936"	"muscle contraction"	"18.288"
"GO:0042989"	"sequestering of actin monomers"	"17.913"
"GO:0033627"	"cell adhesion mediated by integrin"	"17.691"
"GO:0032956"	"regulation of actin cytoskeleton organization"	"17.335"
"GO:0035023"	"regulation of Rho protein signal transduction"	"17.096"
"GO:0042060"	"wound healing"	"16.956"
"GO:0048015"	"phosphatidylinositol-mediated signaling"	"16.886"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"16.871"
"GO:0034446"	"substrate adhesion-dependent cell spreading"	"16.852"
"GO:2000145"	"regulation of cell motility"	"16.765"
"GO:0046777"	"protein autophosphorylation"	"16.697"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"16.661"
"GO:0022617"	"extracellular matrix disassembly"	"16.596"
"GO:0030838"	"positive regulation of actin filament polymerization"	"16.488"
"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"16.46"
"GO:0050770"	"regulation of axonogenesis"	"16.44"
"GO:0051016"	"barbed-end actin filament capping"	"16.385"
"GO:0002250"	"adaptive immune response"	"16.2"
"GO:0001525"	"angiogenesis"	"16.188"
"GO:0051496"	"positive regulation of stress fiber assembly"	"16.021"
"GO:0051017"	"actin filament bundle assembly"	"15.853"
"GO:0002576"	"platelet degranulation"	"15.616"
"GO:0036120"	"cellular response to platelet-derived growth factor stimulus"	"15.518"
"GO:0070948"	"regulation of neutrophil mediated cytotoxicity"	"15.423"
"GO:0006911"	"phagocytosis, engulfment"	"15.323"
"GO:0070527"	"platelet aggregation"	"15.263"
"GO:0006468"	"protein phosphorylation"	"15.121"
"GO:0035635"	"entry of bacterium into host cell"	"15.089"
"GO:0030154"	"cell differentiation"	"14.997"
