goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0007411	axon guidance	240	10	CRMP1|1;DPYSL2|1;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1	0.3877221324717286	25.791666666666668	1.4510614931850796e-12	1.199239418880893e-8
GO:0097485	neuron projection guidance	241	10	CRMP1|1;DPYSL2|1;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1	0.3893376413570275	25.684647302904562	1.5125678487493133e-12	1.199239418880893e-8
GO:0040011	locomotion	1585	17	CDK6|1;CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;MYH9|1;NF1|1;NRCAM|1;NTRK1|0;PML|1;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0;FRMD5|0	2.5605815831987075	6.639116719242902	2.9984903449076228e-12	1.584902046640006e-8
GO:0048675	axon extension	109	8	DPYSL2|1;L1CAM|1;NRCAM|1;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	0.17609046849757676	45.43119266055045	4.054645508233534e-12	1.6073628456014788e-8
GO:0000902	cell morphogenesis	923	14	CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;MYH9|1;NRCAM|1;NTRK1|0;RASA1|1;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	1.4911147011308563	9.388949079089924	9.928058375408e-12	3.1485844331768933e-8
GO:0007409	axonogenesis	422	11	CRMP1|1;DPYSL2|1;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	0.6817447495961229	16.13507109004739	1.3386181052510437e-11	3.537744549160967e-8
GO:0048812	neuron projection morphogenesis	586	12	CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	0.9466882067851374	12.675767918088736	1.889488565609554e-11	3.784587409387068e-8
GO:0006928	movement of cell or subcellular component	1802	17	CDK6|1;CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;MYH9|1;NF1|1;NRCAM|1;NTRK1|0;PML|1;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0;FRMD5|0	2.9111470113085622	5.8396226415094334	2.435407431278236e-11	3.784587409387068e-8
GO:0120039	plasma membrane bounded cell projection morphogenesis	600	12	CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	0.9693053311793215	12.38	2.489120021209601e-11	3.784587409387068e-8
GO:0048858	cell projection morphogenesis	601	12	CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	0.9709208400646204	12.359400998336106	2.5379476298326153e-11	3.784587409387068e-8
GO:0007155	cell adhesion	1239	15	CDK6|1;EGFR|0;L1CAM|1;MYH9|1;NF1|1;NRCAM|1;PML|1;RASA1|1;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0;FRMD5|0	2.001615508885299	7.493946731234867	2.8809843399812962e-11	3.784587409387068e-8
GO:0022610	biological adhesion	1247	15	CDK6|1;EGFR|0;L1CAM|1;MYH9|1;NF1|1;NRCAM|1;PML|1;RASA1|1;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0;FRMD5|0	2.01453957996769	7.4458700882117075	3.1602276351350156e-11	3.784587409387068e-8
GO:0061564	axon development	462	11	CRMP1|1;DPYSL2|1;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	0.7463651050080776	14.738095238095237	3.5519920338344946e-11	3.784587409387068e-8
GO:0032989	cellular component morphogenesis	1015	14	CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;MYH9|1;NRCAM|1;NTRK1|0;RASA1|1;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	1.6397415185783524	8.537931034482758	3.5757397043312267e-11	3.784587409387068e-8
GO:0032990	cell part morphogenesis	619	12	CRMP1|1;DPYSL2|1;EGFR|0;L1CAM|1;NRCAM|1;NTRK1|0;CNTN2|0;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	1	12	3.580047369666772e-11	3.784587409387068e-8
GO:0030516	regulation of axon extension	84	7	DPYSL2|1;L1CAM|1;NRCAM|1;VEGFA|1;NRP1|1;CDK5R1|1;MACF1|0	0.13570274636510501	51.58333333333333	4.3817616202090903e-11	4.3425996257284716e-8
GO:1990138	neuron projection extension	149	8	DPYSL2|1;L1CAM|1;NRCAM|1;VEGFA|1;NRP2|1;NRP1|1;CDK5R1|1;MACF1|0	0.24071082390953152	33.23489932885906	5.114908496750559e-11	4.771006119586683e-8
