"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0000502"	"proteasome complex"	"31.196"	"1234"	"505.571"	"23.35"
"GO:0070062"	"extracellular exosome"	"25.058"	"11516"	"8648.906"	"114.418"
"GO:0005759"	"mitochondrial matrix"	"22.777"	"1837"	"1105.642"	"32.11"
"GO:1904813"	"ficolin-1-rich granule lumen"	"22.565"	"1830"	"1073.825"	"33.511"
"GO:0005839"	"proteasome core complex"	"22.089"	"408"	"140.167"	"12.125"
"GO:0022624"	"proteasome accessory complex"	"21.86"	"566"	"237.158"	"15.043"
"GO:0034774"	"secretory granule lumen"	"20.773"	"1574"	"936.955"	"30.667"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"18.557"	"360"	"146.162"	"11.523"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"17.662"	"193"	"59.903"	"7.536"
"GO:0005838"	"proteasome regulatory particle"	"16.746"	"253"	"98.089"	"9.251"
"GO:0005829"	"cytosol"	"16.676"	"21626"	"18505.086"	"187.148"
"GO:0005737"	"cytoplasm"	"15.445"	"14940"	"13050.287"	"122.348"
"GO:0043209"	"myelin sheath"	"14.445"	"2000"	"1361.851"	"44.176"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"14.409"	"197"	"78.673"	"8.212"
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	"13.94"	"192"	"74.808"	"8.407"
"GO:0005739"	"mitochondrion"	"13.843"	"4533"	"3729.923"	"58.014"
"GO:1990111"	"spermatoproteasome complex"	"13.299"	"83"	"23.368"	"4.484"
"GO:0005783"	"endoplasmic reticulum"	"12.864"	"2777"	"2199.702"	"44.879"
"GO:0005789"	"endoplasmic reticulum membrane"	"12.655"	"2481"	"1955.338"	"41.537"
"GO:0016020"	"membrane"	"12.323"	"8696"	"7464.236"	"99.953"
"GO:0031597"	"cytosolic proteasome complex"	"11.664"	"202"	"93.622"	"9.292"
"GO:0005885"	"Arp2/3 protein complex"	"11.503"	"195"	"87.361"	"9.357"
"GO:0042470"	"melanosome"	"11.005"	"1019"	"722.007"	"26.986"
"GO:0005832"	"chaperonin-containing T-complex"	"10.759"	"293"	"163.346"	"12.051"
"GO:0072562"	"blood microparticle"	"10.553"	"995"	"727.925"	"25.307"
"GO:0016234"	"inclusion body"	"10.112"	"447"	"283.137"	"16.205"
"GO:0002199"	"zona pellucida receptor complex"	"9.905"	"285"	"164.45"	"12.17"
"GO:0035578"	"azurophil granule lumen"	"9.102"	"494"	"333.303"	"17.656"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"9.037"	"142"	"69.112"	"8.066"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"8.612"	"132"	"65.57"	"7.714"
"GO:0044297"	"cell body"	"8.542"	"723"	"530.919"	"22.488"
"GO:0045254"	"pyruvate dehydrogenase complex"	"8.468"	"124"	"60.316"	"7.521"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"8.32"	"261"	"153.919"	"12.87"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"8.238"	"378"	"254.518"	"14.989"
"GO:0034515"	"proteasome storage granule"	"8.102"	"81"	"36.504"	"5.492"
"GO:0008537"	"proteasome activator complex"	"8.023"	"37"	"11.379"	"3.193"
"GO:0005874"	"microtubule"	"8.017"	"1748"	"1425.907"	"40.177"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"7.928"	"132"	"70.188"	"7.797"
"GO:0005811"	"lipid particle"	"7.832"	"330"	"220.403"	"13.994"
