"GO.ID"	"GO.Term"	"zscore"
"GO:0031597"	"cytosolic proteasome complex"	"14.823"
"GO:0022624"	"proteasome accessory complex"	"14.204"
"GO:1904813"	"ficolin-1-rich granule lumen"	"13.179"
"GO:0000502"	"proteasome complex"	"12.369"
"GO:0070062"	"extracellular exosome"	"11.713"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"11.374"
"GO:0016020"	"membrane"	"11.158"
"GO:0033176"	"proton-transporting V-type ATPase complex"	"10.493"
"GO:0005829"	"cytosol"	"10.299"
"GO:0061825"	NA	"10.104"
"GO:0099568"	"cytoplasmic region"	"10.051"
"GO:0009346"	"citrate lyase complex"	"9.85"
"GO:0042470"	"melanosome"	"9.83"
"GO:0000942"	"condensed nuclear chromosome outer kinetochore"	"9.789"
"GO:0097452"	"GAIT complex"	"9.51"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"9.005"
"GO:0034774"	"secretory granule lumen"	"8.353"
"GO:0005885"	"Arp2/3 protein complex"	"8.34"
"GO:0005783"	"endoplasmic reticulum"	"7.661"
"GO:0005789"	"endoplasmic reticulum membrane"	"7.326"
"GO:0034687"	"integrin alphaL-beta2 complex"	"7.036"
"GO:1990622"	"CHOP-ATF3 complex"	"6.912"
"GO:1990666"	"PCSK9-LDLR complex"	"6.878"
"GO:0034688"	"integrin alphaM-beta2 complex"	"6.844"
"GO:0042824"	"MHC class I peptide loading complex"	"6.844"
"GO:0017109"	"glutamate-cysteine ligase complex"	"6.795"
"GO:0070557"	"PCNA-p21 complex"	"6.795"
"GO:0016222"	"procollagen-proline 4-dioxygenase complex"	"6.746"
"GO:0044753"	"amphisome"	"6.714"
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	"6.63"
"GO:1990617"	"CHOP-ATF4 complex"	"6.576"
"GO:0036488"	"CHOP-C/EBP complex"	"6.517"
"GO:0042555"	"MCM complex"	"6.343"
"GO:0005838"	"proteasome regulatory particle"	"6.266"
"GO:0005839"	"proteasome core complex"	"6.154"
"GO:1904724"	"tertiary granule lumen"	"5.982"
"GO:0030867"	"rough endoplasmic reticulum membrane"	"5.948"
"GO:0005945"	"6-phosphofructokinase complex"	"5.776"
"GO:0018444"	"translation release factor complex"	"5.766"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"5.741"
"GO:0044611"	"nuclear pore inner ring"	"5.715"
"GO:0008537"	"proteasome activator complex"	"5.686"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"5.671"
"GO:0097447"	"dendritic tree"	"5.619"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"5.617"
"GO:0032937"	"SREBP-SCAP-Insig complex"	"5.563"
"GO:0005967"	"mitochondrial pyruvate dehydrogenase complex"	"5.527"
"GO:0043209"	"myelin sheath"	"5.522"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"5.491"
"GO:0031595"	"nuclear proteasome complex"	"5.473"
"GO:0030877"	"beta-catenin destruction complex"	"5.39"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"5.315"
"GO:0005790"	"smooth endoplasmic reticulum"	"5.255"
"GO:0042585"	"germinal vesicle"	"5.243"
"GO:0005737"	"cytoplasm"	"4.897"
"GO:0016602"	"CCAAT-binding factor complex"	"4.812"
"GO:0000015"	"phosphopyruvate hydratase complex"	"4.782"
"GO:0005905"	"clathrin-coated pit"	"4.766"
"GO:0030135"	"coated vesicle"	"4.752"
"GO:0030478"	"actin cap"	"4.735"
