"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0060070"	"canonical Wnt signaling pathway"	"26.152"	"-26.152"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"23.936"	"-23.936"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"23.052"	"-23.052"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"22.587"	"-22.587"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"21.325"	"-21.325"
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"19.895"	"-19.895"
"GO:1904886"	"beta-catenin destruction complex disassembly"	"19.663"	"-19.663"
"GO:0016055"	"Wnt signaling pathway"	"18.338"	"-18.338"
"GO:0007219"	"Notch signaling pathway"	"17.032"	"-17.032"
"GO:0045747"	"positive regulation of Notch signaling pathway"	"15.473"	"-15.473"
"GO:0060412"	"ventricular septum morphogenesis"	"14.634"	"-14.634"
"GO:0035567"	"non-canonical Wnt signaling pathway"	"13.999"	"-13.999"
"GO:1904837"	"beta-catenin-TCF complex assembly"	"13.655"	"-13.655"
"GO:0030182"	"neuron differentiation"	"12.812"	"-12.812"
"GO:0030514"	"negative regulation of BMP signaling pathway"	"12.546"	"-12.546"
"GO:0001756"	"somitogenesis"	"12.529"	"-12.529"
"GO:0001837"	"epithelial to mesenchymal transition"	"12.449"	"-12.449"
"GO:0045165"	"cell fate commitment"	"12.421"	"-12.421"
"GO:0016575"	"histone deacetylation"	"12.031"	"-12.031"
"GO:0050767"	"regulation of neurogenesis"	"12.007"	"-12.007"
"GO:0045668"	"negative regulation of osteoblast differentiation"	"11.791"	"-11.791"
"GO:0008285"	"negative regulation of cell proliferation"	"11.757"	"-11.757"
"GO:0006355"	"regulation of transcription, DNA-templated"	"11.679"	"-11.679"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"11.128"	"-11.128"
"GO:0001947"	"heart looping"	"11.12"	"-11.12"
"GO:0016567"	"protein ubiquitination"	"11.023"	"-11.023"
"GO:0006351"	"transcription, DNA-templated"	"10.967"	"-10.967"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"10.929"	"-10.929"
"GO:0000209"	"protein polyubiquitination"	"10.84"	"-10.84"
"GO:0035914"	"skeletal muscle cell differentiation"	"10.666"	"-10.666"
"GO:0090263"	"positive regulation of canonical Wnt signaling pathway"	"10.587"	"-10.587"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"10.491"	"-10.491"
"GO:0007050"	"cell cycle arrest"	"10.484"	"-10.484"
"GO:0045599"	"negative regulation of fat cell differentiation"	"10.421"	"-10.421"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"10.359"	"-10.359"
"GO:0001701"	"in utero embryonic development"	"10.342"	"-10.342"
"GO:0003151"	"outflow tract morphogenesis"	"10.317"	"-10.317"
"GO:0030521"	"androgen receptor signaling pathway"	"9.943"	"-9.943"
"GO:0030178"	"negative regulation of Wnt signaling pathway"	"9.914"	"-9.914"
"GO:0051091"	"positive regulation of sequence-specific DNA binding transcription factor activity"	"9.88"	"-9.88"
"GO:0097150"	"neuronal stem cell population maintenance"	"9.879"	"-9.879"
"GO:0044331"	"cell-cell adhesion mediated by cadherin"	"9.719"	"-9.719"
"GO:0030097"	"hemopoiesis"	"9.647"	"-9.647"
"GO:0002052"	"positive regulation of neuroblast proliferation"	"9.63"	"-9.63"
"GO:0048844"	"artery morphogenesis"	"9.575"	"-9.575"
"GO:0035019"	"somatic stem cell population maintenance"	"9.525"	"-9.525"
"GO:0060071"	"Wnt signaling pathway, planar cell polarity pathway"	"9.458"	"-9.458"
"GO:0043966"	"histone H3 acetylation"	"9.376"	"-9.376"
"GO:0006338"	"chromatin remodeling"	"9.371"	"-9.371"
"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"9.313"	"-9.313"
"GO:0030513"	"positive regulation of BMP signaling pathway"	"9.222"	"-9.222"
"GO:0045600"	"positive regulation of fat cell differentiation"	"9.181"	"-9.181"
"GO:0030512"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"9.121"	"-9.121"
"GO:0006974"	"cellular response to DNA damage stimulus"	"9.049"	"-9.049"
"GO:0009952"	"anterior/posterior pattern specification"	"9.044"	"-9.044"
"GO:0060045"	"positive regulation of cardiac muscle cell proliferation"	"9.001"	"-9.001"
"GO:0090103"	"cochlea morphogenesis"	"8.966"	"-8.966"
"GO:0045746"	"negative regulation of Notch signaling pathway"	"8.879"	"-8.879"
"GO:0035116"	"embryonic hindlimb morphogenesis"	"8.843"	"-8.843"
"GO:0007507"	"heart development"	"8.837"	"-8.837"
"GO:0048511"	"rhythmic process"	"8.776"	"-8.776"
"GO:0007492"	"endoderm development"	"8.711"	"-8.711"
"GO:0042733"	"embryonic digit morphogenesis"	"8.704"	"-8.704"
"GO:0043066"	"negative regulation of apoptotic process"	"8.655"	"-8.655"
"GO:0060828"	"regulation of canonical Wnt signaling pathway"	"8.573"	"-8.573"
"GO:0030879"	"mammary gland development"	"8.396"	"-8.396"
"GO:0061418"	"regulation of transcription from RNA polymerase II promoter in response to hypoxia"	"8.379"	"-8.379"
"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"8.353"	"-8.353"
"GO:0043065"	"positive regulation of apoptotic process"	"8.226"	"-8.226"
"GO:0045732"	"positive regulation of protein catabolic process"	"8.181"	"-8.181"
"GO:0042771"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	"8.128"	"-8.128"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"8.106"	"-8.106"
"GO:0010629"	"negative regulation of gene expression"	"8.048"	"-8.048"
"GO:1902036"	"regulation of hematopoietic stem cell differentiation"	"7.849"	"-7.849"
"GO:0001569"	"patterning of blood vessels"	"7.795"	"-7.795"
"GO:0019216"	"regulation of lipid metabolic process"	"7.788"	"-7.788"
"GO:0045787"	"positive regulation of cell cycle"	"7.737"	"-7.737"
"GO:0048589"	"developmental growth"	"7.686"	"-7.686"
"GO:0030308"	"negative regulation of cell growth"	"7.589"	"-7.589"
"GO:0043433"	"negative regulation of sequence-specific DNA binding transcription factor activity"	"7.451"	"-7.451"
"GO:0010628"	"positive regulation of gene expression"	"7.44"	"-7.44"
"GO:0030324"	"lung development"	"7.437"	"-7.437"
"GO:0045662"	"negative regulation of myoblast differentiation"	"7.381"	"-7.381"
"GO:0021915"	"neural tube development"	"7.365"	"-7.365"
"GO:0071300"	"cellular response to retinoic acid"	"7.24"	"-7.24"
"GO:0042475"	"odontogenesis of dentin-containing tooth"	"7.207"	"-7.207"
"GO:2000134"	"negative regulation of G1/S transition of mitotic cell cycle"	"7.182"	"-7.182"
"GO:0016339"	"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules"	"7.142"	"-7.142"
"GO:0007399"	"nervous system development"	"7.138"	"-7.138"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"7.014"	"-7.014"
"GO:0048843"	"negative regulation of axon extension involved in axon guidance"	"7.01"	"-7.01"
"GO:1902895"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"6.968"	"-6.968"
"GO:0007043"	"cell-cell junction assembly"	"6.956"	"-6.956"
"GO:0019827"	"stem cell population maintenance"	"6.914"	"-6.914"
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"6.899"	"-6.899"
"GO:0032007"	"negative regulation of TOR signaling"	"6.855"	"-6.855"
"GO:0051726"	"regulation of cell cycle"	"6.83"	"-6.83"
"GO:0006977"	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	"6.775"	"-6.775"
"GO:0050821"	"protein stabilization"	"6.772"	"-6.772"
"GO:0045736"	"negative regulation of cyclin-dependent protein serine/threonine kinase activity"	"6.765"	"-6.765"
"GO:0008284"	"positive regulation of cell proliferation"	"6.746"	"-6.746"
"GO:0032091"	"negative regulation of protein binding"	"6.726"	"-6.726"
"GO:0032332"	"positive regulation of chondrocyte differentiation"	"6.726"	"-6.726"
"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"	"6.712"	"-6.712"
"GO:0001657"	"ureteric bud development"	"6.651"	"-6.651"
"GO:0042752"	"regulation of circadian rhythm"	"6.638"	"-6.638"
"GO:0021983"	"pituitary gland development"	"6.616"	"-6.616"
"GO:0051403"	"stress-activated MAPK cascade"	"6.587"	"-6.587"
"GO:0030216"	"keratinocyte differentiation"	"6.578"	"-6.578"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"6.577"	"-6.577"
"GO:0120163"	NA	"6.57"	"-6.57"
"GO:0034332"	"adherens junction organization"	"6.554"	"-6.554"
"GO:0009887"	"animal organ morphogenesis"	"6.551"	"-6.551"
"GO:0030520"	"intracellular estrogen receptor signaling pathway"	"6.543"	"-6.543"
"GO:0030111"	"regulation of Wnt signaling pathway"	"6.502"	"-6.502"
"GO:0046427"	"positive regulation of JAK-STAT cascade"	"6.493"	"-6.493"
"GO:0006509"	"membrane protein ectodomain proteolysis"	"6.489"	"-6.489"
"GO:0032922"	"circadian regulation of gene expression"	"6.473"	"-6.473"
"GO:0046329"	"negative regulation of JNK cascade"	"6.462"	"-6.462"
"GO:0030509"	"BMP signaling pathway"	"6.46"	"-6.46"
"GO:0016579"	"protein deubiquitination"	"6.458"	"-6.458"
"GO:0060612"	"adipose tissue development"	"6.447"	"-6.447"
"GO:0043044"	"ATP-dependent chromatin remodeling"	"6.434"	"-6.434"
"GO:0045444"	"fat cell differentiation"	"6.419"	"-6.419"
"GO:0050680"	"negative regulation of epithelial cell proliferation"	"6.382"	"-6.382"
"GO:0030177"	"positive regulation of Wnt signaling pathway"	"6.373"	"-6.373"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"6.353"	"-6.353"
"GO:0010332"	"response to gamma radiation"	"6.179"	"-6.179"
"GO:0032481"	"positive regulation of type I interferon production"	"6.149"	"-6.149"
"GO:0010719"	"negative regulation of epithelial to mesenchymal transition"	"6.133"	"-6.133"
"GO:0030900"	"forebrain development"	"6.11"	"-6.11"
"GO:0007623"	"circadian rhythm"	"6.094"	"-6.094"
"GO:0007517"	"muscle organ development"	"6.087"	"-6.087"
"GO:0045445"	"myoblast differentiation"	"6.08"	"-6.08"
"GO:0045665"	"negative regulation of neuron differentiation"	"6.075"	"-6.075"
"GO:0031648"	"protein destabilization"	"6.032"	"-6.032"
"GO:0060716"	"labyrinthine layer blood vessel development"	"5.989"	"-5.989"
"GO:0072332"	"intrinsic apoptotic signaling pathway by p53 class mediator"	"5.978"	"-5.978"
"GO:0060395"	"SMAD protein signal transduction"	"5.971"	"-5.971"
"GO:0043401"	"steroid hormone mediated signaling pathway"	"5.95"	"-5.95"
"GO:0048147"	"negative regulation of fibroblast proliferation"	"5.946"	"-5.946"
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"5.938"	"-5.938"
"GO:0007595"	"lactation"	"5.87"	"-5.87"
"GO:0030901"	"midbrain development"	"5.815"	"-5.815"
"GO:0030326"	"embryonic limb morphogenesis"	"5.773"	"-5.773"
"GO:1990830"	"cellular response to leukemia inhibitory factor"	"5.771"	"-5.771"
"GO:0001889"	"liver development"	"5.762"	"-5.762"
"GO:0001707"	"mesoderm formation"	"5.748"	"-5.748"
"GO:0045786"	"negative regulation of cell cycle"	"5.628"	"-5.628"
"GO:0016485"	"protein processing"	"5.614"	"-5.614"
"GO:0045596"	"negative regulation of cell differentiation"	"5.599"	"-5.599"
"GO:0008283"	"cell proliferation"	"5.572"	"-5.572"
"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	"5.521"	"-5.521"
"GO:0051149"	"positive regulation of muscle cell differentiation"	"5.516"	"-5.516"
"GO:0060349"	"bone morphogenesis"	"5.485"	"-5.485"
"GO:0048662"	"negative regulation of smooth muscle cell proliferation"	"5.457"	"-5.457"
"GO:0065003"	"macromolecular complex assembly"	"5.452"	"-5.452"
"GO:0071456"	"cellular response to hypoxia"	"5.446"	"-5.446"
"GO:0042981"	"regulation of apoptotic process"	"5.439"	"-5.439"
"GO:0031398"	"positive regulation of protein ubiquitination"	"5.407"	"-5.407"
"GO:0048469"	"cell maturation"	"5.375"	"-5.375"
"GO:0032436"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	"5.372"	"-5.372"
"GO:0006468"	"protein phosphorylation"	"5.337"	"-5.337"
