"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0000777"	"condensed chromosome kinetochore"	"44.836"	"1570"	"499.398"	"23.878"
"GO:0000776"	"kinetochore"	"32.097"	"1664"	"682.665"	"30.574"
"GO:0000775"	"chromosome, centromeric region"	"31.002"	"901"	"335.519"	"18.24"
"GO:0005680"	"anaphase-promoting complex"	"26.213"	"399"	"120.101"	"10.64"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"23.268"	"588"	"232.046"	"15.298"
"GO:0000778"	"condensed nuclear chromosome kinetochore"	"22.944"	"220"	"55.185"	"7.183"
"GO:0031080"	"nuclear pore outer ring"	"22.851"	"321"	"98.338"	"9.744"
"GO:0000785"	"chromatin"	"22.161"	"1268"	"682.798"	"26.407"
"GO:0005694"	"chromosome"	"21.593"	"1031"	"538.822"	"22.794"
"GO:0000940"	"condensed chromosome outer kinetochore"	"21.153"	"186"	"46.575"	"6.591"
"GO:0005654"	"nucleoplasm"	"20.746"	"21623"	"16297.686"	"256.69"
"GO:0008278"	"cohesin complex"	"20.423"	"235"	"68.736"	"8.141"
"GO:0000780"	"condensed nuclear chromosome, centromeric region"	"20.017"	"207"	"61.517"	"7.268"
"GO:0005813"	"centrosome"	"19.832"	"3881"	"2610.985"	"64.04"
"GO:0000784"	"nuclear chromosome, telomeric region"	"19.575"	"1699"	"982.672"	"36.595"
"GO:0005635"	"nuclear envelope"	"19.344"	"1469"	"871.87"	"30.869"
"GO:0000922"	"spindle pole"	"18.954"	"1057"	"592.419"	"24.511"
"GO:0016604"	"nuclear body"	"18.268"	"1826"	"1196.713"	"34.447"
"GO:0031262"	"Ndc80 complex"	"17.659"	"111"	"23.642"	"4.947"
"GO:0000444"	"MIS12/MIND type complex"	"17.04"	"99"	"22.024"	"4.518"
"GO:0097431"	"mitotic spindle pole"	"16.771"	"302"	"122.57"	"10.699"
"GO:0000808"	"origin recognition complex"	"16.682"	"105"	"25.386"	"4.772"
"GO:0005828"	"kinetochore microtubule"	"16.679"	"170"	"55.742"	"6.851"
"GO:1990423"	"RZZ complex"	"16.341"	"77"	"15.698"	"3.751"
"GO:0005819"	"spindle"	"16.321"	"1135"	"694.236"	"27.006"
"GO:0005876"	"spindle microtubule"	"16.185"	"555"	"281"	"16.929"
"GO:0000942"	"condensed nuclear chromosome outer kinetochore"	"15.856"	"166"	"54.218"	"7.05"
"GO:0000800"	"lateral element"	"15.682"	"214"	"80.526"	"8.511"
"GO:0097125"	"cyclin B1-CDK1 complex"	"15.593"	"131"	"38.791"	"5.913"
"GO:0032133"	"chromosome passenger complex"	"15.474"	"144"	"44.288"	"6.444"
"GO:0005643"	"nuclear pore"	"15.16"	"969"	"584.203"	"25.383"
"GO:0016605"	"PML body"	"15.145"	"1122"	"704.392"	"27.574"
"GO:0030893"	"meiotic cohesin complex"	"15.054"	"157"	"52.434"	"6.946"
"GO:0031298"	"replication fork protection complex"	"14.511"	"125"	"38.51"	"5.96"
"GO:0010369"	"chromocenter"	"14.5"	"165"	"57.795"	"7.393"
"GO:0000779"	"condensed chromosome, centromeric region"	"14.314"	"146"	"50.058"	"6.703"
"GO:0035861"	"site of double-strand break"	"14.225"	"452"	"244.215"	"14.607"
"GO:0005667"	"transcription factor complex"	"14.177"	"1412"	"961.674"	"31.764"
"GO:0031618"	"nuclear pericentric heterochromatin"	"13.835"	"132"	"44.288"	"6.34"
"GO:0005662"	"DNA replication factor A complex"	"13.812"	"308"	"145.244"	"11.784"
"GO:0000818"	"nuclear MIS12/MIND complex"	"13.772"	"74"	"17.463"	"4.105"
"GO:0000228"	"nuclear chromosome"	"13.34"	"555"	"312.141"	"18.206"
"GO:0035371"	"microtubule plus-end"	"13.273"	"251"	"116.208"	"10.156"
"GO:0005721"	"pericentric heterochromatin"	"13.241"	"161"	"61.14"	"7.542"
"GO:0005634"	"nucleus"	"13.216"	"25008"	"21426.575"	"270.989"
"GO:0005664"	"nuclear origin of replication recognition complex"	"13.213"	"156"	"58.994"	"7.342"
"GO:0000790"	"nuclear chromatin"	"13.05"	"2401"	"1734.176"	"51.096"
"GO:0042555"	"MCM complex"	"13.042"	"214"	"92.639"	"9.305"
"GO:0000786"	"nucleosome"	"12.967"	"1291"	"841.212"	"34.687"
"GO:0000781"	"chromosome, telomeric region"	"12.93"	"505"	"289.181"	"16.692"
"GO:0031616"	"spindle pole centrosome"	"12.687"	"199"	"88.227"	"8.731"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"12.534"	"593"	"359.758"	"18.609"
"GO:1990023"	"mitotic spindle midzone"	"12.529"	"176"	"71.568"	"8.336"
"GO:0097362"	"MCM8-MCM9 complex"	"12.139"	"20"	"1.96"	"1.486"
"GO:0090734"	NA	"12.059"	"251"	"127.494"	"10.242"
"GO:0005730"	"nucleolus"	"12.045"	"5549"	"4472.751"	"89.355"
"GO:0000939"	"condensed chromosome inner kinetochore"	"12.039"	"54"	"13.39"	"3.373"
"GO:0044614"	"nuclear pore cytoplasmic filaments"	"12.038"	"108"	"36.385"	"5.949"
"GO:0051233"	"spindle midzone"	"11.919"	"401"	"225.805"	"14.699"
"GO:0072686"	"mitotic spindle"	"11.775"	"692"	"436.543"	"21.695"
"GO:0000793"	"condensed chromosome"	"11.653"	"320"	"170.895"	"12.796"
"GO:0030496"	"midbody"	"11.569"	"1098"	"762.24"	"29.022"
"GO:0044615"	"nuclear pore nuclear basket"	"11.521"	"137"	"55.139"	"7.105"
"GO:0031431"	"Dbf4-dependent protein kinase complex"	"11.38"	"17"	"1.799"	"1.336"
"GO:0016363"	"nuclear matrix"	"11.17"	"1065"	"736.101"	"29.446"
"GO:0031965"	"nuclear membrane"	"11.014"	"1513"	"1135.385"	"34.284"
"GO:0031261"	"DNA replication preinitiation complex"	"10.845"	"41"	"9.316"	"2.921"
"GO:0043596"	"nuclear replication fork"	"10.819"	"128"	"52.446"	"6.983"
"GO:0000811"	"GINS complex"	"10.738"	"34"	"7.09"	"2.506"
"GO:0035189"	"Rb-E2F complex"	"10.707"	"108"	"42.29"	"6.137"
"GO:0005815"	"microtubule organizing center"	"10.675"	"786"	"547.959"	"22.299"
"GO:0045180"	"basal cortex"	"10.651"	"62"	"19.229"	"4.016"
"GO:0005871"	"kinesin complex"	"10.542"	"373"	"221.694"	"14.353"
"GO:0016607"	"nuclear speck"	"10.394"	"2631"	"2083.504"	"52.675"
"GO:0034991"	"nuclear meiotic cohesin complex"	"10.175"	"70"	"24.233"	"4.498"
"GO:0005656"	"nuclear pre-replicative complex"	"10.137"	"44"	"11.48"	"3.208"
"GO:0000788"	"nuclear nucleosome"	"10.005"	"361"	"216.58"	"14.434"
"GO:1990723"	"cytoplasmic periphery of the nuclear pore complex"	"9.757"	"71"	"24.411"	"4.775"
"GO:0000801"	"central element"	"9.752"	"44"	"11.269"	"3.356"
"GO:0030981"	"cortical microtubule cytoskeleton"	"9.475"	"70"	"25.597"	"4.686"
"GO:0097124"	"cyclin A2-CDK2 complex"	"9.389"	"100"	"42.836"	"6.088"
"GO:0033597"	"mitotic checkpoint complex"	"9.355"	"33"	"8.011"	"2.671"
"GO:1990298"	"bub1-bub3 complex"	"9.355"	"33"	"8.011"	"2.671"
"GO:0005657"	"replication fork"	"9.255"	"225"	"123.714"	"10.944"
"GO:0000941"	"condensed nuclear chromosome inner kinetochore"	"9.231"	"26"	"5.168"	"2.257"
"GO:0097123"	"cyclin A1-CDK2 complex"	"9.194"	"95"	"41.25"	"5.846"
"GO:0032993"	"protein-DNA complex"	"9.185"	"500"	"333.616"	"18.115"
"GO:0097134"	"cyclin E1-CDK2 complex"	"9.181"	"95"	"40.313"	"5.956"
"GO:0005663"	"DNA replication factor C complex"	"9.1"	"154"	"77.395"	"8.418"
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	"9.048"	"137"	"68.342"	"7.588"
"GO:0070939"	"Dsl1/NZR complex"	"8.976"	"46"	"13.732"	"3.595"
"GO:0015630"	"microtubule cytoskeleton"	"8.823"	"1104"	"839.859"	"29.939"
"GO:0005881"	"cytoplasmic microtubule"	"8.601"	"412"	"273.472"	"16.105"
"GO:0034506"	"chromosome, centromeric core domain"	"8.56"	"26"	"5.915"	"2.346"
