"GO.ID"	"GO.Term"	"Z-score"
"GO:0000777"	"condensed chromosome kinetochore"	"44.836"
"GO:0000776"	"kinetochore"	"32.097"
"GO:0000775"	"chromosome, centromeric region"	"31.002"
"GO:0005680"	"anaphase-promoting complex"	"26.213"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"23.268"
"GO:0000778"	"condensed nuclear chromosome kinetochore"	"22.944"
"GO:0031080"	"nuclear pore outer ring"	"22.851"
"GO:0000785"	"chromatin"	"22.161"
"GO:0005694"	"chromosome"	"21.593"
"GO:0000940"	"condensed chromosome outer kinetochore"	"21.153"
"GO:0005654"	"nucleoplasm"	"20.746"
"GO:0008278"	"cohesin complex"	"20.423"
"GO:0000780"	"condensed nuclear chromosome, centromeric region"	"20.017"
"GO:0005813"	"centrosome"	"19.832"
"GO:0000784"	"nuclear chromosome, telomeric region"	"19.575"
"GO:0005635"	"nuclear envelope"	"19.344"
"GO:0000922"	"spindle pole"	"18.954"
"GO:0016604"	"nuclear body"	"18.268"
"GO:0031262"	"Ndc80 complex"	"17.659"
"GO:0000444"	"MIS12/MIND type complex"	"17.04"
"GO:0097431"	"mitotic spindle pole"	"16.771"
"GO:0000808"	"origin recognition complex"	"16.682"
"GO:0005828"	"kinetochore microtubule"	"16.679"
"GO:1990423"	"RZZ complex"	"16.341"
"GO:0005819"	"spindle"	"16.321"
"GO:0005876"	"spindle microtubule"	"16.185"
"GO:0000942"	"condensed nuclear chromosome outer kinetochore"	"15.856"
"GO:0000800"	"lateral element"	"15.682"
"GO:0097125"	"cyclin B1-CDK1 complex"	"15.593"
"GO:0032133"	"chromosome passenger complex"	"15.474"
"GO:0005643"	"nuclear pore"	"15.16"
"GO:0016605"	"PML body"	"15.145"
"GO:0030893"	"meiotic cohesin complex"	"15.054"
"GO:0031298"	"replication fork protection complex"	"14.511"
"GO:0010369"	"chromocenter"	"14.5"
"GO:0000779"	"condensed chromosome, centromeric region"	"14.314"
"GO:0035861"	"site of double-strand break"	"14.225"
"GO:0005667"	"transcription factor complex"	"14.177"
"GO:0031618"	"nuclear pericentric heterochromatin"	"13.835"
"GO:0005662"	"DNA replication factor A complex"	"13.812"
"GO:0000818"	"nuclear MIS12/MIND complex"	"13.772"
"GO:0000228"	"nuclear chromosome"	"13.34"
"GO:0035371"	"microtubule plus-end"	"13.273"
"GO:0005721"	"pericentric heterochromatin"	"13.241"
"GO:0005634"	"nucleus"	"13.216"
"GO:0005664"	"nuclear origin of replication recognition complex"	"13.213"
"GO:0000790"	"nuclear chromatin"	"13.05"
"GO:0042555"	"MCM complex"	"13.042"
"GO:0000786"	"nucleosome"	"12.967"
"GO:0000781"	"chromosome, telomeric region"	"12.93"
"GO:0031616"	"spindle pole centrosome"	"12.687"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"12.534"
"GO:1990023"	"mitotic spindle midzone"	"12.529"
"GO:0097362"	"MCM8-MCM9 complex"	"12.139"
"GO:0090734"	NA	"12.059"
"GO:0005730"	"nucleolus"	"12.045"
"GO:0000939"	"condensed chromosome inner kinetochore"	"12.039"
"GO:0044614"	"nuclear pore cytoplasmic filaments"	"12.038"
"GO:0051233"	"spindle midzone"	"11.919"
"GO:0072686"	"mitotic spindle"	"11.775"
"GO:0000793"	"condensed chromosome"	"11.653"
"GO:0030496"	"midbody"	"11.569"
"GO:0044615"	"nuclear pore nuclear basket"	"11.521"
"GO:0031431"	"Dbf4-dependent protein kinase complex"	"11.38"
"GO:0016363"	"nuclear matrix"	"11.17"
"GO:0031965"	"nuclear membrane"	"11.014"
"GO:0031261"	"DNA replication preinitiation complex"	"10.845"
"GO:0043596"	"nuclear replication fork"	"10.819"
"GO:0000811"	"GINS complex"	"10.738"
"GO:0035189"	"Rb-E2F complex"	"10.707"
"GO:0005815"	"microtubule organizing center"	"10.675"
"GO:0045180"	"basal cortex"	"10.651"
"GO:0005871"	"kinesin complex"	"10.542"
"GO:0016607"	"nuclear speck"	"10.394"
"GO:0034991"	"nuclear meiotic cohesin complex"	"10.175"
"GO:0005656"	"nuclear pre-replicative complex"	"10.137"
"GO:0000788"	"nuclear nucleosome"	"10.005"
"GO:1990723"	"cytoplasmic periphery of the nuclear pore complex"	"9.757"
"GO:0000801"	"central element"	"9.752"
"GO:0030981"	"cortical microtubule cytoskeleton"	"9.475"
"GO:0097124"	"cyclin A2-CDK2 complex"	"9.389"
"GO:0033597"	"mitotic checkpoint complex"	"9.355"
"GO:1990298"	"bub1-bub3 complex"	"9.355"
"GO:0005657"	"replication fork"	"9.255"
"GO:0000941"	"condensed nuclear chromosome inner kinetochore"	"9.231"
"GO:0097123"	"cyclin A1-CDK2 complex"	"9.194"
"GO:0032993"	"protein-DNA complex"	"9.185"
"GO:0097134"	"cyclin E1-CDK2 complex"	"9.181"
"GO:0005663"	"DNA replication factor C complex"	"9.1"
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	"9.048"
"GO:0070939"	"Dsl1/NZR complex"	"8.976"
"GO:0015630"	"microtubule cytoskeleton"	"8.823"
"GO:0005881"	"cytoplasmic microtubule"	"8.601"
"GO:0034506"	"chromosome, centromeric core domain"	"8.56"
"GO:0031511"	"Mis6-Sim4 complex"	"8.558"
"GO:0070557"	"PCNA-p21 complex"	"8.536"
"GO:0097135"	"cyclin E2-CDK2 complex"	"8.453"
"GO:0000794"	"condensed nuclear chromosome"	"8.438"
"GO:0000795"	"synaptonemal complex"	"8.346"
"GO:0005658"	"alpha DNA polymerase:primase complex"	"8.194"
