"GO.ID"	"GO.Term"	"zscore"
"GO:0061575"	"cyclin-dependent protein serine/threonine kinase activator activity"	"14.77"
"GO:0003688"	"DNA replication origin binding"	"13.856"
"GO:0070087"	"chromo shadow domain binding"	"12.017"
"GO:0003682"	"chromatin binding"	"11.903"
"GO:0005515"	"protein binding"	"11.729"
"GO:0070717"	"poly-purine tract binding"	"11.278"
"GO:0043138"	"3'-5' DNA helicase activity"	"11.272"
"GO:0097472"	"cyclin-dependent protein kinase activity"	"10.94"
"GO:0005524"	"ATP binding"	"10.599"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"10.266"
"GO:0003777"	"microtubule motor activity"	"10.002"
"GO:0005169"	"neurotrophin TRKB receptor binding"	"10"
"GO:0005170"	"neurotrophin TRKC receptor binding"	"10"
"GO:0004014"	"adenosylmethionine decarboxylase activity"	"9.899"
"GO:0019810"	"putrescine binding"	"9.899"
"GO:0003697"	"single-stranded DNA binding"	"9.888"
"GO:0043035"	"chromatin insulator sequence binding"	"9.754"
"GO:0008017"	"microtubule binding"	"9.649"
"GO:0070337"	"3'-flap-structured DNA binding"	"9.57"
"GO:0005283"	"sodium:amino acid symporter activity"	"9.396"
"GO:0004506"	"squalene monooxygenase activity"	"9.353"
"GO:0031962"	"mineralocorticoid receptor binding"	"9.353"
"GO:1990833"	"clathrin-uncoating ATPase activity"	"9.23"
"GO:0008139"	"nuclear localization sequence binding"	"9.097"
"GO:0008134"	"transcription factor binding"	"8.716"
"GO:0034513"	"box H/ACA snoRNA binding"	"8.57"
"GO:0044547"	"DNA topoisomerase binding"	"8.57"
"GO:0019901"	"protein kinase binding"	"8.567"
"GO:0035174"	"histone serine kinase activity"	"8.475"
"GO:0016887"	"ATPase activity"	"8.414"
"GO:0004386"	"helicase activity"	"8.302"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"8.166"
"GO:0050733"	"RS domain binding"	"8.028"
"GO:0003677"	"DNA binding"	"8.019"
"GO:0043515"	"kinetochore binding"	"8.008"
"GO:0008536"	"Ran GTPase binding"	"7.962"
"GO:0010997"	"anaphase-promoting complex binding"	"7.702"
"GO:0004672"	"protein kinase activity"	"7.582"
"GO:0046982"	"protein heterodimerization activity"	"7.576"
"GO:0036002"	"pre-mRNA binding"	"7.566"
