"GO.ID"	"GO.Term"	"Z-score"
"GO:0009124"	"nucleoside monophosphate biosynthetic process"	"Inf"
"GO:0009133"	"nucleoside diphosphate biosynthetic process"	"Inf"
"GO:0051301"	"cell division"	"41.826"
"GO:0006260"	"DNA replication"	"31.847"
"GO:0043413"	"macromolecule glycosylation"	"31.591"
"GO:0006270"	"DNA replication initiation"	"25.991"
"GO:0000070"	"mitotic sister chromatid segregation"	"25.76"
"GO:0000083"	"regulation of transcription involved in G1/S transition of mitotic cell cycle"	"25.295"
"GO:0007059"	"chromosome segregation"	"24.963"
"GO:0051382"	"kinetochore assembly"	"24.815"
"GO:0034080"	"CENP-A containing nucleosome assembly"	"24.731"
"GO:0051315"	"attachment of mitotic spindle microtubules to kinetochore"	"23.933"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"22.589"
"GO:0006281"	"DNA repair"	"22.441"
"GO:0034501"	"protein localization to kinetochore"	"22.255"
"GO:0006977"	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	"21.715"
"GO:0051321"	"meiotic cell cycle"	"21.592"
"GO:0007094"	"mitotic spindle assembly checkpoint"	"21.511"
"GO:0051726"	"regulation of cell cycle"	"21.071"
"GO:0000723"	"telomere maintenance"	"20.532"
"GO:0000724"	"double-strand break repair via homologous recombination"	"18.94"
"GO:0000278"	"mitotic cell cycle"	"18.415"
"GO:0007052"	"mitotic spindle organization"	"18.329"
"GO:0007088"	"regulation of mitotic nuclear division"	"18.308"
"GO:0045787"	"positive regulation of cell cycle"	"18.261"
"GO:0015828"	"tyrosine transport"	"18.221"
"GO:0046603"	"negative regulation of mitotic centrosome separation"	"18.221"
"GO:0007062"	"sister chromatid cohesion"	"18.213"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"17.968"
"GO:0008608"	"attachment of spindle microtubules to kinetochore"	"17.615"
"GO:0007064"	"mitotic sister chromatid cohesion"	"17.214"
"GO:0007049"	"cell cycle"	"17.21"
"GO:0006974"	"cellular response to DNA damage stimulus"	"16.992"
"GO:0006334"	"nucleosome assembly"	"16.814"
"GO:0000076"	"DNA replication checkpoint"	"16.759"
"GO:0007093"	"mitotic cell cycle checkpoint"	"16.605"
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	"16.568"
"GO:0007077"	"mitotic nuclear envelope disassembly"	"16.331"
"GO:0000132"	"establishment of mitotic spindle orientation"	"16.042"
"GO:0033314"	"mitotic DNA replication checkpoint"	"15.808"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"15.607"
"GO:1905448"	"positive regulation of mitochondrial ATP synthesis coupled electron transport"	"15.593"
"GO:0070979"	"protein K11-linked ubiquitination"	"15.559"
"GO:0051383"	"kinetochore organization"	"15.532"
"GO:0051310"	"metaphase plate congression"	"15.426"
"GO:0051983"	"regulation of chromosome segregation"	"15.391"
"GO:1905342"	"positive regulation of protein localization to kinetochore"	"15.088"
"GO:0006298"	"mismatch repair"	"15.073"
"GO:0006268"	"DNA unwinding involved in DNA replication"	"15.06"
"GO:0000077"	"DNA damage checkpoint"	"15.019"
"GO:0032201"	"telomere maintenance via semi-conservative replication"	"14.914"
"GO:0060623"	"regulation of chromosome condensation"	"14.895"
"GO:0045143"	"homologous chromosome segregation"	"14.738"
"GO:0007019"	"microtubule depolymerization"	"14.642"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"14.622"
"GO:0030261"	"chromosome condensation"	"14.476"
"GO:0006302"	"double-strand break repair"	"14.314"
"GO:0007131"	"reciprocal meiotic recombination"	"14.218"
"GO:0016572"	"histone phosphorylation"	"14.196"
"GO:0007080"	"mitotic metaphase plate congression"	"13.992"
"GO:0043550"	"regulation of lipid kinase activity"	"13.907"
"GO:0007095"	"mitotic G2 DNA damage checkpoint"	"13.82"
"GO:0006406"	"mRNA export from nucleus"	"13.709"
"GO:0006310"	"DNA recombination"	"13.701"
"GO:0055015"	"ventricular cardiac muscle cell development"	"13.518"
