"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"23.088"	"543"	"215.682"	"14.177"
"GO:0003682"	"chromatin binding"	"21.493"	"3001"	"1965.76"	"48.166"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"18.166"	"322"	"121.486"	"11.038"
"GO:0003684"	"damaged DNA binding"	"17.725"	"849"	"465.103"	"21.659"
"GO:0003690"	"double-stranded DNA binding"	"17.493"	"844"	"481.238"	"20.737"
"GO:0043515"	"kinetochore binding"	"17.45"	"139"	"36.675"	"5.864"
"GO:0051010"	"microtubule plus-end binding"	"17.2"	"282"	"109.839"	"10.009"
"GO:0003688"	"DNA replication origin binding"	"16.596"	"351"	"152.481"	"11.962"
"GO:0017056"	"structural constituent of nuclear pore"	"16.245"	"423"	"191.491"	"14.251"
"GO:0035173"	"histone kinase activity"	"16.12"	"215"	"79.059"	"8.433"
"GO:0003697"	"single-stranded DNA binding"	"15.532"	"1026"	"622.352"	"25.988"
"GO:0008017"	"microtubule binding"	"14.721"	"1240"	"835.166"	"27.5"
"GO:0097472"	"cyclin-dependent protein kinase activity"	"14.713"	"175"	"64.59"	"7.504"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"14.485"	"798"	"486.89"	"21.478"
"GO:0001012"	"RNA polymerase II regulatory region DNA binding"	"13.932"	"130"	"44.101"	"6.166"
"GO:1990841"	"promoter-specific chromatin binding"	"13.693"	"688"	"406.007"	"20.594"
"GO:0030332"	"cyclin binding"	"13.691"	"473"	"255.7"	"15.872"
"GO:0043565"	"sequence-specific DNA binding"	"13.687"	"1413"	"991.212"	"30.817"
"GO:0010997"	"anaphase-promoting complex binding"	"13.567"	"149"	"53.827"	"7.015"
"GO:0008134"	"transcription factor binding"	"12.882"	"2634"	"1961.473"	"52.207"
"GO:0019237"	"centromeric DNA binding"	"12.301"	"121"	"43.877"	"6.27"
"GO:0043138"	"3'-5' DNA helicase activity"	"12.147"	"87"	"27.462"	"4.901"
"GO:0005515"	"protein binding"	"12.113"	"35313"	"32951.929"	"194.92"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"11.913"	"662"	"430.582"	"19.426"
"GO:0042393"	"histone binding"	"11.897"	"888"	"606.471"	"23.664"
"GO:0003713"	"transcription coactivator activity"	"11.879"	"1942"	"1463.247"	"40.301"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"11.47"	"432"	"245.017"	"16.302"
"GO:0005072"	"transforming growth factor beta receptor, cytoplasmic mediator activity"	"11.418"	"34"	"6.297"	"2.426"
"GO:0035064"	"methylated histone binding"	"11.288"	"331"	"182.092"	"13.191"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"11.078"	"2181"	"1732.992"	"40.442"
"GO:0031492"	"nucleosomal DNA binding"	"10.718"	"723"	"463.637"	"24.2"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"10.665"	"146"	"63.173"	"7.766"
"GO:0003714"	"transcription corepressor activity"	"10.639"	"1205"	"905.372"	"28.164"
"GO:0098505"	"G-rich strand telomeric DNA binding"	"10.286"	"244"	"130.956"	"10.991"
"GO:0036033"	"mediator complex binding"	"10.152"	"99"	"39.066"	"5.904"
"GO:0070840"	"dynein complex binding"	"10.058"	"237"	"130.107"	"10.627"
"GO:0042826"	"histone deacetylase binding"	"9.885"	"1250"	"915.057"	"33.882"
"GO:0050681"	"androgen receptor binding"	"9.824"	"501"	"330.017"	"17.405"
"GO:0004672"	"protein kinase activity"	"9.721"	"1420"	"1087.284"	"34.225"
"GO:0061575"	"cyclin-dependent protein serine/threonine kinase activator activity"	"9.23"	"95"	"39.675"	"5.994"
"GO:0043142"	"single-stranded DNA-dependent ATPase activity"	"9.168"	"159"	"79.561"	"8.664"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"9.143"	"303"	"188.386"	"12.536"
"GO:0003689"	"DNA clamp loader activity"	"9.1"	"137"	"65.714"	"7.833"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"9.068"	"2644"	"2233.469"	"45.275"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"8.931"	"552"	"377.429"	"19.547"
"GO:0032405"	"MutLalpha complex binding"	"8.849"	"101"	"45.166"	"6.309"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"8.779"	"141"	"69.824"	"8.107"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"8.733"	"1267"	"1008.129"	"29.644"
"GO:0003691"	"double-stranded telomeric DNA binding"	"8.524"	"144"	"75.611"	"8.023"
"GO:0008094"	"DNA-dependent ATPase activity"	"8.467"	"357"	"230.27"	"14.967"
"GO:0004386"	"helicase activity"	"8.289"	"509"	"355.978"	"18.462"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"8.264"	"919"	"712.809"	"24.951"
"GO:0031490"	"chromatin DNA binding"	"8.263"	"500"	"347.447"	"18.463"
"GO:0097027"	"ubiquitin-protein transferase activator activity"	"8.259"	"115"	"56.245"	"7.114"
"GO:0004407"	"histone deacetylase activity"	"8.055"	"390"	"259.23"	"16.234"
"GO:0003777"	"microtubule motor activity"	"8.044"	"314"	"204.556"	"13.605"
"GO:0046982"	"protein heterodimerization activity"	"7.944"	"3137"	"2634.729"	"63.223"
"GO:0008408"	"3'-5' exonuclease activity"	"7.841"	"93"	"43.918"	"6.259"
"GO:0000980"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"7.83"	"815"	"618.087"	"25.15"
"GO:0004860"	"protein kinase inhibitor activity"	"7.822"	"149"	"82.756"	"8.469"
"GO:0097602"	"cullin family protein binding"	"7.799"	"156"	"86.567"	"8.903"
"GO:0070463"	"tubulin-dependent ATPase activity"	"7.639"	"24"	"6.368"	"2.308"
"GO:0051059"	"NF-kappaB binding"	"7.57"	"310"	"204.783"	"13.899"
"GO:0019901"	"protein kinase binding"	"7.56"	"3063"	"2582.742"	"63.526"
"GO:0033613"	"activating transcription factor binding"	"7.383"	"341"	"233.235"	"14.596"
"GO:1990404"	"protein ADP-ribosylase activity"	"7.325"	"49"	"19.275"	"4.058"
"GO:0070012"	"oligopeptidase activity"	"7.296"	"28"	"8.208"	"2.713"
"GO:0000403"	"Y-form DNA binding"	"7.289"	"82"	"38.512"	"5.966"
"GO:0009378"	"four-way junction helicase activity"	"7.241"	"43"	"15.225"	"3.836"
"GO:0004674"	"protein serine/threonine kinase activity"	"7.167"	"2004"	"1695.878"	"42.994"
"GO:0004527"	"exonuclease activity"	"7.123"	"58"	"23.705"	"4.815"
"GO:0031491"	"nucleosome binding"	"7.021"	"267"	"180.516"	"12.318"
