"GO.ID"	"GO.Term"	"zscore"
"GO:0000777"	"condensed chromosome kinetochore"	"44.836"
"GO:0000776"	"kinetochore"	"32.097"
"GO:0000775"	"chromosome, centromeric region"	"31.002"
"GO:0005680"	"anaphase-promoting complex"	"26.213"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"23.268"
"GO:0000778"	"condensed nuclear chromosome kinetochore"	"22.944"
"GO:0031080"	"nuclear pore outer ring"	"22.851"
"GO:0000785"	"chromatin"	"22.161"
"GO:0005694"	"chromosome"	"21.593"
"GO:0000940"	"condensed chromosome outer kinetochore"	"21.153"
"GO:0005654"	"nucleoplasm"	"20.746"
"GO:0008278"	"cohesin complex"	"20.423"
"GO:0000780"	"condensed nuclear chromosome, centromeric region"	"20.017"
"GO:0005813"	"centrosome"	"19.832"
"GO:0000784"	"nuclear chromosome, telomeric region"	"19.575"
"GO:0005635"	"nuclear envelope"	"19.344"
"GO:0000922"	"spindle pole"	"18.954"
"GO:0016604"	"nuclear body"	"18.268"
"GO:0031262"	"Ndc80 complex"	"17.659"
"GO:0000444"	"MIS12/MIND type complex"	"17.04"
"GO:0097431"	"mitotic spindle pole"	"16.771"
"GO:0000808"	"origin recognition complex"	"16.682"
"GO:0005828"	"kinetochore microtubule"	"16.679"
"GO:1990423"	"RZZ complex"	"16.341"
"GO:0005819"	"spindle"	"16.321"
"GO:0005876"	"spindle microtubule"	"16.185"
"GO:0000942"	"condensed nuclear chromosome outer kinetochore"	"15.856"
"GO:0000800"	"lateral element"	"15.682"
"GO:0097125"	"cyclin B1-CDK1 complex"	"15.593"
"GO:0032133"	"chromosome passenger complex"	"15.474"
"GO:0005643"	"nuclear pore"	"15.16"
"GO:0016605"	"PML body"	"15.145"
"GO:0030893"	"meiotic cohesin complex"	"15.054"
"GO:0031298"	"replication fork protection complex"	"14.511"
"GO:0010369"	"chromocenter"	"14.5"
"GO:0000779"	"condensed chromosome, centromeric region"	"14.314"
"GO:0035861"	"site of double-strand break"	"14.225"
"GO:0005667"	"transcription factor complex"	"14.177"
"GO:0031618"	"nuclear pericentric heterochromatin"	"13.835"
"GO:0005662"	"DNA replication factor A complex"	"13.812"
"GO:0000818"	"nuclear MIS12/MIND complex"	"13.772"
"GO:0000228"	"nuclear chromosome"	"13.34"
"GO:0035371"	"microtubule plus-end"	"13.273"
"GO:0005721"	"pericentric heterochromatin"	"13.241"
"GO:0005634"	"nucleus"	"13.216"
"GO:0005664"	"nuclear origin of replication recognition complex"	"13.213"
"GO:0000790"	"nuclear chromatin"	"13.05"
"GO:0042555"	"MCM complex"	"13.042"
"GO:0000786"	"nucleosome"	"12.967"
"GO:0000781"	"chromosome, telomeric region"	"12.93"
"GO:0031616"	"spindle pole centrosome"	"12.687"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"12.534"
"GO:1990023"	"mitotic spindle midzone"	"12.529"
"GO:0097362"	"MCM8-MCM9 complex"	"12.139"
"GO:0090734"	NA	"12.059"
"GO:0005730"	"nucleolus"	"12.045"
"GO:0000939"	"condensed chromosome inner kinetochore"	"12.039"
"GO:0044614"	"nuclear pore cytoplasmic filaments"	"12.038"
"GO:0051233"	"spindle midzone"	"11.919"
"GO:0072686"	"mitotic spindle"	"11.775"
"GO:0000793"	"condensed chromosome"	"11.653"
"GO:0030496"	"midbody"	"11.569"
"GO:0044615"	"nuclear pore nuclear basket"	"11.521"
"GO:0031431"	"Dbf4-dependent protein kinase complex"	"11.38"
"GO:0016363"	"nuclear matrix"	"11.17"
"GO:0031965"	"nuclear membrane"	"11.014"
"GO:0031261"	"DNA replication preinitiation complex"	"10.845"
"GO:0043596"	"nuclear replication fork"	"10.819"
"GO:0000811"	"GINS complex"	"10.738"
"GO:0035189"	"Rb-E2F complex"	"10.707"
"GO:0005815"	"microtubule organizing center"	"10.675"
"GO:0045180"	"basal cortex"	"10.651"
"GO:0005871"	"kinesin complex"	"10.542"
"GO:0016607"	"nuclear speck"	"10.394"
"GO:0034991"	"nuclear meiotic cohesin complex"	"10.175"
"GO:0005656"	"nuclear pre-replicative complex"	"10.137"
"GO:0000788"	"nuclear nucleosome"	"10.005"
"GO:1990723"	"cytoplasmic periphery of the nuclear pore complex"	"9.757"
"GO:0000801"	"central element"	"9.752"
"GO:0030981"	"cortical microtubule cytoskeleton"	"9.475"
"GO:0097124"	"cyclin A2-CDK2 complex"	"9.389"
"GO:0033597"	"mitotic checkpoint complex"	"9.355"
"GO:1990298"	"bub1-bub3 complex"	"9.355"
"GO:0005657"	"replication fork"	"9.255"
"GO:0000941"	"condensed nuclear chromosome inner kinetochore"	"9.231"
"GO:0097123"	"cyclin A1-CDK2 complex"	"9.194"
"GO:0032993"	"protein-DNA complex"	"9.185"
"GO:0097134"	"cyclin E1-CDK2 complex"	"9.181"
"GO:0005663"	"DNA replication factor C complex"	"9.1"
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	"9.048"
"GO:0070939"	"Dsl1/NZR complex"	"8.976"
"GO:0015630"	"microtubule cytoskeleton"	"8.823"
"GO:0005881"	"cytoplasmic microtubule"	"8.601"
"GO:0034506"	"chromosome, centromeric core domain"	"8.56"
"GO:0031511"	"Mis6-Sim4 complex"	"8.558"
"GO:0070557"	"PCNA-p21 complex"	"8.536"
"GO:0097135"	"cyclin E2-CDK2 complex"	"8.453"
"GO:0000794"	"condensed nuclear chromosome"	"8.438"
"GO:0000795"	"synaptonemal complex"	"8.346"
"GO:0005658"	"alpha DNA polymerase:primase complex"	"8.194"
"GO:0071013"	"catalytic step 2 spliceosome"	"8.151"
"GO:0045120"	"pronucleus"	"7.974"
"GO:0031390"	"Ctf18 RFC-like complex"	"7.908"
"GO:0061673"	"mitotic spindle astral microtubule"	"7.85"
"GO:0005681"	"spliceosomal complex"	"7.769"
"GO:0005720"	"nuclear heterochromatin"	"7.689"
"GO:0097129"	"cyclin D2-CDK4 complex"	"7.628"
"GO:0031592"	"centrosomal corona"	"7.622"
"GO:0005814"	"centriole"	"7.558"
"GO:0042405"	"nuclear inclusion body"	"7.544"
"GO:0008024"	"cyclin/CDK positive transcription elongation factor complex"	"7.46"
"GO:0030892"	"mitotic cohesin complex"	"7.381"
"GO:0005829"	"cytosol"	"7.38"
"GO:0000805"	"X chromosome"	"7.365"
"GO:0005874"	"microtubule"	"7.291"
"GO:0035098"	"ESC/E(Z) complex"	"7.265"
"GO:0030896"	"checkpoint clamp complex"	"7.187"
"GO:0031436"	"BRCA1-BARD1 complex"	"7.028"
"GO:0005719"	"nuclear euchromatin"	"7.013"
"GO:1990904"	"ribonucleoprotein complex"	"6.952"
"GO:0000796"	"condensin complex"	"6.946"
"GO:0000930"	"gamma-tubulin complex"	"6.933"
"GO:0044613"	"nuclear pore central transport channel"	"6.919"
"GO:0070531"	"BRCA1-A complex"	"6.896"
"GO:0000806"	"Y chromosome"	"6.884"
"GO:0005869"	"dynactin complex"	"6.871"
"GO:0017053"	"transcriptional repressor complex"	"6.856"
"GO:0045171"	"intercellular bridge"	"6.84"
"GO:0060053"	"neurofilament cytoskeleton"	"6.786"
"GO:0000792"	"heterochromatin"	"6.757"
"GO:0031461"	"cullin-RING ubiquitin ligase complex"	"6.744"
"GO:0033593"	"BRCA2-MAGE-D1 complex"	"6.731"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"6.703"
"GO:0000118"	"histone deacetylase complex"	"6.681"
"GO:0032300"	"mismatch repair complex"	"6.658"
"GO:0043564"	"Ku70:Ku80 complex"	"6.574"
"GO:0000243"	"commitment complex"	"6.573"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"6.571"
"GO:0090724"	NA	"6.554"
"GO:0000123"	"histone acetyltransferase complex"	"6.467"
"GO:0036053"	"glomerular endothelium fenestra"	"6.374"
"GO:0070419"	"nonhomologous end joining complex"	"6.342"
"GO:0000783"	"nuclear telomere cap complex"	"6.309"
"GO:1990393"	"3M complex"	"6.288"
"GO:0030915"	"Smc5-Smc6 complex"	"6.284"
"GO:0070937"	"CRD-mediated mRNA stability complex"	"6.219"
"GO:0034399"	"nuclear periphery"	"6.124"
"GO:0035101"	"FACT complex"	"6.096"
"GO:0030894"	"replisome"	"6.071"
"GO:0005685"	"U1 snRNP"	"5.982"
"GO:0070822"	"Sin3-type complex"	"5.94"
"GO:0016514"	"SWI/SNF complex"	"5.936"
"GO:0043626"	"PCNA complex"	"5.908"
"GO:0032116"	"SMC loading complex"	"5.827"
"GO:0090694"	"Scc2-Scc4 cohesin loading complex"	"5.827"
"GO:0120103"	NA	"5.73"
"GO:0016580"	"Sin3 complex"	"5.725"
"GO:0070652"	"HAUS complex"	"5.725"
"GO:0030870"	"Mre11 complex"	"5.719"
"GO:0001939"	"female pronucleus"	"5.652"
"GO:0032389"	"MutLalpha complex"	"5.6"
"GO:0008274"	"gamma-tubulin ring complex"	"5.549"
"GO:0042585"	"germinal vesicle"	"5.527"
"GO:0043203"	"axon hillock"	"5.526"
"GO:0000235"	"astral microtubule"	"5.525"
"GO:0071204"	"histone pre-mRNA 3'end processing complex"	"5.485"
"GO:0061700"	"GATOR2 complex"	"5.436"
"GO:0044611"	"nuclear pore inner ring"	"5.432"
"GO:0031465"	"Cul4B-RING E3 ubiquitin ligase complex"	"5.4"
"GO:0070176"	"DRM complex"	"5.377"
"GO:0009330"	"DNA topoisomerase complex (ATP-hydrolyzing)"	"5.357"
"GO:0030124"	"AP-4 adaptor complex"	"5.357"
"GO:0034719"	"SMN-Sm protein complex"	"5.35"
"GO:0044354"	"macropinosome"	"5.337"
"GO:0043625"	"delta DNA polymerase complex"	"5.332"
"GO:0097545"	"axonemal outer doublet"	"5.249"
"GO:0005737"	"cytoplasm"	"5.234"
"GO:0032991"	"macromolecular complex"	"5.12"
"GO:0000799"	"nuclear condensin complex"	"5.099"
"GO:0042720"	"mitochondrial inner membrane peptidase complex"	"4.997"
"GO:0070877"	"microprocessor complex"	"4.913"
"GO:0031463"	"Cul3-RING ubiquitin ligase complex"	"4.886"
"GO:1990391"	"DNA repair complex"	"4.874"
"GO:0031213"	"RSF complex"	"4.856"
"GO:0005682"	"U5 snRNP"	"4.851"
"GO:0097539"	"ciliary transition fiber"	"4.802"
"GO:0031462"	"Cul2-RING ubiquitin ligase complex"	"4.778"
"GO:0001940"	"male pronucleus"	"4.774"
"GO:0034998"	"oligosaccharyltransferase I complex"	"4.774"
"GO:0001650"	"fibrillar center"	"4.741"
"GO:0005677"	"chromatin silencing complex"	"4.672"
"GO:0005642"	"annulate lamellae"	"4.661"
"GO:0071565"	"nBAF complex"	"4.658"
"GO:0035985"	"senescence-associated heterochromatin focus"	"4.654"
"GO:0005638"	"lamin filament"	"4.603"
"GO:0035097"	"histone methyltransferase complex"	"4.597"
"GO:0031391"	"Elg1 RFC-like complex"	"4.58"
"GO:0034423"	"autophagosome lumen"	"4.54"
"GO:0071564"	"npBAF complex"	"4.479"
"GO:0015030"	"Cajal body"	"4.461"
"GO:0016581"	"NuRD complex"	"4.427"
"GO:0031467"	"Cul7-RING ubiquitin ligase complex"	"4.412"
"GO:0070938"	"contractile ring"	"4.409"
"GO:0031422"	"RecQ helicase-Topo III complex"	"4.379"
"GO:0032797"	"SMN complex"	"4.326"
"GO:0042382"	"paraspeckles"	"4.32"
"GO:0031933"	"telomeric heterochromatin"	"4.303"
"GO:0000417"	"HIR complex"	"4.27"
"GO:0060473"	"cortical granule"	"4.268"
"GO:0034451"	"centriolar satellite"	"4.263"
"GO:0000923"	"equatorial microtubule organizing center"	"4.205"
"GO:0005816"	"spindle pole body"	"4.196"
"GO:0031519"	"PcG protein complex"	"4.174"
"GO:0034709"	"methylosome"	"4.139"
"GO:0031389"	"Rad17 RFC-like complex"	"4.112"
"GO:0033186"	"CAF-1 complex"	"4.101"
"GO:0097504"	"Gemini of coiled bodies"	"4.08"
"GO:0005689"	"U12-type spliceosomal complex"	"4.046"
"GO:0089701"	"U2AF"	"4.033"
"GO:0072669"	"tRNA-splicing ligase complex"	"4.017"
"GO:0000974"	"Prp19 complex"	"4.016"
"GO:0005713"	"recombination nodule"	"4.014"
"GO:0001673"	"male germ cell nucleus"	"4.006"
"GO:0034715"	"pICln-Sm protein complex"	"3.971"
"GO:1990707"	"nuclear subtelomeric heterochromatin"	"3.891"
"GO:0000802"	"transverse filament"	"3.887"
"GO:0036266"	"Cdc48p-Npl4p-Vms1p AAA ATPase complex"	"3.882"
"GO:0005686"	"U2 snRNP"	"3.862"
"GO:0031523"	"Myb complex"	"3.855"
"GO:0019035"	"viral integration complex"	"3.844"
"GO:0005760"	"gamma DNA polymerase complex"	"3.823"
"GO:0000109"	"nucleotide-excision repair complex"	"3.758"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"3.755"
"GO:0008275"	"gamma-tubulin small complex"	"3.739"
"GO:0030895"	"apolipoprotein B mRNA editing enzyme complex"	"3.721"
"GO:0016602"	"CCAAT-binding factor complex"	"3.712"
