"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003723"	"RNA binding"	"-10.188"	"10.188"
"GO:0046872"	"metal ion binding"	"-9.134"	"9.134"
"GO:0003677"	"DNA binding"	"-8.113"	"8.113"
"GO:0003735"	"structural constituent of ribosome"	"-6.505"	"6.505"
"GO:0051015"	"actin filament binding"	"-6.158"	"6.158"
"GO:0017056"	"structural constituent of nuclear pore"	"-5.872"	"5.872"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"-5.613"	"5.613"
"GO:0005525"	"GTP binding"	"-5.249"	"5.249"
"GO:0016887"	"ATPase activity"	"-5.019"	"5.019"
"GO:0000149"	"SNARE binding"	"-4.894"	"4.894"
"GO:0003924"	"GTPase activity"	"-4.875"	"4.875"
"GO:0008017"	"microtubule binding"	"-4.279"	"4.279"
"GO:0008307"	"structural constituent of muscle"	"-4.279"	"4.279"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-4.184"	"4.184"
"GO:0005516"	"calmodulin binding"	"-4.079"	"4.079"
"GO:0003674"	"molecular_function"	"-4.01"	"4.01"
"GO:0004497"	"monooxygenase activity"	"-3.905"	"3.905"
"GO:0005484"	"SNAP receptor activity"	"-3.853"	"3.853"
"GO:0019843"	"rRNA binding"	"-3.832"	"3.832"
"GO:0003777"	"microtubule motor activity"	"-3.713"	"3.713"
"GO:0051082"	"unfolded protein binding"	"-3.645"	"3.645"
"GO:0008395"	"steroid hydroxylase activity"	"-3.64"	"3.64"
"GO:0051959"	"dynein light intermediate chain binding"	"-3.621"	"3.621"
"GO:0019825"	"oxygen binding"	"-3.589"	"3.589"
"GO:0008574"	"ATP-dependent microtubule motor activity, plus-end-directed"	"-3.568"	"3.568"
"GO:0031491"	"nucleosome binding"	"-3.537"	"3.537"
"GO:0045505"	"dynein intermediate chain binding"	"-3.431"	"3.431"
"GO:0016787"	"hydrolase activity"	"-3.396"	"3.396"
"GO:0005506"	"iron ion binding"	"-3.368"	"3.368"
"GO:0070330"	"aromatase activity"	"-3.352"	"3.352"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"-3.286"	"3.286"
"GO:0034987"	"immunoglobulin receptor binding"	"-3.206"	"3.206"
"GO:0070034"	"telomerase RNA binding"	"-3.182"	"3.182"
"GO:0017080"	"sodium channel regulator activity"	"-3.16"	"3.16"
"GO:0003774"	"motor activity"	"-3.107"	"3.107"
"GO:0004521"	"endoribonuclease activity"	"-3.049"	"3.049"
"GO:0003676"	"nucleic acid binding"	"-3.047"	"3.047"
"GO:0042623"	"ATPase activity, coupled"	"-3.008"	"3.008"
