"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-13.768"	"13.768"
"GO:0097711"	"ciliary basal body docking"	"-11.625"	"11.625"
"GO:0006406"	"mRNA export from nucleus"	"-10.755"	"10.755"
"GO:0031124"	"mRNA 3'-end processing"	"-9.238"	"9.238"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-8.691"	"8.691"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-8.53"	"8.53"
"GO:0006405"	"RNA export from nucleus"	"-8.122"	"8.122"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-8.067"	"8.067"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-7.74"	"7.74"
"GO:0070126"	"mitochondrial translational termination"	"-7.553"	"7.553"
"GO:0006886"	"intracellular protein transport"	"-7.455"	"7.455"
"GO:0070125"	"mitochondrial translational elongation"	"-7.392"	"7.392"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-7.351"	"7.351"
"GO:0060271"	"cilium morphogenesis"	"-7.177"	"7.177"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"-6.765"	"6.765"
"GO:0006412"	"translation"	"-6.74"	"6.74"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-6.573"	"6.573"
"GO:0015031"	"protein transport"	"-6.571"	"6.571"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-6.32"	"6.32"
"GO:0008380"	"RNA splicing"	"-6.301"	"6.301"
"GO:1905515"	NA	"-6.288"	"6.288"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"-6.245"	"6.245"
"GO:0051301"	"cell division"	"-5.94"	"5.94"
"GO:0006364"	"rRNA processing"	"-5.85"	"5.85"
"GO:0007030"	"Golgi organization"	"-5.578"	"5.578"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-5.527"	"5.527"
"GO:0031424"	"keratinization"	"-5.29"	"5.29"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-5.125"	"5.125"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-5.003"	"5.003"
"GO:0048208"	"COPII vesicle coating"	"-4.987"	"4.987"
"GO:0000245"	"spliceosomal complex assembly"	"-4.982"	"4.982"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-4.923"	"4.923"
"GO:0006281"	"DNA repair"	"-4.923"	"4.923"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"-4.919"	"4.919"
"GO:0006096"	"glycolytic process"	"-4.851"	"4.851"
"GO:0008202"	"steroid metabolic process"	"-4.821"	"4.821"
"GO:0007080"	"mitotic metaphase plate congression"	"-4.806"	"4.806"
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	"-4.695"	"4.695"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-4.68"	"4.68"
"GO:0016070"	"RNA metabolic process"	"-4.662"	"4.662"
"GO:0000027"	"ribosomal large subunit assembly"	"-4.651"	"4.651"
"GO:0061621"	"canonical glycolysis"	"-4.515"	"4.515"
"GO:0030049"	"muscle filament sliding"	"-4.507"	"4.507"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-4.47"	"4.47"
"GO:0000281"	"mitotic cytokinesis"	"-4.434"	"4.434"
"GO:0006293"	"nucleotide-excision repair, preincision complex stabilization"	"-4.408"	"4.408"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"-4.407"	"4.407"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-4.406"	"4.406"
"GO:0051321"	"meiotic cell cycle"	"-4.374"	"4.374"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"-4.327"	"4.327"
"GO:0032201"	"telomere maintenance via semi-conservative replication"	"-4.318"	"4.318"
"GO:0006289"	"nucleotide-excision repair"	"-4.317"	"4.317"
"GO:0046034"	"ATP metabolic process"	"-4.297"	"4.297"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-4.288"	"4.288"
"GO:1902600"	"hydrogen ion transmembrane transport"	"-4.28"	"4.28"
"GO:0006413"	"translational initiation"	"-4.273"	"4.273"
"GO:0006351"	"transcription, DNA-templated"	"-4.248"	"4.248"
"GO:0032482"	"Rab protein signal transduction"	"-4.21"	"4.21"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"-4.201"	"4.201"
"GO:0006936"	"muscle contraction"	"-4.195"	"4.195"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-4.181"	"4.181"
"GO:0033572"	"transferrin transport"	"-4.161"	"4.161"
"GO:0007004"	"telomere maintenance via telomerase"	"-4.148"	"4.148"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-4.141"	"4.141"
"GO:1901673"	"regulation of mitotic spindle assembly"	"-4.101"	"4.101"
"GO:0000724"	"double-strand break repair via homologous recombination"	"-4.031"	"4.031"
"GO:0000132"	"establishment of mitotic spindle orientation"	"-3.974"	"3.974"
"GO:0034080"	"CENP-A containing nucleosome assembly"	"-3.973"	"3.973"
"GO:0070317"	"negative regulation of G0 to G1 transition"	"-3.962"	"3.962"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"-3.956"	"3.956"
"GO:0006378"	"mRNA polyadenylation"	"-3.945"	"3.945"
"GO:0000070"	"mitotic sister chromatid segregation"	"-3.908"	"3.908"
"GO:0007052"	"mitotic spindle organization"	"-3.849"	"3.849"
"GO:0070268"	"cornification"	"-3.838"	"3.838"
"GO:0016192"	"vesicle-mediated transport"	"-3.781"	"3.781"
"GO:0007059"	"chromosome segregation"	"-3.755"	"3.755"
"GO:0016236"	"macroautophagy"	"-3.752"	"3.752"
"GO:0006986"	"response to unfolded protein"	"-3.725"	"3.725"
"GO:0007018"	"microtubule-based movement"	"-3.709"	"3.709"
"GO:0032543"	"mitochondrial translation"	"-3.708"	"3.708"
"GO:0051965"	"positive regulation of synapse assembly"	"-3.701"	"3.701"
"GO:0090502"	"RNA phosphodiester bond hydrolysis, endonucleolytic"	"-3.681"	"3.681"
"GO:0032781"	"positive regulation of ATPase activity"	"-3.515"	"3.515"
"GO:0045494"	"photoreceptor cell maintenance"	"-3.509"	"3.509"
"GO:0048278"	"vesicle docking"	"-3.461"	"3.461"
"GO:0007224"	"smoothened signaling pathway"	"-3.431"	"3.431"
"GO:0007098"	"centrosome cycle"	"-3.43"	"3.43"
"GO:0034220"	"ion transmembrane transport"	"-3.428"	"3.428"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"-3.405"	"3.405"
"GO:0042026"	"protein refolding"	"-3.397"	"3.397"
"GO:0000723"	"telomere maintenance"	"-3.379"	"3.379"
"GO:0007131"	"reciprocal meiotic recombination"	"-3.377"	"3.377"
"GO:0006805"	"xenobiotic metabolic process"	"-3.348"	"3.348"
"GO:0017157"	"regulation of exocytosis"	"-3.276"	"3.276"
"GO:0042738"	"exogenous drug catabolic process"	"-3.268"	"3.268"
"GO:0000045"	"autophagosome assembly"	"-3.214"	"3.214"
"GO:0055008"	"cardiac muscle tissue morphogenesis"	"-3.097"	"3.097"
"GO:0016125"	"sterol metabolic process"	"-3.066"	"3.066"
"GO:0006695"	"cholesterol biosynthetic process"	"-3.061"	"3.061"
"GO:0031032"	"actomyosin structure organization"	"-3.035"	"3.035"
"GO:0006446"	"regulation of translational initiation"	"-3.032"	"3.032"
