"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005814"	"centriole"	"-9.823"	"9.823"
"GO:0005813"	"centrosome"	"-8.12"	"8.12"
"GO:0000777"	"condensed chromosome kinetochore"	"-8.011"	"8.011"
"GO:0071013"	"catalytic step 2 spliceosome"	"-7.87"	"7.87"
"GO:0000776"	"kinetochore"	"-6.822"	"6.822"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-6.663"	"6.663"
"GO:0005681"	"spliceosomal complex"	"-6.604"	"6.604"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-6.274"	"6.274"
"GO:0035145"	"exon-exon junction complex"	"-6.097"	"6.097"
"GO:0000139"	"Golgi membrane"	"-5.942"	"5.942"
"GO:0005929"	"cilium"	"-5.931"	"5.931"
"GO:0005874"	"microtubule"	"-5.853"	"5.853"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-5.793"	"5.793"
"GO:0005643"	"nuclear pore"	"-5.643"	"5.643"
"GO:0035869"	"ciliary transition zone"	"-5.3"	"5.3"
"GO:0032040"	"small-subunit processome"	"-5.248"	"5.248"
"GO:0032391"	"photoreceptor connecting cilium"	"-5.15"	"5.15"
"GO:0070062"	"extracellular exosome"	"-5.094"	"5.094"
"GO:0031902"	"late endosome membrane"	"-5.043"	"5.043"
"GO:0016607"	"nuclear speck"	"-4.971"	"4.971"
"GO:0036064"	"ciliary basal body"	"-4.892"	"4.892"
"GO:0031090"	"organelle membrane"	"-4.777"	"4.777"
"GO:0000786"	"nucleosome"	"-4.771"	"4.771"
"GO:0034451"	"centriolar satellite"	"-4.689"	"4.689"
"GO:0031201"	"SNARE complex"	"-4.675"	"4.675"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"-4.623"	"4.623"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-4.6"	"4.6"
"GO:0005761"	"mitochondrial ribosome"	"-4.512"	"4.512"
"GO:0015630"	"microtubule cytoskeleton"	"-4.45"	"4.45"
"GO:0005689"	"U12-type spliceosomal complex"	"-4.441"	"4.441"
"GO:0016020"	"membrane"	"-4.369"	"4.369"
"GO:0000794"	"condensed nuclear chromosome"	"-4.346"	"4.346"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"-4.322"	"4.322"
"GO:0000775"	"chromosome, centromeric region"	"-4.278"	"4.278"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-4.267"	"4.267"
"GO:0032039"	"integrator complex"	"-4.226"	"4.226"
"GO:0005871"	"kinesin complex"	"-4.139"	"4.139"
"GO:0005868"	"cytoplasmic dynein complex"	"-4.062"	"4.062"
"GO:0030133"	"transport vesicle"	"-4.048"	"4.048"
"GO:0031965"	"nuclear membrane"	"-4.027"	"4.027"
"GO:0015030"	"Cajal body"	"-4.02"	"4.02"
"GO:0005697"	"telomerase holoenzyme complex"	"-4"	"4"
"GO:0005743"	"mitochondrial inner membrane"	"-3.875"	"3.875"
"GO:0005794"	"Golgi apparatus"	"-3.862"	"3.862"
"GO:0005819"	"spindle"	"-3.855"	"3.855"
"GO:0030992"	"intraciliary transport particle B"	"-3.704"	"3.704"
"GO:0097542"	"ciliary tip"	"-3.69"	"3.69"
"GO:0000784"	"nuclear chromosome, telomeric region"	"-3.641"	"3.641"
"GO:0008180"	"COP9 signalosome"	"-3.639"	"3.639"
"GO:0005765"	"lysosomal membrane"	"-3.555"	"3.555"
"GO:0001725"	"stress fiber"	"-3.508"	"3.508"
"GO:0000795"	"synaptonemal complex"	"-3.491"	"3.491"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-3.485"	"3.485"
"GO:0015629"	"actin cytoskeleton"	"-3.37"	"3.37"
"GO:0045095"	"keratin filament"	"-3.364"	"3.364"
"GO:0098793"	"presynapse"	"-3.332"	"3.332"
"GO:0014704"	"intercalated disc"	"-3.312"	"3.312"
"GO:0005680"	"anaphase-promoting complex"	"-3.265"	"3.265"
"GO:0008021"	"synaptic vesicle"	"-3.155"	"3.155"
"GO:0032154"	"cleavage furrow"	"-3.146"	"3.146"
"GO:0042571"	"immunoglobulin complex, circulating"	"-3.127"	"3.127"
"GO:0030017"	"sarcomere"	"-3.07"	"3.07"
