"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0048013"	"ephrin receptor signaling pathway"	"14.174"	"199"	"78.827"	"8.478"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"10.654"	"176"	"83.528"	"8.68"
"GO:0009968"	"negative regulation of signal transduction"	"9.368"	"90"	"34.612"	"5.912"
"GO:0038113"	"interleukin-9-mediated signaling pathway"	"9.313"	"27"	"5.743"	"2.283"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"9.284"	"31"	"7.154"	"2.568"
"GO:1902961"	"positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process"	"9.239"	"19"	"3.306"	"1.699"
"GO:0050900"	"leukocyte migration"	"9.206"	"131"	"62.454"	"7.446"
"GO:0030154"	"cell differentiation"	"9.008"	"273"	"165.331"	"11.953"
"GO:0060397"	"JAK-STAT cascade involved in growth hormone signaling pathway"	"9"	"31"	"7.991"	"2.556"
"GO:0033628"	"regulation of cell adhesion mediated by integrin"	"8.864"	"26"	"5.77"	"2.282"
"GO:0043410"	"positive regulation of MAPK cascade"	"8.632"	"124"	"60.154"	"7.397"
"GO:0019221"	"cytokine-mediated signaling pathway"	"8.521"	"292"	"188.911"	"12.098"
"GO:0031295"	"T cell costimulation"	"8.509"	"85"	"37.512"	"5.581"
"GO:0007411"	"axon guidance"	"8.458"	"168"	"90.87"	"9.119"
"GO:0046449"	"creatinine metabolic process"	"8.299"	"14"	"2.217"	"1.42"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"8.223"	"551"	"394.24"	"19.063"
"GO:0014028"	"notochord formation"	"8.173"	"9"	"0.827"	"0.841"
"GO:0030168"	"platelet activation"	"8.121"	"134"	"69.719"	"7.915"
"GO:0007267"	"cell-cell signaling"	"7.876"	"138"	"73.71"	"8.163"
"GO:0035723"	"interleukin-15-mediated signaling pathway"	"7.819"	"38"	"12.556"	"3.254"
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"7.77"	"49"	"18.539"	"3.92"
"GO:0043535"	"regulation of blood vessel endothelial cell migration"	"7.74"	"11"	"1.594"	"1.215"
"GO:0070106"	"interleukin-27-mediated signaling pathway"	"7.665"	"25"	"6.5"	"2.414"
"GO:0006573"	"valine metabolic process"	"7.625"	"11"	"1.7"	"1.22"
"GO:0007165"	"signal transduction"	"7.517"	"483"	"351.872"	"17.443"
"GO:0097156"	"fasciculation of motor neuron axon"	"7.418"	"8"	"0.582"	"0.744"
"GO:1901687"	"glutathione derivative biosynthetic process"	"7.414"	"23"	"5.717"	"2.331"
"GO:1903051"	"negative regulation of proteolysis involved in cellular protein catabolic process"	"7.414"	"8"	"0.586"	"0.719"
"GO:0097155"	"fasciculation of sensory neuron axon"	"7.36"	"8"	"0.64"	"0.773"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"7.316"	"51"	"20.729"	"4.137"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"7.114"	"200"	"123.608"	"10.738"
"GO:0016255"	"attachment of GPI anchor to protein"	"6.985"	"10"	"1.536"	"1.212"
"GO:0022407"	"regulation of cell-cell adhesion"	"6.956"	"18"	"4.407"	"1.954"
"GO:0072178"	"nephric duct morphogenesis"	"6.937"	"9"	"1.264"	"1.115"
"GO:0042340"	"keratan sulfate catabolic process"	"6.913"	"11"	"1.784"	"1.333"
"GO:0000255"	"allantoin metabolic process"	"6.883"	"10"	"1.664"	"1.211"
"GO:0006549"	"isoleucine metabolic process"	"6.883"	"10"	"1.664"	"1.211"
"GO:0070757"	"interleukin-35-mediated signaling pathway"	"6.853"	"22"	"6.088"	"2.322"
"GO:0038114"	"interleukin-21-mediated signaling pathway"	"6.823"	"18"	"4.417"	"1.991"
"GO:0050853"	"B cell receptor signaling pathway"	"6.717"	"59"	"26.082"	"4.901"
"GO:0010469"	"regulation of receptor activity"	"6.539"	"184"	"117.104"	"10.23"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"6.471"	"81"	"41.625"	"6.085"
"GO:0019530"	"taurine metabolic process"	"6.29"	"12"	"2.467"	"1.516"
"GO:0002250"	"adaptive immune response"	"6.262"	"77"	"39.848"	"5.933"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"6.255"	"123"	"73.038"	"7.988"
"GO:0031290"	"retinal ganglion cell axon guidance"	"6.208"	"20"	"5.564"	"2.325"
"GO:0043087"	"regulation of GTPase activity"	"6.151"	"54"	"25.068"	"4.704"
"GO:0032819"	"positive regulation of natural killer cell proliferation"	"6.135"	"7"	"0.865"	"0.911"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"6.115"	"56"	"26.133"	"4.884"
"GO:0002366"	"leukocyte activation involved in immune response"	"6.056"	"9"	"1.722"	"1.202"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"6.036"	"148"	"94.266"	"8.902"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"6.026"	"153"	"98.533"	"9.039"
"GO:0007260"	"tyrosine phosphorylation of STAT protein"	"5.993"	"11"	"2.325"	"1.448"
