"GO.ID"	"GO.Term"	"zscore"
"GO:0043400"	"cortisol secretion"	"24.979"
"GO:1904346"	"positive regulation of gastric mucosal blood circulation"	"24.979"
"GO:1905598"	NA	"22.791"
"GO:0070512"	"positive regulation of histone H4-K20 methylation"	"22.337"
"GO:0032690"	"negative regulation of interleukin-1 alpha production"	"21.798"
"GO:0051041"	"positive regulation of calcium-independent cell-cell adhesion"	"21.798"
"GO:1900450"	"negative regulation of glutamate receptor signaling pathway"	"21.798"
"GO:0098737"	"protein insertion into plasma membrane"	"21.296"
"GO:0001806"	"type IV hypersensitivity"	"20.826"
"GO:0002572"	"pro-T cell differentiation"	"20.826"
"GO:0008057"	"eye pigment granule organization"	"20.826"
"GO:0035898"	"parathyroid hormone secretion"	"20.826"
"GO:0061085"	"regulation of histone H3-K27 methylation"	"20.826"
"GO:2000607"	"negative regulation of cell proliferation involved in mesonephros development"	"20.826"
"GO:2000683"	"regulation of cellular response to X-ray"	"20.826"
"GO:2000703"	"negative regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation"	"20.826"
"GO:2000734"	"negative regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation"	"20.826"
"GO:0010021"	"amylopectin biosynthetic process"	"20.387"
"GO:0044381"	"glucose import in response to insulin stimulus"	"20.387"
"GO:0051089"	"constitutive protein ectodomain proteolysis"	"20.387"
"GO:0098694"	NA	"20.387"
"GO:2000298"	"regulation of Rho-dependent protein serine/threonine kinase activity"	"20.387"
"GO:0006991"	"response to sterol depletion"	"18.871"
"GO:0070304"	"positive regulation of stress-activated protein kinase signaling cascade"	"18.871"
"GO:0070668"	"positive regulation of mast cell proliferation"	"18.871"
"GO:0090025"	"regulation of monocyte chemotaxis"	"18.871"
"GO:0032675"	"regulation of interleukin-6 production"	"18.229"
"GO:0034114"	"regulation of heterotypic cell-cell adhesion"	"17.932"
"GO:0034139"	"regulation of toll-like receptor 3 signaling pathway"	"17.932"
"GO:0048669"	"collateral sprouting in absence of injury"	"17.932"
"GO:0098937"	"anterograde dendritic transport"	"17.932"
"GO:0120058"	NA	"17.378"
"GO:0044818"	"mitotic G2/M transition checkpoint"	"16.636"
"GO:1904468"	"negative regulation of tumor necrosis factor secretion"	"16.275"
"GO:0051563"	"smooth endoplasmic reticulum calcium ion homeostasis"	"16.19"
"GO:0051656"	"establishment of organelle localization"	"16.19"
"GO:0014846"	"esophagus smooth muscle contraction"	"15.981"
"GO:1905596"	NA	"15.981"
"GO:1905601"	NA	"15.981"
"GO:0150003"	NA	"15.585"
"GO:2000345"	"regulation of hepatocyte proliferation"	"15.585"
"GO:0043482"	"cellular pigment accumulation"	"15.397"
"GO:0045136"	"development of secondary sexual characteristics"	"15.397"
"GO:0040013"	"negative regulation of locomotion"	"15.216"
"GO:0042322"	"negative regulation of circadian sleep/wake cycle, REM sleep"	"15.216"
"GO:0051270"	"regulation of cellular component movement"	"15.042"
"GO:2000620"	"positive regulation of histone H4-K16 acetylation"	"15.042"
"GO:0043370"	"regulation of CD4-positive, alpha-beta T cell differentiation"	"14.873"
"GO:0070571"	"negative regulation of neuron projection regeneration"	"14.873"
"GO:0072182"	"regulation of nephron tubule epithelial cell differentiation"	"14.873"
"GO:2000617"	"positive regulation of histone H3-K9 acetylation"	"14.743"
"GO:0040010"	"positive regulation of growth rate"	"14.71"
"GO:0050902"	"leukocyte adhesive activation"	"14.71"
"GO:0033003"	"regulation of mast cell activation"	"14.398"
"GO:0110091"	NA	"14.398"
"GO:0002431"	"Fc receptor mediated stimulatory signaling pathway"	"14.25"
"GO:0060369"	"positive regulation of Fc receptor mediated stimulatory signaling pathway"	"14.25"
"GO:0002762"	"negative regulation of myeloid leukocyte differentiation"	"13.966"
"GO:1902532"	"negative regulation of intracellular signal transduction"	"13.966"
"GO:0061290"	"canonical Wnt signaling pathway involved in metanephric kidney development"	"13.831"
"GO:0035483"	"gastric emptying"	"13.699"
"GO:0043009"	"chordate embryonic development"	"13.699"
"GO:0044860"	"protein localization to plasma membrane raft"	"13.699"
"GO:0072179"	"nephric duct formation"	"13.699"
"GO:0032401"	"establishment of melanosome localization"	"13.571"
"GO:0043583"	"ear development"	"13.389"
"GO:0030201"	"heparan sulfate proteoglycan metabolic process"	"13.325"
"GO:2000611"	"positive regulation of thyroid hormone generation"	"13.207"
"GO:0016322"	"neuron remodeling"	"13.159"
"GO:0070667"	"negative regulation of mast cell proliferation"	"13.092"
"GO:1903905"	"positive regulation of establishment of T cell polarity"	"13.092"
"GO:1905333"	"regulation of gastric motility"	"12.98"
"GO:0032691"	"negative regulation of interleukin-1 beta production"	"12.963"
"GO:1903566"	"positive regulation of protein localization to cilium"	"12.871"
"GO:0060055"	"angiogenesis involved in wound healing"	"12.854"
"GO:0042592"	"homeostatic process"	"12.799"
"GO:0070458"	"cellular detoxification of nitrogen compound"	"12.764"
"GO:0071874"	"cellular response to norepinephrine stimulus"	"12.764"
"GO:0045064"	"T-helper 2 cell differentiation"	"12.66"
"GO:0060058"	"positive regulation of apoptotic process involved in mammary gland involution"	"12.66"
"GO:0060399"	"positive regulation of growth hormone receptor signaling pathway"	"12.66"
"GO:0002693"	"positive regulation of cellular extravasation"	"12.558"
"GO:0015837"	"amine transport"	"12.558"
"GO:0032805"	"positive regulation of low-density lipoprotein particle receptor catabolic process"	"12.558"
"GO:1901536"	"negative regulation of DNA demethylation"	"12.558"
"GO:0002265"	"astrocyte activation involved in immune response"	"12.459"
"GO:0014005"	"microglia development"	"12.459"
"GO:1904349"	"positive regulation of small intestine smooth muscle contraction"	"12.459"
"GO:0045061"	"thymic T cell selection"	"12.362"
"GO:1903979"	"negative regulation of microglial cell activation"	"12.362"
"GO:0001766"	"membrane raft polarization"	"12.268"
"GO:0061890"	NA	"12.268"
"GO:0045176"	"apical protein localization"	"12.261"
"GO:0005989"	"lactose biosynthetic process"	"12.085"
"GO:0007176"	"regulation of epidermal growth factor-activated receptor activity"	"12.085"
"GO:0061518"	"microglial cell proliferation"	"11.996"
"GO:0006885"	"regulation of pH"	"11.945"
"GO:0060244"	"negative regulation of cell proliferation involved in contact inhibition"	"11.91"
"GO:0002902"	"regulation of B cell apoptotic process"	"11.825"
"GO:0009987"	"cellular process"	"11.825"
"GO:0032100"	"positive regulation of appetite"	"11.825"
"GO:1903012"	"positive regulation of bone development"	"11.825"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"11.7"
"GO:0002513"	"tolerance induction to self antigen"	"11.661"
"GO:0008065"	"establishment of blood-nerve barrier"	"11.661"
"GO:0060374"	"mast cell differentiation"	"11.661"
"GO:0002553"	"histamine secretion by mast cell"	"11.581"
"GO:0070634"	"transepithelial ammonium transport"	"11.581"
"GO:2000670"	"positive regulation of dendritic cell apoptotic process"	"11.503"
"GO:0051088"	"PMA-inducible membrane protein ectodomain proteolysis"	"11.427"
"GO:0060046"	"regulation of acrosome reaction"	"11.352"
"GO:1904000"	"positive regulation of eating behavior"	"11.278"
"GO:0015917"	"aminophospholipid transport"	"11.206"
"GO:0018916"	"nitrobenzene metabolic process"	"11.206"
"GO:0051572"	"negative regulation of histone H3-K4 methylation"	"11.206"
