"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0030449"	"regulation of complement activation"	"47.73"	"322"	"36.265"	"5.987"
"GO:0006956"	"complement activation"	"44.521"	"225"	"19.733"	"4.611"
"GO:0006958"	"complement activation, classical pathway"	"44.035"	"276"	"29.499"	"5.598"
"GO:0042730"	"fibrinolysis"	"41.222"	"129"	"9.213"	"2.906"
"GO:0030198"	"extracellular matrix organization"	"38.15"	"496"	"113.846"	"10.017"
"GO:0007597"	"blood coagulation, intrinsic pathway"	"36.647"	"128"	"10.956"	"3.194"
"GO:0051918"	"negative regulation of fibrinolysis"	"33.208"	"72"	"4.278"	"2.039"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"31.657"	"1450"	"687.495"	"24.086"
"GO:0022617"	"extracellular matrix disassembly"	"30.818"	"154"	"20.16"	"4.343"
"GO:0006508"	"proteolysis"	"30.668"	"540"	"160.385"	"12.378"
"GO:0050900"	"leukocyte migration"	"28.271"	"395"	"112.638"	"9.988"
"GO:0002576"	"platelet degranulation"	"26.791"	"398"	"112.322"	"10.663"
"GO:0006957"	"complement activation, alternative pathway"	"26.228"	"65"	"5.496"	"2.269"
"GO:0051919"	"positive regulation of fibrinolysis"	"26.186"	"28"	"1.089"	"1.028"
"GO:0001523"	"retinoid metabolic process"	"25.034"	"161"	"28.996"	"5.273"
"GO:0010951"	"negative regulation of endopeptidase activity"	"24.804"	"253"	"61.687"	"7.713"
"GO:0030195"	"negative regulation of blood coagulation"	"23.758"	"65"	"6.909"	"2.445"
"GO:0030574"	"collagen catabolic process"	"23.094"	"78"	"9.289"	"2.975"
"GO:0030194"	"positive regulation of blood coagulation"	"22.874"	"71"	"7.978"	"2.755"
"GO:0007155"	"cell adhesion"	"22.843"	"511"	"198.523"	"13.679"
"GO:0031638"	"zymogen activation"	"22.567"	"43"	"3.04"	"1.771"
"GO:0034375"	"high-density lipoprotein particle remodeling"	"22.487"	"65"	"7.146"	"2.573"
"GO:0006898"	"receptor-mediated endocytosis"	"21.569"	"339"	"115.065"	"10.382"
"GO:0035987"	"endodermal cell differentiation"	"21.328"	"122"	"23.988"	"4.596"
"GO:0010757"	"negative regulation of plasminogen activation"	"21.003"	"32"	"1.94"	"1.431"
"GO:0006910"	"phagocytosis, recognition"	"20.725"	"90"	"12.796"	"3.725"
"GO:0007596"	"blood coagulation"	"20.685"	"421"	"159.517"	"12.641"
"GO:0010469"	"regulation of receptor activity"	"20.675"	"492"	"203.359"	"13.961"
"GO:0008228"	"opsonization"	"20.479"	"30"	"1.857"	"1.374"
"GO:0050871"	"positive regulation of B cell activation"	"20.352"	"90"	"13.476"	"3.76"
"GO:0034371"	"chylomicron remodeling"	"20.305"	"48"	"5.313"	"2.102"
"GO:0034372"	"very-low-density lipoprotein particle remodeling"	"20.066"	"41"	"3.68"	"1.86"
"GO:0070945"	"neutrophil mediated killing of gram-negative bacterium"	"19.918"	"27"	"1.685"	"1.271"
"GO:0042157"	"lipoprotein metabolic process"	"19.832"	"54"	"6.159"	"2.412"
"GO:0043691"	"reverse cholesterol transport"	"19.734"	"56"	"6.477"	"2.51"
"GO:0006027"	"glycosaminoglycan catabolic process"	"19.684"	"72"	"10.38"	"3.13"
"GO:0006954"	"inflammatory response"	"19.537"	"537"	"248.48"	"14.768"
"GO:0010544"	"negative regulation of platelet activation"	"19.387"	"45"	"4.695"	"2.079"
"GO:0007598"	"blood coagulation, extrinsic pathway"	"19.344"	"20"	"0.656"	"0.803"
"GO:0072378"	"blood coagulation, fibrin clot formation"	"19.196"	"32"	"2.449"	"1.539"
"GO:0030168"	"platelet activation"	"19.189"	"337"	"128.288"	"10.876"
"GO:0030335"	"positive regulation of cell migration"	"18.889"	"406"	"170.819"	"12.451"
"GO:2000427"	"positive regulation of apoptotic cell clearance"	"18.849"	"40"	"3.798"	"1.921"
"GO:0033627"	"cell adhesion mediated by integrin"	"18.76"	"71"	"10.788"	"3.21"
"GO:0006953"	"acute-phase response"	"18.53"	"106"	"21.956"	"4.535"
"GO:0006911"	"phagocytosis, engulfment"	"18.518"	"131"	"31.422"	"5.377"
"GO:0007160"	"cell-matrix adhesion"	"18.492"	"175"	"51.612"	"6.672"
"GO:0007229"	"integrin-mediated signaling pathway"	"18.403"	"228"	"77.873"	"8.158"
"GO:0032374"	"regulation of cholesterol transport"	"18.355"	"40"	"4.084"	"1.957"
"GO:0019835"	"cytolysis"	"18.13"	"42"	"4.584"	"2.064"
"GO:0051838"	"cytolysis by host of symbiont cells"	"18.001"	"22"	"1.378"	"1.146"
"GO:0033700"	"phospholipid efflux"	"17.29"	"41"	"4.725"	"2.098"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"17.263"	"388"	"172.35"	"12.492"
