"GO.ID"	"GO.Term"	"zscore"
"GO:0042730"	"fibrinolysis"	"41.393"
"GO:0007597"	"blood coagulation, intrinsic pathway"	"31.585"
"GO:0030449"	"regulation of complement activation"	"31.081"
"GO:0002576"	"platelet degranulation"	"30.525"
"GO:0022617"	"extracellular matrix disassembly"	"29.935"
"GO:0006956"	"complement activation"	"29.464"
"GO:0006958"	"complement activation, classical pathway"	"28.052"
"GO:0006508"	"proteolysis"	"27.493"
"GO:0007596"	"blood coagulation"	"27.459"
"GO:0006957"	"complement activation, alternative pathway"	"26.475"
"GO:0030574"	"collagen catabolic process"	"26.361"
"GO:0051918"	"negative regulation of fibrinolysis"	"25.958"
"GO:0051919"	"positive regulation of fibrinolysis"	"23.988"
"GO:0031639"	"plasminogen activation"	"21.605"
"GO:0031638"	"zymogen activation"	"20.3"
"GO:0048261"	"negative regulation of receptor-mediated endocytosis"	"17.839"
"GO:0045833"	"negative regulation of lipid metabolic process"	"17.55"
"GO:0010916"	"negative regulation of very-low-density lipoprotein particle clearance"	"17.427"
"GO:0002542"	"Factor XII activation"	"16.963"
"GO:0001869"	"negative regulation of complement activation, lectin pathway"	"16.666"
"GO:0044267"	"cellular protein metabolic process"	"15.862"
"GO:0072378"	"blood coagulation, fibrin clot formation"	"14.718"
"GO:0010951"	"negative regulation of endopeptidase activity"	"14.312"
"GO:0051788"	"response to misfolded protein"	"14.176"
"GO:0032374"	"regulation of cholesterol transport"	"13.779"
"GO:0010757"	"negative regulation of plasminogen activation"	"13.763"
"GO:0061740"	"protein targeting to lysosome involved in chaperone-mediated autophagy"	"13.732"
"GO:0010903"	"negative regulation of very-low-density lipoprotein particle remodeling"	"13.64"
"GO:2001027"	"negative regulation of endothelial cell chemotaxis"	"13.639"
"GO:0033700"	"phospholipid efflux"	"13.623"
"GO:0072377"	"blood coagulation, common pathway"	"13.571"
"GO:0048012"	"hepatocyte growth factor receptor signaling pathway"	"13.281"
"GO:0014909"	"smooth muscle cell migration"	"13.143"
"GO:0030168"	"platelet activation"	"13.104"
"GO:0001906"	"cell killing"	"13.092"
"GO:0035987"	"endodermal cell differentiation"	"13.014"
"GO:0030193"	"regulation of blood coagulation"	"12.814"
"GO:0030194"	"positive regulation of blood coagulation"	"12.45"
"GO:0034382"	"chylomicron remnant clearance"	"12.375"
"GO:0000304"	"response to singlet oxygen"	"12.362"
"GO:0002779"	"antibacterial peptide secretion"	"12.362"
"GO:0032652"	"regulation of interleukin-1 production"	"12.362"
"GO:0060354"	"negative regulation of cell adhesion molecule production"	"12.362"
"GO:1905430"	"cellular response to glycine"	"12.362"
"GO:0034371"	"chylomicron remodeling"	"12.357"
"GO:0002839"	"positive regulation of immune response to tumor cell"	"12.268"
