"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005576"	"extracellular region"	"45.398"	"2270"	"958.062"	"28.898"
"GO:0062023"	NA	"43.759"	"450"	"72.355"	"8.63"
"GO:0031012"	"extracellular matrix"	"41.295"	"433"	"78.992"	"8.573"
"GO:0005615"	"extracellular space"	"41.151"	"1847"	"772.107"	"26.121"
"GO:0005788"	"endoplasmic reticulum lumen"	"33.13"	"566"	"155.134"	"12.402"
"GO:0005886"	"plasma membrane"	"30.39"	"3620"	"2357.505"	"41.544"
"GO:0005579"	"membrane attack complex"	"26.817"	"45"	"2.538"	"1.583"
"GO:0031093"	"platelet alpha granule lumen"	"26.299"	"277"	"66.25"	"8.014"
"GO:0009897"	"external side of plasma membrane"	"26.296"	"448"	"142.133"	"11.632"
"GO:0005604"	"basement membrane"	"25.879"	"198"	"40.13"	"6.1"
"GO:0072562"	"blood microparticle"	"25.794"	"564"	"212.324"	"13.634"
"GO:0005887"	"integral component of plasma membrane"	"24.842"	"1159"	"592.376"	"22.809"
"GO:0009986"	"cell surface"	"24.454"	"792"	"356.882"	"17.793"
"GO:0005796"	"Golgi lumen"	"23.387"	"236"	"59.659"	"7.54"
"GO:0034361"	"very-low-density lipoprotein particle"	"22.232"	"62"	"6.91"	"2.478"
"GO:0031091"	"platelet alpha granule"	"21.801"	"63"	"6.76"	"2.58"
"GO:0042627"	"chylomicron"	"21.218"	"56"	"6.192"	"2.347"
"GO:0042571"	"immunoglobulin complex, circulating"	"20.743"	"85"	"11.676"	"3.535"
"GO:0034364"	"high-density lipoprotein particle"	"19.917"	"61"	"7.632"	"2.68"
"GO:0005577"	"fibrinogen complex"	"18.882"	"65"	"9.353"	"2.947"
"GO:0005610"	"laminin-5 complex"	"18.727"	"23"	"1.478"	"1.149"
"GO:0071062"	"alphav-beta3 integrin-vitronectin complex"	"17.427"	"29"	"2.339"	"1.53"
"GO:0005581"	"collagen trimer"	"17.271"	"70"	"11.082"	"3.411"
"GO:0042567"	"insulin-like growth factor ternary complex"	"16.974"	"20"	"1.246"	"1.105"
"GO:0034366"	"spherical high-density lipoprotein particle"	"16.924"	"34"	"3.502"	"1.802"
"GO:0005584"	"collagen type I trimer"	"16.892"	"20"	"1.312"	"1.106"
"GO:0044216"	"other organism cell"	"16.565"	"18"	"1.087"	"1.021"
"GO:0034362"	"low-density lipoprotein particle"	"16.035"	"44"	"6.155"	"2.36"
"GO:0034363"	"intermediate-density lipoprotein particle"	"15.503"	"34"	"4.206"	"1.922"
"GO:0008305"	"integrin complex"	"14.685"	"70"	"14.617"	"3.771"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"14.502"	"16"	"1.107"	"1.027"
"GO:0044218"	"other organism cell membrane"	"13.27"	"19"	"1.647"	"1.308"
"GO:0043202"	"lysosomal lumen"	"13.016"	"166"	"65.662"	"7.709"
"GO:0070062"	"extracellular exosome"	"12.516"	"2994"	"2416.922"	"46.106"
"GO:0034365"	"discoidal high-density lipoprotein particle"	"12.3"	"19"	"1.997"	"1.382"
"GO:0005602"	"complement component C1 complex"	"12.085"	"13"	"0.915"	"0.921"
"GO:0098797"	"plasma membrane protein complex"	"11.909"	"29"	"4.351"	"2.07"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"11.804"	"22"	"2.695"	"1.635"
"GO:0034683"	"integrin alphav-beta3 complex"	"11.797"	"16"	"1.496"	"1.229"
"GO:0031233"	"intrinsic component of external side of plasma membrane"	"11.503"	"12"	"0.497"	"0.696"
"GO:0035868"	"alphav-beta3 integrin-HMGB1 complex"	"10.994"	"20"	"2.497"	"1.592"
"GO:0048237"	"rough endoplasmic reticulum lumen"	"10.711"	"18"	"2.37"	"1.459"
"GO:0001527"	"microfibril"	"10.452"	"18"	"2.43"	"1.49"
"GO:0030141"	"secretory granule"	"10.379"	"112"	"46.26"	"6.334"
"GO:0098966"	"perisynaptic extracellular matrix"	"10.324"	"11"	"0.676"	"0.818"
"GO:0005607"	"laminin-2 complex"	"9.794"	"11"	"0.993"	"1.022"
"GO:0031232"	"extrinsic component of external side of plasma membrane"	"9.73"	"31"	"6.552"	"2.513"
"GO:0043235"	"receptor complex"	"9.458"	"263"	"151.573"	"11.781"
"GO:0005594"	"collagen type IX trimer"	"9.27"	"10"	"0.73"	"0.815"
"GO:0043259"	"laminin-10 complex"	"9.235"	"14"	"1.825"	"1.318"
"GO:0031528"	"microvillus membrane"	"9.091"	"31"	"7.008"	"2.639"
"GO:0030027"	"lamellipodium"	"9.08"	"273"	"164.644"	"11.934"
"GO:0031089"	"platelet dense granule lumen"	"8.964"	"19"	"3.206"	"1.762"
"GO:0031225"	"anchored component of membrane"	"8.653"	"48"	"15.501"	"3.756"
"GO:0031258"	"lamellipodium membrane"	"8.64"	"42"	"12.822"	"3.377"
"GO:0005589"	"collagen type VI trimer"	"8.497"	"10"	"1.083"	"1.049"
"GO:0034684"	"integrin alphav-beta5 complex"	"8.452"	"12"	"1.469"	"1.246"
"GO:0071438"	"invadopodium membrane"	"8.445"	"19"	"3.585"	"1.825"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"8.359"	"120"	"59.15"	"7.279"
"GO:0031092"	"platelet alpha granule membrane"	"8.356"	"33"	"8.592"	"2.921"
"GO:0031226"	"intrinsic component of plasma membrane"	"8.305"	"47"	"15.467"	"3.797"
"GO:0034685"	"integrin alphav-beta6 complex"	"8.223"	"9"	"0.777"	"0.875"
"GO:0005925"	"focal adhesion"	"8.073"	"838"	"640.243"	"24.498"
"GO:0031362"	"anchored component of external side of plasma membrane"	"8.034"	"26"	"6.102"	"2.477"
"GO:0031094"	"platelet dense tubular network"	"7.994"	"14"	"2.403"	"1.451"
"GO:0046658"	"anchored component of plasma membrane"	"7.925"	"29"	"7.292"	"2.739"
