"GO.ID"	"GO.Term"	"zscore"
"GO:0004252"	"serine-type endopeptidase activity"	"36.814"
"GO:0055102"	"lipase inhibitor activity"	"18.934"
"GO:0002020"	"protease binding"	"16.035"
"GO:0043395"	"heparan sulfate proteoglycan binding"	"15.473"
"GO:0004222"	"metalloendopeptidase activity"	"15.019"
"GO:0001848"	"complement binding"	"14.858"
"GO:0005518"	"collagen binding"	"14.095"
"GO:0019865"	"immunoglobulin binding"	"13.765"
"GO:0070653"	"high-density lipoprotein particle receptor binding"	"13.64"
"GO:0070008"	"serine-type exopeptidase activity"	"13.514"
"GO:0031715"	"C5L2 anaphylatoxin chemotactic receptor binding"	"12.871"
"GO:0033791"	"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity"	"12.459"
"GO:0033676"	"double-stranded DNA-dependent ATPase activity"	"12.362"
"GO:1990814"	"DNA/DNA annealing activity"	"12.362"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"11.961"
"GO:0016964"	"alpha-2 macroglobulin receptor activity"	"11.91"
"GO:0030226"	"apolipoprotein receptor activity"	"11.91"
"GO:0070009"	"serine-type aminopeptidase activity"	"11.91"
"GO:0004341"	"gluconolactonase activity"	"11.825"
"GO:0031686"	"A1 adenosine receptor binding"	"11.825"
"GO:0045032"	"ADP-activated adenosine receptor activity"	"11.825"
"GO:0008892"	"guanine deaminase activity"	"11.742"
"GO:0015091"	"ferric iron transmembrane transporter activity"	"11.742"
"GO:0036455"	"iron-sulfur transferase activity"	"11.742"
"GO:0004175"	"endopeptidase activity"	"11.468"
"GO:0070051"	"fibrinogen binding"	"11.453"
"GO:0046970"	"NAD-dependent histone deacetylase activity (H4-K16 specific)"	"11.427"
"GO:0004463"	"leukotriene-A4 hydrolase activity"	"11.206"
"GO:0030108"	"HLA-A specific activating MHC class I receptor activity"	"10.997"
"GO:0008233"	"peptidase activity"	"10.889"
"GO:0043394"	"proteoglycan binding"	"10.421"
"GO:0005509"	"calcium ion binding"	"10.388"
"GO:0015057"	"thrombin receptor activity"	"10.279"
"GO:0008201"	"heparin binding"	"10.112"
"GO:0008236"	"serine-type peptidase activity"	"9.894"
"GO:0060228"	"phosphatidylcholine-sterol O-acyltransferase activator activity"	"9.628"
"GO:0005102"	"receptor binding"	"9.15"
"GO:0008270"	"zinc ion binding"	"9.064"
"GO:0005178"	"integrin binding"	"8.858"
"GO:0001968"	"fibronectin binding"	"8.463"
"GO:0048306"	"calcium-dependent protein binding"	"8.423"
"GO:0008234"	"cysteine-type peptidase activity"	"8.387"
"GO:0008237"	"metallopeptidase activity"	"8.37"
"GO:0034986"	"iron chaperone activity"	"8.302"
"GO:0042610"	"CD8 receptor binding"	"8.302"
"GO:0004421"	"hydroxymethylglutaryl-CoA synthase activity"	"8.244"
"GO:0008269"	"JAK pathway signal transduction adaptor activity"	"8.215"
"GO:0043120"	"tumor necrosis factor binding"	"8.215"
"GO:0042903"	"tubulin deacetylase activity"	"8.187"
"GO:0045031"	"ATP-activated adenosine receptor activity"	"8.076"
"GO:0001855"	"complement component C4b binding"	"8.022"
"GO:0070012"	"oligopeptidase activity"	"7.969"
"GO:1904854"	"proteasome core complex binding"	"7.918"
"GO:0004197"	"cysteine-type endopeptidase activity"	"7.858"
"GO:0070052"	"collagen V binding"	"7.817"
"GO:0070006"	"metalloaminopeptidase activity"	"7.341"
"GO:0005504"	"fatty acid binding"	"7.335"
"GO:0017134"	"fibroblast growth factor binding"	"7.083"
"GO:0038064"	"collagen receptor activity"	"7.072"
"GO:0060230"	"lipoprotein lipase activator activity"	"6.811"
"GO:0034190"	"apolipoprotein receptor binding"	"6.778"
"GO:0016402"	"pristanoyl-CoA oxidase activity"	"6.762"
"GO:0043236"	"laminin binding"	"6.717"
"GO:0033745"	"L-methionine-(R)-S-oxide reductase activity"	"6.652"
"GO:0019959"	"interleukin-8 binding"	"6.591"
"GO:0070325"	"lipoprotein particle receptor binding"	"6.576"
"GO:0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity"	"6.433"
"GO:0004167"	"dopachrome isomerase activity"	"6.258"
"GO:0004198"	"calcium-dependent cysteine-type endopeptidase activity"	"5.961"
"GO:0005201"	"extracellular matrix structural constituent"	"5.94"
"GO:0017136"	"NAD-dependent histone deacetylase activity"	"5.924"
"GO:0034191"	"apolipoprotein A-I receptor binding"	"5.892"
"GO:0008191"	"metalloendopeptidase inhibitor activity"	"5.871"
"GO:0019834"	"phospholipase A2 inhibitor activity"	"5.849"
"GO:0034185"	"apolipoprotein binding"	"5.819"
"GO:0003997"	"acyl-CoA oxidase activity"	"5.797"
"GO:0005507"	"copper ion binding"	"5.784"
"GO:0070053"	"thrombospondin receptor activity"	"5.745"
"GO:0070851"	"growth factor receptor binding"	"5.745"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"5.681"
"GO:0051022"	"Rho GDP-dissociation inhibitor binding"	"5.667"
"GO:0005515"	"protein binding"	"5.602"
"GO:0033743"	"peptide-methionine (R)-S-oxide reductase activity"	"5.581"
"GO:0045159"	"myosin II binding"	"5.167"
"GO:0098639"	"collagen binding involved in cell-matrix adhesion"	"5.167"
"GO:0031802"	"type 5 metabotropic glutamate receptor binding"	"5.13"
"GO:0019960"	"C-X3-C chemokine binding"	"5.109"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"5.087"
"GO:0005543"	"phospholipid binding"	"5.07"
"GO:0048156"	"tau protein binding"	"4.996"
"GO:0017034"	"Rap guanyl-nucleotide exchange factor activity"	"4.99"
"GO:0038132"	"neuregulin binding"	"4.977"
"GO:0044877"	"macromolecular complex binding"	"4.917"
"GO:0048406"	"nerve growth factor binding"	"4.861"
"GO:0034979"	"NAD-dependent protein deacetylase activity"	"4.836"
"GO:0016004"	"phospholipase activator activity"	"4.818"
"GO:0004301"	"epoxide hydrolase activity"	"4.8"
"GO:0008047"	"enzyme activator activity"	"4.666"
"GO:0030234"	"enzyme regulator activity"	"4.597"
"GO:0008198"	"ferrous iron binding"	"4.58"
"GO:0051787"	"misfolded protein binding"	"4.575"
"GO:0060090"	"binding, bridging"	"4.503"
"GO:0042609"	"CD4 receptor binding"	"4.373"
"GO:0032050"	"clathrin heavy chain binding"	"4.332"
"GO:0004859"	"phospholipase inhibitor activity"	"4.305"
"GO:0070324"	"thyroid hormone binding"	"4.283"
"GO:0005499"	"vitamin D binding"	"4.266"
"GO:0042608"	"T cell receptor binding"	"4.24"
"GO:0019966"	"interleukin-1 binding"	"4.227"
"GO:0030023"	"extracellular matrix constituent conferring elasticity"	"4.227"
"GO:1990459"	"transferrin receptor binding"	"4.21"
"GO:0004177"	"aminopeptidase activity"	"4.144"
"GO:0050840"	"extracellular matrix binding"	"4.137"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"4.094"
"GO:0004181"	"metallocarboxypeptidase activity"	"4.069"
"GO:0042802"	"identical protein binding"	"4.038"
"GO:0016176"	"superoxide-generating NADPH oxidase activator activity"	"4.012"
"GO:1990405"	"protein antigen binding"	"3.91"
"GO:0050839"	"cell adhesion molecule binding"	"3.902"
"GO:0051087"	"chaperone binding"	"3.902"
"GO:0051428"	"peptide hormone receptor binding"	"3.867"
"GO:0001540"	"beta-amyloid binding"	"3.856"
"GO:0008199"	"ferric iron binding"	"3.85"
"GO:0097718"	"disordered domain specific binding"	"3.816"
"GO:0097199"	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"3.781"
"GO:0008035"	"high-density lipoprotein particle binding"	"3.747"
"GO:0004866"	"endopeptidase inhibitor activity"	"3.669"
"GO:0019899"	"enzyme binding"	"3.654"
"GO:0008083"	"growth factor activity"	"3.528"
"GO:0042954"	"lipoprotein transporter activity"	"3.517"
"GO:0033558"	"protein deacetylase activity"	"3.48"
"GO:0030414"	"peptidase inhibitor activity"	"3.461"
"GO:0042803"	"protein homodimerization activity"	"3.449"
"GO:0042301"	"phosphate ion binding"	"3.417"
"GO:0016504"	"peptidase activator activity"	"3.413"
"GO:0048407"	"platelet-derived growth factor binding"	"3.356"
"GO:0001618"	"virus receptor activity"	"3.334"
"GO:0050786"	"RAGE receptor binding"	"3.318"
"GO:0031996"	"thioesterase binding"	"3.208"
"GO:0031994"	"insulin-like growth factor I binding"	"3.159"
"GO:0005068"	"transmembrane receptor protein tyrosine kinase adaptor activity"	"3.124"
"GO:0005041"	"low-density lipoprotein receptor activity"	"3.101"
"GO:0042277"	"peptide binding"	"3.042"
"GO:0005520"	"insulin-like growth factor binding"	"3.025"
"GO:0015485"	"cholesterol binding"	"3.007"
"GO:0019841"	"retinol binding"	"2.993"
"GO:0045028"	"G-protein coupled purinergic nucleotide receptor activity"	"2.952"
"GO:0005548"	"phospholipid transporter activity"	"2.947"
"GO:0015269"	"calcium-activated potassium channel activity"	"2.901"
"GO:0044548"	"S100 protein binding"	"2.851"
"GO:0008239"	"dipeptidyl-peptidase activity"	"2.85"
"GO:0005080"	"protein kinase C binding"	"2.829"
"GO:0070403"	"NAD+ binding"	"2.783"
"GO:0005044"	"scavenger receptor activity"	"2.781"
"GO:0030169"	"low-density lipoprotein particle binding"	"2.781"
"GO:0043274"	"phospholipase binding"	"2.736"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"2.697"
"GO:0003756"	"protein disulfide isomerase activity"	"2.573"
"GO:0008656"	"cysteine-type endopeptidase activator activity involved in apoptotic process"	"2.57"
"GO:0017127"	"cholesterol transporter activity"	"2.409"
"GO:0098641"	"cadherin binding involved in cell-cell adhesion"	"2.322"
"GO:0005086"	"ARF guanyl-nucleotide exchange factor activity"	"2.319"
"GO:0004190"	"aspartic-type endopeptidase activity"	"2.273"
"GO:0050431"	"transforming growth factor beta binding"	"2.226"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"2.206"
"GO:0005537"	"mannose binding"	"2.183"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"2.158"
"GO:0050750"	"low-density lipoprotein particle receptor binding"	"2.139"
