"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-18.215"	"18.215"
"GO:0006413"	"translational initiation"	"-13.487"	"13.487"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-12.504"	"12.504"
"GO:0006364"	"rRNA processing"	"-11.543"	"11.543"
"GO:0006412"	"translation"	"-11.136"	"11.136"
"GO:0006406"	"mRNA export from nucleus"	"-10.851"	"10.851"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-10.68"	"10.68"
"GO:0031124"	"mRNA 3'-end processing"	"-10.409"	"10.409"
"GO:0006405"	"RNA export from nucleus"	"-8.701"	"8.701"
"GO:0016070"	"RNA metabolic process"	"-8.521"	"8.521"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-8.518"	"8.518"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-8.363"	"8.363"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-7.862"	"7.862"
"GO:0008380"	"RNA splicing"	"-7.761"	"7.761"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-7.71"	"7.71"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"-7.187"	"7.187"
"GO:0002181"	"cytoplasmic translation"	"-7.073"	"7.073"
"GO:0048208"	"COPII vesicle coating"	"-7.005"	"7.005"
"GO:0043928"	"exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay"	"-6.98"	"6.98"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-6.73"	"6.73"
"GO:0000027"	"ribosomal large subunit assembly"	"-6.507"	"6.507"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-6.242"	"6.242"
"GO:0006378"	"mRNA polyadenylation"	"-6.239"	"6.239"
"GO:0042273"	"ribosomal large subunit biogenesis"	"-6.195"	"6.195"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-6.12"	"6.12"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-6.084"	"6.084"
"GO:0006281"	"DNA repair"	"-5.868"	"5.868"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"-5.787"	"5.787"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-5.711"	"5.711"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"-5.635"	"5.635"
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	"-5.357"	"5.357"
"GO:0000245"	"spliceosomal complex assembly"	"-5.316"	"5.316"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-5.314"	"5.314"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"-5.284"	"5.284"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"-5.257"	"5.257"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-5.243"	"5.243"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-5.239"	"5.239"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"-5.144"	"5.144"
"GO:0006334"	"nucleosome assembly"	"-5.009"	"5.009"
"GO:0042026"	"protein refolding"	"-4.951"	"4.951"
"GO:0032201"	"telomere maintenance via semi-conservative replication"	"-4.901"	"4.901"
"GO:0008150"	"biological_process"	"-4.81"	"4.81"
"GO:0000387"	"spliceosomal snRNP assembly"	"-4.686"	"4.686"
"GO:0006289"	"nucleotide-excision repair"	"-4.664"	"4.664"
"GO:0006446"	"regulation of translational initiation"	"-4.593"	"4.593"
"GO:0000724"	"double-strand break repair via homologous recombination"	"-4.514"	"4.514"
"GO:0006096"	"glycolytic process"	"-4.468"	"4.468"
"GO:0006099"	"tricarboxylic acid cycle"	"-4.454"	"4.454"
"GO:0097711"	"ciliary basal body docking"	"-4.417"	"4.417"
"GO:0051170"	"nuclear import"	"-4.394"	"4.394"
"GO:0006351"	"transcription, DNA-templated"	"-4.393"	"4.393"
"GO:0007059"	"chromosome segregation"	"-4.28"	"4.28"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-4.263"	"4.263"
"GO:0006986"	"response to unfolded protein"	"-4.242"	"4.242"
"GO:0034620"	"cellular response to unfolded protein"	"-4.242"	"4.242"
"GO:0061844"	NA	"-4.11"	"4.11"
"GO:0061621"	"canonical glycolysis"	"-4.065"	"4.065"
"GO:0046034"	"ATP metabolic process"	"-4.025"	"4.025"
"GO:0090502"	"RNA phosphodiester bond hydrolysis, endonucleolytic"	"-4.004"	"4.004"
"GO:0042572"	"retinol metabolic process"	"-3.995"	"3.995"
"GO:0007017"	"microtubule-based process"	"-3.923"	"3.923"
"GO:0006397"	"mRNA processing"	"-3.877"	"3.877"
"GO:0008202"	"steroid metabolic process"	"-3.799"	"3.799"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-3.757"	"3.757"
"GO:0090503"	"RNA phosphodiester bond hydrolysis, exonucleolytic"	"-3.755"	"3.755"
"GO:0006417"	"regulation of translation"	"-3.73"	"3.73"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"-3.724"	"3.724"
"GO:0000045"	"autophagosome assembly"	"-3.685"	"3.685"
"GO:0006293"	"nucleotide-excision repair, preincision complex stabilization"	"-3.68"	"3.68"
"GO:0006457"	"protein folding"	"-3.508"	"3.508"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-3.478"	"3.478"
"GO:0007218"	"neuropeptide signaling pathway"	"-3.363"	"3.363"
"GO:0006260"	"DNA replication"	"-3.336"	"3.336"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-3.331"	"3.331"
"GO:0010498"	"proteasomal protein catabolic process"	"-3.318"	"3.318"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-3.317"	"3.317"
"GO:1905515"	NA	"-3.312"	"3.312"
"GO:0007094"	"mitotic spindle assembly checkpoint"	"-3.309"	"3.309"
"GO:0046835"	"carbohydrate phosphorylation"	"-3.302"	"3.302"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-3.268"	"3.268"
"GO:0007080"	"mitotic metaphase plate congression"	"-3.249"	"3.249"
"GO:0007030"	"Golgi organization"	"-3.238"	"3.238"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"-3.229"	"3.229"
"GO:0006396"	"RNA processing"	"-3.225"	"3.225"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"-3.213"	"3.213"
"GO:0000278"	"mitotic cell cycle"	"-3.198"	"3.198"
"GO:0007052"	"mitotic spindle organization"	"-3.179"	"3.179"
"GO:0006261"	"DNA-dependent DNA replication"	"-3.142"	"3.142"
"GO:0001676"	"long-chain fatty acid metabolic process"	"-3.113"	"3.113"
"GO:1902600"	"hydrogen ion transmembrane transport"	"-3.111"	"3.111"
"GO:0006487"	"protein N-linked glycosylation"	"-3.043"	"3.043"
"GO:0032482"	"Rab protein signal transduction"	"-3.004"	"3.004"
