"GO.ID"	"GO.Term"	"Z-score"
"GO:0060262"	"negative regulation of N-terminal protein palmitoylation"	"Inf"
"GO:0046603"	"negative regulation of mitotic centrosome separation"	"22.327"
"GO:0007165"	"signal transduction"	"21.24"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"19.537"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"18.983"
"GO:0007411"	"axon guidance"	"18.853"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"18.586"
"GO:1902939"	"negative regulation of intracellular calcium activated chloride channel activity"	"18.221"
"GO:0030335"	"positive regulation of cell migration"	"18.164"
"GO:0048013"	"ephrin receptor signaling pathway"	"17.919"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"17.755"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"17.732"
"GO:0050900"	"leukocyte migration"	"17.429"
"GO:0009967"	"positive regulation of signal transduction"	"17.242"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"16.97"
"GO:0030199"	"collagen fibril organization"	"16.949"
"GO:0007155"	"cell adhesion"	"16.633"
"GO:0001525"	"angiogenesis"	"16.631"
"GO:0016477"	"cell migration"	"16.59"
"GO:0030154"	"cell differentiation"	"15.863"
"GO:0000165"	"MAPK cascade"	"15.808"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"15.761"
"GO:0035556"	"intracellular signal transduction"	"15.744"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"15.682"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"15.656"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"15.499"
"GO:0030168"	"platelet activation"	"15.421"
"GO:0031295"	"T cell costimulation"	"15.365"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	"15.3"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"15.275"
"GO:0032924"	"activin receptor signaling pathway"	"15.231"
"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"15.171"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"14.784"
"GO:0006468"	"protein phosphorylation"	"14.635"
"GO:0019221"	"cytokine-mediated signaling pathway"	"14.401"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"14.302"
"GO:0007507"	"heart development"	"14.232"
"GO:0035238"	"vitamin A biosynthetic process"	"14.1"
"GO:1901810"	"beta-carotene metabolic process"	"14.1"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"13.938"
"GO:0007229"	"integrin-mediated signaling pathway"	"13.741"
"GO:0061024"	"membrane organization"	"13.734"
"GO:0030501"	"positive regulation of bone mineralization"	"13.588"
"GO:0030198"	"extracellular matrix organization"	"13.55"
"GO:0045766"	"positive regulation of angiogenesis"	"13.423"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"13.413"
"GO:0042060"	"wound healing"	"13.39"
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"13.309"
"GO:0008360"	"regulation of cell shape"	"13.122"
"GO:0016121"	"carotene catabolic process"	"12.865"
"GO:0001666"	"response to hypoxia"	"12.846"
"GO:0043536"	"positive regulation of blood vessel endothelial cell migration"	"12.827"
"GO:0010862"	"positive regulation of pathway-restricted SMAD protein phosphorylation"	"12.735"
"GO:0070373"	"negative regulation of ERK1 and ERK2 cascade"	"12.624"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"12.615"
"GO:0060412"	"ventricular septum morphogenesis"	"12.607"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"12.606"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"12.581"
"GO:0002042"	"cell migration involved in sprouting angiogenesis"	"12.483"
"GO:0045216"	"cell-cell junction organization"	"12.459"
"GO:0043066"	"negative regulation of apoptotic process"	"12.457"
"GO:0009880"	"embryonic pattern specification"	"12.4"
"GO:0060389"	"pathway-restricted SMAD protein phosphorylation"	"12.389"
"GO:0043406"	"positive regulation of MAP kinase activity"	"12.383"
"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"12.217"
"GO:0045669"	"positive regulation of osteoblast differentiation"	"12.131"
"GO:0043552"	"positive regulation of phosphatidylinositol 3-kinase activity"	"12.128"
"GO:0051894"	"positive regulation of focal adhesion assembly"	"12.067"
"GO:0002223"	"stimulatory C-type lectin receptor signaling pathway"	"12.008"
"GO:0009968"	"negative regulation of signal transduction"	"11.988"
"GO:0060071"	"Wnt signaling pathway, planar cell polarity pathway"	"11.981"
"GO:0007160"	"cell-matrix adhesion"	"11.962"
"GO:0051098"	"regulation of binding"	"11.962"
"GO:0007399"	"nervous system development"	"11.856"
"GO:0014065"	"phosphatidylinositol 3-kinase signaling"	"11.779"
"GO:0007266"	"Rho protein signal transduction"	"11.732"
"GO:0038092"	"nodal signaling pathway"	"11.713"
"GO:0002250"	"adaptive immune response"	"11.71"
"GO:0043410"	"positive regulation of MAPK cascade"	"11.677"
"GO:0007183"	"SMAD protein complex assembly"	"11.668"
"GO:0038128"	"ERBB2 signaling pathway"	"11.648"
"GO:0048468"	"cell development"	"11.641"
"GO:0098976"	"excitatory chemical synaptic transmission"	"11.619"
"GO:0001938"	"positive regulation of endothelial cell proliferation"	"11.607"
"GO:0001934"	"positive regulation of protein phosphorylation"	"11.57"
"GO:0043524"	"negative regulation of neuron apoptotic process"	"11.525"
"GO:0070102"	"interleukin-6-mediated signaling pathway"	"11.428"
"GO:0001937"	"negative regulation of endothelial cell proliferation"	"11.419"
"GO:0050852"	"T cell receptor signaling pathway"	"11.416"
"GO:0016338"	"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules"	"11.404"
"GO:0007015"	"actin filament organization"	"11.4"
"GO:0033627"	"cell adhesion mediated by integrin"	"11.388"
"GO:0098609"	"cell-cell adhesion"	"11.351"
"GO:0035335"	"peptidyl-tyrosine dephosphorylation"	"11.335"
"GO:0061302"	"smooth muscle cell-matrix adhesion"	"11.286"
"GO:0097553"	"calcium ion transmembrane import into cytosol"	"11.26"
"GO:0010628"	"positive regulation of gene expression"	"11.221"
"GO:0062009"	NA	"11.154"
"GO:0001657"	"ureteric bud development"	"11.152"
"GO:0009612"	"response to mechanical stimulus"	"11.129"
