"GO.ID"	"GO.Term"	"Z-score"
"GO:0005886"	"plasma membrane"	"31.386"
"GO:0062023"	NA	"17.993"
"GO:0043235"	"receptor complex"	"17.032"
"GO:0009986"	"cell surface"	"15.857"
"GO:0031012"	"extracellular matrix"	"15.774"
"GO:0005887"	"integral component of plasma membrane"	"15.408"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"15.134"
"GO:0043005"	"neuron projection"	"14.894"
"GO:0005911"	"cell-cell junction"	"14.555"
"GO:0005901"	"caveola"	"14.202"
"GO:0005938"	"cell cortex"	"13.978"
"GO:0030054"	"cell junction"	"13.492"
"GO:0005615"	"extracellular space"	"12.845"
"GO:0098978"	"glutamatergic synapse"	"12.561"
"GO:0045121"	"membrane raft"	"12.525"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"12.294"
"GO:0005667"	"transcription factor complex"	"12.187"
"GO:0016323"	"basolateral plasma membrane"	"12.147"
"GO:0005788"	"endoplasmic reticulum lumen"	"11.799"
"GO:0017146"	"NMDA selective glutamate receptor complex"	"11.778"
"GO:0016324"	"apical plasma membrane"	"11.707"
"GO:0045211"	"postsynaptic membrane"	"11.66"
"GO:0030665"	"clathrin-coated vesicle membrane"	"11.13"
"GO:0005576"	"extracellular region"	"10.952"
"GO:0042567"	"insulin-like growth factor ternary complex"	"10.111"
"GO:0005737"	"cytoplasm"	"10.016"
"GO:0030424"	"axon"	"9.909"
"GO:0048471"	"perinuclear region of cytoplasm"	"9.9"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"9.871"
"GO:0071141"	"SMAD protein complex"	"9.8"
"GO:0005604"	"basement membrane"	"9.796"
"GO:0031410"	"cytoplasmic vesicle"	"9.771"
"GO:0005925"	"focal adhesion"	"9.741"
"GO:0042995"	"cell projection"	"9.699"
"GO:0043197"	"dendritic spine"	"9.619"
"GO:0005856"	"cytoskeleton"	"9.598"
"GO:0014069"	"postsynaptic density"	"9.573"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"9.425"
"GO:0030027"	"lamellipodium"	"9.297"
"GO:0001527"	"microfibril"	"9.27"
"GO:0030122"	"AP-2 adaptor complex"	"9.182"
"GO:0009897"	"external side of plasma membrane"	"9.122"
"GO:0016342"	"catenin complex"	"8.923"
"GO:0048179"	"activin receptor complex"	"8.909"
"GO:0008305"	"integrin complex"	"8.835"
"GO:0005923"	"bicellular tight junction"	"8.806"
"GO:0098839"	"postsynaptic density membrane"	"8.795"
"GO:0030426"	"growth cone"	"8.551"
"GO:0034673"	"inhibin-betaglycan-ActRII complex"	"8.476"
"GO:0005922"	"connexin complex"	"8.462"
"GO:0043083"	"synaptic cleft"	"8.388"
"GO:0097060"	"synaptic membrane"	"8.362"
"GO:0031093"	"platelet alpha granule lumen"	"8.336"
"GO:0034361"	"very-low-density lipoprotein particle"	"8.101"
"GO:0005912"	"adherens junction"	"8.026"
"GO:0005768"	"endosome"	"7.994"
"GO:0009925"	"basal plasma membrane"	"7.977"
"GO:0042627"	"chylomicron"	"7.853"
