"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005886"	"plasma membrane"	"31.386"	"4999"	"3429.518"	"50.005"
"GO:0062023"	NA	"17.993"	"272"	"95.401"	"9.815"
"GO:0043235"	"receptor complex"	"17.032"	"469"	"221.581"	"14.527"
"GO:0009986"	"cell surface"	"15.857"	"868"	"523.824"	"21.705"
"GO:0031012"	"extracellular matrix"	"15.774"	"259"	"104.41"	"9.8"
"GO:0005887"	"integral component of plasma membrane"	"15.408"	"1272"	"851.655"	"27.28"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"15.134"	"102"	"26.249"	"5.005"
"GO:0043005"	"neuron projection"	"14.894"	"574"	"324.777"	"16.733"
"GO:0005911"	"cell-cell junction"	"14.555"	"452"	"239.057"	"14.63"
"GO:0005901"	"caveola"	"14.202"	"223"	"95.369"	"8.987"
"GO:0005938"	"cell cortex"	"13.978"	"364"	"180.182"	"13.15"
"GO:0030054"	"cell junction"	"13.492"	"601"	"355.128"	"18.224"
"GO:0005615"	"extracellular space"	"12.845"	"1483"	"1094.228"	"30.267"
"GO:0098978"	"glutamatergic synapse"	"12.561"	"865"	"575.343"	"23.06"
"GO:0045121"	"membrane raft"	"12.525"	"611"	"380.177"	"18.43"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"12.294"	"183"	"79.702"	"8.402"
"GO:0005667"	"transcription factor complex"	"12.187"	"555"	"343.734"	"17.335"
"GO:0016323"	"basolateral plasma membrane"	"12.147"	"336"	"182.027"	"12.675"
"GO:0005788"	"endoplasmic reticulum lumen"	"11.799"	"387"	"218.537"	"14.277"
"GO:0017146"	"NMDA selective glutamate receptor complex"	"11.778"	"47"	"10.333"	"3.113"
"GO:0016324"	"apical plasma membrane"	"11.707"	"456"	"271.206"	"15.785"
"GO:0045211"	"postsynaptic membrane"	"11.66"	"286"	"145.703"	"12.032"
"GO:0030665"	"clathrin-coated vesicle membrane"	"11.13"	"217"	"107.743"	"9.817"
"GO:0005576"	"extracellular region"	"10.952"	"1792"	"1411.4"	"34.752"
"GO:0042567"	"insulin-like growth factor ternary complex"	"10.111"	"13"	"1.393"	"1.148"
"GO:0005737"	"cytoplasm"	"10.016"	"6102"	"5495.042"	"60.6"
"GO:0030424"	"axon"	"9.909"	"541"	"365.366"	"17.724"
"GO:0048471"	"perinuclear region of cytoplasm"	"9.9"	"1290"	"993.659"	"29.933"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"9.871"	"12"	"1.269"	"1.087"
"GO:0071141"	"SMAD protein complex"	"9.8"	"83"	"30.417"	"5.366"
"GO:0005604"	"basement membrane"	"9.796"	"129"	"56.097"	"7.442"
"GO:0031410"	"cytoplasmic vesicle"	"9.771"	"391"	"246.068"	"14.833"
"GO:0005925"	"focal adhesion"	"9.741"	"1300"	"1003.449"	"30.445"
"GO:0042995"	"cell projection"	"9.699"	"212"	"113.482"	"10.158"
"GO:0043197"	"dendritic spine"	"9.619"	"378"	"235.501"	"14.814"
"GO:0005856"	"cytoskeleton"	"9.598"	"571"	"387.583"	"19.109"
"GO:0014069"	"postsynaptic density"	"9.573"	"542"	"362.2"	"18.782"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"9.425"	"43"	"12.185"	"3.269"
"GO:0030027"	"lamellipodium"	"9.297"	"390"	"247.344"	"15.344"
"GO:0001527"	"microfibril"	"9.27"	"19"	"2.835"	"1.744"
"GO:0030122"	"AP-2 adaptor complex"	"9.182"	"112"	"50.762"	"6.669"
"GO:0009897"	"external side of plasma membrane"	"9.122"	"327"	"202.138"	"13.688"
"GO:0016342"	"catenin complex"	"8.923"	"65"	"22.548"	"4.757"
"GO:0048179"	"activin receptor complex"	"8.909"	"32"	"7.787"	"2.718"
"GO:0008305"	"integrin complex"	"8.835"	"58"	"20.666"	"4.226"
"GO:0005923"	"bicellular tight junction"	"8.806"	"176"	"94.125"	"9.297"
"GO:0098839"	"postsynaptic density membrane"	"8.795"	"80"	"31.428"	"5.523"
"GO:0030426"	"growth cone"	"8.551"	"232"	"135.698"	"11.263"
"GO:0005922"	"connexin complex"	"8.462"	"20"	"3.688"	"1.928"
"GO:0043083"	"synaptic cleft"	"8.388"	"29"	"6.968"	"2.627"
"GO:0097060"	"synaptic membrane"	"8.362"	"68"	"25.985"	"5.025"
"GO:0031093"	"platelet alpha granule lumen"	"8.336"	"178"	"99.41"	"9.427"
"GO:0034673"	"inhibin-betaglycan-ActRII complex"	"8.13"	"9"	"0.87"	"0.959"
"GO:0034361"	"very-low-density lipoprotein particle"	"8.101"	"33"	"9.166"	"2.942"
"GO:0005912"	"adherens junction"	"8.026"	"107"	"50.48"	"7.043"
"GO:0005768"	"endosome"	"7.994"	"544"	"393.459"	"18.833"
"GO:0009925"	"basal plasma membrane"	"7.977"	"99"	"46.834"	"6.54"
"GO:0042627"	"chylomicron"	"7.853"	"31"	"8.455"	"2.871"
"GO:0071062"	"alphav-beta3 integrin-vitronectin complex"	"7.851"	"17"	"3.114"	"1.769"
"GO:0032587"	"ruffle membrane"	"7.824"	"252"	"157.601"	"12.065"
"GO:0043025"	"neuronal cell body"	"7.806"	"683"	"519.684"	"20.921"
"GO:0099092"	NA	"7.775"	"63"	"26.034"	"4.755"
"GO:0031091"	"platelet alpha granule"	"7.677"	"32"	"9.135"	"2.978"
"GO:0005622"	"intracellular"	"7.548"	"591"	"439.18"	"20.114"
"GO:0005913"	"cell-cell adherens junction"	"7.529"	"195"	"114.328"	"10.715"
"GO:0002116"	"semaphorin receptor complex"	"7.5"	"20"	"4.568"	"2.058"
"GO:0005796"	"Golgi lumen"	"7.421"	"146"	"81.684"	"8.667"
"GO:0042383"	"sarcolemma"	"7.417"	"149"	"85.018"	"8.627"
"GO:0014704"	"intercalated disc"	"7.396"	"112"	"57.58"	"7.358"
"GO:0099061"	"integral component of postsynaptic density membrane"	"7.313"	"71"	"31.661"	"5.379"
"GO:0005637"	"nuclear inner membrane"	"7.288"	"88"	"41.763"	"6.344"
"GO:0099091"	NA	"7.217"	"39"	"14.279"	"3.425"
"GO:0015629"	"actin cytoskeleton"	"7.186"	"437"	"316.172"	"16.815"
"GO:0016328"	"lateral plasma membrane"	"7.088"	"161"	"95.611"	"9.225"
"GO:0001726"	"ruffle"	"7.02"	"191"	"117.251"	"10.505"
"GO:0030666"	"endocytic vesicle membrane"	"6.94"	"363"	"251.056"	"16.13"
"GO:0098685"	NA	"6.937"	"220"	"138.354"	"11.77"
"GO:0017053"	"transcriptional repressor complex"	"6.908"	"180"	"109.025"	"10.275"
"GO:0031901"	"early endosome membrane"	"6.8"	"240"	"156.372"	"12.299"
"GO:0031232"	"extrinsic component of external side of plasma membrane"	"6.748"	"31"	"9.902"	"3.127"
"GO:0032153"	"cell division site"	"6.743"	"41"	"15.478"	"3.785"
"GO:0042629"	"mast cell granule"	"6.711"	"63"	"28.633"	"5.121"
"GO:0016600"	"flotillin complex"	"6.701"	"46"	"18.846"	"4.052"
"GO:0016592"	"mediator complex"	"6.697"	"110"	"58.795"	"7.647"
"GO:0032444"	"activin responsive factor complex"	"6.595"	"33"	"11.441"	"3.269"
"GO:0071944"	"cell periphery"	"6.571"	"117"	"64.331"	"8.015"
"GO:0032991"	"macromolecular complex"	"6.561"	"1507"	"1295.249"	"32.276"
"GO:0045202"	"synapse"	"6.534"	"470"	"355.084"	"17.587"
"GO:0005769"	"early endosome"	"6.463"	"421"	"312.787"	"16.743"
"GO:1990909"	"Wnt signalosome"	"6.446"	"63"	"28.807"	"5.305"
"GO:0005884"	"actin filament"	"6.36"	"223"	"149.476"	"11.561"
"GO:0048237"	"rough endoplasmic reticulum lumen"	"6.348"	"15"	"3.3"	"1.843"
"GO:0030018"	"Z disc"	"6.323"	"223"	"150.592"	"11.451"
"GO:0031092"	"platelet alpha granule membrane"	"6.315"	"32"	"11.637"	"3.225"
"GO:0060076"	"excitatory synapse"	"6.295"	"56"	"25.162"	"4.899"
"GO:0031594"	"neuromuscular junction"	"6.22"	"183"	"119.656"	"10.184"
"GO:0070022"	"transforming growth factor beta receptor homodimeric complex"	"6.211"	"27"	"8.701"	"2.946"
"GO:0030056"	"hemidesmosome"	"6.191"	"29"	"9.799"	"3.101"
"GO:0099572"	"postsynaptic specialization"	"6.154"	"12"	"2.546"	"1.536"
"GO:0031982"	"vesicle"	"6.123"	"548"	"420.309"	"20.855"
"GO:0034362"	"low-density lipoprotein particle"	"6.102"	"26"	"8.768"	"2.824"
"GO:0030141"	"secretory granule"	"6.025"	"115"	"67.489"	"7.886"
"GO:0030425"	"dendrite"	"6.017"	"684"	"552.333"	"21.883"
"GO:0043218"	"compact myelin"	"5.964"	"10"	"2.001"	"1.341"
"GO:0005916"	"fascia adherens"	"5.911"	"39"	"16.178"	"3.861"
"GO:0098686"	NA	"5.901"	"77"	"41.337"	"6.044"
"GO:0030877"	"beta-catenin destruction complex"	"5.884"	"65"	"31.758"	"5.65"
"GO:0002080"	"acrosomal membrane"	"5.848"	"28"	"9.806"	"3.111"
"GO:0071953"	"elastic fiber"	"5.834"	"9"	"1.605"	"1.268"
"GO:0097386"	"glial cell projection"	"5.809"	"35"	"14.225"	"3.576"
"GO:0036057"	"slit diaphragm"	"5.808"	"29"	"10.449"	"3.194"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"5.779"	"114"	"69.375"	"7.722"
"GO:0016021"	"integral component of membrane"	"5.745"	"1240"	"1055.365"	"32.14"
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	"5.729"	"26"	"9.138"	"2.943"
"GO:0097440"	"apical dendrite"	"5.727"	"39"	"16.624"	"3.907"
"GO:0005883"	"neurofilament"	"5.634"	"19"	"5.716"	"2.358"
"GO:0098890"	"extrinsic component of postsynaptic membrane"	"5.59"	"16"	"4.454"	"2.065"
"GO:0005584"	"collagen type I trimer"	"5.589"	"9"	"1.757"	"1.296"
"GO:0005794"	"Golgi apparatus"	"5.574"	"1030"	"883.403"	"26.301"
"GO:0030667"	"secretory granule membrane"	"5.507"	"156"	"102.157"	"9.777"
"GO:1990667"	"PCSK9-AnxA2 complex"	"5.473"	"11"	"2.559"	"1.542"
"GO:0035749"	"myelin sheath adaxonal region"	"5.472"	"23"	"7.875"	"2.764"
"GO:0010008"	"endosome membrane"	"5.456"	"459"	"359.138"	"18.304"
"GO:0035748"	"myelin sheath abaxonal region"	"5.441"	"26"	"9.531"	"3.027"
"GO:0044214"	"spanning component of plasma membrane"	"5.432"	"7"	"1.193"	"1.069"
"GO:0005588"	"collagen type V trimer"	"5.416"	"9"	"1.805"	"1.328"
"GO:1990712"	"HFE-transferrin receptor complex"	"5.411"	"28"	"10.862"	"3.167"
"GO:0043231"	"intracellular membrane-bounded organelle"	"5.409"	"797"	"665.875"	"24.243"
"GO:0070435"	"Shc-EGFR complex"	"5.375"	"41"	"18.733"	"4.143"
"GO:0005903"	"brush border"	"5.361"	"99"	"59.526"	"7.363"
"GO:0031225"	"anchored component of membrane"	"5.338"	"40"	"17.905"	"4.139"
"GO:0030863"	"cortical cytoskeleton"	"5.27"	"93"	"55.89"	"7.042"
"GO:1903561"	"extracellular vesicle"	"5.265"	"152"	"102.911"	"9.323"
"GO:0005891"	"voltage-gated calcium channel complex"	"5.253"	"26"	"9.556"	"3.13"
"GO:0043220"	"Schmidt-Lanterman incisure"	"5.217"	"31"	"12.487"	"3.549"
"GO:0005905"	"clathrin-coated pit"	"5.205"	"190"	"133.998"	"10.76"
"GO:0034363"	"intermediate-density lipoprotein particle"	"5.184"	"19"	"6.277"	"2.454"
