"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0007165"	"signal transduction"	"21.24"	"1525"	"927.597"	"28.126"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"19.537"	"502"	"227.494"	"14.051"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"18.983"	"1437"	"906.948"	"27.923"
"GO:0007411"	"axon guidance"	"18.853"	"537"	"251.892"	"15.123"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"18.586"	"315"	"120.663"	"10.456"
"GO:0030335"	"positive regulation of cell migration"	"18.164"	"530"	"256.222"	"15.073"
"GO:0048013"	"ephrin receptor signaling pathway"	"17.919"	"494"	"234.139"	"14.502"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"17.755"	"346"	"144.925"	"11.325"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"17.732"	"328"	"132.551"	"11.022"
"GO:0050900"	"leukocyte migration"	"17.429"	"384"	"169.392"	"12.313"
"GO:0009967"	"positive regulation of signal transduction"	"17.242"	"156"	"44.461"	"6.469"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"16.97"	"2335"	"1672.227"	"39.055"
"GO:0030199"	"collagen fibril organization"	"16.949"	"101"	"23.5"	"4.572"
"GO:0007155"	"cell adhesion"	"16.633"	"545"	"279.451"	"15.965"
"GO:0001525"	"angiogenesis"	"16.631"	"432"	"210.341"	"13.328"
"GO:0016477"	"cell migration"	"16.59"	"415"	"192.088"	"13.436"
"GO:0030154"	"cell differentiation"	"15.863"	"747"	"437.975"	"19.481"
"GO:0000165"	"MAPK cascade"	"15.808"	"686"	"388.075"	"18.847"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"15.761"	"516"	"263.389"	"16.027"
"GO:0035556"	"intracellular signal transduction"	"15.744"	"707"	"396.936"	"19.694"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"15.682"	"191"	"67.115"	"7.9"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"15.656"	"206"	"75.321"	"8.347"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"15.499"	"617"	"319.789"	"19.176"
"GO:0030168"	"platelet activation"	"15.421"	"408"	"200.974"	"13.425"
"GO:0031295"	"T cell costimulation"	"15.365"	"264"	"109.242"	"10.072"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	"15.3"	"124"	"35.411"	"5.79"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"15.275"	"239"	"95.729"	"9.38"
"GO:0032924"	"activin receptor signaling pathway"	"15.231"	"87"	"21.386"	"4.308"
