"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0004713"	"protein tyrosine kinase activity"	"21.841"	"528"	"227.175"	"13.774"
"GO:0001784"	"phosphotyrosine binding"	"19.872"	"303"	"109.925"	"9.716"
"GO:0005070"	"SH3/SH2 adaptor activity"	"19.324"	"225"	"72.746"	"7.879"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"18.771"	"215"	"68.347"	"7.813"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"17.448"	"401"	"172.78"	"13.08"
"GO:0005160"	"transforming growth factor beta receptor binding"	"17.251"	"118"	"29.819"	"5.112"
"GO:0046875"	"ephrin receptor binding"	"16.524"	"208"	"73.555"	"8.136"
"GO:0017124"	"SH3 domain binding"	"15.55"	"317"	"144.551"	"11.09"
"GO:0019901"	"protein kinase binding"	"15.55"	"1353"	"912.867"	"28.305"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"15.488"	"288"	"124.242"	"10.573"
"GO:0005518"	"collagen binding"	"15.457"	"161"	"53.379"	"6.962"
"GO:0005515"	"protein binding"	"15.199"	"12305"	"11465.651"	"55.223"
"GO:0005509"	"calcium ion binding"	"15.1"	"634"	"354.001"	"18.543"
"GO:0005201"	"extracellular matrix structural constituent"	"14.939"	"143"	"45.062"	"6.556"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"14.696"	"955"	"616.816"	"23.013"
"GO:0008013"	"beta-catenin binding"	"14.114"	"300"	"139.561"	"11.367"
"GO:0046332"	"SMAD binding"	"14.086"	"237"	"102.504"	"9.548"
"GO:0005158"	"insulin receptor binding"	"13.844"	"126"	"40.172"	"6.2"
"GO:0005178"	"integrin binding"	"13.592"	"295"	"143.441"	"11.151"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"13.117"	"70"	"17.727"	"3.985"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"13.014"	"592"	"359.017"	"17.902"
"GO:0004888"	"transmembrane signaling receptor activity"	"12.953"	"280"	"134.927"	"11.2"
"GO:0034713"	"type I transforming growth factor beta receptor binding"	"12.516"	"73"	"19.526"	"4.272"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"12.475"	"130"	"47.549"	"6.609"
"GO:0008134"	"transcription factor binding"	"12.316"	"1006"	"698.099"	"24.999"
"GO:0050431"	"transforming growth factor beta binding"	"12.305"	"53"	"11.288"	"3.39"
"GO:0004972"	"NMDA glutamate receptor activity"	"12.231"	"45"	"9.415"	"2.91"
"GO:0005001"	"transmembrane receptor protein tyrosine phosphatase activity"	"12.136"	"40"	"7.767"	"2.656"
"GO:0019838"	"growth factor binding"	"12.131"	"98"	"30.508"	"5.564"
"GO:0005005"	"transmembrane-ephrin receptor activity"	"11.996"	"55"	"13.017"	"3.5"
"GO:0004697"	"protein kinase C activity"	"11.993"	"81"	"23.591"	"4.787"
"GO:0019903"	"protein phosphatase binding"	"11.845"	"339"	"186.373"	"12.885"
"GO:0005024"	"transforming growth factor beta-activated receptor activity"	"11.698"	"62"	"15.606"	"3.966"
"GO:0070411"	"I-SMAD binding"	"11.628"	"111"	"38.246"	"6.257"
"GO:0005114"	"type II transforming growth factor beta receptor binding"	"11.545"	"37"	"6.969"	"2.601"
"GO:0005068"	"transmembrane receptor protein tyrosine kinase adaptor activity"	"11.304"	"64"	"18.195"	"4.052"
"GO:0022849"	"glutamate-gated calcium ion channel activity"	"11.263"	"39"	"8.193"	"2.735"
"GO:0008083"	"growth factor activity"	"11.249"	"177"	"80.027"	"8.621"
"GO:0042803"	"protein homodimerization activity"	"11.045"	"1290"	"970.197"	"28.956"
"GO:0034714"	"type III transforming growth factor beta receptor binding"	"11.002"	"19"	"2.337"	"1.515"
"GO:0030618"	"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"	"10.62"	"63"	"18.676"	"4.174"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"10.6"	"166"	"77.549"	"8.344"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"10.471"	"198"	"95.947"	"9.747"
"GO:0030971"	"receptor tyrosine kinase binding"	"10.423"	"201"	"101.497"	"9.546"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"10.402"	"1057"	"778.664"	"26.757"
"GO:0031994"	"insulin-like growth factor I binding"	"10.398"	"36"	"7.545"	"2.737"
"GO:0008022"	"protein C-terminus binding"	"10.379"	"648"	"442.477"	"19.801"
"GO:0005026"	"transforming growth factor beta receptor activity, type II"	"10.267"	"25"	"4.113"	"2.034"
"GO:0004725"	"protein tyrosine phosphatase activity"	"10.251"	"121"	"49.812"	"6.944"
"GO:0048185"	"activin binding"	"10.212"	"62"	"19.037"	"4.207"
"GO:0019955"	"cytokine binding"	"10.167"	"55"	"15.805"	"3.855"
"GO:0005154"	"epidermal growth factor receptor binding"	"10.166"	"123"	"53.217"	"6.864"
"GO:0048407"	"platelet-derived growth factor binding"	"10.034"	"38"	"8.226"	"2.967"
"GO:0034711"	"inhibin binding"	"10.024"	"15"	"1.731"	"1.324"
"GO:0035257"	"nuclear hormone receptor binding"	"9.977"	"150"	"69.663"	"8.052"
"GO:0005102"	"receptor binding"	"9.85"	"627"	"432.181"	"19.778"
"GO:0043560"	"insulin receptor substrate binding"	"9.783"	"98"	"39.468"	"5.983"
"GO:0050840"	"extracellular matrix binding"	"9.736"	"41"	"10.189"	"3.165"
"GO:0044325"	"ion channel binding"	"9.672"	"384"	"238.052"	"15.09"
"GO:0042169"	"SH2 domain binding"	"9.592"	"140"	"66.86"	"7.625"
"GO:0016702"	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	"9.514"	"17"	"2.484"	"1.526"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"9.492"	"56"	"17.589"	"4.047"
"GO:0050681"	"androgen receptor binding"	"9.346"	"212"	"115.892"	"10.283"
"GO:0070410"	"co-SMAD binding"	"9.315"	"72"	"25.676"	"4.973"
"GO:0016595"	"glutamate binding"	"9.151"	"40"	"11.2"	"3.147"
"GO:0031490"	"chromatin DNA binding"	"9.068"	"215"	"121.176"	"10.347"
"GO:0005125"	"cytokine activity"	"9.025"	"122"	"56.742"	"7.231"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"9"	"147"	"72.35"	"8.294"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"8.956"	"171"	"90.379"	"9.002"
"GO:0017151"	"DEAD/H-box RNA helicase binding"	"8.905"	"49"	"15.694"	"3.74"
"GO:0008092"	"cytoskeletal protein binding"	"8.856"	"125"	"59.891"	"7.352"
"GO:0031418"	"L-ascorbic acid binding"	"8.753"	"29"	"6.717"	"2.546"
"GO:0004674"	"protein serine/threonine kinase activity"	"8.723"	"794"	"592.161"	"23.139"
"GO:0003779"	"actin binding"	"8.671"	"405"	"272.283"	"15.305"
"GO:0042802"	"identical protein binding"	"8.659"	"2101"	"1765.278"	"38.771"
"GO:0004675"	"transmembrane receptor protein serine/threonine kinase activity"	"8.478"	"34"	"9.019"	"2.946"
"GO:0001540"	"beta-amyloid binding"	"8.463"	"104"	"45.862"	"6.87"
"GO:0043565"	"sequence-specific DNA binding"	"8.447"	"499"	"347.923"	"17.885"
"GO:0097110"	"scaffold protein binding"	"8.392"	"243"	"144.865"	"11.694"
"GO:0004720"	"protein-lysine 6-oxidase activity"	"8.364"	"12"	"1.689"	"1.233"
"GO:0044212"	"transcription regulatory region DNA binding"	"8.343"	"571"	"409.189"	"19.395"
"GO:0045296"	"cadherin binding"	"8.31"	"903"	"699.445"	"24.496"
"GO:0008269"	"JAK pathway signal transduction adaptor activity"	"8.276"	"9"	"0.724"	"0.854"
"GO:0003713"	"transcription coactivator activity"	"8.271"	"695"	"512.971"	"22.009"
"GO:0035091"	"phosphatidylinositol binding"	"8.244"	"103"	"48.139"	"6.655"
"GO:0005159"	"insulin-like growth factor receptor binding"	"8.242"	"107"	"50.334"	"6.876"
"GO:0043425"	"bHLH transcription factor binding"	"8.236"	"82"	"35.617"	"5.632"
"GO:0035326"	"enhancer binding"	"8.228"	"60"	"23.123"	"4.482"
"GO:0051015"	"actin filament binding"	"8.208"	"433"	"300.843"	"16.1"
"GO:0004896"	"cytokine receptor activity"	"8.207"	"37"	"10.369"	"3.245"
"GO:0070878"	"primary miRNA binding"	"8.123"	"77"	"33.224"	"5.389"
"GO:0071253"	"connexin binding"	"8.091"	"38"	"11.682"	"3.253"
"GO:0001968"	"fibronectin binding"	"8.068"	"62"	"23.381"	"4.787"
"GO:0035259"	"glucocorticoid receptor binding"	"8.017"	"106"	"51.733"	"6.769"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"8.015"	"271"	"169.106"	"12.712"
"GO:0031962"	"mineralocorticoid receptor binding"	"7.99"	"25"	"6.296"	"2.341"
"GO:0005080"	"protein kinase C binding"	"7.987"	"181"	"105.39"	"9.467"
"GO:0036312"	"phosphatidylinositol 3-kinase regulatory subunit binding"	"7.984"	"51"	"18.419"	"4.081"
"GO:0045294"	"alpha-catenin binding"	"7.873"	"51"	"18.177"	"4.169"
"GO:0005021"	"vascular endothelial growth factor-activated receptor activity"	"7.859"	"21"	"4.432"	"2.108"
"GO:0016301"	"kinase activity"	"7.856"	"318"	"210.922"	"13.631"
"GO:0030165"	"PDZ domain binding"	"7.818"	"157"	"87.482"	"8.892"
"GO:0035005"	"1-phosphatidylinositol-4-phosphate 3-kinase activity"	"7.742"	"35"	"10.378"	"3.18"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"7.732"	"357"	"244.952"	"14.491"
"GO:0038132"	"neuregulin binding"	"7.685"	"24"	"5.829"	"2.365"
"GO:0044877"	"macromolecular complex binding"	"7.549"	"662"	"502.233"	"21.164"
"GO:0005044"	"scavenger receptor activity"	"7.546"	"46"	"16.566"	"3.901"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"7.545"	"70"	"29.451"	"5.374"
"GO:0070412"	"R-SMAD binding"	"7.542"	"140"	"77.027"	"8.35"
"GO:0005003"	"ephrin receptor activity"	"7.532"	"23"	"5.576"	"2.313"
"GO:1904854"	"proteasome core complex binding"	"7.509"	"9"	"1.098"	"1.052"
"GO:0017154"	"semaphorin receptor activity"	"7.5"	"20"	"4.568"	"2.058"
"GO:0004672"	"protein kinase activity"	"7.486"	"510"	"373.727"	"18.203"
"GO:0048365"	"Rac GTPase binding"	"7.449"	"133"	"72.725"	"8.091"
"GO:0038085"	"vascular endothelial growth factor binding"	"7.447"	"24"	"5.844"	"2.438"
"GO:0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity"	"7.442"	"11"	"1.641"	"1.258"
"GO:0008201"	"heparin binding"	"7.426"	"215"	"134.87"	"10.79"
"GO:0019902"	"phosphatase binding"	"7.415"	"134"	"72.064"	"8.353"
"GO:0008046"	"axon guidance receptor activity"	"7.41"	"24"	"6.156"	"2.408"
"GO:0070051"	"fibrinogen binding"	"7.403"	"17"	"3.459"	"1.829"
"GO:0035004"	"phosphatidylinositol 3-kinase activity"	"7.399"	"32"	"9.459"	"3.047"
"GO:0017002"	"activin-activated receptor activity"	"7.373"	"10"	"1.406"	"1.166"
"GO:0043394"	"proteoglycan binding"	"7.331"	"24"	"5.914"	"2.467"
"GO:0030215"	"semaphorin receptor binding"	"7.326"	"14"	"2.445"	"1.577"
"GO:0030169"	"low-density lipoprotein particle binding"	"7.202"	"23"	"5.933"	"2.37"
"GO:0043236"	"laminin binding"	"7.196"	"52"	"20.247"	"4.413"
"GO:0030247"	"polysaccharide binding"	"7.186"	"17"	"3.575"	"1.868"
"GO:0030331"	"estrogen receptor binding"	"7.179"	"165"	"97.525"	"9.399"
"GO:0035615"	"clathrin adaptor activity"	"7.178"	"74"	"34.013"	"5.571"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"7.174"	"91"	"43.801"	"6.579"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"7.158"	"122"	"65.889"	"7.839"
"GO:0005543"	"phospholipid binding"	"7.151"	"170"	"100.239"	"9.755"
"GO:0031995"	"insulin-like growth factor II binding"	"7.124"	"20"	"4.731"	"2.143"
"GO:0019900"	"kinase binding"	"7.103"	"313"	"211.85"	"14.241"
"GO:0004252"	"serine-type endopeptidase activity"	"7.094"	"112"	"57.954"	"7.619"
"GO:0070320"	"inward rectifier potassium channel inhibitor activity"	"7.093"	"14"	"2.602"	"1.607"
"GO:0030023"	"extracellular matrix constituent conferring elasticity"	"7.079"	"12"	"2.029"	"1.409"
"GO:0098821"	"BMP receptor activity"	"7.043"	"22"	"5.626"	"2.325"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"7.017"	"233"	"150.675"	"11.732"
"GO:0005109"	"frizzled binding"	"7.01"	"61"	"25.41"	"5.077"
"GO:0019904"	"protein domain specific binding"	"6.922"	"767"	"602.811"	"23.72"
"GO:0003712"	"transcription cofactor activity"	"6.861"	"201"	"124.64"	"11.129"
"GO:0038023"	"signaling receptor activity"	"6.845"	"221"	"141.012"	"11.686"
"GO:0004222"	"metalloendopeptidase activity"	"6.84"	"83"	"40.334"	"6.238"
"GO:0005520"	"insulin-like growth factor binding"	"6.839"	"21"	"5.205"	"2.31"
"GO:0016594"	"glycine binding"	"6.791"	"32"	"10.785"	"3.124"
"GO:0003714"	"transcription corepressor activity"	"6.782"	"432"	"315.135"	"17.232"
"GO:0016362"	"activin receptor activity, type II"	"6.739"	"10"	"1.589"	"1.248"
"GO:0050839"	"cell adhesion molecule binding"	"6.703"	"93"	"48.269"	"6.673"
"GO:0016361"	"activin receptor activity, type I"	"6.699"	"13"	"2.584"	"1.555"
"GO:0017147"	"Wnt-protein binding"	"6.69"	"43"	"16.027"	"4.032"
"GO:0015276"	"ligand-gated ion channel activity"	"6.645"	"65"	"30.804"	"5.146"
"GO:0003785"	"actin monomer binding"	"6.636"	"57"	"24.659"	"4.874"
"GO:0005131"	"growth hormone receptor binding"	"6.559"	"26"	"8.368"	"2.688"
"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"6.547"	"83"	"41.8"	"6.293"
"GO:0001206"	"transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding"	"6.522"	"18"	"4.534"	"2.065"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"6.482"	"216"	"141.717"	"11.46"
"GO:0050998"	"nitric-oxide synthase binding"	"6.452"	"86"	"44.31"	"6.461"
"GO:0042826"	"histone deacetylase binding"	"6.417"	"455"	"338.915"	"18.089"
"GO:0042165"	"neurotransmitter binding"	"6.374"	"17"	"4.192"	"2.009"
"GO:0002020"	"protease binding"	"6.34"	"306"	"214.662"	"14.407"
"GO:0004726"	"non-membrane spanning protein tyrosine phosphatase activity"	"6.338"	"22"	"6.604"	"2.429"
"GO:0070326"	"very-low-density lipoprotein particle receptor binding"	"6.296"	"12"	"2.306"	"1.54"
"GO:0019210"	"kinase inhibitor activity"	"6.286"	"19"	"5.098"	"2.212"
"GO:0005539"	"glycosaminoglycan binding"	"6.285"	"25"	"7.811"	"2.735"
"GO:0005262"	"calcium channel activity"	"6.278"	"63"	"29.309"	"5.366"
"GO:0070052"	"collagen V binding"	"6.197"	"7"	"0.803"	"0.913"
"GO:0042610"	"CD8 receptor binding"	"6.172"	"26"	"8.725"	"2.799"
"GO:0005025"	"transforming growth factor beta receptor activity, type I"	"6.143"	"31"	"10.909"	"3.271"
"GO:0000983"	"transcription factor activity, RNA polymerase II core promoter sequence-specific"	"6.136"	"71"	"35.723"	"5.749"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"6.128"	"163"	"103.709"	"9.676"
"GO:0038191"	"neuropilin binding"	"6.124"	"30"	"10.326"	"3.213"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"6.097"	"29"	"10.363"	"3.057"
"GO:0001851"	"complement component C3b binding"	"6.094"	"16"	"4.112"	"1.951"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"6.027"	"122"	"73.097"	"8.114"
"GO:0030955"	"potassium ion binding"	"6.027"	"42"	"17.842"	"4.008"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"5.985"	"138"	"86.273"	"8.643"
"GO:0001786"	"phosphatidylserine binding"	"5.942"	"52"	"22.939"	"4.891"
"GO:0004385"	"guanylate kinase activity"	"5.938"	"23"	"7.486"	"2.613"
"GO:0005251"	"delayed rectifier potassium channel activity"	"5.916"	"17"	"4.305"	"2.146"
"GO:0036122"	"BMP binding"	"5.874"	"11"	"2.311"	"1.479"
"GO:0017016"	"Ras GTPase binding"	"5.842"	"15"	"3.672"	"1.939"
"GO:1904315"	"transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential"	"5.84"	"23"	"7.267"	"2.694"
"GO:0008432"	"JUN kinase binding"	"5.815"	"26"	"8.859"	"2.948"
"GO:0042608"	"T cell receptor binding"	"5.815"	"35"	"13.957"	"3.619"
"GO:0050750"	"low-density lipoprotein particle receptor binding"	"5.813"	"96"	"56.33"	"6.824"
"GO:0005168"	"neurotrophin TRKA receptor binding"	"5.795"	"63"	"31.17"	"5.492"
"GO:0016290"	"palmitoyl-CoA hydrolase activity"	"5.79"	"9"	"1.696"	"1.261"
"GO:0031402"	"sodium ion binding"	"5.781"	"19"	"5.439"	"2.346"
"GO:0043125"	"ErbB-3 class receptor binding"	"5.774"	"34"	"13.68"	"3.519"
"GO:0043539"	"protein serine/threonine kinase activator activity"	"5.765"	"80"	"42.747"	"6.462"
"GO:0003682"	"chromatin binding"	"5.764"	"835"	"686.47"	"25.77"
"GO:0043274"	"phospholipase binding"	"5.752"	"59"	"29.542"	"5.121"
"GO:0032183"	"SUMO binding"	"5.745"	"41"	"17.693"	"4.057"
"GO:0030676"	"Rac guanyl-nucleotide exchange factor activity"	"5.692"	"30"	"10.8"	"3.373"
"GO:0001850"	"complement component C3a binding"	"5.668"	"13"	"3.186"	"1.732"
"GO:0017049"	"GTP-Rho binding"	"5.65"	"29"	"10.808"	"3.22"
"GO:0051022"	"Rho GDP-dissociation inhibitor binding"	"5.646"	"42"	"18.464"	"4.169"
"GO:0035014"	"phosphatidylinositol 3-kinase regulator activity"	"5.615"	"22"	"7.309"	"2.616"
"GO:0004111"	"creatine kinase activity"	"5.601"	"14"	"3.446"	"1.884"
"GO:0005545"	"1-phosphatidylinositol binding"	"5.598"	"31"	"11.914"	"3.409"
"GO:0043325"	"phosphatidylinositol-3,4-bisphosphate binding"	"5.559"	"36"	"15.482"	"3.691"
"GO:0005216"	"ion channel activity"	"5.546"	"10"	"2.222"	"1.402"
"GO:0044548"	"S100 protein binding"	"5.536"	"38"	"16.662"	"3.854"
"GO:0050473"	"arachidonate 15-lipoxygenase activity"	"5.527"	"6"	"0.473"	"0.656"
"GO:0008160"	"protein tyrosine phosphatase activator activity"	"5.511"	"6"	"0.489"	"0.671"
"GO:0005547"	"phosphatidylinositol-3,4,5-trisphosphate binding"	"5.505"	"64"	"33.184"	"5.598"
"GO:0046965"	"retinoid X receptor binding"	"5.505"	"48"	"22.828"	"4.573"
"GO:0048495"	"Roundabout binding"	"5.457"	"8"	"1.469"	"1.197"
"GO:0016176"	"superoxide-generating NADPH oxidase activator activity"	"5.443"	"11"	"2.53"	"1.556"
"GO:0015485"	"cholesterol binding"	"5.414"	"53"	"25.456"	"5.087"
"GO:0030159"	"receptor signaling complex scaffold activity"	"5.401"	"68"	"36.876"	"5.763"
"GO:0043621"	"protein self-association"	"5.385"	"122"	"76.449"	"8.459"
"GO:0004705"	"JUN kinase activity"	"5.372"	"19"	"6.176"	"2.387"
"GO:0051428"	"peptide hormone receptor binding"	"5.37"	"42"	"19.057"	"4.273"
