"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"75.723"	"-75.723"
"GO:0048208"	"COPII vesicle coating"	"56.713"	"-56.713"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"54.865"	"-54.865"
"GO:0006886"	"intracellular protein transport"	"53.917"	"-53.917"
"GO:0015031"	"protein transport"	"45.45"	"-45.45"
"GO:0061024"	"membrane organization"	"45.337"	"-45.337"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"43.51"	"-43.51"
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	"37.284"	"-37.284"
"GO:0006906"	"vesicle fusion"	"36.529"	"-36.529"
"GO:0042147"	"retrograde transport, endosome to Golgi"	"35.657"	"-35.657"
"GO:0007030"	"Golgi organization"	"33.1"	"-33.1"
"GO:0048278"	"vesicle docking"	"31.892"	"-31.892"
"GO:0043001"	"Golgi to plasma membrane protein transport"	"30.074"	"-30.074"
"GO:0016192"	"vesicle-mediated transport"	"29.033"	"-29.033"
"GO:0072583"	"clathrin-dependent endocytosis"	"27.962"	"-27.962"
"GO:0006904"	"vesicle docking involved in exocytosis"	"26.267"	"-26.267"
"GO:0006887"	"exocytosis"	"25.283"	"-25.283"
"GO:0007018"	"microtubule-based movement"	"24.369"	"-24.369"
"GO:0061025"	"membrane fusion"	"23.866"	"-23.866"
"GO:0006897"	"endocytosis"	"23.127"	"-23.127"
"GO:0017156"	"calcium ion regulated exocytosis"	"21.885"	"-21.885"
"GO:0034383"	"low-density lipoprotein particle clearance"	"21.161"	"-21.161"
"GO:0030100"	"regulation of endocytosis"	"20.823"	"-20.823"
"GO:0050690"	"regulation of defense response to virus by virus"	"20.253"	"-20.253"
"GO:0006898"	"receptor-mediated endocytosis"	"19.502"	"-19.502"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"18.697"	"-18.697"
"GO:0032456"	"endocytic recycling"	"17.523"	"-17.523"
"GO:0016079"	"synaptic vesicle exocytosis"	"17.263"	"-17.263"
"GO:0032482"	"Rab protein signal transduction"	"16.554"	"-16.554"
"GO:0007029"	"endoplasmic reticulum organization"	"15.048"	"-15.048"
"GO:0042059"	"negative regulation of epidermal growth factor receptor signaling pathway"	"14.73"	"-14.73"
"GO:0017157"	"regulation of exocytosis"	"14.59"	"-14.59"
"GO:0048013"	"ephrin receptor signaling pathway"	"14.537"	"-14.537"
"GO:0033572"	"transferrin transport"	"14.141"	"-14.141"
"GO:0006661"	"phosphatidylinositol biosynthetic process"	"14.073"	"-14.073"
"GO:0048260"	"positive regulation of receptor-mediated endocytosis"	"13.574"	"-13.574"
"GO:0008333"	"endosome to lysosome transport"	"13.426"	"-13.426"
