"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006351"	"transcription, DNA-templated"	"-28.7"	"28.7"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-24.185"	"24.185"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-18.132"	"18.132"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-17.979"	"17.979"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-16.129"	"16.129"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"-14.308"	"14.308"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"-13.674"	"13.674"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-12.124"	"12.124"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"-11.956"	"11.956"
"GO:0007218"	"neuropeptide signaling pathway"	"-11.875"	"11.875"
"GO:0016070"	"RNA metabolic process"	"-11.596"	"11.596"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-11.556"	"11.556"
"GO:0031124"	"mRNA 3'-end processing"	"-11.507"	"11.507"
"GO:0008380"	"RNA splicing"	"-11.455"	"11.455"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-10.967"	"10.967"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-10.905"	"10.905"
"GO:0006355"	"regulation of transcription, DNA-templated"	"-10.886"	"10.886"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-10.874"	"10.874"
"GO:0006325"	"chromatin organization"	"-10.533"	"10.533"
"GO:0006406"	"mRNA export from nucleus"	"-10.526"	"10.526"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-10.182"	"10.182"
"GO:0006405"	"RNA export from nucleus"	"-10.112"	"10.112"
"GO:0006954"	"inflammatory response"	"-9.931"	"9.931"
"GO:0070126"	"mitochondrial translational termination"	"-9.75"	"9.75"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"-9.559"	"9.559"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"-9.462"	"9.462"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-9.25"	"9.25"
"GO:0070125"	"mitochondrial translational elongation"	"-9.205"	"9.205"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-9.045"	"9.045"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"-8.925"	"8.925"
"GO:0006397"	"mRNA processing"	"-8.876"	"8.876"
"GO:0006935"	"chemotaxis"	"-8.727"	"8.727"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-8.547"	"8.547"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-8.303"	"8.303"
"GO:0006260"	"DNA replication"	"-8.058"	"8.058"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-8.042"	"8.042"
"GO:0006338"	"chromatin remodeling"	"-7.979"	"7.979"
"GO:0051726"	"regulation of cell cycle"	"-7.879"	"7.879"
"GO:0006412"	"translation"	"-7.638"	"7.638"
"GO:0016575"	"histone deacetylation"	"-7.634"	"7.634"
"GO:0016567"	"protein ubiquitination"	"-7.61"	"7.61"
"GO:0006413"	"translational initiation"	"-7.604"	"7.604"
"GO:0006334"	"nucleosome assembly"	"-7.601"	"7.601"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"-7.489"	"7.489"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"-7.478"	"7.478"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-7.465"	"7.465"
"GO:0007050"	"cell cycle arrest"	"-7.418"	"7.418"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-7.317"	"7.317"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-7.168"	"7.168"
"GO:0030521"	"androgen receptor signaling pathway"	"-7.057"	"7.057"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-6.99"	"6.99"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-6.83"	"6.83"
"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"-6.812"	"6.812"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-6.705"	"6.705"
"GO:0006396"	"RNA processing"	"-6.662"	"6.662"
"GO:0030595"	"leukocyte chemotaxis"	"-6.638"	"6.638"
"GO:0006281"	"DNA repair"	"-6.614"	"6.614"
"GO:0043044"	"ATP-dependent chromatin remodeling"	"-6.477"	"6.477"
"GO:0019722"	"calcium-mediated signaling"	"-6.451"	"6.451"
"GO:0010469"	"regulation of receptor activity"	"-6.417"	"6.417"
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"-6.401"	"6.401"
"GO:0000245"	"spliceosomal complex assembly"	"-6.39"	"6.39"
"GO:0045652"	"regulation of megakaryocyte differentiation"	"-6.377"	"6.377"
"GO:0006364"	"rRNA processing"	"-6.376"	"6.376"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"-6.26"	"6.26"
"GO:0035019"	"somatic stem cell population maintenance"	"-6.219"	"6.219"
"GO:0030593"	"neutrophil chemotaxis"	"-6.212"	"6.212"
"GO:0007631"	"feeding behavior"	"-6.206"	"6.206"
"GO:0060326"	"cell chemotaxis"	"-6.202"	"6.202"
"GO:0007275"	"multicellular organism development"	"-6.2"	"6.2"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-6.188"	"6.188"
"GO:0006974"	"cellular response to DNA damage stimulus"	"-6.185"	"6.185"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-6.119"	"6.119"
"GO:0000387"	"spliceosomal snRNP assembly"	"-6.082"	"6.082"
"GO:0071222"	"cellular response to lipopolysaccharide"	"-6.026"	"6.026"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"-5.991"	"5.991"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"-5.928"	"5.928"
"GO:0006977"	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	"-5.893"	"5.893"
"GO:0006378"	"mRNA polyadenylation"	"-5.854"	"5.854"
"GO:0008285"	"negative regulation of cell proliferation"	"-5.783"	"5.783"
"GO:0048025"	"negative regulation of mRNA splicing, via spliceosome"	"-5.759"	"5.759"
"GO:0097193"	"intrinsic apoptotic signaling pathway"	"-5.741"	"5.741"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-5.647"	"5.647"
"GO:0010498"	"proteasomal protein catabolic process"	"-5.642"	"5.642"
"GO:0016032"	"viral process"	"-5.636"	"5.636"
"GO:0048511"	"rhythmic process"	"-5.628"	"5.628"
"GO:0071385"	"cellular response to glucocorticoid stimulus"	"-5.595"	"5.595"
"GO:1903508"	"positive regulation of nucleic acid-templated transcription"	"-5.579"	"5.579"
"GO:0072332"	"intrinsic apoptotic signaling pathway by p53 class mediator"	"-5.536"	"5.536"
"GO:0045815"	"positive regulation of gene expression, epigenetic"	"-5.522"	"5.522"
"GO:1904837"	"beta-catenin-TCF complex assembly"	"-5.459"	"5.459"
"GO:0016925"	"protein sumoylation"	"-5.443"	"5.443"
"GO:0048247"	"lymphocyte chemotaxis"	"-5.415"	"5.415"
"GO:0009887"	"animal organ morphogenesis"	"-5.367"	"5.367"
"GO:0070317"	"negative regulation of G0 to G1 transition"	"-5.354"	"5.354"
"GO:0051091"	"positive regulation of sequence-specific DNA binding transcription factor activity"	"-5.352"	"5.352"
"GO:0006303"	"double-strand break repair via nonhomologous end joining"	"-5.3"	"5.3"
