"GO.ID"	"GO.Term"	"zscore"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"40.519"
"GO:0007183"	"SMAD protein complex assembly"	"32.049"
"GO:0030509"	"BMP signaling pathway"	"29.729"
"GO:0003183"	"mitral valve morphogenesis"	"29.389"
"GO:0019049"	"evasion or tolerance of host defenses by virus"	"28.57"
"GO:0030514"	"negative regulation of BMP signaling pathway"	"28.227"
"GO:0001300"	"chronological cell aging"	"27.734"
"GO:1905007"	"positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation"	"27.105"
"GO:0060389"	"pathway-restricted SMAD protein phosphorylation"	"26.909"
"GO:0010665"	"regulation of cardiac muscle cell apoptotic process"	"26.489"
"GO:0010991"	"negative regulation of SMAD protein complex assembly"	"26.268"
"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"26.197"
"GO:0030512"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"25.478"
"GO:0061324"	"canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation"	"24.232"
"GO:0036496"	"regulation of translational initiation by eIF2 alpha dephosphorylation"	"24.076"
"GO:0060394"	"negative regulation of pathway-restricted SMAD protein phosphorylation"	"23.938"
"GO:0060390"	"regulation of SMAD protein import into nucleus"	"23.487"
"GO:0003203"	"endocardial cushion morphogenesis"	"23.192"
"GO:0060825"	"fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"22.919"
"GO:0090193"	"positive regulation of glomerulus development"	"22.919"
"GO:2000313"	"regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"22.919"
"GO:0061312"	"BMP signaling pathway involved in heart development"	"22.242"
"GO:0034616"	"response to laminar fluid shear stress"	"22.057"
"GO:0010862"	"positive regulation of pathway-restricted SMAD protein phosphorylation"	"21.827"
"GO:0003223"	"ventricular compact myocardium morphogenesis"	"21.721"
"GO:0002460"	"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	"21.296"
"GO:0002581"	"negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	"21.296"
"GO:0009817"	"defense response to fungus, incompatible interaction"	"21.296"
"GO:0032667"	"regulation of interleukin-23 production"	"21.296"
"GO:0060751"	"branch elongation involved in mammary gland duct branching"	"21.296"
"GO:1903911"	"positive regulation of receptor clustering"	"21.296"
"GO:1905313"	"transforming growth factor beta receptor signaling pathway involved in heart development"	"21.296"
"GO:1990402"	"embryonic liver development"	"21.296"
"GO:0061445"	"endocardial cushion cell fate commitment"	"20.387"
"GO:2000017"	"positive regulation of determination of dorsal identity"	"20.387"
"GO:0032924"	"activin receptor signaling pathway"	"20.244"
"GO:0051098"	"regulation of binding"	"20.1"
"GO:0045668"	"negative regulation of osteoblast differentiation"	"20.047"
"GO:0051280"	"negative regulation of release of sequestered calcium ion into cytosol"	"19.999"
"GO:0035491"	"positive regulation of leukotriene production involved in inflammatory response"	"19.974"
"GO:0036164"	"cell-abiotic substrate adhesion"	"19.974"
"GO:0061044"	"negative regulation of vascular wound healing"	"19.974"
"GO:1901331"	"positive regulation of odontoblast differentiation"	"19.974"
"GO:0061626"	"pharyngeal arch artery morphogenesis"	"19.679"
"GO:1902895"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"19.625"
"GO:0043062"	"extracellular structure organization"	"19.585"
"GO:1905223"	"epicardium morphogenesis"	"19.585"
"GO:1905314"	"semi-lunar valve development"	"19.585"
"GO:0001998"	"angiotensin mediated vasoconstriction involved in regulation of systemic arterial blood pressure"	"19.218"
"GO:0002363"	"alpha-beta T cell lineage commitment"	"19.218"
"GO:0061383"	"trabecula morphogenesis"	"19.218"
"GO:0061767"	"negative regulation of lung blood pressure"	"19.218"
"GO:1903673"	"mitotic cleavage furrow formation"	"19.218"
"GO:1904695"	"positive regulation of vascular smooth muscle contraction"	"19.218"
"GO:1905222"	"atrioventricular canal morphogenesis"	"19.218"
"GO:1905310"	"regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis"	"19.218"
"GO:2000136"	"regulation of cell proliferation involved in heart morphogenesis"	"19.218"
"GO:0003186"	"tricuspid valve morphogenesis"	"19.069"
"GO:0016202"	"regulation of striated muscle tissue development"	"19.069"
"GO:0048762"	"mesenchymal cell differentiation"	"19.014"
"GO:0030501"	"positive regulation of bone mineralization"	"18.978"
"GO:0019082"	"viral protein processing"	"18.871"
"GO:0032904"	"negative regulation of nerve growth factor production"	"18.871"
"GO:0072750"	"cellular response to leptomycin B"	"18.871"
"GO:0090044"	"positive regulation of tubulin deacetylation"	"18.871"
"GO:0090472"	"dibasic protein processing"	"18.871"
"GO:1901350"	"cell-cell signaling involved in cell-cell junction organization"	"18.871"
"GO:0042482"	"positive regulation of odontogenesis"	"18.649"
"GO:2000317"	"negative regulation of T-helper 17 type immune response"	"18.542"
"GO:0021998"	"neural plate mediolateral regionalization"	"18.229"
"GO:0048352"	"paraxial mesoderm structural organization"	"18.229"
"GO:1904414"	"positive regulation of cardiac ventricle development"	"18.229"
"GO:1905285"	"fibrous ring of heart morphogenesis"	"18.229"
"GO:1905292"	"regulation of neural crest cell differentiation"	"18.229"
"GO:0001707"	"mesoderm formation"	"18.098"
"GO:0061736"	"engulfment of target by autophagosome"	"17.932"
"GO:0061753"	"substrate localization to autophagosome"	"17.932"
"GO:0071211"	"protein targeting to vacuole involved in autophagy"	"17.932"
"GO:1903839"	"positive regulation of mRNA 3'-UTR binding"	"17.932"
"GO:0071681"	"cellular response to indole-3-methanol"	"17.817"
"GO:0072365"	"regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter"	"17.648"
"GO:0032925"	"regulation of activin receptor signaling pathway"	"17.541"
"GO:0003148"	"outflow tract septum morphogenesis"	"17.54"
"GO:0032058"	"positive regulation of translational initiation in response to stress"	"17.378"
"GO:1903917"	"positive regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation"	"17.378"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"17.352"
"GO:1901203"	"positive regulation of extracellular matrix assembly"	"17.338"
"GO:0060395"	"SMAD protein signal transduction"	"17.266"
"GO:0003181"	"atrioventricular valve morphogenesis"	"17.043"
"GO:0060043"	"regulation of cardiac muscle cell proliferation"	"16.903"
"GO:0051042"	"negative regulation of calcium-independent cell-cell adhesion"	"16.873"
"GO:0060804"	"positive regulation of Wnt signaling pathway by BMP signaling pathway"	"16.873"
"GO:0010757"	"negative regulation of plasminogen activation"	"16.009"
"GO:0048145"	"regulation of fibroblast proliferation"	"15.779"
"GO:0060391"	"positive regulation of SMAD protein import into nucleus"	"15.725"
"GO:0060412"	"ventricular septum morphogenesis"	"15.709"
"GO:1905006"	"negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation"	"15.585"
"GO:1903799"	"negative regulation of production of miRNAs involved in gene silencing by miRNA"	"15.523"
"GO:0001837"	"epithelial to mesenchymal transition"	"15.435"
"GO:0007182"	"common-partner SMAD protein phosphorylation"	"15.294"
"GO:0072182"	"regulation of nephron tubule epithelial cell differentiation"	"15.216"
"GO:0070306"	"lens fiber cell differentiation"	"15.178"
"GO:0030579"	"ubiquitin-dependent SMAD protein catabolic process"	"15.033"
