"GO.ID"	"GO.Term"	"Z-score"
"GO:0045299"	"otolith mineralization"	"Inf"
"GO:0030509"	"BMP signaling pathway"	"42.652"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"34.961"
"GO:0032924"	"activin receptor signaling pathway"	"34.958"
"GO:0071773"	"cellular response to BMP stimulus"	"34.783"
"GO:0060389"	"pathway-restricted SMAD protein phosphorylation"	"34.772"
"GO:0007389"	"pattern specification process"	"34.048"
"GO:0010862"	"positive regulation of pathway-restricted SMAD protein phosphorylation"	"32.412"
"GO:0060118"	"vestibular receptor cell development"	"31.591"
"GO:0060300"	"regulation of cytokine activity"	"31.591"
"GO:0086065"	"cell communication involved in cardiac conduction"	"31.591"
"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"31.419"
"GO:0060412"	"ventricular septum morphogenesis"	"29.959"
"GO:0001657"	"ureteric bud development"	"28.456"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"28.115"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"27.802"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"27.371"
"GO:0030501"	"positive regulation of bone mineralization"	"27.214"
"GO:0060836"	"lymphatic endothelial cell differentiation"	"26.688"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"26.553"
"GO:0060841"	"venous blood vessel development"	"25.946"
"GO:0007183"	"SMAD protein complex assembly"	"25.335"
"GO:0090500"	"endocardial cushion to mesenchymal transition"	"25.241"
"GO:0048468"	"cell development"	"25.187"
"GO:0045669"	"positive regulation of osteoblast differentiation"	"24.93"
"GO:0060395"	"SMAD protein signal transduction"	"24.859"
"GO:0030514"	"negative regulation of BMP signaling pathway"	"24.461"
"GO:1905007"	"positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation"	"23.641"
"GO:0030512"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"23.375"
"GO:0003148"	"outflow tract septum morphogenesis"	"23.009"
"GO:1901522"	"positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus"	"22.732"
"GO:0051098"	"regulation of binding"	"22.719"
"GO:0070723"	"response to cholesterol"	"22.254"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"22.203"
"GO:0034616"	"response to laminar fluid shear stress"	"21.767"
"GO:0038092"	"nodal signaling pathway"	"21.12"
"GO:0030860"	"regulation of polarized epithelial cell differentiation"	"21.072"
"GO:0009880"	"embryonic pattern specification"	"20.789"
"GO:0060039"	"pericardium development"	"20.542"
"GO:0030513"	"positive regulation of BMP signaling pathway"	"20.487"
"GO:0009952"	"anterior/posterior pattern specification"	"20.479"
"GO:0060394"	"negative regulation of pathway-restricted SMAD protein phosphorylation"	"20.476"
"GO:0007182"	"common-partner SMAD protein phosphorylation"	"20.335"
"GO:0048617"	"embryonic foregut morphogenesis"	"20.254"
"GO:0048701"	"embryonic cranial skeleton morphogenesis"	"20.097"
"GO:0043932"	"ossification involved in bone remodeling"	"19.909"
"GO:0062009"	NA	"19.748"
"GO:0001707"	"mesoderm formation"	"19.671"
"GO:0016338"	"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules"	"19.161"
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"18.481"
"GO:0003183"	"mitral valve morphogenesis"	"18.356"
"GO:0048749"	"compound eye development"	"18.221"
"GO:0010936"	"negative regulation of macrophage cytokine production"	"18.214"
"GO:0032332"	"positive regulation of chondrocyte differentiation"	"18.191"
"GO:0002051"	"osteoblast fate commitment"	"17.912"
"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"17.911"
