"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0048179"	"activin receptor complex"	"31.445"	"70"	"4.489"	"2.083"
"GO:0005667"	"transcription factor complex"	"24.584"	"536"	"202.34"	"13.572"
"GO:0071141"	"SMAD protein complex"	"24.072"	"115"	"18.089"	"4.026"
"GO:0070022"	"transforming growth factor beta receptor homodimeric complex"	"18.309"	"44"	"5.233"	"2.117"
"GO:0016342"	"catenin complex"	"17.244"	"75"	"13.185"	"3.585"
"GO:0043235"	"receptor complex"	"15.971"	"301"	"130.009"	"10.706"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"15.646"	"46"	"7.142"	"2.484"
"GO:0032444"	"activin responsive factor complex"	"15.592"	"45"	"6.853"	"2.447"
"GO:0005923"	"bicellular tight junction"	"15.066"	"166"	"56.362"	"7.277"
"GO:0034673"	"inhibin-betaglycan-ActRII complex"	"14.527"	"15"	"0.473"	"0.684"
"GO:0005737"	"cytoplasm"	"12.885"	"3882"	"3245.509"	"49.399"
"GO:0031012"	"extracellular matrix"	"12.545"	"156"	"60.054"	"7.648"
"GO:0030877"	"beta-catenin destruction complex"	"12.497"	"71"	"18.901"	"4.169"
"GO:0005654"	"nucleoplasm"	"11.589"	"4068"	"3418.754"	"56.022"
"GO:0005913"	"cell-cell adherens junction"	"11.572"	"161"	"68.261"	"8.014"
"GO:0000790"	"nuclear chromatin"	"11.517"	"590"	"369.482"	"19.147"
"GO:0044214"	"spanning component of plasma membrane"	"11.353"	"12"	"0.647"	"0.799"
"GO:0062023"	NA	"11.353"	"140"	"55.435"	"7.449"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"10.957"	"168"	"75.242"	"8.466"
"GO:0016513"	"core-binding factor complex"	"10.691"	"15"	"1.563"	"1.257"
"GO:0070724"	"BMP receptor complex"	"10.569"	"11"	"0.431"	"0.654"
"GO:0005637"	"nuclear inner membrane"	"10.194"	"76"	"25.398"	"4.964"
"GO:0017053"	"transcriptional repressor complex"	"9.963"	"144"	"65.355"	"7.893"
"GO:0000118"	"histone deacetylase complex"	"9.941"	"103"	"40.938"	"6.243"
"GO:0071148"	"TEAD-1-YAP complex"	"9.52"	"13"	"1.561"	"1.202"
"GO:1990907"	"beta-catenin-TCF complex"	"9.373"	"40"	"10.623"	"3.134"
"GO:0016592"	"mediator complex"	"8.9"	"90"	"36.545"	"6.006"
"GO:0032991"	"macromolecular complex"	"8.776"	"1010"	"765.773"	"27.829"
