"GO.ID"	"GO.Term"	"zscore"
"GO:0070411"	"I-SMAD binding"	"36.104"
"GO:0048185"	"activin binding"	"31.443"
"GO:0034713"	"type I transforming growth factor beta receptor binding"	"29.148"
"GO:0046332"	"SMAD binding"	"28.69"
"GO:0070410"	"co-SMAD binding"	"28.377"
"GO:0030617"	"transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity"	"27.468"
"GO:0098821"	"BMP receptor activity"	"24.078"
"GO:0005025"	"transforming growth factor beta receptor activity, type I"	"22.677"
"GO:0070412"	"R-SMAD binding"	"22.582"
"GO:0005114"	"type II transforming growth factor beta receptor binding"	"22.182"
"GO:0005316"	"high-affinity inorganic phosphate:sodium symporter activity"	"21.798"
"GO:0005024"	"transforming growth factor beta-activated receptor activity"	"20.091"
"GO:0031962"	"mineralocorticoid receptor binding"	"19.218"
"GO:1901707"	"leptomycin B binding"	"18.871"
"GO:0005527"	"macrolide binding"	"18.542"
"GO:0005160"	"transforming growth factor beta receptor binding"	"17.47"
"GO:0030618"	"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"	"17.407"
"GO:0019838"	"growth factor binding"	"16.75"
"GO:0050431"	"transforming growth factor beta binding"	"16.557"
"GO:0001046"	"core promoter sequence-specific DNA binding"	"16.113"
"GO:0005072"	"transforming growth factor beta receptor, cytoplasmic mediator activity"	"15.216"
"GO:0004675"	"transmembrane receptor protein serine/threonine kinase activity"	"14.947"
"GO:0016362"	"activin receptor activity, type II"	"13.966"
"GO:0001191"	"transcriptional repressor activity, RNA polymerase II transcription factor binding"	"13.868"
"GO:0070878"	"primary miRNA binding"	"13.797"
"GO:0004661"	"protein geranylgeranyltransferase activity"	"13.699"
"GO:0004662"	"CAAX-protein geranylgeranyltransferase activity"	"13.699"
"GO:0004906"	"interferon-gamma receptor activity"	"13.699"
"GO:0070698"	"type I activin receptor binding"	"13.571"
"GO:0017151"	"DEAD/H-box RNA helicase binding"	"13.544"
"GO:0035851"	"Krueppel-associated box domain binding"	"13.325"
"GO:0004660"	"protein farnesyltransferase activity"	"13.207"
"GO:0070052"	"collagen V binding"	"12.98"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"12.916"
"GO:0046811"	"histone deacetylase inhibitor activity"	"12.871"
"GO:0036122"	"BMP binding"	"12.425"
"GO:0045295"	"gamma-catenin binding"	"11.62"
"GO:0034714"	"type III transforming growth factor beta receptor binding"	"11.503"
"GO:0015319"	"sodium:inorganic phosphate symporter activity"	"11.427"
"GO:0016361"	"activin receptor activity, type I"	"10.674"
"GO:0019211"	"phosphatase activator activity"	"10.493"
"GO:0070051"	"fibrinogen binding"	"10.21"
"GO:0005315"	"inorganic phosphate transmembrane transporter activity"	"9.899"
"GO:0051022"	"Rho GDP-dissociation inhibitor binding"	"9.23"
"GO:0003714"	"transcription corepressor activity"	"9.096"
"GO:0004663"	"Rab geranylgeranyltransferase activity"	"8.961"
"GO:0005026"	"transforming growth factor beta receptor activity, type II"	"8.817"
"GO:0030506"	"ankyrin binding"	"8.468"
"GO:0005534"	"galactose binding"	"8.362"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"8.331"
"GO:0048406"	"nerve growth factor binding"	"8.273"
"GO:0033192"	"calmodulin-dependent protein phosphatase activity"	"8.244"
"GO:0008157"	"protein phosphatase 1 binding"	"8.116"
"GO:0008013"	"beta-catenin binding"	"7.794"
"GO:0008134"	"transcription factor binding"	"7.506"
"GO:0030548"	"acetylcholine receptor regulator activity"	"7.428"
"GO:0015321"	"sodium-dependent phosphate transmembrane transporter activity"	"7.147"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"6.975"
"GO:0044212"	"transcription regulatory region DNA binding"	"6.969"
"GO:0005528"	"FK506 binding"	"6.811"
"GO:0047485"	"protein N-terminus binding"	"6.693"
"GO:0097322"	"7SK snRNA binding"	"6.636"
"GO:0019213"	"deacetylase activity"	"6.503"
"GO:0005515"	"protein binding"	"6.497"
"GO:0005436"	"sodium:phosphate symporter activity"	"6.39"
"GO:0045294"	"alpha-catenin binding"	"6.283"
"GO:0046790"	"virion binding"	"5.98"
"GO:0070700"	"BMP receptor binding"	"5.924"
"GO:0031625"	"ubiquitin protein ligase binding"	"5.914"
"GO:0019887"	"protein kinase regulator activity"	"5.87"
"GO:0033558"	"protein deacetylase activity"	"5.87"
"GO:0070491"	"repressing transcription factor binding"	"5.858"
"GO:0072542"	"protein phosphatase activator activity"	"5.849"
"GO:0032041"	"NAD-dependent histone deacetylase activity (H3-K14 specific)"	"5.828"
"GO:0004407"	"histone deacetylase activity"	"5.714"
"GO:0043394"	"proteoglycan binding"	"5.6"
"GO:0004672"	"protein kinase activity"	"5.507"
"GO:0019855"	"calcium channel inhibitor activity"	"5.396"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"5.381"
"GO:0019901"	"protein kinase binding"	"5.269"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"5.22"
"GO:0042803"	"protein homodimerization activity"	"5.154"
"GO:0004674"	"protein serine/threonine kinase activity"	"5.046"
"GO:0035259"	"glucocorticoid receptor binding"	"5.031"
"GO:0039706"	"co-receptor binding"	"5.024"
"GO:0042802"	"identical protein binding"	"4.988"
"GO:0004842"	"ubiquitin-protein transferase activity"	"4.809"
"GO:0030971"	"receptor tyrosine kinase binding"	"4.795"
"GO:0030169"	"low-density lipoprotein particle binding"	"4.752"
"GO:0032794"	"GTPase activating protein binding"	"4.741"
"GO:0000983"	"transcription factor activity, RNA polymerase II core promoter sequence-specific"	"4.712"
"GO:0051010"	"microtubule plus-end binding"	"4.678"
"GO:0044325"	"ion channel binding"	"4.676"
"GO:0045296"	"cadherin binding"	"4.623"
"GO:0035326"	"enhancer binding"	"4.601"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"4.585"
"GO:0019003"	"GDP binding"	"4.448"
"GO:0070628"	"proteasome binding"	"4.439"
"GO:0004722"	"protein serine/threonine phosphatase activity"	"4.411"
"GO:0004745"	"retinol dehydrogenase activity"	"4.296"
"GO:0004709"	"MAP kinase kinase kinase activity"	"4.287"
"GO:0008353"	"RNA polymerase II carboxy-terminal domain kinase activity"	"4.223"
"GO:0005518"	"collagen binding"	"4.187"
"GO:0098641"	"cadherin binding involved in cell-cell adhesion"	"4.133"
"GO:0001223"	"transcription coactivator binding"	"3.994"
"GO:0003823"	"antigen binding"	"3.903"
"GO:0005112"	"Notch binding"	"3.893"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"3.828"
"GO:0070840"	"dynein complex binding"	"3.784"
"GO:0008083"	"growth factor activity"	"3.767"
"GO:0005125"	"cytokine activity"	"3.708"
"GO:0035257"	"nuclear hormone receptor binding"	"3.708"
"GO:0005539"	"glycosaminoglycan binding"	"3.697"
"GO:0017022"	"myosin binding"	"3.685"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"3.657"
"GO:0017134"	"fibroblast growth factor binding"	"3.648"
"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"3.623"
"GO:0003713"	"transcription coactivator activity"	"3.607"
"GO:0043236"	"laminin binding"	"3.525"
"GO:0043425"	"bHLH transcription factor binding"	"3.458"
"GO:0043539"	"protein serine/threonine kinase activator activity"	"3.399"
"GO:0005543"	"phospholipid binding"	"3.328"
"GO:0061630"	"ubiquitin protein ligase activity"	"3.314"
"GO:0004860"	"protein kinase inhibitor activity"	"3.286"
"GO:0001968"	"fibronectin binding"	"3.275"
"GO:0002020"	"protease binding"	"3.24"
"GO:0043014"	"alpha-tubulin binding"	"3.23"
"GO:0019899"	"enzyme binding"	"3.225"
"GO:0051059"	"NF-kappaB binding"	"3.186"
"GO:0033613"	"activating transcription factor binding"	"3.168"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"3.14"
"GO:0030332"	"cyclin binding"	"3.107"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"3.081"
"GO:0005201"	"extracellular matrix structural constituent"	"3.076"
"GO:0042826"	"histone deacetylase binding"	"3.036"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"3.031"
"GO:0050699"	"WW domain binding"	"3.006"
"GO:0019888"	"protein phosphatase regulator activity"	"2.962"
"GO:0003682"	"chromatin binding"	"2.95"
"GO:0051020"	"GTPase binding"	"2.918"
"GO:0019904"	"protein domain specific binding"	"2.872"
"GO:0043021"	"ribonucleoprotein complex binding"	"2.851"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"2.849"
"GO:0030544"	"Hsp70 protein binding"	"2.727"
"GO:0061631"	"ubiquitin conjugating enzyme activity"	"2.71"
"GO:0030331"	"estrogen receptor binding"	"2.682"
"GO:0004721"	"phosphoprotein phosphatase activity"	"2.614"
"GO:0019955"	"cytokine binding"	"2.593"
"GO:0017046"	"peptide hormone binding"	"2.584"
"GO:0042277"	"peptide binding"	"2.574"
"GO:0031492"	"nucleosomal DNA binding"	"2.55"
"GO:0050681"	"androgen receptor binding"	"2.543"
"GO:1990841"	"promoter-specific chromatin binding"	"2.468"
"GO:0008201"	"heparin binding"	"2.413"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"2.412"
"GO:0016791"	"phosphatase activity"	"2.412"
"GO:0046983"	"protein dimerization activity"	"2.401"
"GO:0070888"	"E-box binding"	"2.378"
"GO:0019902"	"phosphatase binding"	"2.305"
"GO:0001786"	"phosphatidylserine binding"	"2.289"
"GO:0030145"	"manganese ion binding"	"2.203"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"2.201"
"GO:0097110"	"scaffold protein binding"	"2.066"
"GO:0050839"	"cell adhesion molecule binding"	"2.06"
"GO:0043621"	"protein self-association"	"2.058"
"GO:0005516"	"calmodulin binding"	"2.048"
"GO:0008022"	"protein C-terminus binding"	"2.019"
"GO:0005524"	"ATP binding"	"2.018"
"GO:0046872"	"metal ion binding"	"2.006"
"GO:0002039"	"p53 binding"	"1.984"
"GO:0000287"	"magnesium ion binding"	"1.929"
"GO:0019903"	"protein phosphatase binding"	"1.883"
"GO:0003712"	"transcription cofactor activity"	"1.768"
"GO:0008092"	"cytoskeletal protein binding"	"1.757"
"GO:0004175"	"endopeptidase activity"	"1.754"
"GO:0043130"	"ubiquitin binding"	"1.747"
"GO:0031490"	"chromatin DNA binding"	"1.738"
"GO:0008017"	"microtubule binding"	"1.733"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"1.716"
"GO:0016301"	"kinase activity"	"1.673"
"GO:0044877"	"macromolecular complex binding"	"1.628"
"GO:0008233"	"peptidase activity"	"1.569"
"GO:0046982"	"protein heterodimerization activity"	"1.56"
"GO:0019900"	"kinase binding"	"1.474"
"GO:0000980"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"1.42"
"GO:0005200"	"structural constituent of cytoskeleton"	"1.295"
"GO:0003924"	"GTPase activity"	"1.291"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"1.18"
"GO:0005178"	"integrin binding"	"1.164"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"1.158"
"GO:0005102"	"receptor binding"	"1"
"GO:0005509"	"calcium ion binding"	"0.967"
"GO:0005525"	"GTP binding"	"0.953"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"0.878"
"GO:0004252"	"serine-type endopeptidase activity"	"0.699"
"GO:0004888"	"transmembrane signaling receptor activity"	"0.67"
"GO:0038023"	"signaling receptor activity"	"0.561"
"GO:0008270"	"zinc ion binding"	"0.524"
"GO:0003779"	"actin binding"	"0.29"
"GO:0003677"	"DNA binding"	"-0.016"
"GO:0043565"	"sequence-specific DNA binding"	"-0.199"
"GO:0003674"	"molecular_function"	"-0.71"
"GO:0003723"	"RNA binding"	"-1.482"
