"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0017154"	"semaphorin receptor activity"	"28.148"	"29"	"0.852"	"0.913"
"GO:0005021"	"vascular endothelial growth factor-activated receptor activity"	"15.152"	"16"	"0.848"	"0.936"
"GO:0016810"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	"14.307"	"15"	"0.693"	"0.827"
"GO:0043565"	"sequence-specific DNA binding"	"12.154"	"159"	"68.381"	"7.456"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"12.132"	"13"	"0.868"	"0.947"
"GO:0016298"	"lipase activity"	"11.561"	"12"	"0.439"	"0.631"
"GO:0004713"	"protein tyrosine kinase activity"	"11.209"	"117"	"44.546"	"6.464"
"GO:0008134"	"transcription factor binding"	"11.138"	"266"	"140.078"	"11.306"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"11.011"	"234"	"123.085"	"10.073"
"GO:0019838"	"growth factor binding"	"10.996"	"31"	"5.917"	"2.281"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"10.744"	"64"	"19.015"	"4.187"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"10.547"	"269"	"153.473"	"10.954"
"GO:0003779"	"actin binding"	"10.478"	"124"	"51.966"	"6.875"
"GO:0038085"	"vascular endothelial growth factor binding"	"10.441"	"12"	"1.064"	"1.047"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"10.099"	"150"	"71.322"	"7.791"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"9.766"	"112"	"47.663"	"6.588"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"9.58"	"88"	"33.884"	"5.649"
"GO:0030215"	"semaphorin receptor binding"	"9.5"	"10"	"0.5"	"0.68"
"GO:0043425"	"bHLH transcription factor binding"	"9.377"	"32"	"6.93"	"2.674"
"GO:0042056"	"chemoattractant activity"	"9.229"	"21"	"3.874"	"1.856"
"GO:0008201"	"heparin binding"	"8.965"	"71"	"26.84"	"4.926"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"8.915"	"19"	"3.253"	"1.766"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"8.889"	"48"	"15.73"	"3.63"
"GO:0050431"	"transforming growth factor beta binding"	"8.859"	"15"	"2.156"	"1.45"
"GO:0043185"	"vascular endothelial growth factor receptor 3 binding"	"8.769"	"9"	"0.231"	"0.467"
"GO:0004888"	"transmembrane signaling receptor activity"	"8.766"	"69"	"26.614"	"4.835"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"8.759"	"44"	"13.109"	"3.527"
"GO:0046875"	"ephrin receptor binding"	"8.739"	"47"	"14.788"	"3.686"
"GO:0042609"	"CD4 receptor binding"	"8.705"	"16"	"2.48"	"1.553"
"GO:0045499"	"chemorepellent activity"	"8.47"	"10"	"1.147"	"1.045"
"GO:0038191"	"neuropilin binding"	"8.441"	"14"	"2.072"	"1.413"
"GO:0031802"	"type 5 metabotropic glutamate receptor binding"	"8.274"	"14"	"2.163"	"1.431"
"GO:0044212"	"transcription regulatory region DNA binding"	"8.158"	"152"	"82.578"	"8.509"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"8.151"	"78"	"33.136"	"5.504"
"GO:0005539"	"glycosaminoglycan binding"	"8.122"	"11"	"1.496"	"1.17"
"GO:0031005"	"filamin binding"	"8.083"	"12"	"1.583"	"1.289"
"GO:0031490"	"chromatin DNA binding"	"8.035"	"64"	"24.247"	"4.947"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"8.035"	"63"	"24.746"	"4.761"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"7.956"	"72"	"29.955"	"5.285"
"GO:0042610"	"CD8 receptor binding"	"7.907"	"12"	"1.782"	"1.292"
"GO:0005515"	"protein binding"	"7.686"	"2420"	"2243.77"	"22.93"
"GO:0005138"	"interleukin-6 receptor binding"	"7.513"	"8"	"0.487"	"0.707"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"7.452"	"32"	"9.492"	"3.02"
"GO:0019955"	"cytokine binding"	"7.401"	"16"	"2.983"	"1.759"
"GO:0050840"	"extracellular matrix binding"	"7.4"	"12"	"1.932"	"1.361"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"7.373"	"68"	"29.442"	"5.23"
"GO:0008013"	"beta-catenin binding"	"7.25"	"64"	"27.746"	"5"
"GO:0019901"	"protein kinase binding"	"7.219"	"271"	"181.396"	"12.413"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"7.186"	"388"	"279.337"	"15.121"
