"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:1902287"	"semaphorin-plexin signaling pathway involved in axon guidance"	"32.11"	"33"	"0.89"	"0.934"
"GO:0021612"	"facial nerve structural organization"	"22.248"	"23"	"0.752"	"0.835"
"GO:0071526"	"semaphorin-plexin signaling pathway"	"21.948"	"47"	"4.065"	"1.956"
"GO:0021637"	"trigeminal nerve structural organization"	"20.485"	"21"	"0.515"	"0.689"
"GO:0048843"	"negative regulation of axon extension involved in axon guidance"	"18.779"	"23"	"1.399"	"1.15"
"GO:0007411"	"axon guidance"	"18.131"	"175"	"49.966"	"6.896"
"GO:0060666"	"dichotomous subdivision of terminal units involved in salivary gland branching"	"17.623"	"18"	"0.377"	"0.617"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"16.278"	"106"	"26.575"	"4.879"
"GO:0061551"	"trigeminal ganglion development"	"15.602"	"16"	"0.398"	"0.621"
"GO:0048846"	"axon extension involved in axon guidance"	"15.571"	"16"	"0.429"	"0.646"
"GO:0007413"	"axonal fasciculation"	"15.165"	"24"	"2.164"	"1.44"
"GO:0030334"	"regulation of cell migration"	"15.091"	"78"	"18.075"	"3.971"
"GO:0038084"	"vascular endothelial growth factor signaling pathway"	"15.035"	"17"	"1.047"	"1.061"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"14.533"	"580"	"336.871"	"16.73"
"GO:0050919"	"negative chemotaxis"	"14.495"	"26"	"2.88"	"1.595"
"GO:0061549"	"sympathetic ganglion development"	"13.891"	"21"	"2.011"	"1.367"
"GO:0036486"	"ventral trunk neural crest cell migration"	"13.691"	"14"	"0.309"	"0.549"
"GO:0097490"	"sympathetic neuron projection extension"	"13.691"	"14"	"0.309"	"0.549"
"GO:0097491"	"sympathetic neuron projection guidance"	"13.691"	"14"	"0.309"	"0.549"
"GO:1902285"	"semaphorin-plexin signaling pathway involved in neuron projection guidance"	"13.691"	"14"	"0.309"	"0.549"
"GO:0030154"	"cell differentiation"	"13.626"	"205"	"85.61"	"8.762"
"GO:0030335"	"positive regulation of cell migration"	"12.675"	"136"	"49.913"	"6.792"
"GO:0008360"	"regulation of cell shape"	"12.616"	"106"	"34.332"	"5.681"
"GO:0048844"	"artery morphogenesis"	"12.532"	"28"	"3.815"	"1.93"
"GO:0050772"	"positive regulation of axonogenesis"	"12.365"	"32"	"4.698"	"2.208"
"GO:0001569"	"patterning of blood vessels"	"12.095"	"34"	"5.38"	"2.366"
"GO:0001525"	"angiogenesis"	"11.969"	"116"	"40.703"	"6.291"
"GO:0000165"	"MAPK cascade"	"11.757"	"179"	"76.558"	"8.713"
"GO:0021785"	"branchiomotor neuron axon guidance"	"11.732"	"12"	"0.268"	"0.508"
"GO:0021828"	"gonadotrophin-releasing hormone neuronal migration to the hypothalamus"	"11.705"	"12"	"0.295"	"0.531"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"11.705"	"284"	"150.858"	"11.375"
"GO:1903375"	"facioacoustic ganglion development"	"11.705"	"12"	"0.295"	"0.531"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"11.676"	"120"	"44.619"	"6.456"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"11.648"	"327"	"179.245"	"12.685"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"11.606"	"47"	"10.345"	"3.158"
"GO:0048013"	"ephrin receptor signaling pathway"	"11.477"	"119"	"46.907"	"6.282"
"GO:1902951"	"negative regulation of dendritic spine maintenance"	"11.377"	"20"	"2.393"	"1.548"
"GO:0001764"	"neuron migration"	"11.376"	"80"	"25.445"	"4.796"
"GO:0007162"	"negative regulation of cell adhesion"	"11.293"	"29"	"4.667"	"2.155"
"GO:0044255"	"cellular lipid metabolic process"	"11.289"	"12"	"0.711"	"0.847"
"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"11.276"	"51"	"12.761"	"3.391"
"GO:0043371"	"negative regulation of CD4-positive, alpha-beta T cell differentiation"	"11.271"	"12"	"0.729"	"0.815"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"11.235"	"65"	"18.559"	"4.134"
"GO:0048935"	"peripheral nervous system neuron development"	"11.23"	"12"	"0.77"	"0.85"
"GO:0048665"	"neuron fate specification"	"10.877"	"12"	"0.993"	"1.012"
"GO:0071679"	"commissural neuron axon guidance"	"10.803"	"17"	"1.881"	"1.4"
"GO:0030517"	"negative regulation of axon extension"	"10.747"	"20"	"2.768"	"1.603"
"GO:0051693"	"actin filament capping"	"10.615"	"22"	"3.292"	"1.762"
"GO:0003148"	"outflow tract septum morphogenesis"	"10.45"	"29"	"5.501"	"2.249"
"GO:0060037"	"pharyngeal system development"	"10.4"	"19"	"2.571"	"1.58"
"GO:0043524"	"negative regulation of neuron apoptotic process"	"10.305"	"110"	"44.247"	"6.381"
"GO:0045766"	"positive regulation of angiogenesis"	"10.22"	"78"	"25.905"	"5.097"
"GO:0007155"	"cell adhesion"	"10.187"	"125"	"54.873"	"6.884"
"GO:0001938"	"positive regulation of endothelial cell proliferation"	"10.177"	"60"	"17.632"	"4.163"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"10.136"	"425"	"276.996"	"14.601"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"10.106"	"69"	"21.404"	"4.709"
"GO:0051894"	"positive regulation of focal adhesion assembly"	"10.065"	"33"	"6.771"	"2.606"
"GO:0021819"	"layer formation in cerebral cortex"	"9.997"	"14"	"1.663"	"1.234"
"GO:0021675"	"nerve development"	"9.939"	"16"	"2.052"	"1.403"
"GO:1900449"	"regulation of glutamate receptor signaling pathway"	"9.902"	"14"	"1.623"	"1.25"
"GO:1905664"	NA	"9.902"	"14"	"1.623"	"1.25"
"GO:0002040"	"sprouting angiogenesis"	"9.866"	"25"	"4.513"	"2.077"
"GO:0050767"	"regulation of neurogenesis"	"9.827"	"23"	"3.996"	"1.934"
"GO:0016477"	"cell migration"	"9.809"	"96"	"36.883"	"6.027"
"GO:0043536"	"positive regulation of blood vessel endothelial cell migration"	"9.803"	"45"	"11.596"	"3.407"
"GO:0030854"	"positive regulation of granulocyte differentiation"	"9.798"	"11"	"1.1"	"1.01"
"GO:2001056"	"positive regulation of cysteine-type endopeptidase activity"	"9.786"	"20"	"3.031"	"1.734"
"GO:0031290"	"retinal ganglion cell axon guidance"	"9.783"	"18"	"2.461"	"1.588"
"GO:0006468"	"protein phosphorylation"	"9.746"	"252"	"142.349"	"11.251"
"GO:0003266"	"regulation of secondary heart field cardioblast proliferation"	"9.711"	"10"	"0.289"	"0.529"
"GO:0043066"	"negative regulation of apoptotic process"	"9.683"	"353"	"214.206"	"14.333"
"GO:0150020"	NA	"9.683"	"10"	"0.317"	"0.548"
"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	"9.612"	"18"	"2.494"	"1.613"
"GO:0008284"	"positive regulation of cell proliferation"	"9.566"	"245"	"138.871"	"11.094"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"9.551"	"61"	"20.319"	"4.26"
"GO:0009968"	"negative regulation of signal transduction"	"9.502"	"58"	"18.974"	"4.107"
"GO:0003143"	"embryonic heart tube morphogenesis"	"9.491"	"11"	"1.125"	"1.04"
"GO:0090314"	"positive regulation of protein targeting to membrane"	"9.464"	"31"	"7.272"	"2.507"
"GO:0048666"	"neuron development"	"9.383"	"30"	"6.115"	"2.546"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"9.371"	"50"	"15.241"	"3.709"
"GO:1904645"	"response to beta-amyloid"	"9.353"	"16"	"2.347"	"1.46"
"GO:0003015"	"heart process"	"9.347"	"14"	"1.806"	"1.305"
"GO:0048856"	"anatomical structure development"	"9.305"	"10"	"0.695"	"0.859"
"GO:1904380"	"endoplasmic reticulum mannose trimming"	"9.291"	"15"	"2.014"	"1.398"
"GO:0048813"	"dendrite morphogenesis"	"9.287"	"29"	"6.144"	"2.461"
"GO:1901216"	"positive regulation of neuron death"	"9.253"	"47"	"13.683"	"3.601"
"GO:0048538"	"thymus development"	"9.225"	"48"	"14.384"	"3.644"
"GO:0042475"	"odontogenesis of dentin-containing tooth"	"9.222"	"43"	"11.965"	"3.365"
"GO:0042501"	"serine phosphorylation of STAT protein"	"9.212"	"10"	"0.788"	"0.867"
"GO:0043410"	"positive regulation of MAPK cascade"	"9.179"	"84"	"32.367"	"5.625"
"GO:0007389"	"pattern specification process"	"9.172"	"25"	"5.022"	"2.178"
"GO:0009653"	"anatomical structure morphogenesis"	"9.164"	"63"	"21.226"	"4.558"
"GO:0002042"	"cell migration involved in sprouting angiogenesis"	"9.135"	"23"	"4.074"	"2.072"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"9.066"	"141"	"71.045"	"7.716"
"GO:1901166"	"neural crest cell migration involved in autonomic nervous system development"	"9.058"	"16"	"2.475"	"1.493"
"GO:0060978"	"angiogenesis involved in coronary vascular morphogenesis"	"9.054"	"10"	"0.946"	"0.937"
"GO:0035767"	"endothelial cell chemotaxis"	"9.046"	"12"	"1.387"	"1.173"
"GO:0071542"	"dopaminergic neuron differentiation"	"9.001"	"14"	"1.924"	"1.342"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"8.795"	"42"	"12.879"	"3.311"
"GO:0030198"	"extracellular matrix organization"	"8.782"	"80"	"31.584"	"5.513"
"GO:0048701"	"embryonic cranial skeleton morphogenesis"	"8.764"	"31"	"7.578"	"2.673"
"GO:0060754"	"positive regulation of mast cell chemotaxis"	"8.75"	"9"	"0.25"	"0.488"
"GO:0007399"	"nervous system development"	"8.702"	"88"	"36.729"	"5.892"
"GO:2000251"	"positive regulation of actin cytoskeleton reorganization"	"8.647"	"25"	"5.133"	"2.298"
"GO:0038190"	"VEGF-activated neuropilin signaling pathway"	"8.628"	"9"	"0.372"	"0.621"
"GO:0097475"	"motor neuron migration"	"8.628"	"9"	"0.372"	"0.621"
"GO:1902336"	"positive regulation of retinal ganglion cell axon guidance"	"8.628"	"9"	"0.372"	"0.621"
"GO:0090259"	"regulation of retinal ganglion cell axon guidance"	"8.609"	"9"	"0.391"	"0.639"
"GO:0050900"	"leukocyte migration"	"8.527"	"81"	"33.134"	"5.614"
"GO:0010595"	"positive regulation of endothelial cell migration"	"8.516"	"37"	"10.311"	"3.134"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"8.502"	"72"	"28.685"	"5.095"
"GO:0043087"	"regulation of GTPase activity"	"8.494"	"41"	"11.914"	"3.424"
"GO:0048469"	"cell maturation"	"8.442"	"26"	"5.941"	"2.376"
"GO:0060412"	"ventricular septum morphogenesis"	"8.348"	"26"	"6.099"	"2.384"
"GO:0031658"	"negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle"	"8.346"	"15"	"2.471"	"1.501"
"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"8.291"	"27"	"6.435"	"2.48"
"GO:0001755"	"neural crest cell migration"	"8.131"	"25"	"5.643"	"2.381"
"GO:0001934"	"positive regulation of protein phosphorylation"	"8.097"	"132"	"68.116"	"7.89"
"GO:0051496"	"positive regulation of stress fiber assembly"	"8.097"	"49"	"16.257"	"4.044"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"8.067"	"106"	"52.757"	"6.6"
"GO:0000304"	"response to singlet oxygen"	"8.035"	"10"	"1.262"	"1.087"
"GO:1905430"	"cellular response to glycine"	"8.035"	"10"	"1.262"	"1.087"
"GO:0097062"	"dendritic spine maintenance"	"7.994"	"17"	"3.021"	"1.749"
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"7.959"	"79"	"34.328"	"5.612"
"GO:0031936"	"negative regulation of chromatin silencing"	"7.933"	"18"	"3.307"	"1.852"
"GO:1901984"	"negative regulation of protein acetylation"	"7.913"	"14"	"2.412"	"1.464"
"GO:0046777"	"protein autophosphorylation"	"7.897"	"117"	"59.674"	"7.259"
"GO:0030878"	"thyroid gland development"	"7.889"	"30"	"8.057"	"2.782"
"GO:0042326"	"negative regulation of phosphorylation"	"7.879"	"23"	"5.406"	"2.233"
"GO:0031016"	"pancreas development"	"7.871"	"23"	"5.206"	"2.261"
"GO:0050918"	"positive chemotaxis"	"7.832"	"26"	"6.67"	"2.468"
"GO:0042473"	"outer ear morphogenesis"	"7.829"	"23"	"5.364"	"2.253"
"GO:0003215"	"cardiac right ventricle morphogenesis"	"7.812"	"11"	"1.519"	"1.214"
"GO:0007229"	"integrin-mediated signaling pathway"	"7.805"	"58"	"22.953"	"4.49"
"GO:0007015"	"actin filament organization"	"7.798"	"57"	"21.391"	"4.566"
"GO:1903997"	"positive regulation of non-membrane spanning protein tyrosine kinase activity"	"7.789"	"12"	"1.863"	"1.302"
"GO:0021649"	"vestibulocochlear nerve structural organization"	"7.77"	"8"	"0.23"	"0.47"
"GO:0097374"	"sensory neuron axon guidance"	"7.77"	"8"	"0.23"	"0.47"
"GO:1904835"	"dorsal root ganglion morphogenesis"	"7.77"	"8"	"0.23"	"0.47"
"GO:0043406"	"positive regulation of MAP kinase activity"	"7.725"	"51"	"19.101"	"4.129"
"GO:0021960"	"anterior commissure morphogenesis"	"7.703"	"8"	"0.297"	"0.538"
"GO:0030036"	"actin cytoskeleton organization"	"7.662"	"72"	"29.828"	"5.504"
"GO:1903202"	"negative regulation of oxidative stress-induced cell death"	"7.645"	"12"	"1.887"	"1.323"
"GO:0007160"	"cell-matrix adhesion"	"7.602"	"43"	"14.331"	"3.771"
"GO:0021766"	"hippocampus development"	"7.573"	"47"	"17.343"	"3.916"
"GO:0060413"	"atrial septum morphogenesis"	"7.548"	"11"	"1.502"	"1.258"
"GO:0014911"	"positive regulation of smooth muscle cell migration"	"7.514"	"23"	"5.607"	"2.315"
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"7.493"	"44"	"15.519"	"3.801"
"GO:0034113"	"heterotypic cell-cell adhesion"	"7.474"	"16"	"3.139"	"1.721"
"GO:0007420"	"brain development"	"7.473"	"79"	"34.89"	"5.902"
"GO:0010730"	"negative regulation of hydrogen peroxide biosynthetic process"	"7.469"	"13"	"2.252"	"1.439"
"GO:0035924"	"cellular response to vascular endothelial growth factor stimulus"	"7.448"	"35"	"11.219"	"3.193"
