"GO.ID"	"GO.Term"	"Z-score"
"GO:1902287"	"semaphorin-plexin signaling pathway involved in axon guidance"	"34.371"
"GO:0021637"	"trigeminal nerve structural organization"	"29.746"
"GO:0060666"	"dichotomous subdivision of terminal units involved in salivary gland branching"	"28.541"
"GO:0021612"	"facial nerve structural organization"	"26.645"
"GO:0021858"	"GABAergic neuron differentiation in basal ganglia"	"25.807"
"GO:0061551"	"trigeminal ganglion development"	"25.113"
"GO:0036486"	"ventral trunk neural crest cell migration"	"24.921"
"GO:0097490"	"sympathetic neuron projection extension"	"24.921"
"GO:0097491"	"sympathetic neuron projection guidance"	"24.921"
"GO:1902285"	"semaphorin-plexin signaling pathway involved in neuron projection guidance"	"24.921"
"GO:0048846"	"axon extension involved in axon guidance"	"24.102"
"GO:0021785"	"branchiomotor neuron axon guidance"	"23.078"
"GO:0021828"	"gonadotrophin-releasing hormone neuronal migration to the hypothalamus"	"22.032"
"GO:1903375"	"facioacoustic ganglion development"	"22.032"
"GO:0071526"	"semaphorin-plexin signaling pathway"	"21.948"
"GO:0048843"	"negative regulation of axon extension involved in axon guidance"	"18.779"
"GO:0003266"	"regulation of secondary heart field cardioblast proliferation"	"18.36"
"GO:0071412"	"cellular response to genistein"	"18.221"
"GO:0007411"	"axon guidance"	"18.131"
"GO:0060754"	"positive regulation of mast cell chemotaxis"	"17.946"
"GO:0150020"	NA	"17.655"
"GO:0030704"	"vitelline membrane formation"	"16.88"
"GO:0048074"	"negative regulation of eye pigmentation"	"16.88"
"GO:0060220"	"camera-type eye photoreceptor cell fate commitment"	"16.88"
"GO:0021649"	"vestibulocochlear nerve structural organization"	"16.516"
"GO:0097374"	"sensory neuron axon guidance"	"16.516"
"GO:1904835"	"dorsal root ganglion morphogenesis"	"16.516"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"16.278"
"GO:0048841"	"regulation of axon extension involved in axon guidance"	"15.698"
"GO:1903045"	"neural crest cell migration involved in sympathetic nervous system development"	"15.698"
"GO:0048880"	"sensory system development"	"15.565"
"GO:0021793"	"chemorepulsion of branchiomotor axon"	"15.347"
"GO:0050923"	"regulation of negative chemotaxis"	"15.347"
"GO:0007413"	"axonal fasciculation"	"15.165"
"GO:0030334"	"regulation of cell migration"	"15.091"
"GO:0038084"	"vascular endothelial growth factor signaling pathway"	"15.035"
"GO:0003175"	"tricuspid valve development"	"14.9"
"GO:0036306"	"embryonic heart tube elongation"	"14.9"
"GO:0048370"	"lateral mesoderm formation"	"14.9"
"GO:0021644"	"vagus nerve morphogenesis"	"14.571"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"14.533"
"GO:0050919"	"negative chemotaxis"	"14.495"
"GO:0021524"	"visceral motor neuron differentiation"	"14.468"
"GO:0021960"	"anterior commissure morphogenesis"	"14.327"
"GO:0021920"	"regulation of transcription from RNA polymerase II promoter involved in spinal cord association neuron specification"	"14.1"
"GO:0140074"	NA	"14.1"
"GO:0061309"	"cardiac neural crest cell development involved in outflow tract morphogenesis"	"13.938"
"GO:0061549"	"sympathetic ganglion development"	"13.891"
"GO:0038190"	"VEGF-activated neuropilin signaling pathway"	"13.887"
"GO:0097475"	"motor neuron migration"	"13.887"
"GO:1902336"	"positive regulation of retinal ganglion cell axon guidance"	"13.887"
"GO:0043371"	"negative regulation of CD4-positive, alpha-beta T cell differentiation"	"13.829"
"GO:0060301"	"positive regulation of cytokine activity"	"13.641"
"GO:0150018"	NA	"13.641"
"GO:1902378"	"VEGF-activated neuropilin signaling pathway involved in axon guidance"	"13.641"
"GO:1902946"	"protein localization to early endosome"	"13.641"
"GO:1905040"	"otic placode development"	"13.641"
"GO:0021557"	"oculomotor nerve development"	"13.631"
"GO:0021558"	"trochlear nerve development"	"13.631"
"GO:0045977"	"positive regulation of mitotic cell cycle, embryonic"	"13.631"
"GO:0061106"	"negative regulation of stomach neuroendocrine cell differentiation"	"13.631"
"GO:0072141"	"renal interstitial fibroblast development"	"13.631"
"GO:2000227"	"negative regulation of pancreatic A cell differentiation"	"13.631"
"GO:0030154"	"cell differentiation"	"13.626"
"GO:0090259"	"regulation of retinal ganglion cell axon guidance"	"13.469"
"GO:0060164"	"regulation of timing of neuron differentiation"	"13.412"
"GO:0044255"	"cellular lipid metabolic process"	"13.321"
"GO:0048935"	"peripheral nervous system neuron development"	"13.218"
"GO:0030335"	"positive regulation of cell migration"	"12.675"
"GO:2000978"	"negative regulation of forebrain neuron differentiation"	"12.622"
"GO:0008360"	"regulation of cell shape"	"12.616"
"GO:0048844"	"artery morphogenesis"	"12.532"
"GO:0072049"	"comma-shaped body morphogenesis"	"12.482"
"GO:0072050"	"S-shaped body morphogenesis"	"12.482"
"GO:0050772"	"positive regulation of axonogenesis"	"12.365"
"GO:0001569"	"patterning of blood vessels"	"12.095"
"GO:0001525"	"angiogenesis"	"11.969"
"GO:0072028"	"nephron morphogenesis"	"11.904"
"GO:0090189"	"regulation of branching involved in ureteric bud morphogenesis"	"11.904"
"GO:0097168"	"mesenchymal stem cell proliferation"	"11.904"
"GO:0060675"	"ureteric bud morphogenesis"	"11.851"
"GO:0000165"	"MAPK cascade"	"11.757"
"GO:0003193"	"pulmonary valve formation"	"11.74"
"GO:0035922"	"foramen ovale closure"	"11.74"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"11.705"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"11.676"
"GO:0008582"	"regulation of synaptic growth at neuromuscular junction"	"11.651"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"11.648"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"11.606"
"GO:0061197"	"fungiform papilla morphogenesis"	"11.516"
"GO:0048013"	"ephrin receptor signaling pathway"	"11.477"
"GO:1902951"	"negative regulation of dendritic spine maintenance"	"11.377"
"GO:0001764"	"neuron migration"	"11.376"
"GO:0007162"	"negative regulation of cell adhesion"	"11.293"
"GO:0035921"	"desmosome disassembly"	"11.29"
"GO:1900387"	"negative regulation of cell-cell adhesion by negative regulation of transcription from RNA polymerase II promoter"	"11.29"
"GO:0061441"	"renal artery morphogenesis"	"11.279"
"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"11.276"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"11.235"
"GO:0021800"	"cerebral cortex tangential migration"	"11.235"
