"GO.ID"	"GO.Term"	"Z-score"
"GO:0005130"	"granulocyte colony-stimulating factor receptor binding"	"Inf"
"GO:0097383"	"dIDP diphosphatase activity"	"Inf"
"GO:1901640"	"XTP binding"	"Inf"
"GO:1901641"	"ITP binding"	"Inf"
"GO:1990003"	"IDP phosphatase activity"	"Inf"
"GO:0005132"	"type I interferon receptor binding"	"60.263"
"GO:0005125"	"cytokine activity"	"40.671"
"GO:0004896"	"cytokine receptor activity"	"36.075"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"35.759"
"GO:0004713"	"protein tyrosine kinase activity"	"35.385"
"GO:0004930"	"G-protein coupled receptor activity"	"34.558"
"GO:0005131"	"growth hormone receptor binding"	"33.255"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"33.141"
"GO:0019955"	"cytokine binding"	"32.45"
"GO:0005143"	"interleukin-12 receptor binding"	"28.21"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"28.152"
"GO:0005126"	"cytokine receptor binding"	"27.575"
"GO:0033038"	"bitter taste receptor activity"	"27.132"
"GO:0008083"	"growth factor activity"	"26.792"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"26.217"
"GO:0008009"	"chemokine activity"	"26.072"
"GO:0005138"	"interleukin-6 receptor binding"	"25.415"
"GO:0001784"	"phosphotyrosine binding"	"24.738"
"GO:0004915"	"interleukin-6 receptor activity"	"24.595"
"GO:0019981"	"interleukin-6 binding"	"24.595"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"24.514"
"GO:0031730"	"CCR5 chemokine receptor binding"	"24.392"
"GO:0019956"	"chemokine binding"	"22.657"
"GO:0016493"	"C-C chemokine receptor activity"	"22.574"
"GO:0019957"	"C-C chemokine binding"	"22.528"
"GO:0015132"	"prostaglandin transmembrane transporter activity"	"22.327"
"GO:0043560"	"insulin receptor substrate binding"	"22.026"
"GO:0070119"	"ciliary neurotrophic factor binding"	"21.854"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"21.485"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"21.106"
"GO:0004905"	"type I interferon receptor activity"	"20.496"
"GO:0042169"	"SH2 domain binding"	"20.044"
"GO:0042164"	"interleukin-12 alpha subunit binding"	"19.545"
"GO:0035401"	"histone kinase activity (H3-Y41 specific)"	"19.534"
"GO:0045519"	"interleukin-23 receptor binding"	"19.299"
"GO:0004906"	"interferon-gamma receptor activity"	"19.268"
"GO:0045509"	"interleukin-27 receptor activity"	"19.009"
"GO:0004888"	"transmembrane signaling receptor activity"	"19.003"
"GO:0005164"	"tumor necrosis factor receptor binding"	"18.854"
"GO:0005158"	"insulin receptor binding"	"18.627"
"GO:0004908"	"interleukin-1 receptor activity"	"18.315"
"GO:0004773"	"steryl-sulfatase activity"	"18.221"
"GO:0017124"	"SH3 domain binding"	"17.972"
"GO:0008811"	"chloramphenicol O-acetyltransferase activity"	"17.966"
"GO:0031737"	"CX3C chemokine receptor binding"	"17.696"
"GO:0045237"	"CXCR1 chemokine receptor binding"	"17.696"
"GO:0008527"	"taste receptor activity"	"17.513"
"GO:0004950"	"chemokine receptor activity"	"17.336"
"GO:0005102"	"receptor binding"	"16.982"
"GO:0004921"	"interleukin-11 receptor activity"	"16.959"
"GO:0019970"	"interleukin-11 binding"	"16.959"
"GO:0004923"	"leukemia inhibitory factor receptor activity"	"16.611"
"GO:0042163"	"interleukin-12 beta subunit binding"	"16.601"
"GO:0045513"	"interleukin-27 binding"	"16.601"
"GO:0019903"	"protein phosphatase binding"	"16.563"
"GO:0035663"	"Toll-like receptor 2 binding"	"16.497"
"GO:0042923"	"neuropeptide binding"	"16.494"
"GO:0005068"	"transmembrane receptor protein tyrosine kinase adaptor activity"	"16.491"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"16.374"
"GO:0030380"	"interleukin-17E receptor binding"	"16.322"
"GO:0005178"	"integrin binding"	"16.281"
"GO:0004911"	"interleukin-2 receptor activity"	"16.25"
"GO:0019976"	"interleukin-2 binding"	"16.25"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"16.206"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"16.05"
"GO:0004924"	"oncostatin-M receptor activity"	"15.937"
"GO:0005144"	"interleukin-13 receptor binding"	"15.903"
"GO:0051428"	"peptide hormone receptor binding"	"15.888"
"GO:0048020"	"CCR chemokine receptor binding"	"15.823"
"GO:0016503"	"pheromone receptor activity"	"15.772"
"GO:0005104"	"fibroblast growth factor receptor binding"	"15.486"
"GO:0002114"	"interleukin-33 receptor activity"	"15.023"
"GO:0005133"	"interferon-gamma receptor binding"	"14.98"
