"GO.ID"	"GO.Term"	"Z-score"
"GO:0016077"	"snoRNA catabolic process"	"Inf"
"GO:0035863"	"dITP catabolic process"	"Inf"
"GO:1901639"	"XDP catabolic process"	"Inf"
"GO:0002323"	"natural killer cell activation involved in immune response"	"58.317"
"GO:0033141"	"positive regulation of peptidyl-serine phosphorylation of STAT protein"	"55.736"
"GO:0019221"	"cytokine-mediated signaling pathway"	"49.715"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"45.302"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"43.449"
"GO:0060337"	"type I interferon signaling pathway"	"39.946"
"GO:0010469"	"regulation of receptor activity"	"39.759"
"GO:0006955"	"immune response"	"39.171"
"GO:0006954"	"inflammatory response"	"38.287"
"GO:0007259"	"JAK-STAT cascade"	"37.519"
"GO:0002250"	"adaptive immune response"	"36.942"
"GO:0070106"	"interleukin-27-mediated signaling pathway"	"36.151"
"GO:0070757"	"interleukin-35-mediated signaling pathway"	"34.975"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"33.376"
"GO:0060397"	"JAK-STAT cascade involved in growth hormone signaling pathway"	"33.374"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"32.684"
"GO:0070098"	"chemokine-mediated signaling pathway"	"32.641"
"GO:0002286"	"T cell activation involved in immune response"	"32.544"
"GO:0070102"	"interleukin-6-mediated signaling pathway"	"32.25"
"GO:0038113"	"interleukin-9-mediated signaling pathway"	"32.139"
"GO:0006935"	"chemotaxis"	"31.969"
"GO:0048855"	"adenohypophysis morphogenesis"	"31.591"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"31.12"
"GO:0007165"	"signal transduction"	"30.39"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"30.13"
"GO:0060326"	"cell chemotaxis"	"29.577"
"GO:0007166"	"cell surface receptor signaling pathway"	"29.289"
"GO:0038114"	"interleukin-21-mediated signaling pathway"	"28.728"
"GO:0000165"	"MAPK cascade"	"28.154"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"28.024"
"GO:0006959"	"humoral immune response"	"27.425"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"26.91"
"GO:0002384"	"hepatic immune response"	"26.575"
