"GO.ID"	"GO.Term"	"zscore"
"GO:0005900"	"oncostatin-M receptor complex"	"22.791"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"21.774"
"GO:0009897"	"external side of plasma membrane"	"18.537"
"GO:0005896"	"interleukin-6 receptor complex"	"18.107"
"GO:0043235"	"receptor complex"	"18.046"
"GO:0097145"	"BAK complex"	"15.981"
"GO:0005898"	"interleukin-13 receptor complex"	"15.779"
"GO:0097059"	"CNTFR-CLCF1 complex"	"15.712"
"GO:0030526"	"granulocyte macrophage colony-stimulating factor receptor complex"	"15.397"
"GO:0042022"	"interleukin-12 receptor complex"	"14.71"
"GO:0097679"	"other organism cytoplasm"	"11.135"
"GO:0048179"	"activin receptor complex"	"11.073"
"GO:0020005"	"symbiont-containing vacuole membrane"	"10.997"
"GO:1990682"	"CSF1-CSF1R complex"	"10.864"
"GO:0070436"	"Grb2-EGFR complex"	"10.8"
"GO:0072536"	"interleukin-23 receptor complex"	"10.612"
"GO:0031092"	"platelet alpha granule membrane"	"10.521"
"GO:0034683"	"integrin alphav-beta3 complex"	"10.21"
"GO:0005886"	"plasma membrane"	"10.125"
"GO:0034669"	"integrin alpha4-beta7 complex"	"10.051"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"9.966"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"9.949"
"GO:0035354"	"Toll-like receptor 1-Toll-like receptor 2 protein complex"	"9.899"
"GO:0005615"	"extracellular space"	"9.643"
"GO:0033565"	"ESCRT-0 complex"	"9.112"
"GO:0005944"	"phosphatidylinositol 3-kinase complex, class IB"	"8.782"
"GO:0009986"	"cell surface"	"8.625"
"GO:0035868"	"alphav-beta3 integrin-HMGB1 complex"	"8.613"
"GO:0071062"	"alphav-beta3 integrin-vitronectin complex"	"8.548"
"GO:0032002"	"interleukin-28 receptor complex"	"8.484"
"GO:0005576"	"extracellular region"	"8.228"
"GO:0035866"	"alphav-beta3 integrin-PKCalpha complex"	"8.158"
"GO:0098554"	"cytoplasmic side of endoplasmic reticulum membrane"	"7.943"
"GO:0005887"	"integral component of plasma membrane"	"7.444"
"GO:0045121"	"membrane raft"	"7.129"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"7.036"
"GO:0035976"	"transcription factor AP-1 complex"	"6.207"
"GO:0031258"	"lamellipodium membrane"	"6.095"
"GO:0031265"	"CD95 death-inducing signaling complex"	"6.026"
"GO:0046696"	"lipopolysaccharide receptor complex"	"5.786"
"GO:0097443"	"sorting endosome"	"5.667"
"GO:0030667"	"secretory granule membrane"	"5.577"
"GO:0031264"	"death-inducing signaling complex"	"5.572"
"GO:0043196"	"varicosity"	"5.563"
"GO:0000791"	"euchromatin"	"5.138"
"GO:0016600"	"flotillin complex"	"5.102"
"GO:0046930"	"pore complex"	"5.038"
"GO:0031093"	"platelet alpha granule lumen"	"5.017"
"GO:0005623"	"cell"	"4.943"
"GO:0031226"	"intrinsic component of plasma membrane"	"4.557"
"GO:0000790"	"nuclear chromatin"	"4.139"
"GO:0005622"	"intracellular"	"4.012"
"GO:0031527"	"filopodium membrane"	"3.385"
"GO:0005902"	"microvillus"	"3.32"
"GO:0016324"	"apical plasma membrane"	"3.187"
"GO:0031362"	"anchored component of external side of plasma membrane"	"3.126"
"GO:0031528"	"microvillus membrane"	"3.032"
"GO:0030666"	"endocytic vesicle membrane"	"3.014"
"GO:0031307"	"integral component of mitochondrial outer membrane"	"2.919"
"GO:0042629"	"mast cell granule"	"2.837"
"GO:0001891"	"phagocytic cup"	"2.769"
"GO:0043025"	"neuronal cell body"	"2.735"
"GO:0030141"	"secretory granule"	"2.652"
"GO:0012506"	"vesicle membrane"	"2.549"
"GO:0005719"	"nuclear euchromatin"	"2.537"
"GO:0008305"	"integrin complex"	"2.523"
"GO:0035579"	"specific granule membrane"	"2.507"
"GO:0042995"	"cell projection"	"2.442"
"GO:0005925"	"focal adhesion"	"2.382"
"GO:0005788"	"endoplasmic reticulum lumen"	"2.372"
"GO:0016323"	"basolateral plasma membrane"	"2.341"
"GO:0000228"	"nuclear chromosome"	"2.321"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"2.206"
"GO:0072562"	"blood microparticle"	"2.175"
"GO:0016529"	"sarcoplasmic reticulum"	"2.106"
"GO:0070062"	"extracellular exosome"	"2.025"
"GO:0008180"	"COP9 signalosome"	"2.007"
"GO:0030426"	"growth cone"	"1.957"
"GO:0048471"	"perinuclear region of cytoplasm"	"1.815"
"GO:0030659"	"cytoplasmic vesicle membrane"	"1.792"
"GO:0005768"	"endosome"	"1.736"
"GO:0005829"	"cytosol"	"1.63"
"GO:0031526"	"brush border membrane"	"1.62"
"GO:0017053"	"transcriptional repressor complex"	"1.58"
"GO:1903561"	"extracellular vesicle"	"1.527"
"GO:0030424"	"axon"	"1.508"
"GO:0045335"	"phagocytic vesicle"	"1.494"
"GO:0005741"	"mitochondrial outer membrane"	"1.475"
"GO:1904724"	"tertiary granule lumen"	"1.469"
"GO:0005783"	"endoplasmic reticulum"	"1.386"
"GO:0035580"	"specific granule lumen"	"1.337"
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"1.328"
"GO:0019898"	"extrinsic component of membrane"	"1.31"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"1.243"
"GO:0030670"	"phagocytic vesicle membrane"	"1.228"
"GO:0005901"	"caveola"	"1.221"
"GO:0044297"	"cell body"	"1.199"
"GO:0010008"	"endosome membrane"	"1.167"
"GO:0005667"	"transcription factor complex"	"1.161"
"GO:0005758"	"mitochondrial intermembrane space"	"1.153"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"1.152"
"GO:0098685"	NA	"1.083"
"GO:0000932"	"cytoplasmic mRNA processing body"	"1.038"
"GO:0001726"	"ruffle"	"1.016"
"GO:0031410"	"cytoplasmic vesicle"	"0.954"
"GO:0005794"	"Golgi apparatus"	"0.904"
"GO:0032587"	"ruffle membrane"	"0.902"
"GO:0031965"	"nuclear membrane"	"0.897"
"GO:0030425"	"dendrite"	"0.87"
"GO:0005764"	"lysosome"	"0.861"
"GO:0042470"	"melanosome"	"0.841"
"GO:0016020"	"membrane"	"0.833"
"GO:0005796"	"Golgi lumen"	"0.829"
"GO:0031225"	"anchored component of membrane"	"0.827"
"GO:0000139"	"Golgi membrane"	"0.779"
"GO:0016363"	"nuclear matrix"	"0.755"
"GO:0055037"	"recycling endosome"	"0.745"
"GO:0005770"	"late endosome"	"0.604"
"GO:0005938"	"cell cortex"	"0.496"
"GO:0031901"	"early endosome membrane"	"0.452"
"GO:0098978"	"glutamatergic synapse"	"0.414"
"GO:0005815"	"microtubule organizing center"	"0.363"
"GO:0005911"	"cell-cell junction"	"0.344"
"GO:0030027"	"lamellipodium"	"0.287"
"GO:0005635"	"nuclear envelope"	"0.258"
"GO:0005730"	"nucleolus"	"0.168"
"GO:0062023"	NA	"0.117"
"GO:0015629"	"actin cytoskeleton"	"0.037"
"GO:0005789"	"endoplasmic reticulum membrane"	"-0.002"
"GO:0005737"	"cytoplasm"	"-0.016"
"GO:0014069"	"postsynaptic density"	"-0.073"
"GO:0005769"	"early endosome"	"-0.076"
"GO:0031012"	"extracellular matrix"	"-0.162"
"GO:0016604"	"nuclear body"	"-0.224"
"GO:0032991"	"macromolecular complex"	"-0.299"
"GO:0005654"	"nucleoplasm"	"-0.322"
"GO:0005743"	"mitochondrial inner membrane"	"-0.464"
"GO:0005856"	"cytoskeleton"	"-0.497"
"GO:0043231"	"intracellular membrane-bounded organelle"	"-0.543"
"GO:0005739"	"mitochondrion"	"-0.597"
"GO:0005575"	"cellular_component"	"-0.684"
"GO:0016021"	"integral component of membrane"	"-0.727"
"GO:0005634"	"nucleus"	"-1.347"
