"GO.ID"	"GO.Term"	"zscore"
"GO:0004896"	"cytokine receptor activity"	"37.921"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"33.854"
"GO:0019955"	"cytokine binding"	"29.945"
"GO:0004912"	"interleukin-3 receptor activity"	"27.555"
"GO:0019966"	"interleukin-1 binding"	"22.888"
"GO:0043120"	"tumor necrosis factor binding"	"22.501"
"GO:0004906"	"interferon-gamma receptor activity"	"20.965"
"GO:0004913"	"interleukin-4 receptor activity"	"20.738"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"19.158"
"GO:0019978"	"interleukin-3 binding"	"17.932"
"GO:0051916"	"granulocyte colony-stimulating factor binding"	"17.932"
"GO:0070892"	"lipoteichoic acid receptor activity"	"17.932"
"GO:0150025"	NA	"17.932"
"GO:0004924"	"oncostatin-M receptor activity"	"17.47"
"GO:0004911"	"interleukin-2 receptor activity"	"17.273"
"GO:0019976"	"interleukin-2 binding"	"17.273"
"GO:0008009"	"chemokine activity"	"16.823"
"GO:0004908"	"interleukin-1 receptor activity"	"16.604"
"GO:0045523"	"interleukin-27 receptor binding"	"15.859"
"GO:0016515"	"interleukin-13 receptor activity"	"15.779"
"GO:0019962"	"type I interferon binding"	"15.397"
"GO:0070976"	"TIR domain binding"	"15.397"
"GO:0031724"	"CXCR5 chemokine receptor binding"	"15.042"
"GO:0003912"	"DNA nucleotidylexotransferase activity"	"14.873"
"GO:0016517"	"interleukin-12 receptor activity"	"14.71"
"GO:0004919"	"interleukin-9 receptor activity"	"14.551"
"GO:0016361"	"activin receptor activity, type I"	"14.434"
"GO:0038021"	"leptin receptor activity"	"14.25"
"GO:0001847"	"opsonin receptor activity"	"14.106"
"GO:0005129"	"granulocyte macrophage colony-stimulating factor receptor binding"	"13.966"
"GO:0042497"	"triacyl lipopeptide binding"	"13.571"
"GO:0035325"	"Toll-like receptor binding"	"13.303"
"GO:0019960"	"C-X3-C chemokine binding"	"12.852"
"GO:0019838"	"growth factor binding"	"12.51"
"GO:0030368"	"interleukin-17 receptor activity"	"12.103"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"11.848"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"11.831"
"GO:0005125"	"cytokine activity"	"11.829"
"GO:0005138"	"interleukin-6 receptor binding"	"11.285"
"GO:0004392"	"heme oxygenase (decyclizing) activity"	"11.206"
"GO:0004915"	"interleukin-6 receptor activity"	"11.206"
"GO:0019981"	"interleukin-6 binding"	"11.206"
"GO:0031730"	"CCR5 chemokine receptor binding"	"11.106"
"GO:0004921"	"interleukin-11 receptor activity"	"11.065"
"GO:0019970"	"interleukin-11 binding"	"11.065"
"GO:0045509"	"interleukin-27 receptor activity"	"10.93"
