"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005887"	"integral component of plasma membrane"	"-17.723"	"17.723"
"GO:0005886"	"plasma membrane"	"-13.017"	"13.017"
"GO:0071013"	"catalytic step 2 spliceosome"	"-11.217"	"11.217"
"GO:0030054"	"cell junction"	"-8.744"	"8.744"
"GO:0005681"	"spliceosomal complex"	"-8.259"	"8.259"
"GO:0022627"	"cytosolic small ribosomal subunit"	"-7.916"	"7.916"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-7.841"	"7.841"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-7.785"	"7.785"
"GO:0016021"	"integral component of membrane"	"-7.764"	"7.764"
"GO:0005654"	"nucleoplasm"	"-7.619"	"7.619"
"GO:0005667"	"transcription factor complex"	"-7.457"	"7.457"
"GO:0009897"	"external side of plasma membrane"	"-7.091"	"7.091"
"GO:0035145"	"exon-exon junction complex"	"-6.625"	"6.625"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-6.555"	"6.555"
"GO:0005840"	"ribosome"	"-6.206"	"6.206"
"GO:0005622"	"intracellular"	"-6.169"	"6.169"
"GO:0000777"	"condensed chromosome kinetochore"	"-6.144"	"6.144"
"GO:0005834"	"heterotrimeric G-protein complex"	"-6.139"	"6.139"
"GO:0005689"	"U12-type spliceosomal complex"	"-5.996"	"5.996"
"GO:0099056"	"integral component of presynaptic membrane"	"-5.945"	"5.945"
"GO:0005796"	"Golgi lumen"	"-5.926"	"5.926"
"GO:0042734"	"presynaptic membrane"	"-5.875"	"5.875"
"GO:0014069"	"postsynaptic density"	"-5.615"	"5.615"
"GO:0016607"	"nuclear speck"	"-5.529"	"5.529"
"GO:0005730"	"nucleolus"	"-5.522"	"5.522"
"GO:0030426"	"growth cone"	"-5.505"	"5.505"
"GO:0030425"	"dendrite"	"-5.309"	"5.309"
"GO:0042788"	"polysomal ribosome"	"-5.266"	"5.266"
"GO:0099055"	"integral component of postsynaptic membrane"	"-5.203"	"5.203"
"GO:0060170"	"ciliary membrane"	"-5.201"	"5.201"
"GO:0000922"	"spindle pole"	"-5.025"	"5.025"
"GO:0031201"	"SNARE complex"	"-5.006"	"5.006"
"GO:0062023"	NA	"-4.926"	"4.926"
"GO:0005813"	"centrosome"	"-4.9"	"4.9"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-4.828"	"4.828"
"GO:0043005"	"neuron projection"	"-4.798"	"4.798"
"GO:0098982"	"GABA-ergic synapse"	"-4.772"	"4.772"
"GO:0016592"	"mediator complex"	"-4.764"	"4.764"
"GO:0016604"	"nuclear body"	"-4.761"	"4.761"
"GO:0043197"	"dendritic spine"	"-4.741"	"4.741"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"-4.684"	"4.684"
"GO:0031519"	"PcG protein complex"	"-4.643"	"4.643"
"GO:0030665"	"clathrin-coated vesicle membrane"	"-4.567"	"4.567"
"GO:0099061"	"integral component of postsynaptic density membrane"	"-4.567"	"4.567"
"GO:0005761"	"mitochondrial ribosome"	"-4.48"	"4.48"
"GO:0009986"	"cell surface"	"-4.338"	"4.338"
"GO:0005694"	"chromosome"	"-4.326"	"4.326"
"GO:0000776"	"kinetochore"	"-4.243"	"4.243"
"GO:0097542"	"ciliary tip"	"-4.116"	"4.116"
"GO:0051233"	"spindle midzone"	"-4.049"	"4.049"
"GO:0032040"	"small-subunit processome"	"-4.048"	"4.048"
"GO:0005623"	"cell"	"-3.988"	"3.988"
"GO:0005911"	"cell-cell junction"	"-3.959"	"3.959"
"GO:0097381"	"photoreceptor disc membrane"	"-3.924"	"3.924"
"GO:0016363"	"nuclear matrix"	"-3.895"	"3.895"
"GO:0016323"	"basolateral plasma membrane"	"-3.855"	"3.855"
"GO:0032039"	"integrator complex"	"-3.849"	"3.849"
"GO:0005938"	"cell cortex"	"-3.79"	"3.79"
"GO:0048786"	"presynaptic active zone"	"-3.783"	"3.783"
"GO:0043235"	"receptor complex"	"-3.743"	"3.743"
