"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005759"	"mitochondrial matrix"	"32.894"	"-32.894"
"GO:0070062"	"extracellular exosome"	"28.191"	"-28.191"
"GO:0005739"	"mitochondrion"	"24.473"	"-24.473"
"GO:1904813"	"ficolin-1-rich granule lumen"	"22.088"	"-22.088"
"GO:0005829"	"cytosol"	"19.354"	"-19.354"
"GO:0034774"	"secretory granule lumen"	"19.2"	"-19.2"
"GO:0043209"	"myelin sheath"	"18.771"	"-18.771"
"GO:0005737"	"cytoplasm"	"15.727"	"-15.727"
"GO:0000502"	"proteasome complex"	"15.352"	"-15.352"
"GO:0072562"	"blood microparticle"	"12.61"	"-12.61"
"GO:0042470"	"melanosome"	"11.329"	"-11.329"
"GO:0005777"	"peroxisome"	"11.243"	"-11.243"
"GO:0005782"	"peroxisomal matrix"	"10.453"	"-10.453"
"GO:0005778"	"peroxisomal membrane"	"10.171"	"-10.171"
"GO:0044297"	"cell body"	"10.145"	"-10.145"
"GO:0000786"	"nucleosome"	"10.13"	"-10.13"
"GO:0005839"	"proteasome core complex"	"9"	"-9"
"GO:0042645"	"mitochondrial nucleoid"	"8.549"	"-8.549"
"GO:0008180"	"COP9 signalosome"	"8.267"	"-8.267"
"GO:0016020"	"membrane"	"6.999"	"-6.999"
"GO:0035578"	"azurophil granule lumen"	"6.765"	"-6.765"
"GO:0000421"	"autophagosome membrane"	"6.571"	"-6.571"
"GO:0005789"	"endoplasmic reticulum membrane"	"6.516"	"-6.516"
"GO:0000159"	"protein phosphatase type 2A complex"	"6.47"	"-6.47"
"GO:0005811"	"lipid particle"	"6.259"	"-6.259"
"GO:0030017"	"sarcomere"	"6.065"	"-6.065"
"GO:0005776"	"autophagosome"	"5.847"	"-5.847"
"GO:0005771"	"multivesicular body"	"5.829"	"-5.829"
"GO:0005758"	"mitochondrial intermembrane space"	"5.827"	"-5.827"
"GO:0005874"	"microtubule"	"5.461"	"-5.461"
"GO:0030175"	"filopodium"	"5.334"	"-5.334"
"GO:0005774"	"vacuolar membrane"	"5.157"	"-5.157"
"GO:0016235"	"aggresome"	"5.145"	"-5.145"
"GO:0030315"	"T-tubule"	"5.091"	"-5.091"
"GO:0031090"	"organelle membrane"	"4.971"	"-4.971"
"GO:0005902"	"microvillus"	"4.798"	"-4.798"
"GO:0032991"	"macromolecular complex"	"4.76"	"-4.76"
"GO:0005643"	"nuclear pore"	"4.74"	"-4.74"
"GO:0031982"	"vesicle"	"4.678"	"-4.678"
"GO:0012506"	"vesicle membrane"	"4.458"	"-4.458"
"GO:0005743"	"mitochondrial inner membrane"	"4.423"	"-4.423"
"GO:0030016"	"myofibril"	"4.386"	"-4.386"
"GO:0031305"	"integral component of mitochondrial inner membrane"	"4.372"	"-4.372"
"GO:0005765"	"lysosomal membrane"	"4.312"	"-4.312"
"GO:1904724"	"tertiary granule lumen"	"4.243"	"-4.243"
"GO:0005764"	"lysosome"	"4.209"	"-4.209"
"GO:0005576"	"extracellular region"	"4.199"	"-4.199"
"GO:0005770"	"late endosome"	"4.015"	"-4.015"
"GO:0015630"	"microtubule cytoskeleton"	"3.975"	"-3.975"
"GO:0005783"	"endoplasmic reticulum"	"3.971"	"-3.971"
"GO:0005790"	"smooth endoplasmic reticulum"	"3.654"	"-3.654"
"GO:0010494"	"cytoplasmic stress granule"	"3.575"	"-3.575"
"GO:0008076"	"voltage-gated potassium channel complex"	"3.514"	"-3.514"
"GO:0005741"	"mitochondrial outer membrane"	"3.443"	"-3.443"
"GO:0012505"	"endomembrane system"	"3.422"	"-3.422"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"3.393"	"-3.393"
"GO:0001725"	"stress fiber"	"3.206"	"-3.206"
"GO:0005930"	"axoneme"	"3.192"	"-3.192"
"GO:0033017"	"sarcoplasmic reticulum membrane"	"3.168"	"-3.168"
"GO:0034399"	"nuclear periphery"	"3.041"	"-3.041"
