"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006096"	"glycolytic process"	"22.927"	"-22.927"
"GO:0061621"	"canonical glycolysis"	"22.405"	"-22.405"
"GO:0006094"	"gluconeogenesis"	"22.39"	"-22.39"
"GO:0055114"	"oxidation-reduction process"	"22.301"	"-22.301"
"GO:0006099"	"tricarboxylic acid cycle"	"21.594"	"-21.594"
"GO:0042026"	"protein refolding"	"18.566"	"-18.566"
"GO:0006986"	"response to unfolded protein"	"18.325"	"-18.325"
"GO:0043312"	"neutrophil degranulation"	"18.018"	"-18.018"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"15.509"	"-15.509"
"GO:0006457"	"protein folding"	"15.172"	"-15.172"
"GO:0034620"	"cellular response to unfolded protein"	"14.353"	"-14.353"
"GO:0046034"	"ATP metabolic process"	"14.193"	"-14.193"
"GO:0005975"	"carbohydrate metabolic process"	"13.805"	"-13.805"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"13.406"	"-13.406"
"GO:0034605"	"cellular response to heat"	"12.672"	"-12.672"
"GO:0045454"	"cell redox homeostasis"	"12.454"	"-12.454"
"GO:0022900"	"electron transport chain"	"12.057"	"-12.057"
"GO:0006635"	"fatty acid beta-oxidation"	"12.056"	"-12.056"
"GO:1901687"	"glutathione derivative biosynthetic process"	"11.819"	"-11.819"
"GO:0007339"	"binding of sperm to zona pellucida"	"11.386"	"-11.386"
"GO:0034599"	"cellular response to oxidative stress"	"11.153"	"-11.153"
"GO:0008652"	"cellular amino acid biosynthetic process"	"11.025"	"-11.025"
"GO:1900034"	"regulation of cellular response to heat"	"10.788"	"-10.788"
"GO:0051289"	"protein homotetramerization"	"10.7"	"-10.7"
"GO:0098869"	"cellular oxidant detoxification"	"10.691"	"-10.691"
"GO:0006749"	"glutathione metabolic process"	"10.498"	"-10.498"
"GO:0009408"	"response to heat"	"10.34"	"-10.34"
"GO:0007017"	"microtubule-based process"	"10.065"	"-10.065"
"GO:0042744"	"hydrogen peroxide catabolic process"	"9.915"	"-9.915"
"GO:1902600"	"hydrogen ion transmembrane transport"	"9.175"	"-9.175"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"9.05"	"-9.05"
"GO:0006629"	"lipid metabolic process"	"9.043"	"-9.043"
"GO:0046835"	"carbohydrate phosphorylation"	"8.67"	"-8.67"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"8.615"	"-8.615"
"GO:0008202"	"steroid metabolic process"	"8.41"	"-8.41"
"GO:0001676"	"long-chain fatty acid metabolic process"	"8.339"	"-8.339"
"GO:0016241"	"regulation of macroautophagy"	"8.264"	"-8.264"
"GO:0006805"	"xenobiotic metabolic process"	"8.257"	"-8.257"
"GO:0042572"	"retinol metabolic process"	"8.054"	"-8.054"
"GO:0006695"	"cholesterol biosynthetic process"	"7.978"	"-7.978"
"GO:0009060"	"aerobic respiration"	"7.883"	"-7.883"
"GO:1901998"	"toxin transport"	"7.87"	"-7.87"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"7.854"	"-7.854"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"7.799"	"-7.799"
"GO:0006487"	"protein N-linked glycosylation"	"7.793"	"-7.793"
