"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-29.713"	"29.713"
"GO:0006351"	"transcription, DNA-templated"	"-24.29"	"24.29"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-22.167"	"22.167"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-16.692"	"16.692"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-15.251"	"15.251"
"GO:0010469"	"regulation of receptor activity"	"-13.526"	"13.526"
"GO:0006955"	"immune response"	"-13.379"	"13.379"
"GO:0007218"	"neuropeptide signaling pathway"	"-13.335"	"13.335"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-13.282"	"13.282"
"GO:0006954"	"inflammatory response"	"-12.421"	"12.421"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-11.525"	"11.525"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"-11.49"	"11.49"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-11.408"	"11.408"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-11.324"	"11.324"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-11.228"	"11.228"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-11.142"	"11.142"
"GO:0031124"	"mRNA 3'-end processing"	"-10.772"	"10.772"
"GO:0007267"	"cell-cell signaling"	"-10.746"	"10.746"
"GO:0008380"	"RNA splicing"	"-10.41"	"10.41"
"GO:0016070"	"RNA metabolic process"	"-10.286"	"10.286"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"-10.231"	"10.231"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-10.141"	"10.141"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"-10.08"	"10.08"
"GO:0006935"	"chemotaxis"	"-9.878"	"9.878"
"GO:0006355"	"regulation of transcription, DNA-templated"	"-9.584"	"9.584"
"GO:0060326"	"cell chemotaxis"	"-9.528"	"9.528"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"-9.499"	"9.499"
"GO:0030593"	"neutrophil chemotaxis"	"-9.487"	"9.487"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"-9.419"	"9.419"
"GO:0070126"	"mitochondrial translational termination"	"-9.384"	"9.384"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-9.193"	"9.193"
"GO:0006406"	"mRNA export from nucleus"	"-8.887"	"8.887"
"GO:0007166"	"cell surface receptor signaling pathway"	"-8.86"	"8.86"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-8.853"	"8.853"
"GO:0006412"	"translation"	"-8.664"	"8.664"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-8.61"	"8.61"
"GO:0070125"	"mitochondrial translational elongation"	"-8.61"	"8.61"
"GO:0007165"	"signal transduction"	"-8.567"	"8.567"
"GO:0007268"	"chemical synaptic transmission"	"-8.482"	"8.482"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-8.329"	"8.329"
"GO:0006405"	"RNA export from nucleus"	"-8.31"	"8.31"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-8.299"	"8.299"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-8.174"	"8.174"
"GO:0019722"	"calcium-mediated signaling"	"-8.065"	"8.065"
"GO:0007188"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	"-8.01"	"8.01"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-7.642"	"7.642"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"-7.592"	"7.592"
"GO:0006397"	"mRNA processing"	"-7.58"	"7.58"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-7.524"	"7.524"
"GO:0030595"	"leukocyte chemotaxis"	"-7.065"	"7.065"
"GO:0007275"	"multicellular organism development"	"-6.924"	"6.924"
"GO:0030449"	"regulation of complement activation"	"-6.876"	"6.876"
"GO:0007631"	"feeding behavior"	"-6.866"	"6.866"
"GO:0045087"	"innate immune response"	"-6.822"	"6.822"
"GO:0002548"	"monocyte chemotaxis"	"-6.805"	"6.805"
"GO:0007202"	"activation of phospholipase C activity"	"-6.728"	"6.728"
"GO:0002181"	"cytoplasmic translation"	"-6.545"	"6.545"
"GO:0051930"	"regulation of sensory perception of pain"	"-6.465"	"6.465"
"GO:0006364"	"rRNA processing"	"-6.233"	"6.233"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-6.231"	"6.231"
"GO:0007018"	"microtubule-based movement"	"-6.21"	"6.21"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"-6.186"	"6.186"
"GO:0008284"	"positive regulation of cell proliferation"	"-6.184"	"6.184"
"GO:0007399"	"nervous system development"	"-6.129"	"6.129"
"GO:0006958"	"complement activation, classical pathway"	"-6.121"	"6.121"
"GO:0009952"	"anterior/posterior pattern specification"	"-6.065"	"6.065"
"GO:0042755"	"eating behavior"	"-6.051"	"6.051"
"GO:0001701"	"in utero embryonic development"	"-5.996"	"5.996"
"GO:0048247"	"lymphocyte chemotaxis"	"-5.994"	"5.994"
"GO:0048025"	"negative regulation of mRNA splicing, via spliceosome"	"-5.973"	"5.973"
"GO:0035025"	"positive regulation of Rho protein signal transduction"	"-5.968"	"5.968"
"GO:0008283"	"cell proliferation"	"-5.949"	"5.949"
"GO:0006968"	"cellular defense response"	"-5.811"	"5.811"
"GO:0008542"	"visual learning"	"-5.808"	"5.808"
"GO:0035019"	"somatic stem cell population maintenance"	"-5.778"	"5.778"
"GO:0060070"	"canonical Wnt signaling pathway"	"-5.774"	"5.774"
"GO:0051281"	"positive regulation of release of sequestered calcium ion into cytosol"	"-5.763"	"5.763"
"GO:0030154"	"cell differentiation"	"-5.628"	"5.628"
"GO:0051091"	"positive regulation of sequence-specific DNA binding transcription factor activity"	"-5.601"	"5.601"
"GO:0071222"	"cellular response to lipopolysaccharide"	"-5.54"	"5.54"
"GO:0042127"	"regulation of cell proliferation"	"-5.499"	"5.499"
"GO:0006413"	"translational initiation"	"-5.486"	"5.486"
"GO:0019221"	"cytokine-mediated signaling pathway"	"-5.389"	"5.389"
"GO:0030036"	"actin cytoskeleton organization"	"-5.373"	"5.373"
"GO:0006396"	"RNA processing"	"-5.294"	"5.294"
"GO:0045907"	"positive regulation of vasoconstriction"	"-5.257"	"5.257"
"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"-5.241"	"5.241"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"-5.145"	"5.145"
"GO:0006897"	"endocytosis"	"-5.128"	"5.128"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"-5.032"	"5.032"
"GO:0043552"	"positive regulation of phosphatidylinositol 3-kinase activity"	"-4.974"	"4.974"
"GO:0001525"	"angiogenesis"	"-4.913"	"4.913"
"GO:0035176"	"social behavior"	"-4.902"	"4.902"
"GO:0009611"	"response to wounding"	"-4.892"	"4.892"
"GO:0051781"	"positive regulation of cell division"	"-4.873"	"4.873"
"GO:0009755"	"hormone-mediated signaling pathway"	"-4.871"	"4.871"
"GO:0045766"	"positive regulation of angiogenesis"	"-4.871"	"4.871"
"GO:0006956"	"complement activation"	"-4.844"	"4.844"
"GO:0009887"	"animal organ morphogenesis"	"-4.841"	"4.841"
"GO:0070979"	"protein K11-linked ubiquitination"	"-4.783"	"4.783"
"GO:0006911"	"phagocytosis, engulfment"	"-4.778"	"4.778"
"GO:0030335"	"positive regulation of cell migration"	"-4.77"	"4.77"
"GO:0007155"	"cell adhesion"	"-4.756"	"4.756"
"GO:0051491"	"positive regulation of filopodium assembly"	"-4.746"	"4.746"
"GO:0007205"	"protein kinase C-activating G-protein coupled receptor signaling pathway"	"-4.735"	"4.735"
"GO:0048701"	"embryonic cranial skeleton morphogenesis"	"-4.733"	"4.733"
"GO:0042060"	"wound healing"	"-4.707"	"4.707"
"GO:0007093"	"mitotic cell cycle checkpoint"	"-4.699"	"4.699"
"GO:0001501"	"skeletal system development"	"-4.667"	"4.667"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-4.655"	"4.655"
"GO:0031424"	"keratinization"	"-4.654"	"4.654"
"GO:0007098"	"centrosome cycle"	"-4.642"	"4.642"
"GO:0048839"	"inner ear development"	"-4.638"	"4.638"
"GO:0030900"	"forebrain development"	"-4.637"	"4.637"
"GO:0048565"	"digestive tract development"	"-4.624"	"4.624"
"GO:0042733"	"embryonic digit morphogenesis"	"-4.616"	"4.616"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"-4.612"	"4.612"
"GO:0010923"	"negative regulation of phosphatase activity"	"-4.609"	"4.609"
"GO:0090023"	"positive regulation of neutrophil chemotaxis"	"-4.589"	"4.589"
"GO:0031295"	"T cell costimulation"	"-4.554"	"4.554"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"-4.539"	"4.539"
"GO:0007346"	"regulation of mitotic cell cycle"	"-4.532"	"4.532"
"GO:0050918"	"positive chemotaxis"	"-4.513"	"4.513"
"GO:0010629"	"negative regulation of gene expression"	"-4.51"	"4.51"
"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	"-4.473"	"4.473"
"GO:0032481"	"positive regulation of type I interferon production"	"-4.471"	"4.471"
"GO:0042742"	"defense response to bacterium"	"-4.469"	"4.469"
"GO:0050900"	"leukocyte migration"	"-4.421"	"4.421"
"GO:0043484"	"regulation of RNA splicing"	"-4.409"	"4.409"
"GO:0030520"	"intracellular estrogen receptor signaling pathway"	"-4.366"	"4.366"
"GO:0019233"	"sensory perception of pain"	"-4.347"	"4.347"
"GO:0001837"	"epithelial to mesenchymal transition"	"-4.338"	"4.338"
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"-4.323"	"4.323"
"GO:0007190"	"activation of adenylate cyclase activity"	"-4.321"	"4.321"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"-4.315"	"4.315"
"GO:0008015"	"blood circulation"	"-4.296"	"4.296"
"GO:0051607"	"defense response to virus"	"-4.291"	"4.291"
"GO:0016601"	"Rac protein signal transduction"	"-4.287"	"4.287"
"GO:0007613"	"memory"	"-4.255"	"4.255"
"GO:0001569"	"patterning of blood vessels"	"-4.248"	"4.248"
"GO:0097191"	"extrinsic apoptotic signaling pathway"	"-4.215"	"4.215"
"GO:0030168"	"platelet activation"	"-4.207"	"4.207"
"GO:1900182"	"positive regulation of protein localization to nucleus"	"-4.205"	"4.205"
"GO:0051496"	"positive regulation of stress fiber assembly"	"-4.186"	"4.186"
"GO:0071345"	"cellular response to cytokine stimulus"	"-4.166"	"4.166"
"GO:0007265"	"Ras protein signal transduction"	"-4.159"	"4.159"
"GO:0050728"	"negative regulation of inflammatory response"	"-4.156"	"4.156"
"GO:0010575"	"positive regulation of vascular endothelial growth factor production"	"-4.137"	"4.137"
"GO:0051894"	"positive regulation of focal adhesion assembly"	"-4.128"	"4.128"
"GO:0001947"	"heart looping"	"-4.101"	"4.101"
"GO:0051928"	"positive regulation of calcium ion transport"	"-4.097"	"4.097"
"GO:0000245"	"spliceosomal complex assembly"	"-4.094"	"4.094"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"-4.091"	"4.091"
"GO:0045165"	"cell fate commitment"	"-4.088"	"4.088"
"GO:0006338"	"chromatin remodeling"	"-4.067"	"4.067"
"GO:2000778"	"positive regulation of interleukin-6 secretion"	"-4.056"	"4.056"
"GO:0050890"	"cognition"	"-4.051"	"4.051"
"GO:0002223"	"stimulatory C-type lectin receptor signaling pathway"	"-4.047"	"4.047"
"GO:0048260"	"positive regulation of receptor-mediated endocytosis"	"-4.04"	"4.04"
"GO:0030521"	"androgen receptor signaling pathway"	"-4.023"	"4.023"
"GO:0035567"	"non-canonical Wnt signaling pathway"	"-4.012"	"4.012"
"GO:0030097"	"hemopoiesis"	"-4.011"	"4.011"
"GO:0048589"	"developmental growth"	"-3.996"	"3.996"
"GO:0045599"	"negative regulation of fat cell differentiation"	"-3.983"	"3.983"
"GO:0043044"	"ATP-dependent chromatin remodeling"	"-3.971"	"3.971"
"GO:0051726"	"regulation of cell cycle"	"-3.969"	"3.969"
"GO:0045860"	"positive regulation of protein kinase activity"	"-3.961"	"3.961"
"GO:0045879"	"negative regulation of smoothened signaling pathway"	"-3.96"	"3.96"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"-3.933"	"3.933"
"GO:0016266"	"O-glycan processing"	"-3.928"	"3.928"
"GO:0031175"	"neuron projection development"	"-3.924"	"3.924"
"GO:0071385"	"cellular response to glucocorticoid stimulus"	"-3.912"	"3.912"
"GO:0048245"	"eosinophil chemotaxis"	"-3.901"	"3.901"
"GO:0060976"	"coronary vasculature development"	"-3.896"	"3.896"
"GO:0001756"	"somitogenesis"	"-3.89"	"3.89"
"GO:1904886"	"beta-catenin destruction complex disassembly"	"-3.881"	"3.881"
"GO:0060078"	"regulation of postsynaptic membrane potential"	"-3.876"	"3.876"
"GO:1900026"	"positive regulation of substrate adhesion-dependent cell spreading"	"-3.875"	"3.875"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"-3.867"	"3.867"
"GO:0045785"	"positive regulation of cell adhesion"	"-3.84"	"3.84"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"-3.832"	"3.832"
"GO:0050871"	"positive regulation of B cell activation"	"-3.831"	"3.831"
"GO:0001578"	"microtubule bundle formation"	"-3.826"	"3.826"
