"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-26.466"	"26.466"
"GO:0004930"	"G-protein coupled receptor activity"	"-20.318"	"20.318"
"GO:0003677"	"DNA binding"	"-17.237"	"17.237"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-13.505"	"13.505"
"GO:0003735"	"structural constituent of ribosome"	"-13.496"	"13.496"
"GO:0043565"	"sequence-specific DNA binding"	"-9.679"	"9.679"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"-9.598"	"9.598"
"GO:0046872"	"metal ion binding"	"-9.319"	"9.319"
"GO:0008009"	"chemokine activity"	"-9.104"	"9.104"
"GO:0033038"	"bitter taste receptor activity"	"-8.701"	"8.701"
"GO:0005179"	"hormone activity"	"-7.795"	"7.795"
"GO:0019956"	"chemokine binding"	"-7.668"	"7.668"
"GO:0016493"	"C-C chemokine receptor activity"	"-7.665"	"7.665"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-7.626"	"7.626"
"GO:0030594"	"neurotransmitter receptor activity"	"-7.61"	"7.61"
"GO:0003713"	"transcription coactivator activity"	"-7.529"	"7.529"
"GO:0019957"	"C-C chemokine binding"	"-7.525"	"7.525"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-7.51"	"7.51"
"GO:0017046"	"peptide hormone binding"	"-7.311"	"7.311"
"GO:0042923"	"neuropeptide binding"	"-7.215"	"7.215"
"GO:0005184"	"neuropeptide hormone activity"	"-7.052"	"7.052"
"GO:0017124"	"SH3 domain binding"	"-7.039"	"7.039"
"GO:0003729"	"mRNA binding"	"-7.014"	"7.014"
"GO:0008134"	"transcription factor binding"	"-7.001"	"7.001"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-6.666"	"6.666"
"GO:1990841"	"promoter-specific chromatin binding"	"-6.488"	"6.488"
"GO:0003727"	"single-stranded RNA binding"	"-6.382"	"6.382"
"GO:0003714"	"transcription corepressor activity"	"-6.367"	"6.367"
"GO:0003682"	"chromatin binding"	"-6.211"	"6.211"
"GO:0044212"	"transcription regulatory region DNA binding"	"-6.178"	"6.178"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"-5.917"	"5.917"
"GO:0035198"	"miRNA binding"	"-5.898"	"5.898"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-5.878"	"5.878"
"GO:0019843"	"rRNA binding"	"-5.862"	"5.862"
"GO:0038023"	"signaling receptor activity"	"-5.73"	"5.73"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"-5.718"	"5.718"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-5.655"	"5.655"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"-5.648"	"5.648"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-5.582"	"5.582"
"GO:0048020"	"CCR chemokine receptor binding"	"-5.557"	"5.557"
"GO:0003777"	"microtubule motor activity"	"-5.365"	"5.365"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-5.344"	"5.344"
"GO:0003712"	"transcription cofactor activity"	"-5.309"	"5.309"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"-5.279"	"5.279"
"GO:0008201"	"heparin binding"	"-5.036"	"5.036"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"-4.985"	"4.985"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"-4.89"	"4.89"
