49,51,67,69,96,58,33,72,88,119,67,67,63,102,57,16,14,17,44,30,81,46,21,12,84,15,71,40,7,4,67,40,59,140,23,13,86,127,127,104,83,49,129,23,96,128,8,34,13,76
51,16,32,50,62,44,21,60,58,65,43,45,33,66,26,14,7,8,42,15,44,40,14,7,47,22,44,33,6,4,68,21,43,56,11,13,64,47,62,47,50,23,37,21,76,80,8,27,10,35
67,32,16,45,67,51,28,62,72,91,56,56,35,76,38,9,7,9,24,31,53,24,12,11,46,13,55,34,2,1,49,25,49,49,17,13,63,81,69,72,57,39,59,12,64,70,2,28,4,44
69,50,45,21,88,57,33,70,78,89,58,74,48,70,30,12,15,12,42,28,57,28,7,7,77,13,72,34,7,1,62,22,47,69,14,15,66,92,88,79,68,40,79,17,73,81,6,22,16,59
96,62,67,88,73,82,50,118,105,161,96,97,97,127,63,20,17,21,52,30,93,56,18,11,104,35,98,60,7,3,106,46,91,141,15,42,93,134,156,123,103,46,117,26,140,138,6,41,20,69
58,44,51,57,82,26,30,64,63,91,42,35,53,81,39,16,12,9,33,15,59,28,7,8,63,16,69,32,9,2,72,30,57,84,11,20,66,74,74,69,57,31,60,16,65,74,3,35,14,41
33,21,28,33,50,30,10,38,46,63,28,44,34,71,23,12,5,7,24,17,35,20,8,7,42,18,50,18,3,3,36,18,34,50,8,11,34,58,61,50,31,23,31,15,49,49,3,21,7,41
72,60,62,70,118,64,38,49,88,129,64,103,63,111,49,17,12,18,35,37,83,52,23,12,89,29,83,47,5,8,76,35,65,112,10,25,81,98,104,108,87,54,98,20,97,110,2,42,19,65
88,58,72,78,105,63,46,88,39,135,82,90,68,91,55,25,20,8,56,27,74,50,18,11,91,22,88,46,10,4,83,46,63,98,18,28,82,108,114,100,82,45,73,25,90,113,1,35,16,83
119,65,91,89,161,91,63,129,135,80,89,98,94,111,72,21,26,19,54,34,82,54,26,8,125,31,88,53,13,5,135,60,99,139,16,32,115,171,157,109,126,86,133,23,129,156,8,48,27,102
67,43,56,58,96,42,28,64,82,89,30,76,48,64,50,20,12,15,30,34,76,33,13,6,70,17,67,31,6,2,83,32,52,88,11,22,76,110,99,77,73,49,68,23,85,96,4,34,14,58
67,45,56,74,97,35,44,103,90,98,76,34,47,78,39,9,6,13,35,32,71,46,14,5,66,24,75,41,4,0,81,44,47,107,20,20,69,99,99,77,74,45,110,16,107,96,7,26,15,67
