46,44,62,66,116,62,44,93,92,116,71,76,80,132,59,18,22,21,44,32,81,49,13,7,73,23,85,46,5,5,76,39,79,106,10,22,90,102,137,78,91,51,135,14,104,105,4,31,17,73
44,14,30,47,78,35,26,51,57,77,43,48,37,71,32,12,9,7,28,17,49,27,11,5,43,20,42,27,1,6,56,21,56,62,9,10,56,76,60,55,45,37,37,21,60,66,5,27,8,47
62,30,16,40,74,39,33,74,67,90,54,65,35,55,42,16,6,7,31,18,46,33,10,8,35,24,45,31,5,1,61,20,48,88,11,25,44,72,70,60,49,44,66,14,58,75,1,34,10,46
66,47,40,24,89,54,38,59,70,86,54,68,54,75,40,10,10,9,38,29,59,42,9,13,69,19,60,38,7,3,59,31,54,80,17,15,55,78,88,58,70,48,83,11,80,77,8,34,14,55
116,78,74,89,69,76,61,100,122,145,105,85,85,122,60,24,16,15,45,47,76,54,24,9,103,34,91,56,9,2,103,41,73,122,20,26,103,156,144,118,111,59,119,24,128,126,10,47,25,94
62,35,39,54,76,28,29,62,56,81,61,59,40,85,40,19,7,11,32,22,44,23,12,4,48,17,66,34,6,0,70,21,46,87,20,20,55,72,92,64,71,40,75,17,65,90,4,28,15,54
44,26,33,38,61,29,13,69,33,55,33,32,28,59,28,15,7,7,29,13,35,32,4,4,45,11,43,24,5,1,37,23,33,60,7,15,33,43,58,50,33,20,34,12,54,59,3,27,8,42
93,51,74,59,100,62,69,55,100,105,69,86,50,108,41,16,13,16,33,39,63,46,25,5,73,23,78,50,3,6,83,52,65,106,22,23,82,110,114,78,85,47,104,18,104,110,5,40,19,82
92,57,67,70,122,56,33,100,46,111,67,83,63,104,51,18,12,16,56,32,79,56,20,8,69,23,79,40,5,2,99,40,82,105,15,23,92,120,111,97,85,58,87,26,101,124,4,40,22,73
116,77,90,86,145,81,55,105,111,86,90,98,87,141,77,29,23,20,66,45,94,67,21,10,114,38,105,46,9,4,105,52,94,129,26,31,119,150,170,116,125,67,113,32,134,175,6,44,36,102
71,43,54,54,105,61,33,69,67,90,32,49,52,56,42,15,12,8,22,27,60,46,10,6,78,23,69,38,5,1,71,29,60,104,8,23,63,94,88,67,69,38,73,22,85,106,3,30,16,49
76,48,65,68,85,59,32,86,83,98,49,29,52,95,42,17,11,15,40,24,75,42,12,8,91,21,74,33,14,9,66,32,65,95,12,23,83,85,88,81,70,36,95,16,84,90,5,30,15,67
