41,56,72,77,124,85,36,87,88,113,74,79,82,101,46,25,13,16,48,33,87,57,15,6,85,33,79,51,7,6,89,33,81,92,19,24,98,117,121,93,84,35,137,21,101,119,2,42,19,71
56,15,40,49,72,32,28,39,58,62,35,46,43,61,24,7,12,12,24,20,37,25,13,5,49,12,57,23,4,3,56,19,47,66,12,16,59,63,74,57,40,30,35,21,56,71,4,25,9,47
72,40,24,56,90,41,32,62,53,98,54,38,45,65,34,18,11,12,37,24,45,35,9,4,55,18,50,22,7,5,75,24,46,70,10,16,58,90,78,53,61,30,72,12,64,74,4,32,16,53
77,49,56,32,97,58,36,74,81,92,60,56,58,72,36,15,11,11,34,19,55,36,12,8,59,17,63,40,2,2,73,27,67,80,15,15,73,107,92,82,51,24,78,23,73,80,7,22,9,57
124,72,90,97,71,76,52,94,104,147,91,92,84,115,57,24,15,18,63,41,91,47,19,7,78,26,97,55,10,6,94,57,85,106,17,27,106,132,142,127,110,58,119,29,117,143,10,41,23,83
85,32,41,58,76,18,35,73,62,97,42,47,51,65,45,21,11,7,35,22,55,38,11,6,68,17,54,28,9,2,66,30,52,80,17,22,61,90,80,66,71,38,58,13,77,73,6,24,17,58
36,28,32,36,52,35,11,51,39,44,27,43,24,45,21,6,7,4,19,14,41,19,12,4,36,11,34,19,6,3,34,23,31,40,7,11,38,56,62,38,47,25,27,11,34,65,4,15,9,40
87,39,62,74,94,73,51,44,93,125,81,83,71,105,58,26,12,12,38,31,89,36,17,11,98,32,79,52,7,3,80,43,64,96,17,23,88,115,125,104,88,53,119,22,101,93,6,40,15,77
88,58,53,81,104,62,39,93,39,109,73,86,69,87,49,22,14,9,49,34,67,41,18,8,85,23,87,50,12,1,95,42,71,101,21,27,105,115,125,88,87,57,89,30,93,132,9,37,20,78
113,62,98,92,147,97,44,125,109,73,108,98,81,130,93,30,22,21,55,37,107,63,29,12,122,28,127,61,11,3,110,57,87,145,21,27,116,143,158,124,108,71,123,24,142,152,7,53,27,116
74,35,54,60,91,42,27,81,73,108,35,62,55,93,39,16,11,12,33,24,70,40,10,5,59,17,56,33,5,3,63,37,69,84,16,21,65,97,101,66,62,43,78,13,93,96,5,31,8,46
79,46,38,56,92,47,43,83,86,98,62,30,57,97,35,20,15,14,44,16,82,39,11,9,61,21,71,35,5,3,87,31,68,80,13,20,82,90,83,75,89,43,96,12,87,102,2,28,15,59
82,43,45,58,84,51,24,71,69,81,55,57,22,74,31,8,7,12,26,26,60,30,14,4,64,15,63,31,3,1,61,30,54,69,14,15,52,68,74,76,86,31,92,22,69,81,6,24,6,47
101,61,65,72,115,65,45,105,87,130,93,97,74,57,55,32,18,14,46,35,96,58,18,8,94,23,85,51,9,5,99,41,90,135,16,23,97,147,141,103,96,57,131,22,130,106,12,38,21,87
46,24,34,36,57,45,21,58,49,93,39,35,31,55,14,13,4,6,28,19,47,33,10,5,46,15,46,28,5,0,61,27,42,54,10,12,63,65,65,64,41,29,88,15,46,77,6,27,11,28
25,7,18,15,24,21,6,26,22,30,16,20,8,32,13,1,5,1,7,8,17,10,5,2,18,8,20,5,2,1,10,12,17,25,4,9,23,31,21,17,21,8,30,5,17,31,2,4,4,14
13,12,11,11,15,11,7,12,14,22,11,15,7,18,4,5,0,3,5,2,13,7,4,1,18,7,14,5,2,0,12,5,6,17,2,8,12,14,18,14,16,7,22,1,18,13,0,7,2,8
16,12,12,11,18,7,4,12,9,21,12,14,12,14,6,1,3,3,8,1,10,12,2,1,12,1,16,4,1,0,11,4,11,17,2,3,9,24,12,17,12,6,17,1,15,18,0,4,5,7
48,24,37,34,63,35,19,38,49,55,33,44,26,46,28,7,5,8,11,10,42,26,9,4,36,11,39,18,4,3,44,15,25,51,8,14,49,50,47,54,52,20,63,17,57,54,2,22,8,35
33,20,24,19,41,22,14,31,34,37,24,16,26,35,19,8,2,1,10,6,25,17,5,1,32,5,23,11,1,2,31,15,25,35,3,7,29,33,40,36,28,9,17,6,46,47,1,17,4,28
87,37,45,55,91,55,41,89,67,107,70,82,60,96,47,17,13,10,42,25,33,29,13,9,80,21,79,48,4,6,70,18,58,97,11,25,82,79,113,79,65,34,69,23,116,112,9,25,21,61
57,25,35,36,47,38,19,36,41,63,40,39,30,58,33,10,7,12,26,17,29,14,9,8,46,11,60,18,4,3,41,19,31,57,6,15,45,52,62,49,50,31,43,9,59,63,3,25,9,45
15,13,9,12,19,11,12,17,18,29,10,11,14,18,10,5,4,2,9,5,13,9,2,3,17,5,15,8,0,2,14,5,14,24,1,3,14,16,28,13,12,15,31,7,17,16,2,11,5,11
6,5,4,8,7,6,4,11,8,12,5,9,4,8,5,2,1,1,4,1,9,8,3,0,8,1,8,8,0,0,9,4,5,14,0,4,8,15,11,9,12,7,11,2,6,10,1,3,3,3
85,49,55,59,78,68,36,98,85,122,59,61,64,94,46,18,18,12,36,32,80,46,17,8,36,34,92,31,11,2,80,28,69,86,12,29,66,106,93,85,96,50,102,26,94,102,8,36,25,83
33,12,18,17,26,17,11,32,23,28,17,21,15,23,15,8,7,1,11,5,21,11,5,1,34,3,18,10,4,0,23,17,21,31,7,7,21,24,33,34,19,20,23,7,24,37,2,11,6,16
79,57,50,63,97,54,34,79,87,127,56,71,63,85,46,20,14,16,39,23,79,60,15,8,92,18,32,42,2,2,86,35,64,110,16,19,85,95,100,81,95,41,120,10,89,112,2,37,10,51
51,23,22,40,55,28,19,52,50,61,33,35,31,51,28,5,5,4,18,11,48,18,8,8,31,10,42,6,2,0,36,16,31,53,12,8,37,51,50,43,46,23,54,19,51,55,3,13,10,38
7,4,7,2,10,9,6,7,12,11,5,5,3,9,5,2,2,1,4,1,4,4,0,0,11,4,2,2,0,1,10,0,12,9,1,2,6,15,8,5,9,5,10,4,4,5,0,4,2,4
6,3,5,2,6,2,3,3,1,3,3,3,1,5,0,1,0,0,3,2,6,3,2,0,2,0,2,0,1,0,7,0,7,5,0,0,7,3,6,7,3,2,14,2,2,4,0,3,0,0
89,56,75,73,94,66,34,80,95,110,63,87,61,99,61,10,12,11,44,31,70,41,14,9,80,23,86,36,10,7,33,30,70,89,11,26,64,110,116,102,98,53,97,23,93,110,7,45,17,63
33,19,24,27,57,30,23,43,42,57,37,31,30,41,27,12,5,4,15,15,18,19,5,4,28,17,35,16,0,0,30,6,28,49,12,12,38,48,41,37,35,16,44,6,37,46,5,13,7,21
81,47,46,67,85,52,31,64,71,87,69,68,54,90,42,17,6,11,25,25,58,31,14,5,69,21,64,31,12,7,70,28,32,81,9,29,59,86,94,83,81,47,101,17,86,78,9,32,15,59
92,66,70,80,106,80,40,96,101,145,84,80,69,135,54,25,17,17,51,35,97,57,24,14,86,31,110,53,9,5,89,49,81,39,13,27,91,143,147,109,111,51,119,31,120,137,6,52,27,90
19,12,10,15,17,17,7,17,21,21,16,13,14,16,10,4,2,2,8,3,11,6,1,0,12,7,16,12,1,0,11,12,9,13,5,5,15,15,14,14,15,7,17,2,17,22,1,7,3,9
24,16,16,15,27,22,11,23,27,27,21,20,15,23,12,9,8,3,14,7,25,15,3,4,29,7,19,8,2,0,26,12,29,27,5,6,16,31,33,25,24,13,32,5,32,29,0,8,5,20
98,59,58,73,106,61,38,88,105,116,65,82,52,97,63,23,12,9,49,29,82,45,14,8,66,21,85,37,6,7,64,38,59,91,15,16,40,94,103,84,89,42,106,13,106,101,4,27,22,76
117,63,90,107,132,90,56,115,115,143,97,90,68,147,65,31,14,24,50,33,79,52,16,15,106,24,95,51,15,3,110,48,86,143,15,31,94,66,147,105,111,72,130,30,107,158,13,38,14,88
121,74,78,92,142,80,62,125,125,158,101,83,74,141,65,21,18,12,47,40,113,62,28,11,93,33,100,50,8,6,116,41,94,147,14,33,103,147,65,122,112,66,132,32,127,135,10,45,26,105
93,57,53,82,127,66,38,104,88,124,66,75,76,103,64,17,14,17,54,36,79,49,13,9,85,34,81,43,5,7,102,37,83,109,14,25,84,105,122,58,102,52,112,22,108,115,5,37,27,74
