48,50,67,69,107,68,51,95,110,93,66,75,75,103,58,20,21,10,43,24,85,52,17,16,81,28,77,39,2,3,87,36,59,114,11,26,102,111,126,90,92,45,133,27,111,116,5,30,23,80
50,11,36,34,72,48,24,61,52,74,41,50,47,69,29,12,11,9,27,12,34,36,10,7,56,11,54,20,2,3,50,22,45,60,12,15,52,72,67,67,59,25,36,19,59,65,8,27,10,38
67,36,18,46,69,40,41,67,58,72,50,54,46,76,41,11,11,6,25,18,54,33,8,3,55,21,57,35,2,2,58,15,51,60,7,15,69,75,70,72,51,32,87,17,79,69,4,25,12,52
69,34,46,26,93,49,28,63,71,95,59,58,52,85,43,17,10,9,31,28,65,25,11,6,56,15,74,35,6,4,68,29,50,80,10,21,69,81,92,77,72,41,65,20,77,91,4,24,11,49
107,72,69,93,79,69,63,100,123,131,90,105,88,113,62,19,16,22,54,37,90,59,20,12,96,25,95,59,9,7,100,48,91,131,17,32,104,141,137,119,101,44,119,33,145,122,6,47,10,81
68,48,40,49,69,28,36,50,66,80,46,63,46,76,38,13,7,6,24,17,74,33,7,6,44,10,58,34,7,3,57,25,45,92,12,21,65,77,75,72,80,39,62,16,78,81,6,31,13,59
51,24,41,28,63,36,7,44,43,57,33,28,30,46,30,11,9,5,22,14,46,21,7,6,34,14,56,22,7,4,52,27,38,46,4,16,34,65,60,40,42,23,28,13,48,56,4,27,8,33
95,61,67,63,100,50,44,39,91,127,83,77,54,127,59,20,18,16,40,39,86,43,12,8,97,31,81,39,6,1,89,29,57,121,10,32,88,119,121,100,99,45,115,20,92,116,8,42,20,74
110,52,58,71,123,66,43,91,37,116,82,101,72,107,47,24,16,13,56,32,68,40,19,5,86,26,82,53,10,3,84,47,62,89,16,26,96,99,119,107,83,43,82,18,121,126,6,41,14,69
93,74,72,95,131,80,57,127,116,66,101,83,101,145,74,18,19,20,65,40,116,53,20,13,119,26,106,64,12,6,112,49,84,124,20,45,132,147,130,122,110,71,119,34,132,162,7,52,23,87
66,41,50,59,90,46,33,83,82,101,40,50,47,75,40,15,11,13,30,23,55,29,13,12,60,25,62,43,9,5,64,24,53,94,21,24,66,109,90,93,90,35,74,16,80,95,6,33,13,54
75,50,54,58,105,63,28,77,101,83,50,32,56,97,53,16,15,11,30,31,80,43,14,7,58,31,65,41,8,3,75,35,57,80,12,19,66,90,102,94,66,28,74,20,100,107,5,31,17,66
75,47,46,52,88,46,30,54,72,101,47,56,26,69,45,17,10,10,30,28,47,17,9,7,69,24,52,33,4,1,71,26,47,77,19,17,64,69,85,73,70,45,77,21,75,79,1,21,16,52
103,69,76,85,113,76,46,127,107,145,75,97,69,60,51,19,23,12,52,35,100,42,23,3,108,29,99,57,4,2,107,49,69,100,19,19,86,135,123,92,97,56,142,26,111,119,7,43,21,83
58,29,41,43,62,38,30,59,47,74,40,53,45,51,14,13,9,11,23,10,61,29,8,8,54,10,54,24,3,3,44,15,39,57,13,15,49,60,66,50,50,26,77,12,69,74,1,30,11,41
20,12,11,17,19,13,11,20,24,18,15,16,17,19,13,1,9,3,8,7,13,13,2,3,19,10,24,8,1,0,18,10,10,20,4,1,15,25,26,17,16,16,30,2,23,21,4,8,3,19
21,11,11,10,16,7,9,18,16,19,11,15,10,23,9,9,1,0,7,2,14,8,3,3,20,6,11,4,0,1,19,6,15,20,0,3,16,13,23,17,11,4,16,5,18,18,2,6,2,16
10,9,6,9,22,6,5,16,13,20,13,11,10,12,11,3,0,1,5,7,12,7,4,0,13,2,11,10,0,2,19,8,13,15,3,5,10,19,16,14,14,8,18,3,13,15,1,4,1,15
43,27,25,31,54,24,22,40,56,65,30,30,30,52,23,8,7,5,8,17,31,21,7,3,41,14,25,23,1,0,47,24,30,60,7,18,43,55,56,43,50,19,55,11,53,74,4,15,3,48
24,12,18,28,37,17,14,39,32,40,23,31,28,35,10,7,2,7,17,6,28,14,5,4,22,5,32,11,4,0,29,11,31,31,10,9,26,32,43,32,33,10,25,6,29,37,1,12,6,15
85,34,54,65,90,74,46,86,68,116,55,80,47,100,61,13,14,12,31,28,34,45,15,4,69,14,67,31,4,6,63,31,54,80,15,22,76,97,92,80,85,40,70,18,90,106,7,36,19,58
52,36,33,25,59,33,21,43,40,53,29,43,17,42,29,13,8,7,21,14,45,15,9,2,30,13,30,22,5,1,46,18,30,55,9,6,34,73,65,60,44,26,56,13,43,56,3,12,10,26
17,10,8,11,20,7,7,12,19,20,13,14,9,23,8,2,3,4,7,5,15,9,1,5,12,2,14,7,2,1,18,2,16,19,2,3,12,19,23,19,17,7,20,2,18,23,3,10,2,9
16,7,3,6,12,6,6,8,5,13,12,7,7,3,8,3,3,0,3,4,4,2,5,1,8,2,9,5,0,2,6,4,6,11,3,5,12,8,13,6,5,3,8,3,10,4,0,5,2,5
81,56,55,56,96,44,34,97,86,119,60,58,69,108,54,19,20,13,41,22,69,30,12,8,37,22,72,42,10,4,78,40,67,110,10,21,94,109,103,108,83,42,129,18,88,100,2,26,9,59
28,11,21,15,25,10,14,31,26,26,25,31,24,29,10,10,6,2,14,5,14,13,2,2,22,3,20,17,3,1,28,15,23,30,1,3,28,22,32,27,25,13,28,3,24,34,2,5,6,26
77,54,57,74,95,58,56,81,82,106,62,65,52,99,54,24,11,11,25,32,67,30,14,9,72,20,36,35,6,2,78,44,50,82,12,29,87,101,95,89,77,33,101,22,75,116,7,31,8,68
39,20,35,35,59,34,22,39,53,64,43,41,33,57,24,8,4,10,23,11,31,22,7,5,42,17,35,10,7,2,38,15,35,60,10,18,48,61,59,52,51,21,67,9,57,42,3,8,10,38
2,2,2,6,9,7,7,6,10,12,9,8,4,4,3,1,0,0,1,4,4,5,2,0,10,3,6,7,0,0,5,1,7,6,0,1,9,12,7,7,12,3,12,0,13,10,0,4,3,4
3,3,2,4,7,3,4,1,3,6,5,3,1,2,3,0,1,2,0,0,6,1,1,2,4,1,2,2,0,0,4,0,0,5,0,2,2,3,8,4,2,3,9,4,8,5,0,2,0,4
