40,45,69,72,111,55,41,97,106,129,87,74,69,104,60,16,11,10,36,33,89,51,21,9,72,25,84,60,6,7,90,47,64,123,14,21,96,119,95,86,83,48,119,44,113,115,5,28,13,72
45,10,40,27,81,37,27,64,50,75,47,44,42,65,32,14,17,11,28,18,49,33,9,5,55,8,59,28,5,1,46,20,32,63,7,17,65,74,72,49,57,32,44,9,61,71,6,25,6,35
69,40,14,47,81,45,26,58,60,75,47,55,47,73,33,10,6,9,25,21,66,28,9,8,36,17,43,29,4,0,57,29,38,55,5,15,56,73,76,54,44,32,81,13,60,93,2,21,10,45
72,27,47,26,84,61,43,75,75,93,64,52,57,89,45,10,10,9,38,23,68,36,12,5,54,21,52,29,5,4,66,34,57,80,7,16,69,92,83,63,74,37,80,20,84,89,3,32,19,49
111,81,81,84,67,80,48,112,102,141,85,99,71,122,64,19,14,15,53,35,73,58,18,6,98,30,101,51,14,1,101,55,78,136,18,31,99,147,128,115,101,53,116,23,130,152,14,37,22,75
55,37,45,61,80,21,26,63,64,74,48,55,65,66,42,10,11,9,26,37,65,40,13,7,56,14,60,30,2,4,59,32,48,68,9,19,72,83,90,79,59,33,63,16,83,95,7,26,20,62
41,27,26,43,48,26,8,48,39,55,35,40,41,50,27,13,10,4,20,15,35,23,9,6,42,7,31,15,8,3,51,15,44,49,8,10,47,59,43,45,47,18,29,14,47,55,1,20,10,34
97,64,58,75,112,63,48,42,88,127,85,69,76,93,55,19,16,11,37,28,89,32,19,11,88,28,103,47,3,1,81,48,60,97,15,25,86,110,110,108,105,55,125,25,111,113,5,38,18,71
106,50,60,75,102,64,39,88,39,133,85,74,72,98,65,16,11,14,43,27,70,38,26,8,76,33,95,43,7,9,98,54,73,109,19,25,101,92,104,98,79,51,81,24,127,96,8,37,20,76
129,75,75,93,141,74,55,127,133,74,94,116,89,132,53,19,19,22,71,36,93,64,17,8,120,40,101,59,14,5,109,46,95,144,20,36,109,129,139,151,113,62,121,33,136,147,10,47,19,74
87,47,47,64,85,48,35,85,85,94,34,50,49,79,40,21,12,9,31,27,52,44,14,4,65,25,56,32,8,4,87,31,50,89,18,14,74,89,92,72,73,49,76,16,87,100,4,42,13,63
74,44,55,52,99,55,40,69,74,116,50,27,50,101,47,18,11,11,45,22,66,36,12,8,73,17,79,40,8,3,59,34,60,79,18,17,70,101,108,70,90,41,106,20,90,97,5,34,13,76
69,42,47,57,71,65,41,76,72,89,49,50,18,78,48,17,13,9,27,14,62,45,16,8,51,20,59,27,5,4,78,20,46,76,14,21,69,73,99,69,61,27,87,13,75,72,4,28,13,49
104,65,73,89,122,66,50,93,98,132,79,101,78,54,61,21,18,14,45,28,70,62,15,17,101,35,93,48,9,10,69,40,71,126,16,31,96,137,131,104,115,50,125,23,108,125,9,53,17,87
60,32,33,45,64,42,27,55,65,53,40,47,48,61,27,9,9,5,23,14,44,29,13,5,56,11,43,24,5,4,58,17,49,56,11,19,39,67,75,54,65,29,71,14,55,68,4,28,9,51
16,14,10,10,19,10,13,19,16,19,21,18,17,21,9,1,3,4,11,10,18,12,5,2,16,4,10,4,0,0,12,10,16,21,2,2,16,22,25,21,11,12,30,7,23,21,0,8,6,18
11,17,6,10,14,11,10,16,11,19,12,11,13,18,9,3,0,1,10,7,12,9,5,1,11,3,14,11,0,1,7,4,9,15,4,2,11,20,22,21,16,4,23,6,25,16,3,7,1,13
10,11,9,9,15,9,4,11,14,22,9,11,9,14,5,4,1,0,7,4,9,1,0,1,10,7,15,13,2,0,9,7,7,12,1,2,14,19,13,9,12,9,20,2,15,22,0,3,3,5
36,28,25,38,53,26,20,37,43,71,31,45,27,45,23,11,10,7,12,19,37,16,5,7,44,11,46,21,8,3,45,20,45,62,4,10,45,64,62,37,43,19,63,12,51,55,6,12,9,40
33,18,21,23,35,37,15,28,27,36,27,22,14,28,14,10,7,4,19,4,22,15,7,3,35,8,32,14,1,2,32,14,24,32,5,6,32,40,33,37,27,18,21,3,35,44,3,10,6,20
89,49,66,68,73,65,35,89,70,93,52,66,62,70,44,18,12,9,37,22,26,40,24,5,63,25,70,35,11,3,75,28,64,91,12,12,70,106,101,83,77,35,69,17,104,85,9,25,15,54
51,33,28,36,58,40,23,32,38,64,44,36,45,62,29,12,9,1,16,15,40,10,11,5,39,21,46,32,5,4,37,21,37,45,8,14,39,58,49,45,49,23,50,15,46,50,3,21,7,32
21,9,9,12,18,13,9,19,26,17,14,12,16,15,13,5,5,0,5,7,24,11,2,1,13,6,19,9,2,0,15,5,9,25,4,8,15,21,23,23,12,9,22,5,18,18,1,8,5,11
9,5,8,5,6,7,6,11,8,8,4,8,8,17,5,2,1,1,7,3,5,5,1,1,7,2,7,7,3,0,5,2,10,17,0,4,11,11,9,11,7,6,10,3,14,16,1,2,2,7
72,55,36,54,98,56,42,88,76,120,65,73,51,101,56,16,11,10,44,35,63,39,13,7,48,25,79,38,8,1,67,36,53,90,14,24,96,113,98,99,88,39,115,18,92,98,7,33,15,62
25,8,17,21,30,14,7,28,33,40,25,17,20,35,11,4,3,7,11,8,25,21,6,2,25,4,19,8,3,2,21,8,14,31,3,4,25,33,38,32,28,12,28,7,21,18,2,13,3,25
84,59,43,52,101,60,31,103,95,101,56,79,59,93,43,10,14,15,46,32,70,46,19,7,79,19,35,34,8,5,86,26,71,111,10,24,85,105,121,66,82,40,106,21,99,88,7,40,16,50
60,28,29,29,51,30,15,47,43,59,32,40,27,48,24,4,11,13,21,14,35,32,9,7,38,8,34,10,7,1,42,14,48,50,7,4,36,49,47,50,44,25,78,13,56,67,6,23,7,27
6,5,4,5,14,2,8,3,7,14,8,8,5,9,5,0,0,2,8,1,11,5,2,3,8,3,8,7,0,0,8,3,11,12,4,2,8,9,9,7,5,8,11,0,8,11,2,3,2,5
7,1,0,4,1,4,3,1,9,5,4,3,4,10,4,0,1,0,3,2,3,4,0,0,1,2,5,1,0,0,3,3,4,3,1,1,4,8,3,2,9,3,14,2,5,5,0,3,0,4
90,46,57,66,101,59,51,81,98,109,87,59,78,69,58,12,7,9,45,32,75,37,15,5,67,21,86,42,8,3,46,39,59,98,15,27,86,110,116,97,82,44,95,18,81,108,2,24,13,60
47,20,29,34,55,32,15,48,54,46,31,34,20,40,17,10,4,7,20,14,28,21,5,2,36,8,26,14,3,3,39,11,33,39,9,10,39,53,43,41,32,24,45,9,40,46,2,18,2,30
64,32,38,57,78,48,44,60,73,95,50,60,46,71,49,16,9,7,45,24,64,37,9,10,53,14,71,48,11,4,59,33,19,81,10,18,65,85,88,83,61,28,107,13,80,97,5,27,10,58
