49,42,51,63,98,62,56,99,102,136,62,77,72,99,50,19,15,6,46,29,80,36,18,9,81,26,84,45,5,2,79,49,74,104,11,18,59,146,90,106,90,43,129,27,102,101,5,36,20,72
42,8,49,46,64,51,23,43,50,93,52,43,38,58,36,17,8,6,32,18,52,31,12,6,62,11,49,22,5,0,49,21,49,62,11,10,38,69,72,69,51,23,43,11,70,60,2,21,11,48
51,49,16,48,79,40,30,52,63,79,55,52,40,71,31,10,6,13,29,25,47,37,15,2,62,17,53,30,6,2,60,22,46,73,11,19,66,59,83,75,42,38,75,19,77,72,2,31,9,44
63,46,48,27,85,43,36,66,73,119,54,59,49,88,47,16,13,7,37,19,65,33,10,8,80,24,57,27,1,3,65,31,55,81,15,20,65,76,69,78,59,45,71,7,97,79,1,34,11,57
98,64,79,85,79,79,46,115,109,152,79,87,77,111,59,22,19,22,52,36,90,61,21,5,89,35,91,56,6,3,115,47,88,125,21,29,108,121,111,120,106,51,138,28,124,113,5,48,21,100
62,51,40,43,79,21,35,66,74,83,42,57,43,63,35,12,12,6,26,19,40,30,9,2,61,18,62,25,4,4,60,36,56,64,8,18,60,79,75,62,69,34,70,18,76,77,3,23,13,48
56,23,30,36,46,35,17,47,54,48,44,28,37,45,28,9,6,7,25,8,27,19,9,2,54,13,42,22,9,4,31,13,38,41,10,6,52,53,55,41,51,19,33,11,51,57,6,13,11,31
99,43,52,66,115,66,47,50,90,104,78,76,70,114,62,24,22,17,33,38,88,42,13,5,87,29,101,55,12,2,102,24,71,122,15,27,103,118,105,78,75,52,109,25,107,94,3,42,12,67
102,50,63,73,109,74,54,90,43,121,91,85,65,75,68,29,14,14,61,29,76,52,21,13,83,31,84,59,2,9,82,37,65,112,10,34,80,111,113,109,96,58,78,25,101,100,5,35,14,85
136,93,79,119,152,83,48,104,121,58,107,97,89,136,52,25,20,22,58,38,105,64,13,10,110,21,113,60,10,4,103,60,91,145,15,37,114,155,152,101,127,57,131,30,129,146,12,50,20,92
62,52,55,54,79,42,44,78,91,107,29,52,59,97,33,20,9,6,41,25,60,40,15,6,66,18,78,32,7,2,69,31,57,97,14,25,72,94,92,73,72,42,86,22,76,101,6,38,13,53
77,43,52,59,87,57,28,76,85,97,52,20,58,92,46,16,16,10,39,20,69,36,17,6,74,18,77,34,13,5,79,30,69,89,16,20,76,94,62,86,75,34,98,26,87,94,1,36,11,58
72,38,40,49,77,43,37,70,65,89,59,58,15,81,34,12,9,13,32,28,69,29,9,8,52,13,56,27,7,7,69,30,56,73,14,20,66,93,84,63,72,42,75,15,75,82,3,26,8,66
99,58,71,88,111,63,45,114,75,136,97,92,81,52,73,20,16,18,53,30,107,53,21,14,105,19,86,60,7,7,107,46,77,122,19,34,101,118,139,112,90,54,109,25,114,120,12,39,25,75
50,36,31,47,59,35,28,62,68,52,33,46,34,73,10,11,9,9,25,16,49,20,8,3,56,14,54,17,4,4,43,19,33,62,13,8,58,75,62,59,61,28,90,5,53,70,3,22,7,44
19,17,10,16,22,12,9,24,29,25,20,16,12,20,11,1,5,3,7,7,18,6,4,0,21,7,19,4,0,2,25,5,12,20,2,8,15,24,18,27,27,9,26,3,24,21,1,8,5,20
15,8,6,13,19,12,6,22,14,20,9,16,9,16,9,5,3,6,7,4,14,7,0,4,16,6,15,8,1,0,11,8,11,18,1,5,17,22,23,11,11,8,27,3,19,14,1,5,7,11
6,6,13,7,22,6,7,17,14,22,6,10,13,18,9,3,6,1,3,3,10,5,2,1,15,5,12,4,3,1,12,4,15,23,0,6,10,17,21,13,12,8,18,3,14,17,0,8,0,9
46,32,29,37,52,26,25,33,61,58,41,39,32,53,25,7,7,3,9,17,46,18,12,5,42,12,46,21,1,0,39,17,32,51,7,15,49,62,57,53,46,23,61,8,54,67,2,20,6,45
29,18,25,19,36,19,8,38,29,38,25,20,28,30,16,7,4,3,17,3,26,22,4,4,31,9,43,17,2,0,29,18,26,50,3,13,26,33,39,31,25,19,13,11,38,31,1,13,2,20
80,52,47,65,90,40,27,88,76,105,60,69,69,107,49,18,14,10,46,26,34,40,15,10,74,18,76,44,6,2,66,31,73,108,14,20,74,101,76,70,88,44,57,12,84,102,2,31,18,64
36,31,37,33,61,30,19,42,52,64,40,36,29,53,20,6,7,5,18,22,40,15,7,8,37,17,50,26,7,0,44,25,33,65,7,12,39,63,52,46,42,31,54,13,50,69,2,13,13,34
18,12,15,10,21,9,9,13,21,13,15,17,9,21,8,4,0,2,12,4,15,7,2,1,14,6,14,9,0,0,18,5,11,28,1,3,19,21,16,12,11,3,22,5,17,10,0,6,3,12
9,6,2,8,5,2,2,5,13,10,6,6,8,14,3,0,4,1,5,4,10,8,1,1,6,4,5,5,0,0,6,4,7,14,0,5,10,15,13,13,7,2,12,0,8,14,0,3,2,9
81,62,62,80,89,61,54,87,83,110,66,74,52,105,56,21,16,15,42,31,74,37,14,6,32,28,70,34,4,4,70,40,77,90,6,19,77,85,130,97,88,40,106,18,104,91,7,33,20,68
