46,52,63,70,117,71,50,105,93,128,79,61,68,112,45,25,13,14,50,26,79,41,12,9,79,25,77,33,6,4,82,38,71,110,19,25,87,110,116,99,93,44,135,16,101,109,8,40,22,71
52,15,33,46,59,30,29,51,56,59,47,44,36,61,30,7,7,5,34,18,31,27,5,9,53,8,59,25,3,3,47,24,48,64,14,14,55,71,60,68,62,28,37,11,57,74,7,24,6,45
63,33,19,48,68,58,35,49,57,80,45,57,40,81,35,9,7,10,32,19,55,32,11,4,51,10,54,39,1,1,51,28,45,71,10,16,53,76,83,59,58,30,63,21,76,74,4,36,6,51
70,46,48,21,83,43,22,62,75,98,56,56,65,81,35,11,12,11,34,24,59,39,12,3,53,16,62,40,2,2,69,29,42,77,11,8,62,81,86,77,81,38,77,21,77,101,2,33,9,60
117,59,68,83,68,63,57,102,116,135,75,95,58,143,59,31,19,13,48,33,99,58,20,5,92,28,86,53,12,8,106,49,78,122,26,28,95,140,151,128,111,67,122,32,117,141,9,47,13,90
71,30,58,43,63,20,34,72,66,85,51,49,44,78,33,16,9,14,31,26,48,30,10,7,61,20,35,22,2,4,63,33,40,67,13,12,57,77,92,71,75,22,65,17,70,66,1,32,7,48
50,29,35,22,57,34,11,48,35,53,31,41,35,45,24,7,9,5,24,9,26,24,4,12,42,7,32,15,3,1,41,15,40,53,12,10,37,47,51,43,49,22,33,13,48,55,8,17,9,21
105,51,49,62,102,72,48,49,92,113,84,94,67,103,60,21,14,12,44,36,95,51,13,7,84,22,104,45,13,3,76,34,77,103,17,33,97,126,119,109,107,56,115,25,88,110,7,30,14,75
93,56,57,75,116,66,35,92,40,115,69,82,56,120,53,26,19,12,48,28,78,50,11,8,98,23,91,47,11,3,90,42,76,105,14,24,83,93,105,96,94,40,93,24,112,107,10,42,20,79
128,59,80,98,135,85,53,113,115,75,103,103,90,131,66,23,15,17,55,38,93,67,15,16,116,33,103,60,7,4,115,46,106,119,15,38,101,145,124,117,124,64,125,41,145,144,5,47,24,89
79,47,45,56,75,51,31,84,69,103,24,64,48,95,46,17,13,9,37,21,47,32,12,10,70,19,71,30,8,1,69,27,41,94,10,23,68,86,79,89,72,37,88,19,84,90,4,30,12,67
61,44,57,56,95,49,41,94,82,103,64,30,52,90,38,18,15,7,32,32,69,46,15,7,71,14,70,40,10,0,75,29,62,84,15,23,72,101,82,85,63,42,90,18,84,113,3,36,14,70
68,36,40,65,58,44,35,67,56,90,48,52,13,76,37,11,12,12,32,23,71,34,11,6,56,17,48,31,3,2,63,25,48,74,12,21,54,88,79,68,59,39,82,17,78,82,5,23,15,55
112,61,81,81,143,78,45,103,120,131,95,90,76,54,43,18,15,11,32,36,87,49,19,8,117,27,95,51,3,8,78,59,77,126,29,24,106,116,126,104,103,60,122,36,102,132,8,46,22,78
45,30,35,35,59,33,24,60,53,66,46,38,37,43,19,11,3,8,18,18,53,22,8,7,55,15,48,19,8,3,32,22,33,52,6,18,49,51,74,51,55,38,81,19,55,61,6,23,7,53
25,7,9,11,31,16,7,21,26,23,17,18,11,18,11,3,5,5,15,3,19,6,5,1,11,7,17,8,1,0,18,6,10,15,3,5,10,25,23,15,19,13,36,6,25,32,0,5,2,18
13,7,7,12,19,9,9,14,19,15,13,15,12,15,3,5,1,3,5,6,22,9,3,3,13,6,11,8,0,0,18,5,9,13,1,2,20,23,18,16,11,7,15,4,12,17,4,7,2,13
