42,48,57,83,106,59,45,82,108,118,69,87,73,88,42,16,17,20,42,36,82,47,24,9,64,23,89,48,5,5,87,34,68,104,14,25,75,130,95,96,90,48,134,26,86,119,4,41,18,65
48,12,40,44,82,46,28,56,51,61,37,47,41,52,23,16,9,12,24,19,45,29,8,7,57,13,53,27,5,2,45,26,47,54,5,20,55,52,79,44,58,33,37,9,39,70,2,22,11,38
57,40,24,55,69,38,30,65,63,74,60,46,46,79,34,16,8,11,27,23,45,39,11,6,50,16,60,34,3,3,44,27,38,70,14,20,61,74,79,73,59,30,65,14,69,86,3,28,6,51
83,44,55,18,70,57,30,76,91,97,62,59,40,76,44,14,16,7,26,33,70,47,11,4,70,19,66,44,11,5,69,31,51,70,11,24,82,86,95,78,60,41,75,27,80,88,3,31,7,40
106,82,69,70,53,84,62,126,133,139,79,84,79,127,58,18,23,16,52,33,80,57,15,12,97,29,101,56,10,3,80,48,72,131,31,34,111,137,137,124,108,57,126,29,121,142,9,46,19,99
59,46,38,57,84,21,36,84,75,91,54,56,43,77,29,14,13,10,27,21,62,34,12,14,61,10,64,33,5,1,56,21,43,75,14,19,56,83,86,71,64,30,60,13,68,78,6,27,17,56
45,28,30,30,62,36,12,43,44,54,34,38,25,38,33,16,12,11,19,9,30,24,10,7,51,11,40,32,4,3,40,15,31,48,9,15,54,47,58,53,47,25,31,9,47,55,2,16,4,37
82,56,65,76,126,84,43,49,94,136,75,77,66,87,55,14,13,9,45,21,82,43,15,6,87,19,74,46,5,4,95,37,79,112,15,24,85,118,115,75,91,53,122,19,89,104,8,35,11,76
108,51,63,91,133,75,44,94,55,144,82,76,59,104,54,19,14,14,46,27,76,39,18,9,100,17,96,53,10,5,67,56,83,109,17,30,86,101,114,107,89,43,75,26,130,124,5,42,17,82
118,61,74,97,139,91,54,136,144,80,78,101,69,141,77,27,19,22,73,32,81,54,15,13,107,26,104,49,4,5,112,56,103,136,12,28,112,148,140,132,106,55,143,20,136,155,14,47,28,110
69,37,60,62,79,54,34,75,82,78,22,59,65,82,41,20,12,7,40,22,67,41,14,9,72,16,75,31,3,4,71,26,54,83,13,16,78,87,84,95,66,49,64,24,98,100,8,25,13,47
87,47,46,59,84,56,38,77,76,101,59,30,65,88,41,18,13,8,44,24,68,36,20,6,83,26,56,36,3,7,66,42,67,97,15,24,79,99,115,91,75,31,90,21,58,94,5,41,18,55
73,41,46,40,79,43,25,66,59,69,65,65,34,78,36,16,8,7,33,24,56,28,8,8,60,11,55,32,4,1,74,33,57,81,6,17,82,76,88,67,60,43,87,20,87,75,3,26,17,51
88,52,79,76,127,77,38,87,104,141,82,88,78,58,54,22,17,15,66,24,93,52,20,10,94,30,94,58,11,4,87,45,79,125,15,34,113,134,134,97,101,54,123,20,110,132,6,36,17,80
42,23,34,44,58,29,33,55,54,77,41,41,36,54,19,11,7,7,38,15,43,21,6,7,36,18,34,29,4,2,43,14,31,61,9,17,41,63,74,57,48,33,79,12,67,67,5,30,8,52
16,16,16,14,18,14,16,14,19,27,20,18,16,22,11,4,1,5,11,8,15,11,6,1,17,6,12,13,1,0,10,7,14,31,6,10,15,21,28,31,16,9,21,5,19,32,1,12,5,12
17,9,8,16,23,13,12,13,14,19,12,13,8,17,7,1,1,2,7,5,19,10,3,2,9,4,24,6,1,1,21,10,16,15,1,5,23,18,24,19,10,12,22,3,16,15,1,9,1,10
20,12,11,7,16,10,11,9,14,22,7,8,7,15,7,5,2,2,6,1,12,4,2,1,16,6,8,4,1,0,14,4,9,11,1,5,13,20,19,14,19,6,13,2,17,18,0,4,2,10
42,24,27,26,52,27,19,45,46,73,40,44,33,66,38,11,7,6,11,16,26,20,11,4,43,11,34,25,7,1,42,19,34,57,8,14,49,55,63,48,44,25,60,14,51,65,2,24,9,42
