"GO.ID"	"GO.Term"	"Z-score"
"GO:0006096"	"glycolytic process"	"22.927"
"GO:0061621"	"canonical glycolysis"	"22.405"
"GO:0006094"	"gluconeogenesis"	"22.39"
"GO:0055114"	"oxidation-reduction process"	"22.301"
"GO:0006099"	"tricarboxylic acid cycle"	"21.594"
"GO:0009083"	"branched-chain amino acid catabolic process"	"19.704"
"GO:0042026"	"protein refolding"	"18.566"
"GO:0006986"	"response to unfolded protein"	"18.325"
"GO:0043312"	"neutrophil degranulation"	"18.018"
"GO:0070901"	"mitochondrial tRNA methylation"	"16.988"
"GO:0097745"	NA	"16.859"
"GO:0090646"	"mitochondrial tRNA processing"	"16.058"
"GO:1990180"	"mitochondrial tRNA 3'-end processing"	"15.968"
"GO:0018874"	"benzoate metabolic process"	"15.772"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"15.509"
"GO:0006457"	"protein folding"	"15.172"
"GO:0034620"	"cellular response to unfolded protein"	"14.353"
"GO:0046034"	"ATP metabolic process"	"14.193"
"GO:0014889"	"muscle atrophy"	"14.1"
"GO:0005975"	"carbohydrate metabolic process"	"13.805"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"13.406"
"GO:0006103"	"2-oxoglutarate metabolic process"	"13.316"
"GO:0034605"	"cellular response to heat"	"12.672"
"GO:0045454"	"cell redox homeostasis"	"12.454"
"GO:0022900"	"electron transport chain"	"12.057"
"GO:0006635"	"fatty acid beta-oxidation"	"12.056"
"GO:0005980"	"glycogen catabolic process"	"11.889"
"GO:1901687"	"glutathione derivative biosynthetic process"	"11.819"
"GO:0006541"	"glutamine metabolic process"	"11.439"
"GO:0006108"	"malate metabolic process"	"11.428"
"GO:0007339"	"binding of sperm to zona pellucida"	"11.386"
"GO:0030388"	"fructose 1,6-bisphosphate metabolic process"	"11.225"
"GO:0034599"	"cellular response to oxidative stress"	"11.153"
"GO:0006069"	"ethanol oxidation"	"11.117"
"GO:0008652"	"cellular amino acid biosynthetic process"	"11.025"
"GO:1900034"	"regulation of cellular response to heat"	"10.788"
"GO:0051289"	"protein homotetramerization"	"10.7"
"GO:0098869"	"cellular oxidant detoxification"	"10.691"
"GO:0090084"	"negative regulation of inclusion body assembly"	"10.531"
"GO:0046322"	"negative regulation of fatty acid oxidation"	"10.509"
"GO:0006749"	"glutathione metabolic process"	"10.498"
"GO:0022417"	"protein maturation by protein folding"	"10.482"
"GO:0006090"	"pyruvate metabolic process"	"10.403"
"GO:0009408"	"response to heat"	"10.34"
"GO:0006536"	"glutamate metabolic process"	"10.253"
"GO:0000050"	"urea cycle"	"10.244"
"GO:0090131"	"mesenchyme migration"	"10.234"
"GO:0007017"	"microtubule-based process"	"10.065"
"GO:0042744"	"hydrogen peroxide catabolic process"	"9.915"
"GO:0051131"	"chaperone-mediated protein complex assembly"	"9.906"
"GO:0006002"	"fructose 6-phosphate metabolic process"	"9.901"
"GO:0033539"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase"	"9.817"
"GO:0006730"	"one-carbon metabolic process"	"9.76"
"GO:0006744"	"ubiquinone biosynthetic process"	"9.729"
"GO:0034465"	"response to carbon monoxide"	"9.711"
"GO:0006000"	"fructose metabolic process"	"9.602"
"GO:0006452"	"translational frameshifting"	"9.573"
"GO:0045905"	"positive regulation of translational termination"	"9.573"
"GO:0006458"	"'de novo' protein folding"	"9.532"
"GO:0006565"	"L-serine catabolic process"	"9.511"
"GO:0010021"	"amylopectin biosynthetic process"	"9.467"
"GO:0098694"	NA	"9.467"
"GO:0045901"	"positive regulation of translational elongation"	"9.456"
"GO:0071395"	"cellular response to jasmonic acid stimulus"	"9.365"
"GO:0044381"	"glucose import in response to insulin stimulus"	"9.35"
"GO:0042450"	"arginine biosynthetic process via ornithine"	"9.34"
"GO:0070370"	"cellular heat acclimation"	"9.307"
"GO:0061732"	"mitochondrial acetyl-CoA biosynthetic process from pyruvate"	"9.297"
"GO:0019388"	"galactose catabolic process"	"9.265"
"GO:0006941"	"striated muscle contraction"	"9.236"
"GO:0006550"	"isoleucine catabolic process"	"9.225"
"GO:0044597"	"daunorubicin metabolic process"	"9.195"
"GO:0044598"	"doxorubicin metabolic process"	"9.195"
"GO:1902600"	"hydrogen ion transmembrane transport"	"9.175"
"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"9.143"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"9.05"
"GO:0006629"	"lipid metabolic process"	"9.043"
"GO:0097052"	"L-kynurenine metabolic process"	"9.027"
"GO:0010510"	"regulation of acetyl-CoA biosynthetic process from pyruvate"	"9.006"
"GO:0006107"	"oxaloacetate metabolic process"	"8.903"
"GO:0015770"	"sucrose transport"	"8.709"
"GO:1904985"	"negative regulation of quinolinate biosynthetic process"	"8.709"
"GO:1905004"	"picolinic acid biosynthetic process"	"8.709"
"GO:1905012"	"regulation of 'de novo' NAD biosynthetic process from tryptophan"	"8.709"
"GO:0046835"	"carbohydrate phosphorylation"	"8.67"
"GO:0033512"	"L-lysine catabolic process to acetyl-CoA via saccharopine"	"8.656"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"8.615"
"GO:0009082"	"branched-chain amino acid biosynthetic process"	"8.606"
"GO:0009098"	"leucine biosynthetic process"	"8.606"
"GO:0009099"	"valine biosynthetic process"	"8.606"
"GO:0051156"	"glucose 6-phosphate metabolic process"	"8.446"
"GO:0046716"	"muscle cell cellular homeostasis"	"8.434"
"GO:0006102"	"isocitrate metabolic process"	"8.418"
"GO:0000820"	"regulation of glutamine family amino acid metabolic process"	"8.413"
"GO:1904182"	"regulation of pyruvate dehydrogenase activity"	"8.413"
"GO:0008202"	"steroid metabolic process"	"8.41"
"GO:1904871"	"positive regulation of protein localization to Cajal body"	"8.4"
"GO:0001676"	"long-chain fatty acid metabolic process"	"8.339"
"GO:1904851"	"positive regulation of establishment of protein localization to telomere"	"8.319"
"GO:0016241"	"regulation of macroautophagy"	"8.264"
"GO:0042448"	"progesterone metabolic process"	"8.259"
"GO:0006805"	"xenobiotic metabolic process"	"8.257"
"GO:0045794"	"negative regulation of cell volume"	"8.237"
"GO:0006563"	"L-serine metabolic process"	"8.236"
"GO:0072350"	"tricarboxylic acid metabolic process"	"8.222"
"GO:0055129"	"L-proline biosynthetic process"	"8.217"
"GO:0009298"	"GDP-mannose biosynthetic process"	"8.211"
"GO:0042128"	"nitrate assimilation"	"8.209"
"GO:0009263"	"deoxyribonucleotide biosynthetic process"	"8.159"
"GO:0070434"	"positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway"	"8.123"
"GO:1901896"	"positive regulation of calcium-transporting ATPase activity"	"8.117"
"GO:0006121"	"mitochondrial electron transport, succinate to ubiquinone"	"8.065"
"GO:0042572"	"retinol metabolic process"	"8.054"
"GO:0019430"	"removal of superoxide radicals"	"8.005"
"GO:0006533"	"aspartate catabolic process"	"7.995"
