"GO.ID"	"GO.Term"	"Z-score"
"GO:0005524"	"ATP binding"	"26.219"
"GO:0004321"	"fatty-acyl-CoA synthase activity"	"25.839"
"GO:0015645"	"fatty acid ligase activity"	"25.839"
"GO:0005362"	"low-affinity glucose:sodium symporter activity"	"22.327"
"GO:0047760"	"butyrate-CoA ligase activity"	"19.828"
"GO:0051082"	"unfolded protein binding"	"19.392"
"GO:0030170"	"pyridoxal phosphate binding"	"17.771"
"GO:0008709"	"cholate 7-alpha-dehydrogenase activity"	"17.264"
"GO:0030283"	"testosterone dehydrogenase [NAD(P)] activity"	"17.264"
"GO:0047015"	"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity"	"17.264"
"GO:0042623"	"ATPase activity, coupled"	"16.328"
"GO:0031072"	"heat shock protein binding"	"15.409"
"GO:0051287"	"NAD binding"	"15.396"
"GO:0044183"	"protein binding involved in protein folding"	"14.879"
"GO:0009055"	"electron carrier activity"	"14.836"
"GO:0003996"	"acyl-CoA ligase activity"	"14.777"
"GO:0016405"	"CoA-ligase activity"	"14.503"
"GO:0016887"	"ATPase activity"	"14.453"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"14.346"
"GO:0051787"	"misfolded protein binding"	"14.144"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"14.12"
"GO:0015067"	"amidinotransferase activity"	"14.1"
"GO:0015068"	"glycine amidinotransferase activity"	"14.1"
"GO:0003857"	"3-hydroxyacyl-CoA dehydrogenase activity"	"13.747"
"GO:0004082"	"bisphosphoglycerate mutase activity"	"13.67"
"GO:0004499"	"N,N-dimethylaniline monooxygenase activity"	"13.132"
"GO:0047381"	"dodecanoyl-[acyl-carrier-protein] hydrolase activity"	"12.865"
"GO:0004619"	"phosphoglycerate mutase activity"	"12.535"
"GO:0050660"	"flavin adenine dinucleotide binding"	"12.053"
"GO:0005525"	"GTP binding"	"11.817"
"GO:0016787"	"hydrolase activity"	"11.51"
"GO:0000287"	"magnesium ion binding"	"11.216"
"GO:0004029"	"aldehyde dehydrogenase (NAD) activity"	"11.211"
"GO:0004364"	"glutathione transferase activity"	"11.104"
"GO:0008177"	"succinate dehydrogenase (ubiquinone) activity"	"10.986"
"GO:0008184"	"glycogen phosphorylase activity"	"10.959"
"GO:0102250"	NA	"10.959"
"GO:0102499"	NA	"10.959"
"GO:0016208"	"AMP binding"	"10.926"
"GO:0004332"	"fructose-bisphosphate aldolase activity"	"10.9"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"10.865"
"GO:0070061"	"fructose binding"	"10.805"
"GO:0016229"	"steroid dehydrogenase activity"	"10.804"
"GO:0016597"	"amino acid binding"	"10.712"
"GO:0055131"	"C3HC4-type RING finger domain binding"	"10.693"
"GO:0047086"	"ketosteroid monooxygenase activity"	"10.584"
"GO:0001758"	"retinal dehydrogenase activity"	"10.549"
"GO:0004802"	"transketolase activity"	"10.524"
"GO:0051087"	"chaperone binding"	"10.451"
"GO:0003746"	"translation elongation factor activity"	"10.319"
"GO:0048037"	"cofactor binding"	"10.299"
"GO:0016491"	"oxidoreductase activity"	"10.298"
"GO:0050661"	"NADP binding"	"10.25"
"GO:0060072"	"large conductance calcium-activated potassium channel activity"	"10.131"
"GO:0004467"	"long-chain fatty acid-CoA ligase activity"	"10.121"
"GO:0008379"	"thioredoxin peroxidase activity"	"9.801"
"GO:0032052"	"bile acid binding"	"9.78"
"GO:0003988"	"acetyl-CoA C-acyltransferase activity"	"9.69"
"GO:0003924"	"GTPase activity"	"9.646"
"GO:0031406"	"carboxylic acid binding"	"9.454"
"GO:0004298"	"threonine-type endopeptidase activity"	"9.108"
"GO:0004033"	"aldo-keto reductase (NADP) activity"	"9.09"
"GO:0000049"	"tRNA binding"	"9.065"
"GO:0015269"	"calcium-activated potassium channel activity"	"9.012"
"GO:0004175"	"endopeptidase activity"	"8.851"
"GO:0005200"	"structural constituent of cytoskeleton"	"8.788"
"GO:0047708"	"biotinidase activity"	"8.766"
"GO:0005536"	"glucose binding"	"8.717"
"GO:0001760"	"aminocarboxymuconate-semialdehyde decarboxylase activity"	"8.709"
"GO:0008506"	"sucrose:proton symporter activity"	"8.709"
"GO:0004634"	"phosphopyruvate hydratase activity"	"8.693"
"GO:0016212"	"kynurenine-oxoglutarate transaminase activity"	"8.641"
"GO:0004105"	"choline-phosphate cytidylyltransferase activity"	"8.629"
"GO:0004084"	"branched-chain-amino-acid transaminase activity"	"8.606"
"GO:0052654"	"L-leucine transaminase activity"	"8.606"
"GO:0052655"	"L-valine transaminase activity"	"8.606"
