"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0006096"	"glycolytic process"	"22.927"	"421"	"156.519"	"11.536"
"GO:0061621"	"canonical glycolysis"	"22.405"	"425"	"163.531"	"11.67"
"GO:0006094"	"gluconeogenesis"	"22.39"	"390"	"144.263"	"10.975"
"GO:0055114"	"oxidation-reduction process"	"22.301"	"860"	"411.537"	"20.11"
"GO:0006099"	"tricarboxylic acid cycle"	"21.594"	"297"	"93.92"	"9.404"
"GO:0009083"	"branched-chain amino acid catabolic process"	"19.704"	"95"	"16.582"	"3.98"
"GO:0042026"	"protein refolding"	"18.566"	"557"	"274.068"	"15.239"
"GO:0006986"	"response to unfolded protein"	"18.325"	"719"	"379.32"	"18.536"
"GO:0043312"	"neutrophil degranulation"	"18.018"	"1416"	"916.46"	"27.724"
"GO:0070901"	"mitochondrial tRNA methylation"	"16.988"	"40"	"4.479"	"2.091"
"GO:0097745"	NA	"16.859"	"41"	"4.892"	"2.142"
"GO:0090646"	"mitochondrial tRNA processing"	"16.058"	"43"	"5.56"	"2.331"
"GO:1990180"	"mitochondrial tRNA 3'-end processing"	"15.968"	"39"	"4.756"	"2.145"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"15.509"	"490"	"253.521"	"15.248"
"GO:0006457"	"protein folding"	"15.172"	"782"	"483.472"	"19.676"
"GO:0034620"	"cellular response to unfolded protein"	"14.353"	"396"	"206.747"	"13.186"
"GO:0046034"	"ATP metabolic process"	"14.193"	"353"	"177.739"	"12.349"
"GO:0005975"	"carbohydrate metabolic process"	"13.805"	"273"	"128.414"	"10.474"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"13.406"	"201"	"84.347"	"8.702"
"GO:0006103"	"2-oxoglutarate metabolic process"	"13.316"	"126"	"41.714"	"6.329"
"GO:0034605"	"cellular response to heat"	"12.672"	"547"	"329.671"	"17.15"
"GO:0045454"	"cell redox homeostasis"	"12.454"	"202"	"89.828"	"9.007"
"GO:0022900"	"electron transport chain"	"12.057"	"151"	"61.957"	"7.385"
"GO:0006635"	"fatty acid beta-oxidation"	"12.056"	"102"	"33.339"	"5.695"
"GO:0005980"	"glycogen catabolic process"	"11.889"	"101"	"34.252"	"5.614"
"GO:1901687"	"glutathione derivative biosynthetic process"	"11.819"	"60"	"15.258"	"3.785"
"GO:0006541"	"glutamine metabolic process"	"11.439"	"132"	"52.83"	"6.921"
"GO:0006108"	"malate metabolic process"	"11.428"	"53"	"13.076"	"3.493"
"GO:0007339"	"binding of sperm to zona pellucida"	"11.386"	"205"	"98.13"	"9.386"
"GO:0030388"	"fructose 1,6-bisphosphate metabolic process"	"11.225"	"114"	"44.26"	"6.213"
"GO:0034599"	"cellular response to oxidative stress"	"11.153"	"340"	"194.091"	"13.083"
"GO:0006069"	"ethanol oxidation"	"11.117"	"101"	"35.713"	"5.873"
"GO:0008652"	"cellular amino acid biosynthetic process"	"11.025"	"82"	"26.013"	"5.078"
"GO:1900034"	"regulation of cellular response to heat"	"10.788"	"508"	"329.313"	"16.564"
"GO:0051289"	"protein homotetramerization"	"10.7"	"263"	"141.957"	"11.312"
"GO:0098869"	"cellular oxidant detoxification"	"10.691"	"126"	"51.795"	"6.941"
"GO:0090084"	"negative regulation of inclusion body assembly"	"10.531"	"207"	"105.149"	"9.671"
"GO:0046322"	"negative regulation of fatty acid oxidation"	"10.509"	"22"	"3.27"	"1.782"
"GO:0006749"	"glutathione metabolic process"	"10.498"	"74"	"23.607"	"4.8"
"GO:0022417"	"protein maturation by protein folding"	"10.482"	"69"	"22.331"	"4.452"
"GO:0006090"	"pyruvate metabolic process"	"10.403"	"96"	"34.981"	"5.866"
"GO:0009408"	"response to heat"	"10.34"	"287"	"159.901"	"12.292"
"GO:0006536"	"glutamate metabolic process"	"10.253"	"51"	"13.305"	"3.677"
"GO:0000050"	"urea cycle"	"10.244"	"78"	"28.268"	"4.855"
"GO:0090131"	"mesenchyme migration"	"10.234"	"115"	"48.241"	"6.523"
"GO:0007017"	"microtubule-based process"	"10.065"	"381"	"236.794"	"14.328"
"GO:0042744"	"hydrogen peroxide catabolic process"	"9.915"	"88"	"32.989"	"5.548"
"GO:0051131"	"chaperone-mediated protein complex assembly"	"9.906"	"242"	"133.427"	"10.96"
"GO:0006002"	"fructose 6-phosphate metabolic process"	"9.901"	"123"	"54.531"	"6.916"
"GO:0033539"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase"	"9.817"	"36"	"8.113"	"2.841"
"GO:0006730"	"one-carbon metabolic process"	"9.76"	"121"	"53.106"	"6.956"
"GO:0006744"	"ubiquinone biosynthetic process"	"9.729"	"34"	"7.866"	"2.686"
"GO:0034465"	"response to carbon monoxide"	"9.711"	"42"	"10.918"	"3.201"
"GO:0006000"	"fructose metabolic process"	"9.602"	"47"	"13.207"	"3.519"
"GO:0006452"	"translational frameshifting"	"9.573"	"61"	"19.655"	"4.319"
"GO:0045905"	"positive regulation of translational termination"	"9.573"	"61"	"19.655"	"4.319"
"GO:0006458"	"'de novo' protein folding"	"9.532"	"66"	"23.396"	"4.47"
"GO:0006565"	"L-serine catabolic process"	"9.511"	"79"	"28.974"	"5.26"
"GO:0010021"	"amylopectin biosynthetic process"	"9.467"	"37"	"9.716"	"2.882"
"GO:0098694"	NA	"9.467"	"37"	"9.716"	"2.882"
"GO:0045901"	"positive regulation of translational elongation"	"9.456"	"61"	"19.994"	"4.336"
"GO:0071395"	"cellular response to jasmonic acid stimulus"	"9.365"	"30"	"6.554"	"2.503"
"GO:0044381"	"glucose import in response to insulin stimulus"	"9.35"	"37"	"9.812"	"2.908"
"GO:0042450"	"arginine biosynthetic process via ornithine"	"9.34"	"34"	"8.451"	"2.736"
"GO:0070370"	"cellular heat acclimation"	"9.307"	"166"	"84.878"	"8.716"
"GO:0061732"	"mitochondrial acetyl-CoA biosynthetic process from pyruvate"	"9.297"	"54"	"16.971"	"3.983"
"GO:0019388"	"galactose catabolic process"	"9.265"	"52"	"16.302"	"3.853"
"GO:0006941"	"striated muscle contraction"	"9.236"	"70"	"25.643"	"4.803"
