"GO.ID"	"GO.Term"	"zscore"
"GO:0004300"	"enoyl-CoA hydratase activity"	"22.233"
"GO:0051287"	"NAD binding"	"22.065"
"GO:0003857"	"3-hydroxyacyl-CoA dehydrogenase activity"	"22.029"
"GO:0003988"	"acetyl-CoA C-acyltransferase activity"	"20.288"
"GO:0004165"	"dodecenoyl-CoA delta-isomerase activity"	"19.199"
"GO:0000104"	"succinate dehydrogenase activity"	"18.905"
"GO:0004775"	"succinate-CoA ligase (ADP-forming) activity"	"18.902"
"GO:0016401"	"palmitoyl-CoA oxidase activity"	"18.436"
"GO:0018479"	"benzaldehyde dehydrogenase (NAD+) activity"	"15.617"
"GO:0051990"	"(R)-2-hydroxyglutarate dehydrogenase activity"	"15.614"
"GO:0004776"	"succinate-CoA ligase (GDP-forming) activity"	"15.523"
"GO:0070402"	"NADPH binding"	"15.315"
"GO:0004368"	"glycerol-3-phosphate dehydrogenase activity"	"15.248"
"GO:0003995"	"acyl-CoA dehydrogenase activity"	"15.178"
"GO:0004421"	"hydroxymethylglutaryl-CoA synthase activity"	"15.033"
"GO:0008177"	"succinate dehydrogenase (ubiquinone) activity"	"14.759"
"GO:0004738"	"pyruvate dehydrogenase activity"	"14.743"
"GO:0050660"	"flavin adenine dinucleotide binding"	"13.731"
"GO:0004852"	"uroporphyrinogen-III synthase activity"	"12.871"
"GO:0004449"	"isocitrate dehydrogenase (NAD+) activity"	"12.829"
"GO:0004028"	"3-chloroallyl aldehyde dehydrogenase activity"	"12.824"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"12.792"
"GO:0004351"	"glutamate decarboxylase activity"	"12.547"
"GO:0016508"	"long-chain-enoyl-CoA hydratase activity"	"12.471"
"GO:0004313"	"[acyl-carrier-protein] S-acetyltransferase activity"	"12.459"
"GO:0004316"	"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"	"12.459"
"GO:0047117"	"enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity"	"12.459"
"GO:0047451"	"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity"	"12.459"
"GO:0102131"	NA	"12.459"
"GO:0102132"	"3-oxo-pimeloyl-[acp] methyl ester reductase activity"	"12.459"
"GO:0004367"	"glycerol-3-phosphate dehydrogenase [NAD+] activity"	"12.379"
"GO:0004655"	"porphobilinogen synthase activity"	"12.268"
"GO:0033961"	"cis-stilbene-oxide hydrolase activity"	"12.268"
"GO:0000062"	"fatty-acyl-CoA binding"	"12.147"
"GO:0004490"	"methylglutaconyl-CoA hydratase activity"	"11.996"
"GO:0050011"	"itaconyl-CoA hydratase activity"	"11.996"
"GO:0004739"	"pyruvate dehydrogenase (acetyl-transferring) activity"	"11.971"
"GO:0030882"	"lipid antigen binding"	"11.91"
"GO:0102116"	NA	"11.91"
"GO:0103002"	NA	"11.91"
"GO:0004408"	"holocytochrome-c synthase activity"	"11.825"
